Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
13527280632814, 13527280633629, 13527280742184, 13527280758332, 13527280819331, 13527320213144, 8192
13527320383254, 13527320384050, 13527320403846, 13527320417161, 13527320470734, 13527340231103, 8191
13527344086360, 13527344087841, 13527344157896, 13527344171266, 13527344230062, 13527364261446, 8192
13527364519629, 13527364520277, 13527364549203, 13527364572980, 13527364641368, 13527405461037, 8191
13527405640758, 13527405641869, 13527405662128, 13527405675054, 13527405717961, 13527436211348, 8192
13527438672248, 13527438673118, 13527438770136, 13527438784303, 13527438844432, 13527480221261, 8191
13527480458111, 13527480458833, 13527480487870, 13527480501444, 13527480549313, 13527516840215, 8192
13527517066175, 13527517066842, 13527517087471, 13527517105008, 13527517179822, 13527550245534, 8191
13527550463032, 13527550463699, 13527550485736, 13527550498495, 13527550566642, 13527600387496, 8192
13527600776751, 13527600777417, 13527600809491, 13527600827639, 13527600904009, 13527642699519, 8191
13527642898980, 13527642899647, 13527642919424, 13527642936424, 13527643003461, 13527664125019, 8192
13527664332517, 13527664333202, 13527664353646, 13527664366720, 13527664438016, 13527688912595, 8191
13527689131000, 13527689131815, 13527689153852, 13527689166574, 13527689235351, 13527708920647, 8192
13527709334087, 13527709334754, 13527709371383, 13527709384420, 13527709461623, 13527729764319, 8191
13527729967576, 13527729968410, 13527730010872, 13527730025928, 13527730072909, 13527752425343, 8192
13527752615027, 13527752615693, 13527752637860, 13527752650471, 13527752728451, 13527772481746, 8191
13527772700151, 13527772700818, 13527772720114, 13527772736373, 13527772804465, 13527792831146, 8192
13527792934182, 13527792935015, 13527792952756, 13527792965182, 13527793011163, 13527819052763, 8191
13527819244631, 13527819245298, 13527819268816, 13527819281594, 13527819348834, 13527836623895, 8192
13527836813245, 13527836813912, 13527836835412, 13527836847800, 13527836921151, 13527861294473, 8191
13527861437471, 13527861438397, 13527861511489, 13527861525896, 13527861611766, 13527883215208, 8192
13527883360744, 13527883361577, 13527883379558, 13527883396262, 13527883569834, 13527900890636, 8191
13527901063912, 13527901064689, 13527901085800, 13527901098245, 13527901218688, 13527918482175, 8192
13527918693877, 13527918695525, 13527918717006, 13527918729228, 13527918800116, 13527935997938, 8191
13527936123511, 13527936124325, 13527936202454, 13527936218139, 13527936294916, 13527957054738, 8192
13527957276439, 13527957277236, 13527957298606, 13527957310698, 13527957362327, 13527995958797, 8191
13527996515069, 13527996515884, 13527996595957, 13527996611587, 13527996677864, 13528036173324, 8192
13528036384340, 13528036385100, 13528036407562, 13528036420081, 13528036476469, 13528064539048, 8191
13528064651751, 13528064652603, 13528064674454, 13528064687324, 13528064735713, 13528118499618, 8192
13528118987113, 13528118987890, 13528119138611, 13528119839919, 13528119951047, 13528185795419, 8191
13528186021324, 13528186022065, 13528186048472, 13528186061787, 13528186122582, 13528228227016, 8192
13528228394533, 13528228395403, 13528228418903, 13528228431347, 13528228477476, 13528267435109, 8191
13528267595811, 13528267596440, 13528267617088, 13528267627607, 13528267661884, 13528301997546, 8192
13528312080627, 13528312081664, 13528312172107, 13528312185792, 13528312235681, 13528331328168, 8191
13528336137988, 13528336138710, 13528336230154, 13528336243524, 13528336298098, 13528354147838, 8192
13528354334244, 13528354335003, 13528354357207, 13528354369873, 13528354414150, 13528376088962, 8191
