Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
9851010516400, 9851010517104, 9851010621325, 9851010635695, 9851011156300, 9851047805705, 16383
9851048922248, 9851048923229, 9851049011654, 9851049025469, 9851049103023, 9851065173399, 8192
9851065291787, 9851065292601, 9851065314471, 9851065330934, 9851065399952, 9851080762447, 8191
9851080873686, 9851080874538, 9851080895519, 9851080908223, 9851080956704, 9851097702053, 8192
9851100786574, 9851100787630, 9851100885036, 9851100899443, 9851101138218, 9851134019202, 16383
9851135813423, 9851135814293, 9851135886700, 9851135901033, 9851136802819, 9851166781854, 16383
9851168760554, 9851168761257, 9851168820479, 9851168833072, 9851168893886, 9851184396860, 8192
9851184797745, 9851184799170, 9851184832578, 9851184851355, 9851184901855, 9851210986692, 8191
9851211142246, 9851211143098, 9851211167523, 9851211181282, 9851211227652, 9851226955772, 8192
9851227096715, 9851227097530, 9851227118697, 9851227136530, 9851227208510, 9851242096140, 8191
9851242192324, 9851242193028, 9851242212157, 9851242232064, 9851242284934, 9851257823297, 8192
9851257918852, 9851257919722, 9851257937685, 9851257954573, 9851258001110, 9851273266680, 8191
9851273391623, 9851273392456, 9851273416123, 9851273433400, 9851273476474, 9851288666452, 8192
9851288758691, 9851288759525, 9851288777821, 9851288793728, 9851288839024, 9851304301943, 8191
9851304388016, 9851304388868, 9851304408868, 9851304427275, 9851304470941, 9851319365015, 8192
9851319459070, 9851319459903, 9851319476310, 9851319493718, 9851319536699, 9851334614604, 8191
9851334727251, 9851334728158, 9851334746121, 9851334764380, 9851334809602, 9851350834293, 8192
9851350925662, 9851350926440, 9851350942791, 9851350959569, 9851351003272, 9851366106918, 8191
9851366232454, 9851366233250, 9851366250676, 9851366268527, 9851366324693, 9851381708706, 8192
9851381804131, 9851381804909, 9851381822872, 9851381839334, 9851381882982, 9851396684705, 8191
9851396761778, 9851396762926, 9851396782815, 9851396799019, 9851396842092, 9851411784555, 8192
9851411863165, 9851411863998, 9851411880220, 9851411895572, 9851411939590, 9851426757331, 8191
9851426839108, 9851426839941, 9851426860089, 9851426877034, 9851426924033, 9851441714460, 8192
9851441797404, 9851441798274, 9851441817533, 9851441833477, 9851441874551, 9851456666644, 8191
9851456752773, 9851456753588, 9851456773180, 9851456790532, 9851456834402, 9851471610718, 8192
9851471679587, 9851471680384, 9851471697328, 9851471713235, 9851471759401, 9851486547717, 8191
9851486621235, 9851486622142, 9851486638568, 9851486656938, 9851486713734, 9851501726751, 8192
9851501809213, 9851501810009, 9851501826787, 9851501844194, 9851501894231, 9851516691361, 8191
9851516762934, 9851516763749, 9851516779823, 9851516794916, 9851516837304, 9851531865969, 8192
9851531965542, 9851531966412, 9851531986671, 9851532024486, 9851532076244, 9851547721532, 8191
9851547818531, 9851547819179, 9851547841049, 9851547858457, 9851547907234, 9851562995583, 8192
9851563074101, 9851563074916, 9851563093212, 9851563110027, 9851563148452, 9851577946694, 8191
9851578028693, 9851578029397, 9851578049341, 9851578062415, 9851578103562, 9851593201801, 8192
9851593275763, 9851593276578, 9851593292781, 9851593308114, 9851593348392, 9851608303650, 8191
9851608383001, 9851608383890, 9851608401334, 9851608419352, 9851608468222, 9851623321537, 8192
9851623400055, 9851623400851, 9851623418925, 9851623434110, 9851623471036, 9851638282759, 8191
9851638366573, 9851638367424, 9851638387850, 9851638405313, 9851638449312, 9851653228925, 8192
9851653300739, 9851653301572, 9851653317627, 9851653332387, 9851653370442, 9851668142832, 8191
9851668212627, 9851668213442, 9851668230275, 9851668246071, 9851668282460, 9851683056054, 8192
9851683128386, 9851683129220, 9851683146775, 9851683162793, 9851683204478, 9851701099370, 8191
9851701205517, 9851701206369, 9851701226961, 9851701244276, 9851701290849, 9851716265552, 8192
9851716368310, 9851716369107, 9851716388106, 9851716405736, 9851716453198, 9851732087745, 8191
9851732220151, 9851732221225, 9851732249281, 9851732267243, 9851732313909, 9851747710033, 8192
9851748192935, 9851748193639, 9851748217676, 9851748230305, 9851748276527, 9851763994425, 8191
9851764143757, 9851764144571, 9851764169571, 9851764182534, 9851764243293, 9851779936284, 8192
9851780068782, 9851780069708, 9851780094004, 9851780110930, 9851780151651, 9851796439191, 8191
9851796696929, 9851796697707, 9851796726151, 9851796738799, 9851796814409, 9851825204406, 8192
9851825331905, 9851825332701, 9851825355682, 9851825368108, 9851825426811, 9851857509007, 8191
9851857630580, 9851857631487, 9851857655728, 9851857674487, 9851857725783, 9851889257948, 8192
9851889355521, 9851889356336, 9851889376854, 9851889393928, 9851889434928, 9851921098351, 8191
9851921207016, 9851921207831, 9851921226072, 9851921238923, 9851921304237, 9851948940502, 8192
9851949055649, 9851949056445, 9851949078834, 9851949095908, 9851949139129, 9851965971774, 8191
9851966085440, 9851966086365, 9851966110087, 9851966127717, 9851966173531, 9851983098416, 8192
9851983209118, 9851983209951, 9851983230211, 9851983247414, 9851983293080, 9852000282797, 8191
9852000383037, 9852000383944, 9852000403092, 9852000420666, 9852000462943, 9852018456557, 8192
