muestras, tiempo(ns)
16383, 8123784
8192, 2319809
16383, 3497685
16383, 3506444
16383, 41453263
8192, 6947260
8191, 15865090
8192, 16010015
8191, 15870794
8192, 15781646
8191, 15805165
8192, 16057311
8191, 19724586
8192, 15907201
8191, 15904998
8192, 15973738
8191, 11844892
8192, 19871344
8191, 11872207
8192, 15399096
8191, 26784048
8192, 9228976
8191, 15900738
8192, 11890984
8191, 15797591
8192, 4747894
8191, 6335452
8192, 4888207
8191, 4626247
8192, 4673136
8191, 9769525
8192, 8773554
8191, 5373943
8192, 6698688
8191, 5872216
8192, 7629845
8191, 8760740
8192, 7137999
8191, 6980667
8192, 4565192
8191, 4505730
8192, 4573137
8191, 4490545
8192, 4549507
8191, 5091520
8192, 4679876
8191, 4345380
8192, 4585507
8191, 4253640
8192, 4391231
8191, 5371443
8192, 5005706
8191, 4486452
8192, 4451897
8191, 4441341
8192, 4482786
8191, 4461379
8192, 4436064
8191, 4431935
8192, 4528359
8191, 4961891
8192, 5027168
8191, 4643747
8192, 4441527
8191, 4432657
8192, 4522137
8191, 4571877
8192, 4466415
8191, 4559100
8192, 4729598
8191, 5203352
8192, 5445257
8191, 4993558
8192, 18601209
8191, 4781893
8192, 4522415
8191, 4463656
8192, 4463341
8191, 4444212
8192, 4475008
8191, 4463749
8192, 4432990
8191, 4464489
8192, 4450805
8191, 4429008
8192, 4396971
8191, 4451360
8192, 4472990
8191, 4428342
8192, 4541896
8191, 4515082
8192, 4429897
8191, 4481879
8192, 4483397
8191, 4500285
8192, 4439823
8191, 4467101
8192, 4414879
8191, 4362361
8192, 4423953
8191, 4467990
8192, 4254325
8191, 4495045
8192, 4477693
8191, 4445434
8192, 4467582
8191, 4429990
8192, 4466768
8191, 4530082
8192, 4667506
8191, 4478397
8192, 4605136
8191, 4701006
8192, 5340036
8191, 4514229
8192, 9420159
8191, 16824228
8192, 16039625
8191, 15892293
8192, 20038250
8191, 11670043
8192, 15970756
8191, 23826784
8192, 15925978
8191, 19861270
8192, 40088999
8191, 15632908
8192, 16501750
8191, 11596673
8192, 23417454
8191, 17083318
8192, 25101344
8191, 23778617
8192, 13530504
8191, 15850535
8192, 10415445
8191, 14851009
8192, 14195738
8191, 20084582
8192, 10401778
8191, 13370709
8192, 7935934
8191, 23851338
8192, 13965092
8191, 9728026
8192, 13729836
8191, 13703632
8192, 20188174
8191, 22080987
8192, 13765558
8191, 15997219
8192, 16245845
8191, 19244480
8192, 14610789
8191, 11150678
8192, 13814797
8191, 19904232
8192, 11919836
8191, 23887301
8192, 19887677
8191, 8031303
8192, 11790597
8191, 8055914
8192, 7844176
8191, 7968323
8192, 7887750
8191, 7902434
8192, 7915768
8191, 15870035
8192, 8015563
8191, 8025711
8192, 7825528
8191, 15834573
8192, 15914887
8191, 8010119
8192, 7987675
8191, 15738444
8192, 8203931
8191, 10337464
8192, 13205045
8191, 8033600
8192, 7905286
8191, 7981989
8192, 7854101
8191, 7893175
8192, 15883405
8191, 7986119
8192, 15916978
8191, 15823054
8192, 15834183
8191, 8100117
8192, 7850324
8191, 7893008
8192, 7918730
8191, 7932564
8192, 7940138
8191, 7913582
8192, 15909016
8191, 7990175
8192, 7903138
8191, 7871546
8192, 7978582
8191, 8001433
8192, 7818491
8191, 7893008
8192, 7937545
8191, 7986896
8192, 7869157
8191, 7946082
8192, 15897331
8191, 8034007
8192, 7852564
8191, 7899175
8192, 15875016
8191, 7996582
8192, 7890286
8191, 7925694
8192, 7911157
8191, 7935212
8192, 7941045
8191, 7941934
8192, 4658395
8191, 4330491
8192, 1579335
8191, 1648705
8192, 1556725
8191, 1502058
8192, 1533595
8191, 1493928
8192, 1533299
8191, 1492965
8192, 1492411
8191, 1526539
8192, 1494465
8191, 1533521
8192, 1504447
8191, 1487484
8192, 1636779
8191, 1527317
8192, 1487411
8191, 1513687
8192, 1498781
8191, 1539928
8192, 1497428
8191, 1482317
8192, 1531409
8191, 1493521
8192, 1518169
8191, 1484836
8192, 1484466
8191, 1512817
8192, 1544502
8191, 1518113
8192, 1526539
8191, 1491799
8192, 1520613
8191, 1608205
8192, 2026368
8191, 1784130
8192, 1681852
8192, 1648594
8191, 1558039
8192, 1501762
8191, 1493262
8192, 1527299
8191, 1504725
8192, 1487984
8191, 1520428
8192, 1495762
8191, 1528169
8192, 1492743
8191, 1490947
8192, 1549724
8191, 1519947
8192, 1521409
8191, 1489873
8192, 1481003
8191, 1523317
8192, 1487910
8191, 1475188
8192, 1510558
8191, 1673057
8192, 1768647
8191, 2030404
8192, 4651728
8191, 4456453
8192, 13170304
8191, 4657154
8192, 4618469
8191, 4582266
8192, 4631173
8191, 4779430
8192, 4823448
8192, 5841438
8191, 6330099
8192, 6264600
8191, 4430046
8192, 4449860
8191, 4411712
8192, 4455897
8191, 4398231
8192, 7326237
8191, 4472342
8192, 4419712
8191, 4487656
8192, 4487452
8191, 4411564
8192, 4328602
8191, 4373398
8192, 4381749
8191, 4367805
8192, 4360417
8191, 4387120
8192, 4376120
8191, 4358009
8192, 4258418
8191, 4394305
8192, 4387158
8191, 4364657
8192, 4397398
8191, 4360435
8192, 4541285
8191, 4410509
8192, 4404213
8191, 4411602
8192, 4821357
8191, 4775449
8192, 4501693
8191, 4466174
8192, 4423768
8191, 4411842
8192, 4409824
8191, 4392472
8192, 4412324
8191, 4384082
8192, 4374991
8191, 4368972
8192, 4372342
8191, 4397712
8192, 4373157
8191, 4363213
8192, 4374305
8191, 4358750
8192, 4834708
8191, 5102464
8192, 4904577
8191, 5014409
8192, 4730209
8191, 5280481
8192, 4542989
8191, 4418786
8192, 4386713
8191, 4405953
8192, 4440860
8191, 4384694
8192, 4371527
8191, 4365769
8192, 4414119
8191, 4370732
8192, 4366972
8191, 4366509
8192, 4384657
8191, 4376991
8192, 4221807
8191, 4362047
8192, 4485137
8191, 4440064
8192, 4406934
8191, 4387305
8192, 4619914
8191, 4617359
8192, 4471434
8191, 4378046
8192, 4391157
8191, 4383417
8192, 4389861
8191, 4363194
8192, 4366453
8191, 4357454
8192, 4376472
8191, 4379176
8192, 4447101
8191, 4386009
8192, 4395434
8191, 4371620
8192, 4393991
8191, 4373731
8192, 4809653
8191, 4741486
8192, 4952688
8191, 4479619
8192, 4440564
8191, 4381953
8192, 4647228
8191, 4785412
8192, 5041409
8191, 4799967
8192, 5187519
8191, 5040335
8192, 4646895
8191, 8100229
8192, 7228924
8191, 6313210
8192, 7025814
8191, 4497748
8192, 4436619
8191, 4388602
8192, 4403675
8191, 4384213
8192, 4806541
8191, 4760634
8192, 4451175
8191, 4397898
8192, 4430434
8191, 4392602
8192, 4514730
8191, 4651432
8192, 4795356
8192, 4569895
8191, 4437082
8192, 4385750
8191, 4416971
8192, 4442601
8191, 4418804
8192, 4414527
8191, 4386935
8192, 4366269
8191, 4300750
8192, 4292806
8191, 4364046
8192, 4374009
8191, 4370954
8192, 4358972
8191, 4617913
8192, 4664024
8191, 4525785
8192, 4410175
8191, 4397583
8192, 4163567
8191, 4194456
8192, 4393564
8191, 4411046
8192, 4398323
8191, 4390583
8192, 4443953
8191, 4456231
8192, 4382509
8191, 4374453
8192, 7184331
8191, 4602710
8192, 4428490
8191, 4386806
8192, 4408824
8191, 4392027
8192, 4376194
8191, 4366954
8192, 4384139
8191, 4602507
8192, 4617914
8191, 4584692
8192, 4456472
8191, 4398861
8192, 4306862
8191, 4370712
8192, 4364916
8191, 4370491
8192, 4432675
8191, 4430897
8192, 4419897
8191, 4387768
8192, 4381213
8191, 4383434
8192, 4366194
8191, 4382620
8192, 4205400
8191, 4368398
8192, 4353713
8191, 4408676
8192, 4409305
8191, 4598044
8192, 4698042
8191, 4676450
8192, 4749431
8191, 4609988
8192, 4610580
8191, 4670913
8192, 4876763
8191, 4515619
8192, 4418249
8191, 4428619
8192, 4413231
8191, 4473008
8192, 4752097
8191, 4843930
8192, 4611654
8191, 4500785
8192, 4201233
8191, 4433879
8192, 4423231
8191, 4379138
8192, 4370953
8191, 4383565
8192, 4382787
8191, 4416490
8192, 4410472
8191, 4684691
8192, 4820560
8191, 4502933
8192, 4480786
8191, 4292177
8192, 4394823
8191, 4383879
8192, 4379361
8191, 4400527
8192, 4376805
8191, 4275529
8192, 4359435
8191, 4370601
8192, 4206733
8191, 4362657
8192, 4475230
8191, 4399842
8192, 4368990
8191, 4364861
8192, 4371990
8191, 4370805
8192, 4368787
8191, 4382139
8192, 4383861
8191, 4599803
8192, 4670968
8191, 4704839
8192, 4465064
8191, 4441489
8192, 4386639
8191, 4215733
8192, 4393824
8191, 4410156
8192, 4399509
8191, 4390787
8192, 4369509
8191, 4386416
8192, 4381565
8191, 4378064
8192, 4365639
8191, 4176048
8192, 4362101
8191, 4402916
8192, 4362935
8191, 4320417
8192, 4361435
8191, 4364157
8192, 4358843
8191, 4628654
8192, 4702857
8191, 4476748
8192, 4398564
8191, 4401212
8192, 4250437
8191, 4381565
8192, 4368342
8191, 4399009
8192, 4393712
8191, 4380194
8192, 4364861
8191, 4372972
8192, 4508748
8191, 4576581
8192, 4584174
8191, 4648154
8192, 4688561
8191, 4864819
8192, 4656247
8192, 4928300
8191, 4729783
8192, 4700469
8191, 4937484
8192, 4884356
8192, 4743301
8191, 4510174
8192, 4418083
8191, 4403972
8192, 4388694
8191, 4376917
8192, 4242862
8191, 4411045
8192, 4510730
8191, 4395342
8192, 4375935
8191, 4370769
8192, 4375213
8191, 4370324
8192, 4377860
8191, 4465620
8192, 4348916
8191, 4386231
