Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
16781106755847, 16781106756624, 16781106858272, 16781106877160, 16781107490803, 16781184186090, 16383
16781185108266, 16781185109136, 16781185146821, 16781185159766, 16781185215598, 16781220298607, 8192
16781228089068, 16781228090661, 16781228196178, 16781228221530, 16781228444472, 16781297441353, 16383
16781301539424, 16781301540165, 16781301646479, 16781301667164, 16781301813292, 16781375327481, 16383
16781378664559, 16781378665300, 16781378698188, 16781378716151, 16781378776836, 16781413250388, 8192
16781414095768, 16781414096398, 16781414119990, 16781414137009, 16781414283304, 16781483757458, 16383
16781485473848, 16781485474478, 16781485521755, 16781485540163, 16781485686328, 16781556677208, 16383
16781558182138, 16781558182767, 16781558208415, 16781558224934, 16781558356729, 16781627163630, 16383
16781628902872, 16781628903613, 16781628957538, 16781628977242, 16781629129074, 16781697008781, 16383
16781697858957, 16781697859569, 16781697879939, 16781697896179, 16781697932809, 16781732213807, 8192
16781732737968, 16781732738839, 16781732886671, 16781732920855, 16781732995003, 16781767957087, 8191
16781768887985, 16781768889059, 16781768958225, 16781768971929, 16781769153131, 16781846835797, 16383
16781850647871, 16781850648668, 16781850747574, 16781850771352, 16781850954739, 16781941979645, 16383
16781943171689, 16781943172430, 16781943263929, 16781943286762, 16781943328687, 16781988487394, 8192
16781988790836, 16781988791539, 16781988821206, 16781988838576, 16781988896409, 16782025268016, 8191
16782025391663, 16782025392774, 16782025413181, 16782025430626, 16782025482199, 16782069233346, 8192
16782069350307, 16782069351233, 16782069371844, 16782069391048, 16782069442473, 16782111931799, 8191
16782112121593, 16782112122315, 16782112144445, 16782112162296, 16782112211962, 16782147004474, 8192
16782147128603, 16782147129399, 16782147148714, 16782147166380, 16782147226213, 16782182097927, 8191
16782182189241, 16782182190056, 16782182207149, 16782182223723, 16782182266037, 16782216301982, 8192
16782216389407, 16782216390296, 16782216407018, 16782216423444, 16782216470980, 16782252372796, 8191
16782252464166, 16782252464943, 16782252481425, 16782252497758, 16782252542257, 16782287021994, 8192
16782287111827, 16782287112642, 16782287130141, 16782287146604, 16782287192733, 16782321207419, 8191
16782321294585, 16782321295382, 16782321311900, 16782321328437, 16782321372159, 16782355411270, 8192
16782355504121, 16782355505066, 16782355522028, 16782355539102, 16782355588509, 16782390268226, 8191
16782390355910, 16782390357003, 16782390374169, 16782390390614, 16782390435095, 16782424751278, 8192
16782424873776, 16782424874739, 16782424893017, 16782424906387, 16782424976424, 16782461124089, 8191
16782461258273, 16782461259365, 16782461280698, 16782461298494, 16782461352457, 16782496490299, 8192
16782496578520, 16782496579279, 16782496594520, 16782496607020, 16782496659501, 16782530800500, 8191
16782530892370, 16782530893147, 16782530909814, 16782530927277, 16782530969887, 16782565441587, 8192
16782565536142, 16782565537105, 16782565555160, 16782565569049, 16782565620475, 16782602582613, 8191
16782602672816, 16782602673631, 16782602689983, 16782602705686, 16782602747538, 16782638885999, 8192
16782638973406, 16782638974313, 16782638991165, 16782639008646, 16782639059146, 16782674493521, 8191
16782674600187, 16782674600983, 16782674620650, 16782674632761, 16782674681705, 16782710775000, 8192
16782710882166, 16782710882943, 16782710900943, 16782710914221, 16782710950258, 16782745907657, 8191
16782746002396, 16782746003193, 16782746019989, 16782746036915, 16782746079988, 16782780684965, 8192
16782780775575, 16782780776556, 16782780793482, 16782780811204, 16782780860389, 16782817531938, 8191
16782817622844, 16782817623641, 16782817640492, 16782817652696, 16782817698288, 16782852531559, 8192
16782852621243, 16782852622058, 16782852639484, 16782852656057, 16782852701335, 16782887666437, 8191
16782887756640, 16782887757418, 16782887774547, 16782887790455, 16782887831269, 16782922205266, 8192
16782922401061, 16782922401894, 16782922419709, 16782922437098, 16782922481782, 16782958629003, 8191
16782958765057, 16782958766353, 16782958785872, 16782958807131, 16782958870964, 16782993565791, 8192
16782993693364, 16782993694401, 16782993714141, 16782993732697, 16782993794122, 16783029167406, 8191
16783029257720, 16783029258535, 16783029275127, 16783029292571, 16783029337552, 16783063511200, 8192
16783063603569, 16783063604366, 16783063620717, 16783063638588, 16783063690698, 16783099376349, 8191
16783099481570, 16783099482570, 16783099500367, 16783099512718, 16783099560959, 16783133969456, 8192
16783134054621, 16783134055436, 16783134071751, 16783134083825, 16783134131102, 16783168170714, 8191
16783168263435, 16783168264343, 16783168280639, 16783168297546, 16783168338323, 16783202292139, 8192
16783202371194, 16783202372009, 16783202388231, 16783202404842, 16783202448175, 16783239499831, 8191
16783239591997, 16783239592849, 16783239609775, 16783239626960, 16783239669200, 16783274776135, 8192
16783274866893, 16783274867708, 16783274884504, 16783274897152, 16783274945522, 16783308894986, 8191
16783308970189, 16783308970985, 16783308986782, 16783309002707, 16783309042318, 16783342945190, 8192
16783343012560, 16783343013690, 16783343029412, 16783343046782, 16783343089356, 16783377155504, 8191
16783377251725, 16783377252559, 16783377269484, 16783377286299, 16783377328539, 16783411528538, 8192
16783411623575, 16783411624389, 16783411641945, 16783411658611, 16783411706796, 16783445684408, 8191
16783445760296, 16783445761111, 16783445777907, 16783445793741, 16783445831518, 16783479822797, 8192
16783479894759, 16783479895574, 16783479912629, 16783479930222, 16783479974869, 16783517021359, 8191
