Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1212791350697520, 1212791350699817, 1212791350886537, 1212791350929796, 1212791351056425, 1212791372558695, 8192
1212791897085285, 1212791897087619, 1212791897265950, 1212791897323876, 1212791897466467, 1212791921190976, 8191
1212792443019869, 1212792443021943, 1212792443236571, 1212792443301941, 1212792443444013, 1212792492770256, 8192
1212792988966230, 1212792988968397, 1212792989148729, 1212792989208247, 1212792989350153, 1212793002767680, 8191
1212793535065794, 1212793535067960, 1212793535221459, 1212793535279884, 1212793535378809, 1212793548756023, 8192
1212794083221987, 1212794083224116, 1212794083409003, 1212794083466151, 1212794083565132, 1212794094909567, 8191
1212794627199847, 1212794627200569, 1212794627307068, 1212794627326123, 1212794627381882, 1212794631273477, 8192
1212795181908536, 1212795181910740, 1212795182094701, 1212795182154015, 1212795182255996, 1212795193609561, 8191
1212795721587583, 1212795721589583, 1212795721776655, 1212795721841506, 1212795721946487, 1212795736433820, 8192
1212796265585146, 1212796265587479, 1212796265753996, 1212796265815940, 1212796265935439, 1212796280233885, 8191
1212796813787727, 1212796813789819, 1212796813974947, 1212796814036410, 1212796814141816, 1212796828636297, 8192
1212797360327248, 1212797360329656, 1212797360526636, 1212797360588598, 1212797360693782, 1212797380361865, 8191
1212797908097092, 1212797908099277, 1212797908285757, 1212797908345886, 1212797908449015, 1212797928251763, 8192
1212798449889212, 1212798449890008, 1212798449986211, 1212798450006266, 1212798450048155, 1212798459994232, 8191
1212798996141662, 1212798996143884, 1212798996328104, 1212798996388400, 1212798996495362, 1212799011318488, 8192
1212799544246280, 1212799544248335, 1212799544436537, 1212799544495907, 1212799544600443, 1212799555632696, 8191
1212800088304916, 1212800088306953, 1212800088481988, 1212800088541562, 1212800088643394, 1212800099662536, 8192
1212800636386497, 1212800636388497, 1212800636552347, 1212800636611199, 1212800636717346, 1212800647713895, 8191
1212801180477503, 1212801180479818, 1212801180648390, 1212801180707723, 1212801180807518, 1212801191888456, 8192
1212801728618972, 1212801728621028, 1212801728786397, 1212801728844655, 1212801728945969, 1212801739977889, 8191
1212802272596590, 1212802272597590, 1212802272698459, 1212802272717996, 1212802272769255, 1212802276824311, 8192
1212802819355979, 1212802819356571, 1212802819440052, 1212802819459330, 1212802819508218, 1212802823311202, 8191
1212803365477670, 1212803365478410, 1212803365553373, 1212803365572335, 1212803365622502, 1212803369414708, 8192
1212803911555268, 1212803911555861, 1212803911635397, 1212803911654360, 1212803911704267, 1212803915557584, 8191
1212804457003594, 1212804457004187, 1212804457107519, 1212804457127834, 1212804457180093, 1212804460984596, 8192
1212805004173294, 1212805004175627, 1212805004333737, 1212805004393533, 1212805004494884, 1212805015560710, 8191
1212805549292549, 1212805549294438, 1212805549446436, 1212805549504121, 1212805549606565, 1212805560851427, 8192
1212806096276139, 1212806096278139, 1212806096441915, 1212806096500322, 1212806096607840, 1212806107886146, 8191
1212806641485282, 1212806641487282, 1212806641634502, 1212806641692780, 1212806641795445, 1212806652917883, 8192
1212807187555472, 1212807187557602, 1212807187719952, 1212807187778933, 1212807187882951, 1212807198897259, 8191
1212807735801569, 1212807735803550, 1212807735974549, 1212807736120362, 1212807736227676, 1212807747244837, 8192
1212808279698760, 1212808279699445, 1212808279779426, 1212808279798667, 1212808279848759, 1212808283668984, 8191
1212808825803117, 1212808825803820, 1212808825889949, 1212808825909542, 1212808825962800, 1212808829789229, 8192
1212809371871325, 1212809371872047, 1212809371951380, 1212809371971639, 1212809372043139, 1212809375800216, 8191
1212809918145124, 1212809918147180, 1212809918303401, 1212809918362234, 1212809918458936, 1212809944220039, 8192
1212810464193000, 1212810464194833, 1212810464351980, 1212810464408183, 1212810464501627, 1212810488221710, 8191
1212811010334615, 1212811010336504, 1212811010495354, 1212811010551131, 1212811010643464, 1212811027282703, 8192
1212811556336416, 1212811556338638, 1212811556501415, 1212811556561544, 1212811556661617, 1212811567711129, 8191
1212812104541586, 1212812104543772, 1212812104701733, 1212812104760992, 1212812104860398, 1212812115946632, 8192
1212812648527850, 1212812648529869, 1212812648697256, 1212812648755755, 1212812648879643, 1212812659857896, 8191
1212813195282922, 1212813195283644, 1212813195367292, 1212813195386236, 1212813195440884, 1212813199226164, 8192
1212813741353833, 1212813741354667, 1212813741450555, 1212813741469758, 1212813741521406, 1212813745304613, 8191
1212814286797528, 1212814286798658, 1212814286871101, 1212814286890157, 1212814286942156, 1212814290725789, 8192
1212814832881791, 1212814832883569, 1212814833000697, 1212814833019771, 1212814833074104, 1212814836935292, 8191
1212815381486642, 1212815381488809, 1212815381666029, 1212815381723510, 1212815381827472, 1212815392865244, 8192
1212815927234889, 1212815927236871, 1212815927401369, 1212815927460517, 1212815927562664, 1212815938694564, 8191
1212816471264893, 1212816471266726, 1212816471418928, 1212816471475631, 1212816471578001, 1212816482622420, 8192
1212817019423673, 1212817019425766, 1212817019591839, 1212817019649097, 1212817019751485, 1212817031903172, 8191
1212817564212096, 1212817564214040, 1212817564361205, 1212817564417149, 1212817564515074, 1212817575590345, 8192
1212818109617956, 1212818109620049, 1212818109774270, 1212818109830936, 1212818109928880, 1212818121030576, 8191
1212818655607034, 1212818655607793, 1212818655699385, 1212818655718311, 1212818655764014, 1212818659546443, 8192
1212819201681611, 1212819201682333, 1212819201763759, 1212819201782721, 1212819201829406, 1212819205645742, 8191
1212819748539422, 1212819748540348, 1212819748642643, 1212819748662476, 1212819748711439, 1212819752525608, 8192
1212820293953060, 1212820293955060, 1212820294113058, 1212820294172373, 1212820294266927, 1212820305355272, 8191
1212820842337190, 1212820842339097, 1212820842525095, 1212820842583447, 1212820842682594, 1212820853787902, 8192
1212821386210712, 1212821386212638, 1212821386374136, 1212821386434043, 1212821386531894, 1212821397612295, 8191
1212821932309473, 1212821932311492, 1212821932471305, 1212821932528860, 1212821932619896, 1212821949046267, 8192
1212822478320624, 1212822478322754, 1212822478487419, 1212822478546400, 1212822478637362, 1212822492166981, 8191
1212823024470922, 1212823024472662, 1212823024644790, 1212823024704957, 1212823024799215, 1212823037504953, 8192
1212823570463424, 1212823570464110, 1212823570567960, 1212823570588108, 1212823570630960, 1212823574425592, 8191
1212824116623962, 1212824116624981, 1212824116718313, 1212824116737961, 1212824116781387, 1212824120810073, 8192
1212824663352421, 1212824663353125, 1212824663448735, 1212824663468494, 1212824663513957, 1212824667320478, 8191
1212825209489700, 1212825209490552, 1212825209580440, 1212825209599681, 1212825209648847, 1212825213447813, 8192
1212825755559165, 1212825755559887, 1212825755659386, 1212825755679441, 1212825755727552, 1212825759536851, 8191
1212826301692869, 1212826301693610, 1212826301782553, 1212826301802738, 1212826301849534, 1212826305644926, 8192
1212826847067747, 1212826847068747, 1212826847161709, 1212826847181598, 1212826847229023, 1212826851258043, 8191
1212827393887593, 1212827393888445, 1212827393982592, 1212827394002463, 1212827394051110, 1212827397997593, 8192
1212827939946206, 1212827939946946, 1212827940057390, 1212827940079834, 1212827940126500, 1212827943891763, 8191
1212828486082706, 1212828486083428, 1212828486175057, 1212828486194557, 1212828486241427, 1212828490050319, 8192
1212829032186484, 1212829032187207, 1212829032278835, 1212829032299150, 1212829032346687, 1212829036133597, 8191
1212829577598473, 1212829577599639, 1212829577716675, 1212829577736268, 1212829577785971, 1212829581635066, 8192
1212830124374967, 1212830124375782, 1212830124463262, 1212830124483021, 1212830124532799, 1212830128335172, 8191
1212830670489467, 1212830670490337, 1212830670590373, 1212830670611132, 1212830670655373, 1212830674612411, 8192
1212831216587967, 1212831216588689, 1212831216674948, 1212831216694744, 1212831216742743, 1212831220533672, 8191
1212831762004381, 1212831762005029, 1212831762099676, 1212831762119954, 1212831762164879, 1212831765953679, 8192
1212832308733727, 1212832308734579, 1212832308827652, 1212832308847411, 1212832308897948, 1212832312683747, 8191
1212832854879467, 1212832854880171, 1212832854959818, 1212832854979485, 1212832855027743, 1212832858847876, 8192
1212833404742266, 1212833404743137, 1212833404823691, 1212833404842765, 1212833404889746, 1212833408706268, 8191
1212833947084355, 1212833947085077, 1212833947162447, 1212833947182076, 1212833947229280, 1212833951045782, 8192
1212834492471694, 1212834492472842, 1212834492576693, 1212834492596008, 1212834492643711, 1212834496822600, 8191
1212835040726304, 1212835040728415, 1212835040887525, 1212835040947654, 1212835041046708, 1212835052300941, 8192
1212835586768711, 1212835586770674, 1212835586947580, 1212835587005468, 1212835587103375, 1212835598124017, 8191
1212836130875950, 1212836130878247, 1212836131036468, 1212836131095819, 1212836131190188, 1212836142241719, 8192
1212836678958080, 1212836678960117, 1212836679126615, 1212836679161393, 1212836679239337, 1212836690679752, 8191
1212837223063060, 1212837223065023, 1212837223224429, 1212837223283058, 1212837223380983, 1212837234452568, 8192
1212837771158300, 1212837771160263, 1212837771331780, 1212837771390483, 1212837771485797, 1212837782543642, 8191
1212838315197132, 1212838315197687, 1212838315293131, 1212838315312686, 1212838315356019, 1212838319149670, 8192
1212838861947865, 1212838861948569, 1212838862043161, 1212838862062568, 1212838862109586, 1212838865926756, 8191
1212839408106567, 1212839408107271, 1212839408212936, 1212839408233307, 1212839408283140, 1212839412104827, 8192
1212839954171640, 1212839954172362, 1212839954278713, 1212839954298620, 1212839954344268, 1212839958140012, 8191
1212840501703810, 1212840501705940, 1212840501849679, 1212840501907346, 1212840502003067, 1212840513052171, 8192
1212841045733198, 1212841045735253, 1212841045904622, 1212841045963733, 1212841046061491, 1212841057105984, 8191
1212841591872584, 1212841591874584, 1212841592099101, 1212841592160193, 1212841592256951, 1212841603300093, 8192
