Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
12331288088245, 12331288089134, 12331288192577, 12331288210392, 12331291880726, 12331399238296, 16383
12331400094918, 12331400095547, 12331400123547, 12331400135584, 12331400185009, 12331449762057, 8192
12331449850334, 12331449851167, 12331449873093, 12331449890926, 12331449961388, 12331499171736, 8191
12331499258569, 12331499259365, 12331499281513, 12331499298531, 12331499339068, 12331547797719, 8192
12331547881959, 12331547882774, 12331547904107, 12331547918033, 12331547970903, 12331596758644, 8191
12331596857902, 12331596858754, 12331596876939, 12331596894550, 12331596941383, 12331645304313, 8192
12331645389886, 12331645390701, 12331645406960, 12331645423200, 12331645472774, 12331693785834, 8191
12331693864167, 12331693864963, 12331693883333, 12331693900204, 12331693944129, 12331742277245, 8192
12331742361503, 12331742362318, 12331742378096, 12331742396892, 12331742451502, 12331790762137, 8191
12331790840969, 12331790841803, 12331790857969, 12331790874784, 12331790919635, 12331840721144, 8192
12331840848698, 12331840849346, 12331840868772, 12331840886457, 12331840941401, 12331909535835, 8191
12331909656556, 12331909657260, 12331909675241, 12331909693000, 12331909749944, 12331972931450, 8192
12331973044671, 12331973045560, 12331973065190, 12331973082449, 12331973138115, 12332023493618, 8191
12332023597154, 12332023597969, 12332023615691, 12332023633487, 12332023681838, 12332072151786, 8192
12332072255433, 12332072256285, 12332072274081, 12332072292803, 12332072340025, 12332121930221, 8191
12332122038534, 12332122039368, 12332122055571, 12332122072756, 12332122126848, 12332174063743, 8192
12332174228353, 12332174229204, 12332174245038, 12332174261334, 12332174327926, 12332223773086, 8191
12332223932029, 12332223932695, 12332223949862, 12332223966380, 12332224051787, 12332273164525, 8192
12332273275190, 12332273276153, 12332273293894, 12332273313930, 12332273420448, 12332324290446, 8191
12332324394778, 12332324395593, 12332324411056, 12332324427611, 12332324470648, 12332372913948, 8192
12332373065965, 12332373066946, 12332373086464, 12332373103798, 12332373163649, 12332425053507, 8191
12332425142136, 12332425142969, 12332425159562, 12332425176413, 12332425224505, 12332475091013, 8192
12332475178253, 12332475179031, 12332475196142, 12332475213012, 12332475263030, 12332525573663, 8191
12332525662496, 12332525663348, 12332525678181, 12332525690218, 12332525734384, 12332575389061, 8192
12332575481004, 12332575481856, 12332575498597, 12332575516115, 12332575570744, 12332624111061, 8191
12332624202597, 12332624203320, 12332624220283, 12332624236505, 12332624286319, 12332673713405, 8192
12332673913051, 12332673913866, 12332673935384, 12332673951921, 12332673996643, 12332723771004, 8191
12332723927724, 12332723928354, 12332723948391, 12332723965261, 12332724020909, 12332773187164, 8192
12332773565883, 12332773566679, 12332773594068, 12332773611790, 12332773649956, 12332822940525, 8191
12332823079820, 12332823080487, 12332823100505, 12332823116616, 12332823164930, 12332871480713, 8192
12332871557471, 12332871558156, 12332871574879, 12332871587675, 12332871627415, 12332920109029, 8191
12332920191769, 12332920192565, 12332920209750, 12332920226010, 12332920268935, 12332968476237, 8192
12332968533348, 12332968534033, 12332968549033, 12332968566181, 12332968602551, 12333018071155, 8191
12333018160265, 12333018160950, 12333018176784, 12333018193469, 12333018233487, 12333066427345, 8192
12333066477455, 12333066478251, 12333066494455, 12333066510177, 12333066537751, 12333114729053, 8191
12333114794330, 12333114795145, 12333114813441, 12333114829941, 12333114859496, 12333163052039, 8192
12333163116205, 12333163116964, 12333163136205, 12333163153946, 12333163193649, 12333211776632, 8191
12333211864706, 12333211865539, 12333211882205, 12333211898909, 12333211938260, 12333260162322, 8192
12333260232025, 12333260232691, 12333260249969, 12333260266765, 12333260306357, 12333320773372, 8191
12333320935555, 12333320937685, 12333320983981, 12333321031425, 12333321112239, 12333465847458, 8192
12333466201733, 12333466204066, 12333466258121, 12333466310176, 12333466394935, 12333613359521, 8191
12333613540723, 12333613543149, 12333613591149, 12333613638926, 12333613724073, 12333762653326, 8192
12333762807361, 12333762809639, 12333762856546, 12333762903934, 12333762987119, 12333907745875, 8191
12333907889929, 12333907892522, 12333907938281, 12333907984836, 12333908092372, 12334054463279, 8192
12334054613815, 12334054615815, 12334054661259, 12334054710832, 12334054795572, 12334199628809, 8191
12334199789734, 12334199791974, 12334199838196, 12334199885603, 12334199964936, 12334344774710, 8192
12334344923579, 12334344925783, 12334344970782, 12334345018152, 12334345098559, 12334489828334, 8191
12334489983203, 12334489985333, 12334490031277, 12334490078739, 12334490156683, 12334634969420, 8192
12334635114808, 12334635117086, 12334635164363, 12334635213288, 12334635292658, 12334782130394, 8191
12334782304096, 12334782306262, 12334782354929, 12334782404465, 12334782492131, 12334931351847, 8192
12334931528919, 12334931531179, 12334931581771, 12334931632048, 12334931717973, 12335076663357, 8191
12335076821967, 12335076824115, 12335076870892, 12335076918762, 12335076999428, 12335221886813, 8192
12335222053219, 12335222055533, 12335222101089, 12335222148607, 12335222235106, 12335367152213, 8191
12335367344044, 12335367346229, 12335367402192, 12335367452802, 12335367533301, 12335512444149, 8192
12335512606388, 12335512608629, 12335512655536, 12335512703295, 12335512783127, 12335657650086, 8191
12335657830973, 12335657833177, 12335657887065, 12335657935843, 12335658016286, 12335802777080, 8192
12335802919800, 12335802921986, 12335802976281, 12335803027466, 12335803109521, 12335951294595, 8191
12335951466334, 12335951468519, 12335951516019, 12335951563463, 12335951644388, 12336098606493, 8192
12336098761769, 12336098763992, 12336098810806, 12336098857935, 12336098936879, 12336243668969, 8191
12336243813930, 12336243816227, 12336243862541, 12336243909633, 12336243984169, 12336388878684, 8192
12336389036238, 12336389038515, 12336389085219, 12336389133292, 12336389216903, 12336534047640, 8191
12336534211860, 12336534214138, 12336534263286, 12336534302693, 12336534385673, 12336632435224, 8192
12336632523094, 12336632523742, 12336632543371, 12336632560538, 12336632601408, 12336680864783, 8191
12336680941912, 12336680942708, 12336680958708, 12336680974041, 12336681009874, 12336729265472, 8192
12336729342934, 12336729343730, 12336729359619, 12336729376934, 12336729423193, 12336778137267, 8191
12336778220026, 12336778220804, 12336778236878, 12336778252933, 12336778292507, 12336826599493, 8192
12336826683955, 12336826684622, 12336826704307, 12336826721621, 12336826759343, 12336874978626, 8191
12336875036385, 12336875037200, 12336875053700, 12336875069737, 12336875097551, 12336923578054, 8192
12336923664516, 12336923665294, 12336923681572, 12336923698979, 12336923742515, 12336972063224, 8191
12336972156037, 12336972156834, 12336972173963, 12336972190426, 12336972229629, 12337020623504, 8192
12337020695058, 12337020695947, 12337020712151, 12337020728669, 12337020764891, 12337070097923, 8191
12337070161681, 12337070162385, 12337070178311, 12337070194588, 12337070223477, 12337119888746, 8192
12337119955653, 12337119956467, 12337119972634, 12337119990041, 12337120040800, 12337169904289, 8191
12337169989159, 12337169989955, 12337170006566, 12337170022955, 12337170062528, 12337218376589, 8192
12337218461847, 12337218462662, 12337218479199, 12337218495495, 12337218537124, 12337266907350, 8191
12337267002942, 12337267003738, 12337267020090, 12337267036460, 12337267082552, 12337315344872, 8192
12337315411538, 12337315412316, 12337315428020, 12337315443686, 12337315485130, 12337363774839, 8191
12337363861412, 12337363862190, 12337363878652, 12337363895541, 12337363935559, 12337412167639, 8192
12337412233583, 12337412234379, 12337412249842, 12337412265749, 12337412302323, 12337460472532, 8191
12337460525772, 12337460526569, 12337460542346, 12337460558550, 12337460586253, 12337508790092, 8192
12337508856036, 12337508856851, 12337508872814, 12337508890591, 12337508928813, 12337557741554, 8191
12337557923459, 12337557924181, 12337557943181, 12337557959996, 12337558001199, 12337606321556, 8192
12337606402666, 12337606403444, 12337606419573, 12337606435980, 12337606477980, 12337654725744, 8191
12337654784781, 12337654785577, 12337654800836, 12337654816206, 12337654846002, 12337703051916, 8192
12337703116489, 12337703117322, 12337703134081, 12337703150526, 12337703187673, 12337754531370, 8191
12337754613573, 12337754614370, 12337754631517, 12337754648388, 12337754690776, 12337802917985, 8192
12337802983022, 12337802983874, 12337803000151, 12337803016262, 12337803049095, 12337851267119, 8191
12337851324656, 12337851325415, 12337851340915, 12337851356711, 12337851385062, 12337899570179, 8192
12337899629642, 12337899630438, 12337899645901, 12337899663086, 12337899697400, 12337948085052, 8191
12337948165422, 12337948166181, 12337948181903, 12337948198773, 12337948241514, 12337996528630, 8192
12337996613370, 12337996614110, 12337996630092, 12337996646203, 12337996692258, 12338045004410, 8191
12338045097465, 12338045098280, 12338045116891, 12338045133891, 12338045169927, 12338093474784, 8192
12338093561838, 12338093562672, 12338093580153, 12338093593375, 12338093638319, 12338142040786, 8191
