Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
11877732106123, 11877732106845, 11877732209585, 11877732225307, 11877732808524, 11877794679463, 16383
11877804367893, 11877804368745, 11877804471041, 11877804485874, 11877812527430, 11877869103825, 16383
11877869896206, 11877869896799, 11877869934021, 11877869946576, 11877869994835, 11877900639335, 8192
11877900732982, 11877900733723, 11877900754890, 11877900771760, 11877900846907, 11877940400011, 8191
11877940489529, 11877940490381, 11877940508381, 11877940524714, 11877940592899, 11877966854234, 8192
11877966960937, 11877966961752, 11877967013622, 11877967029548, 11877967119380, 11877997361032, 8191
11877997485457, 11877997486383, 11877997538178, 11877997553363, 11877997642937, 11878028399287, 8192
11878028544731, 11878028545527, 11878028571360, 11878028585989, 11878028727118, 11878054711401, 8191
11878054807696, 11878054808529, 11878054826992, 11878054844862, 11878054915862, 11878074022059, 8192
11878074123799, 11878074124521, 11878074144058, 11878074156983, 11878074231649, 11878096109766, 8191
11878096211987, 11878096212932, 11878096233580, 11878096246987, 11878096325005, 11878127277372, 8192
11878127483074, 11878127483889, 11878127616536, 11878127635647, 11878127723109, 11878145275487, 8191
11878145451226, 11878145452115, 11878145474411, 11878145492559, 11878145631076, 11878162124519, 8192
11878162334591, 11878162335313, 11878162388720, 11878162403887, 11878162506404, 11878180237114, 8191
11878184178004, 11878184179671, 11878184392039, 11878184415428, 11878184536482, 11878204295803, 8192
11878204623800, 11878204624615, 11878204654059, 11878204667244, 11878204857131, 11878232129903, 8191
11878232290994, 11878232291957, 11878232316308, 11878232330604, 11878232396919, 11878264131668, 8192
11878264245000, 11878264245796, 11878264265167, 11878264278130, 11878264338647, 11878287994785, 8191
11878291376958, 11878291377587, 11878291405235, 11878291418402, 11878291471513, 11878309775735, 8192
11878310833133, 11878310833837, 11878310881299, 11878310894892, 11878311095797, 11878355596968, 16383
11878357142195, 11878357142991, 11878357172528, 11878357190287, 11878357308415, 11878397098203, 16383
11878398620837, 11878398621652, 11878398677577, 11878398691133, 11878399118036, 11878441464115, 16383
11878442908139, 11878442908787, 11878442934435, 11878442947342, 11878443086582, 11878492738817, 16383
11878493804714, 11878493805677, 11878493841177, 11878493859621, 11878493897362, 11878528709027, 8192
11878532405309, 11878532406031, 11878532489475, 11878532502845, 11878532582400, 11878560412184, 8191
11878561646877, 11878561647692, 11878561737246, 11878561750561, 11878561943893, 11878635984536, 16383
11878637773149, 11878637774686, 11878637865926, 11878637881148, 11878640392255, 11878701083982, 16383
11878702646227, 11878702647394, 11878702736319, 11878702763615, 11878702947577, 11878755656765, 16383
11878756781810, 11878756782755, 11878756895291, 11878756913013, 11878756978790, 11878787774881, 8192
11878788669521, 11878788670410, 11878788736465, 11878788749650, 11878788941648, 11878851506655, 16383
11878860027763, 11878860029929, 11878860136928, 11878860151558, 11878870555612, 11878929180635, 16383
11878930879583, 11878930880268, 11878930948582, 11878930969119, 11878931126470, 11878978722056, 16383
11878979582530, 11878979583289, 11878979606252, 11878979623326, 11878979668862, 11878998250157, 8192
11878999335388, 11878999336166, 11878999409146, 11878999430517, 11878999587737, 11879041117935, 16383
11879042626680, 11879042627328, 11879042651106, 11879042664161, 11879042786957, 11879078994758, 16383
11879080046211, 11879080046878, 11879080069026, 11879080081044, 11879080136970, 11879095108075, 8192
11879095958474, 11879095959085, 11879095979604, 11879095998066, 11879096159102, 11879122804286, 16383
11879124345717, 11879124346606, 11879124370531, 11879124383698, 11879124523271, 11879151401768, 16383
11879152325481, 11879152326185, 11879152349407, 11879152361481, 11879152399555, 11879167068662, 8192
11879167893970, 11879167894729, 11879167915099, 11879167932488, 11879168078172, 11879194713930, 16383
11879196793041, 11879196793800, 11879196830430, 11879196843429, 11879196981947, 11879225235561, 16383
11879226748788, 11879226749510, 11879226772676, 11879226790195, 11879226914434, 11879253643970, 16383
11879254547943, 11879254548702, 11879254569906, 11879254582776, 11879254632776, 11879268499594, 8192
11879269327105, 11879269327846, 11879269347901, 11879269365068, 11879269492363, 11879296147603, 16383
11879297649589, 11879297650219, 11879297670737, 11879297683792, 11879297810421, 11879324497308, 16383
11879326243978, 11879326244663, 11879326434976, 11879326469402, 11879326984601, 11879353796135, 16383
11879355304473, 11879355305084, 11879355327010, 11879355339973, 11879355471342, 11879382137174, 16383
11879383035722, 11879383036444, 11879383056777, 11879383073481, 11879383128869, 11879396587914, 8192
11879397419888, 11879397420480, 11879397441665, 11879397457961, 11879397582997, 11879424236478, 16383
11879425990203, 11879425991036, 11879426027517, 11879426040739, 11879426179016, 11879455272826, 16383
11879456804830, 11879456805590, 11879456836200, 11879456854811, 11879456979033, 11879483656587, 16383
11879485423608, 11879485424441, 11879485668883, 11879485689254, 11879486360673, 11879513268448, 16383
11879514139903, 11879514140625, 11879514161143, 11879514177403, 11879514232143, 11879527652540, 8192
11879528484125, 11879528484865, 11879528509347, 11879528527254, 11879528658012, 11879555495880, 16383
11879557059051, 11879557059939, 11879557085013, 11879557097828, 11879557231642, 11879583889011, 16383
11879585420127, 11879585420756, 11879585445404, 11879585463108, 11879585585699, 11879612286512, 16383
11879613985275, 11879613985904, 11879614022034, 11879614035274, 11879614171051, 11879643570654, 16383
11879644457998, 11879644458720, 11879644481757, 11879644499016, 11879644551646, 11879658381539, 8192
11879659231790, 11879659232420, 11879659252438, 11879659268123, 11879659393752, 11879686034343, 16383
11879687533293, 11879687533922, 11879687554774, 11879687568255, 11879687696310, 11879715332651, 16383
11879717092580, 11879717093432, 11879717304152, 11879717335430, 11879717825536, 11879744957957, 16383
11879745976207, 11879745976799, 11879746019225, 11879746033225, 11879746080669, 11879760436038, 8192
11879761270105, 11879761270716, 11879761290586, 11879761307864, 11879761434418, 11879788293323, 16383
11879789845457, 11879789846086, 11879789873160, 11879789886512, 11879790018215, 11879817443484, 16383
11879818948304, 11879818948934, 11879818968341, 11879818985526, 11879819106951, 11879845820301, 16383
11879847554470, 11879847555118, 11879847771172, 11879847812635, 11879848321519, 11879877011610, 16383
11879878529485, 11879878530115, 11879878553337, 11879878571189, 11879878695169, 11879905487833, 16383
