muestras, tiempo(ns)
8192, 64115061
8191, 63794787
8192, 61633588
8191, 61335683
8192, 61509201
8191, 60942799
8192, 60543340
8191, 60697746
8192, 60484952
8191, 64626593
8192, 61554830
8191, 65039478
8192, 69415801
8191, 61629014
8192, 60973076
8191, 70231497
8192, 68330887
8191, 70323237
8192, 66888069
8191, 61628940
8192, 61972973
8191, 60159252
8192, 60963761
8191, 68293776
8192, 60410935
8191, 62004955
8192, 60021253
8191, 65401140
8192, 66898921
8191, 65180754
8192, 68476052
8191, 66412833
8192, 66494018
8191, 65306938
8192, 70297237
8191, 68185611
8192, 61041613
8191, 61754050
8192, 61408961
8191, 65292049
8192, 70236737
8191, 62160878
8192, 64483965
8191, 69664447
8192, 66618924
8191, 65244938
8192, 63445031
8191, 62003788
8192, 67354231
8191, 64308578
8192, 69656688
8191, 67906040
8192, 64867850
8191, 64034229
8192, 62027491
8191, 61362368
8192, 61808789
8191, 66647257
8192, 60458434
8191, 65401640
8192, 64585538
8191, 69219860
8192, 65408863
8191, 70206868
8192, 63189238
8191, 64893109
8192, 63363422
8191, 70160961
8192, 65239883
8191, 61598366
8192, 66218428
8191, 62157675
8192, 60502563
8191, 63201108
8192, 59787292
8191, 66119447
8192, 60521822
8191, 66380315
8192, 61128167
8191, 64051136
8192, 65326345
8191, 66410352
8192, 64859517
8191, 66629239
8192, 61316628
8191, 59826866
8192, 70319310
8191, 59866958
8192, 65346048
8191, 59877940
8192, 61904122
8191, 61548607
8192, 60297306
8191, 64441928
8192, 66190003
8191, 64602760
8192, 64542279
8191, 67348119
8192, 70218034
8191, 67318379
8192, 60020419
8191, 67566395
8192, 63383272
8191, 67461971
8192, 60271806
8191, 64892442
8192, 64147858
8191, 62742131
8192, 60292565
8191, 62345192
8192, 59824718
8191, 64922886
8192, 64040563
8191, 65180957
8192, 64779999
8191, 64615778
8192, 60645913
8191, 60331287
8192, 65628582
8191, 66661497
8192, 64233653
8191, 63499475
8192, 60908207
8191, 59632202
8192, 63072295
8191, 64885017
8192, 61613217
8191, 61843141
8192, 60902466
8191, 65364566
8192, 64293819
8191, 70251960
8192, 70245626
8191, 64928664
8192, 62205711
8191, 62293877
8192, 63004388
8191, 70298496
8192, 63011073
8191, 67373194
8192, 59162114
8191, 61940825
8192, 60117215
8191, 64158913
8192, 61036205
8191, 62203156
8192, 60473192
8191, 67291602
8192, 60910984
8191, 61942547
8192, 60147585
8191, 67064086
8192, 59746108
8191, 60412101
8192, 64352448
8191, 63969952
8192, 62086898
8191, 65047903
8192, 62921981
8191, 68487590
8192, 59765867
8191, 66508962
8192, 60061178
8191, 61451701
8192, 61137019
8191, 64465299
8192, 66250317
8191, 63617178
8192, 67345379
8191, 63137072
8192, 62664818
8191, 67500433
8192, 60019975
8191, 62568059
8192, 60844763
8191, 67600488
8192, 63738547
8191, 61061779
8192, 70283256
8191, 63730492
8192, 60547692
8191, 61913474
8192, 61383220
8191, 65000737
8192, 65262383
8191, 70273237
8192, 68950325
8191, 65203901
8192, 65483232
8191, 59836996
8192, 66120707
8191, 60948039
8192, 64783110
8191, 62816649
8192, 70232478
8191, 67659913
8192, 69285525
8191, 63451253
8192, 63328255
8191, 62423523
8192, 60384156
8191, 59742441
8192, 65009219
8191, 67218954
8192, 61914881
8191, 64882813
8192, 64328411
8191, 63300848
8192, 64682074
8191, 63896434
8192, 68938326
8191, 70202145
8192, 63104961
8191, 63475883
8192, 59852181
8191, 64462132
8192, 60667765
8191, 61490664
8192, 61510329
8191, 65158884
8192, 67482600
8191, 70300977
8192, 60388027
8191, 70212923
8192, 64821054
8191, 64270430
8192, 67926299
8191, 63774824
8192, 65359474
8191, 64928960
8192, 64170080
8191, 64351448
8192, 62612356
8191, 64880812
8192, 60643358
8191, 62121749
8192, 60872003
8191, 65459028
8192, 66982513
8191, 70262904
8192, 64509205
8191, 65457880
8192, 60066142
8191, 65020700
8192, 60729820
8191, 62403079
8192, 70264200
8191, 60527822
8192, 61906178
8191, 61202500
8192, 65343678
8191, 60569581
8192, 61295813
8191, 61568440
8192, 60867818
8191, 64968831
8192, 59294575
8191, 63874582
8192, 65967098
8191, 63860212
8192, 64031155
8191, 70272978
8192, 64686000
8191, 65349604
8192, 61642328
8191, 65454973
8192, 64147765
8191, 66387370
8192, 66245705
8191, 66774829
8192, 61191536
8191, 61434331
8192, 113215467
8191, 182519140
8192, 200780650
8191, 183789978
