muestras, tiempo(ns)
8192, 2069792
16383, 4169510
8192, 1779129
8191, 2224846
8192, 8293001
16383, 9479469
8192, 4572467
16383, 8710904
8192, 5554327
16383, 8446055
8192, 16054451
8191, 7960634
8192, 4891353
8191, 4625319
8192, 4622411
8192, 4663300
8191, 4416691
8192, 4215305
8192, 4307175
8191, 4272285
8192, 4172028
8191, 4201249
8192, 4130880
8191, 4302063
8192, 4253990
8191, 4205139
8192, 4120417
8191, 4112769
8192, 4479117
8191, 4074547
8192, 4358470
8191, 4421711
8192, 4272489
8191, 4644282
8192, 4168584
8191, 4166416
8192, 4391988
8191, 4139491
8192, 4452524
8191, 16275652
8192, 13723162
8191, 7921486
8192, 7943930
8191, 4209750
8192, 3847550
8191, 3950271
8192, 3824272
8191, 4039122
8192, 3846753
8191, 3851975
8192, 3863809
8191, 3809680
8192, 3759421
8191, 3774365
8192, 3830106
8191, 3818309
8192, 3952326
8191, 3880494
8192, 3990900
8191, 3816198
8192, 3960011
8191, 3951475
8192, 3987289
8191, 3952993
8192, 3838142
8191, 3995066
8192, 3959586
8191, 4165528
8192, 3794606
8191, 3855939
8192, 4184454
8191, 3790292
8192, 4013455
8191, 4045325
8192, 3836791
8191, 3855735
8192, 4059751
8191, 3810957
8192, 3943771
8191, 3818569
8192, 3962511
8191, 3838198
8192, 3830050
8191, 4121936
8192, 4137788
8191, 3938290
8192, 3971900
8191, 4034288
8192, 3962382
8191, 3838013
8192, 3962345
8191, 3945753
8192, 3944716
8191, 3961956
8192, 3943919
8191, 3788218
8192, 3925956
8191, 3914512
8192, 3938327
8191, 3795180
8192, 4014900
8191, 3843476
8192, 3786199
8191, 3796699
8192, 3806161
8191, 3800828
8192, 3795624
8191, 3952715
8192, 3880345
8191, 3796717
8192, 3779717
8191, 3938142
8192, 4036362
8191, 4012530
8192, 3940808
8191, 4072065
8192, 8200946
8191, 3957252
8192, 3993400
8191, 3804272
8192, 3894790
8191, 3948808
8192, 3921383
8191, 3797495
8192, 3870142
8191, 3905068
8192, 3946586
8191, 3943734
8192, 3794050
8191, 4092769
8192, 3957197
8191, 3973548
8192, 3945142
8191, 3802976
8192, 3881198
8191, 3789791
8192, 3782791
8191, 4020103
8192, 3831272
8191, 3807291
8192, 3826087
8191, 4086121
8192, 4056992
8191, 3953642
8192, 3941734
8191, 3966901
8192, 4041992
8191, 3872197
8192, 3901309
