muestras, tiempo(ns)
16383, 28085738
8192, 11992724
16383, 23477490
16383, 33430792
16383, 21450309
8192, 12021409
8191, 11853077
8192, 11965077
8191, 10283243
8192, 11614487
8191, 11349490
8192, 11329824
8191, 10883773
8192, 10248983
8191, 10252761
8192, 11603710
8191, 11100104
8192, 11168548
8191, 10785607
8192, 11159363
8191, 11172289
8192, 10778145
8191, 11530118
8192, 10250947
8191, 10092892
8192, 10221669
8191, 10857236
8192, 10633664
8191, 11122271
8192, 11617025
8191, 10829143
8192, 11042901
8191, 11160584
8192, 11340527
8191, 11190233
8192, 10891495
8191, 11025197
8192, 11237324
8191, 10773571
8192, 11037030
8191, 10994013
8192, 14450476
8191, 10522222
8192, 10658831
8191, 13539097
8192, 11450990
8191, 10312705
8192, 12342498
8191, 11423656
8192, 11336954
8191, 11066604
8192, 14005129
8191, 10777996
8192, 10661942
8191, 11950780
8192, 10652979
8191, 10914013
8192, 10418463
8191, 11410767
8192, 11396823
8191, 10882513
8192, 11397712
8191, 11407971
8192, 10432722
8191, 11954817
8192, 12015076
8191, 12600255
8192, 11338657
8191, 10788977
8192, 12216463
8191, 10851032
8192, 11372693
8191, 11364231
8192, 11621376
8191, 12276610
8192, 11397730
8191, 10519795
8192, 11326712
8191, 11211417
8192, 10505239
8191, 12300424
8192, 11103493
8191, 10586109
8192, 10538739
8191, 11971947
8192, 11302861
8191, 10335093
8192, 11182881
8191, 11295361
8192, 11379546
8191, 11341157
8192, 10338131
8191, 11178770
8192, 10282502
8191, 11007327
8192, 10704071
8191, 10193928
8192, 11353324
8191, 10610035
8192, 11080586
8191, 11725412
8192, 10946439
8191, 11318787
8192, 11288602
8191, 11186641
8192, 11240529
8191, 10819941
8192, 10408130
8191, 10773182
8192, 11710227
8191, 10836200
8192, 10197132
8191, 11629765
8192, 11136677
8191, 10321075
8192, 10865236
8191, 11259361
8192, 11261194
8191, 10340001
8192, 12274444
8191, 10484685
8192, 11283047
8191, 10952013
8192, 11258880
8191, 11200232
8192, 10969420
8191, 11505285
8192, 11531100
8191, 11223103
8192, 10877680
8191, 11306546
8192, 11005605
8191, 10802884
8192, 11280195
8191, 11112215
8192, 10628609
8191, 11399379
8192, 10763033
8191, 10942383
8192, 11777115
8191, 11112418
8192, 10642424
8191, 11127419
8192, 11060252
8191, 11165196
8192, 10837236
8191, 10208798
8192, 10185095
8191, 10920124
8192, 11180492
8191, 11178232
8192, 10138744
8191, 10102929
8192, 11305861
8191, 10546406
8192, 10745219
8191, 10860551
8192, 10709886
8191, 10215632
8192, 10159762
8191, 11067345
8192, 10112633
8191, 10132226
8192, 11054382
8191, 10149447
8192, 10058708
8191, 10781774
8192, 11265343
8191, 10818441
8192, 11268769
8191, 10781126
8192, 10844107
8191, 10979180
8192, 11048215
8191, 11176622
8192, 11182936
8191, 11075030
8192, 11093085
