muestras, tiempo(ns)
8192, 42817809
8191, 43419135
8192, 42968678
8191, 42465998
8192, 41827543
8191, 42453517
8192, 43964333
8191, 41461880
8192, 40693426
8191, 42439146
8192, 41403603
8191, 42374444
8192, 43355858
8191, 40392688
8192, 42847142
8191, 40536539
8192, 43187471
8191, 41618655
8192, 42542016
8191, 43907148
8192, 44313329
8191, 43837241
8192, 42508553
8191, 40969478
8192, 42415610
8191, 44435568
8192, 42385425
8191, 45597000
8192, 41372936
8191, 42184075
8192, 40972848
8191, 42037595
8192, 42314629
8191, 45261744
8192, 42422239
8191, 46928558
8192, 42358795
8191, 42607644
8192, 42345333
8191, 43098991
8192, 42347351
8191, 46231381
8192, 42380888
8191, 46894725
8192, 42317055
8191, 41603397
8192, 40603704
8191, 43904111
8192, 42382239
8191, 47018390
8192, 42328555
8191, 42314333
8192, 43497801
8191, 41426566
8192, 47044835
8191, 40687629
8192, 40964126
8191, 40555724
8192, 40805795
8191, 45150912
8192, 39488532
8191, 44772564
8192, 41643915
8191, 44462956
8192, 40526391
8191, 47059131
8192, 45246800
8191, 44299014
8192, 42386407
8191, 47046316
8192, 42449516
8191, 43867519
8192, 42454239
8191, 43401543
8192, 42460036
8191, 43069640
8192, 41068662
8191, 44467679
8192, 42434757
8191, 43430432
8192, 40032007
8191, 43712150
8192, 40851849
8191, 42509072
8192, 40963053
8191, 40170302
8192, 40254061
8191, 47048094
8192, 42938326
8191, 41223901
8192, 42483628
8191, 47031927
8192, 42463572
8191, 44083961
8192, 41587082
8191, 46908391
8192, 42323129
8191, 47012409
8192, 41587063
8191, 46870022
8192, 40723426
8191, 47034964
8192, 42067540
8191, 46682561
8192, 42310796
8191, 46540433
8192, 42444387
8191, 39953452
8192, 41346196
8191, 41455435
8192, 41515528
8191, 42392110
8192, 40869312
8191, 44101535
8192, 42402387
8191, 46904818
8192, 42320185
8191, 46585506
8192, 42349777
8191, 43664669
8192, 42368073
8191, 47009631
8192, 42341573
8191, 46901725
8192, 42420073
8191, 45903959
8192, 42432813
8191, 46915429
8192, 42257112
8191, 46619655
8192, 42202186
8191, 46901725
8192, 44543789
8191, 47062519
8192, 42077966
8191, 41930263
8192, 41053755
8191, 42181964
8192, 42116187
8191, 42444239
8192, 40605796
8191, 44553029
8192, 43344840
8191, 43312840
8192, 42309592
8191, 43662539
8192, 42442905
8191, 43353821
8192, 42362981
8191, 46071123
8192, 42337555
8191, 46272214
8192, 42425554
8191, 47041428
8192, 42335351
8191, 43279137
8192, 42329611
8191, 46554859
8192, 42456146
8191, 46761968
8192, 42402888
8191, 42654218
8192, 40781443
8191, 41917967
8192, 41425214
8191, 42710106
8192, 42407017
8191, 46904040
8192, 39500513
8191, 43918500
8192, 40855090
8191, 45814904
8192, 42428331
8191, 46603117
8192, 40356133
8191, 40802665
8192, 42325037
8191, 42436850
8192, 42422054
8191, 43437098
8192, 45869033
8191, 43378784
8192, 42072743
8191, 45079190
8192, 40823628
8191, 40027303
8192, 42371833
8191, 42315092
8192, 42429036
8191, 41003959
8192, 40958515
8191, 41090310
8192, 47034224
8191, 42464220
8192, 45213244
8191, 40482632
8192, 46902262
8191, 40706499
8192, 45427260
8191, 42360406
8192, 46972984
8191, 41294604
8192, 45126783
8191, 40288801
8192, 40970700
8191, 40626204
8192, 43669947
8191, 40479317
8192, 46891614
8191, 42424165
8192, 43073769
8191, 42393407
8192, 46932928
8191, 41153568
8192, 44483679
8191, 40646019
8192, 40805628
8191, 40704296
8192, 41148291
8191, 42342000
8192, 43001196
8191, 42295741
8192, 46458620
8191, 42312833
8192, 43345007
8191, 41665433
8192, 46200955
8191, 42312167
8192, 43346858
8191, 42462683
8192, 43707187
8191, 39972786
8192, 42986547
8191, 42457350
8192, 43683280
8191, 42314814
8192, 43535486
8191, 42423610
8192, 44317181
8191, 42458775
8192, 46910522
8191, 41940189
8192, 41727507
8191, 41808265
8192, 41524472
8191, 43186082
8192, 46770542
8191, 42309740
8192, 46267603
8191, 41043459
8192, 44240459
8191, 42391555
8192, 40905553
8191, 47015835
8192, 41226975
8191, 40739981
8192, 44198460
8191, 42435183
8192, 47022169
8191, 44561456
8192, 44287125
8191, 40300930
8192, 45068913
8191, 46581414
8192, 46329936
8191, 44960229
8192, 39902009
8191, 42761865
8192, 41194475
8191, 41776969
8192, 41250049
8191, 41945319
8192, 40208783
8191, 42451980
8192, 42444794
8191, 42310333
8192, 43421487
8191, 42459516
8192, 47022502
8191, 40596037
8192, 45190282
8191, 42436406
8192, 44534659
8191, 40495391
8192, 41047348
8191, 40037933
8192, 43148731
8191, 42783957
8192, 40537946
8191, 47039446
8192, 42322962
8191, 41267326
8192, 42345796
8191, 43831760
8192, 42335426
8191, 41135290
8192, 40730943
8191, 41794357
8192, 41861097
8191, 43106954
8192, 42355869
8191, 43527282
8192, 39340238
8191, 44668417
8192, 42343833
8191, 46459249
8192, 42354018
8191, 39911509
8192, 40882108
8191, 47001465
8192, 42340018
8191, 43084102
8192, 42221335
8191, 43087732
8192, 42390184
8191, 40709352
8192, 42387388
8191, 42439035
8192, 46967057
8191, 42328851
8192, 46153253
8191, 42428332
8192, 43324229
8191, 41145180
