muestras, tiempo(ns)
16383, 165216877
8192, 72762357
16383, 148661740
8192, 70925022
8191, 71232519
8192, 76166917
8191, 102475257
8192, 78285452
8191, 72623118
8192, 71499481
8191, 72035142
8192, 69850644
8191, 68870784
8192, 74537044
8191, 70426898
8192, 72379268
8191, 70384806
8192, 71872366
8191, 70026605
8192, 72307139
8191, 75879753
8192, 68865006
8191, 70689210
8192, 77038428
8191, 71397963
8192, 70726877
8191, 69168854
8192, 70323806
8191, 73757311
8192, 73464202
8191, 72053474
8192, 71604517
8191, 70101068
8192, 69715961
8191, 68865524
8192, 77156315
8191, 69316297
8192, 70003106
8191, 73790366
8192, 73063132
8191, 79026463
8192, 74823948
8191, 73765958
8192, 71261575
8191, 70728154
8192, 69545906
8191, 70303325
8192, 73146594
8191, 68940579
8192, 70123363
8191, 70257918
8192, 76708615
8191, 68854339
8192, 81836881
8191, 73830828
8192, 72842486
8191, 77195315
8192, 79726698
8191, 68981967
8192, 71701867
8191, 73323314
8192, 77527700
8191, 70382509
8192, 72072567
8191, 75411220
8192, 77793234
8191, 76317323
8192, 77140630
8191, 68707803
8192, 68652656
8191, 70276140
8192, 71580461
8191, 73770791
8192, 68974078
8191, 68956745
8192, 77868216
8191, 73681218
8192, 72177881
8191, 72208121
8192, 71129650
8191, 68938746
8192, 81289794
8191, 75342684
8192, 73744681
8191, 70299917
8192, 69587628
8191, 81881436
8192, 77884123
8191, 81828807
8192, 80619522
8191, 73136742
8192, 73735385
8191, 77305683
8192, 71346204
8191, 71984864
8192, 72916003
8191, 68898709
8192, 69867125
8191, 74507174
8192, 74368138
8191, 79979732
8192, 76090548
8191, 73250038
8192, 77476367
8191, 68953097
8192, 70873356
8191, 73342462
8192, 79337664
8191, 68979634
8192, 72245769
8191, 72016438
8192, 80915964
8191, 76861521
8192, 73641960
8191, 69634461
8192, 72971355
8191, 81889343
8192, 72532988
8191, 79440182
8192, 72084882
8191, 71078225
8192, 73638978
8191, 72345306
8192, 76187898
8191, 71355575
8192, 73089502
8191, 69462981
8192, 74528265
8191, 69017763
8192, 73737477
8191, 74965151
8192, 78707189
8191, 69053855
8192, 69898495
8191, 68906043
8192, 73920327
8191, 81896918
8192, 71132928
8191, 81819177
8192, 73967771
8191, 72798393
8192, 70909653
8191, 77745624
8192, 72404360
8191, 74669505
8192, 73856106
8191, 71888495
8192, 73846920
8191, 73627552
8192, 72233917
8191, 81751326
8192, 73761088
8191, 74152010
8192, 73551756
8191, 68845543
8192, 73706348
8191, 71184798
8192, 70811246
8191, 74165325
8192, 69089688
8191, 70782358
8192, 74051456
8191, 71232797
8192, 73817050
8191, 76523580
8192, 68890264
8191, 73407351
8192, 69969680
8191, 69368222
8192, 73804995
8191, 70650525
8192, 69339000
8191, 71529609
8192, 71023670
8191, 72188288
8192, 73577275
8191, 79177573
8192, 73661348
8191, 77524182
8192, 69066522
8191, 77248796
8192, 73747181
8191, 74185325
8192, 73807921
8191, 78516042
8192, 73685570
8191, 75850975
8192, 70940781
8191, 71973272
8192, 74613987
8191, 68856190
8192, 76468692
8191, 68907375
8192, 78304618
8191, 73763310
8192, 72418546
8191, 73190926
8192, 74726783
8191, 73865161
8192, 74254064
8191, 68886931
8192, 75602978
8191, 69104503
8192, 72720579
8191, 70722857
8192, 81846621
8191, 68855487
8192, 75599051
8191, 68951671
8192, 73714089
8191, 68910690
8192, 77022557
8191, 73630552
8192, 73780218
8191, 70266288
8192, 70707617
8191, 72726283
8192, 75003187
8191, 72248362
8192, 72856801
8191, 72127455
8192, 69886625
8191, 75775699
8192, 81932565
8191, 73514887
8192, 73603460
8191, 68991707
8192, 69847348
8191, 68895190
8192, 68785969
8191, 77335591
8192, 70847450
8191, 68986597
8192, 73396147
8191, 71968568
8192, 71629220
8191, 71544943
8192, 68956949
8191, 71839402
8192, 71756144
8191, 77201240
8192, 69586369
8191, 75657551
8192, 73835754
8191, 75756476
8192, 68944912
8191, 68915801
8192, 73629385
8191, 69561146
8192, 73817291
8191, 70405898
8192, 71734700
8191, 70700784
8192, 68861098
8191, 73768033
8192, 73168482
8191, 70159919
8192, 70188752
8191, 68888746
8192, 69067300
8191, 73560978
8192, 68998726
8191, 73596942
8192, 76756023
8191, 73054650
8192, 73852420
8191, 73181815
8192, 71631868
8191, 70423805
8192, 74334749
8191, 72787653
8192, 76659004
8191, 73952401
8192, 81858511
8191, 73455239
8192, 73421332
8191, 68931393
8192, 74422507
8191, 68998189
8192, 72671710
8191, 76390674
8192, 68969004
8191, 70123548
8192, 72108696
8191, 70144864
8192, 71718774
8191, 68925764
8192, 75066891
8191, 73818662
8192, 77526162
8191, 73744458
8192, 72565581
8191, 73796329
8192, 73860661
8191, 73822698
8192, 72108067
8191, 71378333
8192, 75498053
8191, 71298908
8192, 72241658
8191, 76868224
8192, 68856098
8191, 72034864
8192, 81932009
8191, 75900623
8192, 73747347
8191, 73773051
8192, 73628756
8191, 79617680
8192, 73612701
8191, 69550332
8192, 80288951
8191, 74942169
8192, 71756292
8191, 72378379
8192, 71267001
8191, 68999559
8192, 70164104
8191, 68906468
8192, 73894346
8191, 81769881
8192, 73820810
8191, 79405811
8192, 73925327
8191, 72221528
8192, 77056519
8191, 74986965
8192, 70878800
8191, 79062185
8192, 70066790
8191, 71733348
8192, 69581628
8191, 74380859
8192, 71919828
8191, 81833343
8192, 73937530
8191, 81807085
8192, 70407824
8191, 73901920
8192, 71243371
8191, 74433045
8192, 68683766
8191, 68893986
8192, 72284417
8191, 73329962
8192, 71669182
8191, 71529813
8192, 72337175
8191, 68901190
8192, 74957594
8191, 68776191
8192, 75473386
8191, 70469768
8192, 70990262
8191, 73603015
8192, 75405924
8191, 73706588
8192, 73745995
8191, 68834580
8192, 72062604
8191, 73105427
8192, 72836652
8191, 70440490
8192, 75193704
8191, 70108234
8192, 68852006
8191, 73794884
8192, 70191492
8191, 73465979
8192, 70820949
8191, 68783988
8192, 76105713
8191, 73735977
8192, 76897242
8191, 73467924
8192, 73679830
8191, 69187187
8192, 72032512
8191, 70454342
8192, 76434507
8191, 68875135
8192, 75548404
8191, 73621330
8192, 74757763
8191, 73300944
8192, 70305009
8191, 68861209
8192, 69007264
8191, 73420332
8192, 69823218
8191, 68891560
8192, 81929639
8191, 69133798
8192, 71373074
8191, 71460758
8192, 73253111
8191, 75707458
8192, 76384600
8191, 72368138
8192, 74951595
8191, 73824143
8192, 81810159
8191, 76751540
8192, 78698429
8191, 77042019
8192, 77196555
8191, 72546229
8192, 73251796
8191, 70860504
8192, 72054400
8191, 68941338
8192, 69359186
8191, 68440194
8192, 76121158
8191, 73566183
8192, 73839587
8191, 69048115
8192, 141491011
8191, 210212147
8192, 214974435
8191, 210748735
8192, 220589974
8191, 209263527
8192, 215209211
8191, 221536205
8192, 215118026
8191, 219437911
8192, 225083820
8191, 215503782
8192, 206952623
8191, 216877342
8192, 210064723
8191, 198754739
8192, 68910542
8191, 79281831
8192, 73894346
8191, 73713440
8192, 73835550
8191, 78931557
8192, 72763486
8191, 76103640
8192, 70238918
8191, 72681691
8192, 70533563
8191, 80681984
8192, 71800236
8191, 71236742
8192, 72629561
8191, 73596200
8192, 69226834
8191, 74576969
8192, 73876512
8191, 76013585
8192, 73687162
8191, 70611414
8192, 72774875
8191, 76633875
8192, 72601562
8191, 71817662
8192, 75368368
8191, 73756754
8192, 75813809
8191, 71337574
8192, 73737514
8191, 73599570
8192, 68923763
8191, 68908301
8192, 69766367
8191, 68918875
8192, 75945344
8191, 73856902
8192, 75980882
8191, 68881097
8192, 72587654
8191, 71626201
8192, 68897356
8191, 68663692
8192, 73815199
8191, 73529293
8192, 71750200
8191, 73206426
8192, 75569478
8191, 68739006
8192, 73510368
8191, 73749865
8192, 68741247
8191, 73750735
8192, 72383230
8191, 68853783
8192, 71026743
8191, 71376962
8192, 73869253
8191, 70806912
8192, 81864009
8191, 68936319
8192, 75530219
8191, 73760698
8192, 73851569
8191, 78440543
8192, 74546395
8191, 75292573
8192, 70179585
8191, 73791365
8192, 69847032
8191, 69241409
8192, 71748662
8191, 70437490
8192, 80021342
8191, 78775206
8192, 72651099
8191, 68761432
8192, 81377255
8191, 68951097
8192, 72929873
8191, 70731987
8192, 73907994
8191, 81336922
8192, 73768180
8191, 74183824
8192, 70679358
8191, 71048317
8192, 72379731
8191, 78340377
8192, 73858975
8191, 73752662
8192, 68910782
8191, 70273750
8192, 73930457
8191, 73449406
8192, 81804214
8191, 71185001
8192, 74617635
8191, 69575146
8192, 69725144
8191, 77267665
8192, 72972984
8191, 72393749
8192, 71963531
8191, 68820969
8192, 74968354
8191, 69014837
8192, 72633839
8191, 73954345
8192, 69056725
8191, 73890068
8192, 71083094
8191, 68883301
8192, 69829736
8191, 71186983
8192, 70670209
8191, 73767495
8192, 74625061
8191, 71227389
8192, 71188482
8191, 68857913
8192, 72770635
8191, 73866253
8192, 68881949
8191, 68813765
8192, 73902808
8191, 183864251
8192, 223450501
8191, 208424868
8192, 212668086
8191, 208167759
8192, 216746492
8191, 208259424
8192, 213417745
8191, 213865038
8192, 211401765
8191, 217298153
8192, 223234485
8191, 209612523
8192, 226269622
8191, 210053000
8192, 166326902
8191, 71307111
8192, 75851716
8191, 68941541
8192, 71460443
8191, 71288649
8192, 73760458
8191, 72411064
8192, 76033807
8191, 71462684
8192, 73777513
8191, 72089881
