muestras, tiempo(ns)
16383, 189758135
8192, 91085909
8191, 90729820
8192, 92428467
8191, 91742253
8192, 105574294
8191, 89704518
8192, 92654928
8191, 97438631
8192, 91496274
8191, 91411979
8192, 90362954
8191, 91464552
8192, 90026366
8191, 119356946
8192, 283752011
8191, 268056269
8192, 279002288
8191, 273695573
8192, 268290841
8191, 280319273
8192, 280470512
8191, 282286435
8192, 275584218
8191, 295949219
8192, 276072397
8191, 222686082
8192, 88751510
8191, 90747227
8192, 89597852
8191, 92192563
8192, 92156489
8191, 93224421
8192, 94963271
8191, 94908771
8192, 92343839
8191, 92952591
8192, 93828451
8191, 93618009
8192, 90929540
8191, 96355829
8192, 96326440
8191, 93375493
8192, 89313967
8191, 94911475
8192, 94032485
8191, 91824678
8192, 92746168
8191, 92842981
8192, 89717518
8191, 95015288
8192, 100760795
8191, 92115083
8192, 91670587
8191, 96001166
8192, 100344244
8191, 95425524
8192, 100124525
8191, 214351236
8192, 272243146
8191, 267712793
8192, 273640705
8191, 271035606
8192, 276560355
8191, 293778523
8192, 275983195
8191, 268290026
8192, 275725884
8191, 278025986
8192, 275586625
8191, 157527108
8192, 89409855
8191, 90864560
8192, 92764685
8191, 92582151
8192, 91990250
8191, 93040201
8192, 92224192
8191, 100122247
8192, 91920325
8191, 95913760
8192, 90418250
8191, 102720716
8192, 92723501
8191, 99690270
8192, 92985998
8191, 92029713
8192, 92243025
8191, 99250554
8192, 90192697
8191, 90475138
8192, 94738403
8191, 91888974
8192, 93360197
8191, 91374758
8192, 98877632
8191, 94734236
8192, 95116788
8191, 91181908
8192, 90973485
8191, 95983556
8192, 90730080
8191, 89839072
8192, 95961666
8191, 89595705
8192, 91745809
8191, 91336646
8192, 104150607
8191, 95511505
8192, 97447519
8191, 92404393
8192, 91300610
8191, 92710816
8192, 92421264
8191, 91330147
8192, 93465437
8191, 94839365
8192, 92446967
8191, 89448114
8192, 88432774
8191, 90316048
8192, 94321779
8191, 91242019
8192, 91557514
8191, 89556872
8192, 95312582
8191, 90150216
8192, 94875106
8191, 100143895
8192, 94869142
8191, 105162595
8192, 91258870
8191, 101234419
8192, 94725144
8191, 91592385
8192, 90906930
8191, 90574897
8192, 91354610
8191, 94907643
8192, 90088365
8191, 96350403
8192, 96249663
8191, 91179278
8192, 93260143
8191, 105024116
8192, 94876976
8191, 93564362
8192, 91519719
8191, 90148439
8192, 98964464
8191, 91963306
8192, 94777088
8191, 91866640
8192, 90594359
8191, 94828551
8192, 99961841
8191, 94840106
8192, 92516855
8191, 92533096
8192, 94476851
8191, 91808308
8192, 94779792
8191, 93425252
8192, 93206569
8191, 91567756
8192, 94736867
8191, 97562611
8192, 90135458
8191, 89809165
8192, 89618408
8191, 91129983
8192, 93648768
8191, 91526608
8192, 90293400
8191, 93676805
8192, 94794848
8191, 89408614
8192, 94761458
8191, 94793903
8192, 93811544
8191, 101302401
8192, 94766033
8191, 94687256
8192, 91955214
8191, 91902048
8192, 92311766
8191, 95009549
8192, 94761347
8191, 92057232
8192, 91744123
8191, 97641165
8192, 92211359
8191, 102132446
8192, 88641031
8191, 98167660
8192, 100731741
8191, 90930059
8192, 90849042
8191, 91627496
8192, 97631314
8191, 89313856
8192, 89670297
8191, 92208618
8192, 94847624
8191, 94846828
8192, 95973871
8191, 91905436
8192, 94777162
8191, 93723341
8192, 92112212
8191, 95515802
8192, 90167124
8191, 93869118
8192, 90853357
8191, 90785598
8192, 92156878
8191, 94878884
8192, 89177266
8191, 91945122
8192, 94840106
8191, 92510782
8192, 91869975
8191, 90561156
8192, 97081450
8191, 94824292
8192, 89981404
8191, 98925873
8192, 89425059
8191, 93305606
8192, 100660130
8191, 90735562
8192, 91348684
8191, 91744679
8192, 94408352
8191, 92050379
8192, 105135577
8191, 92551892
8192, 91238815
8191, 89330208
8192, 91620495
8191, 93792304
8192, 91027929
8191, 94749144
8192, 98669302
8191, 89996681
8192, 95142362
8191, 91709180
8192, 89038860
8191, 91802568
8192, 91746624
8191, 105121171
8192, 91464775
8191, 94832551
8192, 93924987
8191, 91649810
8192, 99403738
8191, 94855939
8192, 92794889
8191, 91722384
8192, 91190075
8191, 89954904
8192, 99796492
8191, 99993361
8192, 94758144
8191, 92478800
8192, 90118273
8191, 89011916
8192, 90279956
8191, 91229315
8192, 89531613
8191, 95581912
8192, 91571774
8191, 97165097
8192, 89408318
8191, 91682458
8192, 91648607
8191, 94606387
8192, 89902831
8191, 90786339
8192, 91680810
8191, 90836079
8192, 92631725
8191, 94392630
8192, 91324722
8191, 90444714
8192, 91439258
8191, 88660476
8192, 97977551
8191, 89576631
8192, 92403839
8191, 94829162
8192, 94866309
8191, 92180415
8192, 89266116
8191, 100349338
8192, 91434831
8191, 90763747
8192, 96096647
8191, 93493196
8192, 96479049
8191, 94880346
8192, 105223650
8191, 94636293
8192, 94421352
8191, 94165040
8192, 91469905
8191, 94491425
8192, 91785531
8191, 92815797
8192, 91012022
8191, 100132544
8192, 92186527
8191, 89380300
8192, 99122501
8191, 91815586
8192, 102872919
8191, 93835173
8192, 100039119
8191, 91687255
8192, 92693483
8191, 92175804
8192, 89201635
8191, 91388091
8192, 94740256
8191, 90679581
8192, 93390309
8191, 94744885
8192, 94816700
8191, 93762544
8192, 94845384
8191, 91335425
8192, 101621804
8191, 91550849
8192, 90406659
8191, 91214686
8192, 105108911
8191, 96200775
8192, 95876705
8191, 94747459
8192, 98041217
8191, 100700519
8192, 92578892
8191, 94751367
8192, 98056124
8191, 91834697
8192, 97062061
8191, 92220433
8192, 92307043
8191, 94876328
8192, 99191851
8191, 92257785
8192, 95519413
8191, 94826921
8192, 96113610
8191, 94761903
8192, 98724672
8191, 91612273
8192, 90328233
8191, 94752922
8192, 91855438
8191, 91402073
8192, 89602816
8191, 90200513
8192, 89688760
8191, 90148717
8192, 101358808
8191, 90691951
8192, 89238357
8191, 89494281
8192, 92469005
8191, 94752126
8192, 90596434
8191, 88897028
8192, 97659906
8191, 92033917
8192, 98694283
8191, 93681545
8192, 94121245
8191, 92002399
8192, 93738378
8191, 89251895
8192, 93109201
8191, 90749728
8192, 96745325
8191, 95359637
8192, 94837995
8191, 93160459
8192, 98755116
8191, 90942430
8192, 98707135
8191, 92273192
8192, 89664093
8191, 89399652
8192, 91162631
8191, 91119743
8192, 95540042
8191, 94836662
8192, 94827643
8191, 90600119
8192, 100979571
8191, 93785804
8192, 89906442
8191, 90243050
8192, 95699707
8191, 89256209
8192, 98319676
8191, 91932122
8192, 99013538
8191, 89279191
8192, 96111184
8191, 96063055
8192, 94818144
8191, 94812977
8192, 94830107
8191, 94043616
8192, 92398154
8191, 92562355
8192, 91748662
8191, 92089695
8192, 89891757
8191, 91050003
8192, 92238451
8191, 95416822
8192, 94755904
8191, 93729063
8192, 89877813
8191, 100060674
8192, 94819681
8191, 105170318
8192, 95460784
8191, 92024991
8192, 90062959
8191, 95215880
8192, 94806681
8191, 105049115
8192, 94759200
8191, 90751080
8192, 95803355
8191, 92555374
8192, 92097898
8191, 95000863
8192, 90559675
8191, 92955425
8192, 91309908
8191, 100707241
8192, 93205422
8191, 96599382
8192, 94807200
8191, 95488580
8192, 94789163
8191, 97127172
8192, 94000579
8191, 248463762
8192, 271991356
8191, 280605625
8192, 275556073
8191, 273588078
8192, 273036788
8191, 290330788
8192, 270153785
8191, 285337977
8192, 274139683
8191, 291128020
8192, 278354281
8191, 104446957
8192, 89077323
8191, 100923294
8192, 92309247
8191, 91574164
8192, 90260549
8191, 100943535
8192, 89035138
8191, 91122520
8192, 91593812
8191, 96063704
8192, 97512075
8191, 94872070
8192, 98100401
8191, 105079968
8192, 90010404
8191, 92352229
8192, 92653021
8191, 93529103
8192, 89422596
8191, 101412104
8192, 94518018
8191, 88743975
8192, 91395036
8191, 95917483
8192, 90126644
8191, 92404617
8192, 94767292
8191, 92206489
8192, 91591275
8191, 98806875
8192, 94811996
8191, 98575211
8192, 92227378
8191, 94196262
8192, 89703519
8191, 94858255
8192, 95669949
8191, 94568054
8192, 97936440
8191, 92414969
8192, 93295866
8191, 231488648
8192, 275455112
8191, 266797140
8192, 270627743
8191, 271367919
8192, 271481714
8191, 272021504
8192, 273436339
8191, 272418444
8192, 284618782
8191, 270630502
8192, 269517349
8191, 154742680
8192, 91171798
8191, 94867699
8192, 95551561
8191, 91559109
8192, 105120746
8191, 91534775
8192, 105068190
8191, 94822848
8192, 91392110
8191, 93953895
8192, 92815612
8191, 91534108
8192, 91899586
8191, 91748180
8192, 91841401
8191, 94742589
8192, 90856061
8191, 92656632
8192, 94830625
8191, 91167817
8192, 89572225
8191, 92616244
8192, 92060918
8191, 92367136
8192, 91533646
8191, 90460473
8192, 94847162
8191, 90505565
8192, 104960117
8191, 278339986
8192, 269068428
8191, 279258716
8192, 281710002
8191, 269509626
8192, 269598940
8191, 272738496
8192, 269212149
8191, 271653139
8192, 278633334
8191, 303469986
8192, 250005004
8191, 94954235
8192, 105085060
8191, 94742071
8192, 89918258
8191, 90499158
8192, 100178581
8191, 91483776
8192, 95746078
8191, 91037133
8192, 91383092
8191, 89378689
8192, 100801648
8191, 94805829
8192, 90832210
8191, 94767607
8192, 98280511
8191, 94788256
8192, 97124969
8191, 90689638
8192, 91295371
8191, 89933220
8192, 91934196
8191, 90642637
8192, 94701127
8191, 92346543
8192, 92826909
8191, 93241922
8192, 102920605
8191, 94977161
8192, 251522820
8191, 274204665
8192, 267463800
8191, 281934555
8192, 272606757
8191, 285570512
8192, 268896301
8191, 280064503
8192, 282034369
8191, 271065886
8192, 271684990
8191, 267961664
8192, 129443071
8191, 96907582
8192, 101108477
8191, 94868848
8192, 91470739
8191, 92872797
8192, 92223286
8191, 91055578
8192, 90882357
8191, 94804312
8192, 94254428
8191, 94858459
8192, 93536141
8191, 91721792
8192, 99563755
8191, 89464874
8192, 96710511
8191, 90220291
8192, 91070540
8191, 90384955
8192, 94877144
8191, 95603450
8192, 96111592
8191, 94825978
8192, 92232342
8191, 90607731
8192, 92581078
8191, 90776155
8192, 213542026
8191, 272673220
8192, 278287524
8191, 268538712
8192, 276936003
8191, 276711006
8192, 291214668
8191, 269334463
8192, 271352161
8191, 280385000
8192, 268163533
8191, 268959282
8192, 160706981
8191, 95271065
8192, 94191041
8191, 94428575
8192, 91641034
8191, 90749211
8192, 94645517
8191, 102338297
8192, 94558518
8191, 95442193
8192, 90930765
8191, 102581609
8192, 91951975
