muestras, tiempo(ns)
8192, 3122818
8191, 6369081
8192, 5127593
16383, 5866493
8192, 2743730
8191, 2804340
8192, 2854692
8191, 2681472
8192, 2757008
8191, 9712878
8192, 2853563
8191, 2811359
8192, 10758682
8191, 2740286
8192, 2571806
8191, 5282148
8192, 7415069
8191, 8117636
8192, 7462365
8191, 8092821
8192, 7627548
8191, 7828305
8192, 7901564
8191, 7587363
8192, 8252560
8191, 7882416
8192, 7604252
8191, 7956453
8192, 8520428
8192, 7737917
8191, 8339652
8192, 7847583
8191, 7955378
8192, 7926157
8191, 7839102
8192, 8186727
8191, 17670775
8192, 8632964
8191, 7523031
8192, 7483754
8191, 7530772
8192, 6656207
8191, 8063340
8192, 6862872
8191, 7469124
8192, 6633373
8191, 7489160
8192, 6676170
8191, 7516383
8192, 7469809
8191, 7419384
8192, 8095914
8191, 6709225
8192, 7455143
8191, 6665521
8192, 6689539
8191, 6848835
8192, 7073054
8191, 6873704
8192, 6659114
8191, 6750835
8192, 6698448
8191, 7514957
8192, 7692122
8191, 6925723
8192, 6993536
8191, 7313236
8192, 6845186
8191, 6734910
8192, 8061710
8191, 6636855
8192, 6648707
8191, 6727651
8192, 6745354
8191, 7468606
8192, 7681511
8191, 6884426
8192, 6816206
8191, 6633985
8192, 6689151
8191, 6697188
8192, 6644225
8191, 6708558
8192, 7616271
8191, 7645770
8192, 6951500
8191, 6665688
8192, 6727484
8191, 7443347
8192, 6658132
8191, 7448291
8192, 6743206
8191, 7375199
8192, 6689077
8191, 7569234
8192, 7546179
8191, 7277663
8192, 7278349
8191, 7360403
8192, 6898001
8191, 7615623
8192, 7542716
8191, 6753668
8192, 6662188
8191, 6824853
8192, 6632541
8191, 6720929
8192, 7941545
8191, 7542919
8192, 8035229
8191, 6666003
8192, 8271467
8191, 7525068
8192, 7120239
8191, 7503346
8192, 7132517
8191, 7138591
8192, 6841075
8191, 6878056
8192, 6866760
8191, 6875167
8192, 7750825
8191, 6953963
8192, 7235849
8191, 6998832
8192, 8206005
8191, 8642427
8192, 7676548
8191, 7545253
8192, 8368189
8191, 6981351
8192, 8007488
8191, 7835879
8192, 8399836
8191, 7858916
8192, 14075516
8191, 8915109
8192, 17636849
8191, 14800805
8192, 14635937
8191, 16809099
8192, 27197303
8191, 10278354
8192, 17221631
8191, 10707867
8192, 9458307
8191, 7858564
8192, 14057146
8191, 15014988
8192, 7774917
8191, 11921614
8192, 7956656
8191, 12730772
8192, 9828117
8191, 7856972
8192, 8322356
8191, 6970944
8192, 7876619
16383, 15604426
8192, 9768822
16383, 15517242
8192, 7806991
8191, 7168220
8192, 8145191
8191, 8443707
8192, 10991105
8191, 9874950
8192, 9744359
8191, 9747304
8192, 9626138
8191, 10377371
8192, 9839099
8191, 9651231
8192, 9713156
8191, 7624567
8192, 8136210
8191, 7463976
8192, 7139109
8191, 8305041
8192, 11710653
8191, 7303274
8192, 7534772
8191, 7534456
8192, 6748780
8191, 7528235
8192, 6881001
8191, 7659418
8192, 6630633
8191, 7496346
8192, 7237404
8191, 7463513
8192, 7436254
8191, 7994526
8192, 7611752
8191, 7738306
8192, 7511328
8191, 7473143
8192, 6852760
8191, 7955656
8192, 7050091
8191, 8530668
8192, 7589975
8191, 6863019
8192, 7493587
8191, 7432051
8192, 7305570
8191, 7515013
8192, 7335088
8191, 7451773
8192, 7544160
8191, 6997388
8192, 7570512
