Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
2154305501420166, 2154305501421277, 2154305501523942, 2154305501541368, 2154305501598867, 2154305619240883, 8192
2154305619484602, 2154305619486954, 2154305619561953, 2154305619619953, 2154305619772525, 2154305780224363, 8191
2154306599503541, 2154306599505633, 2154306599810334, 2154306600049146, 2154306600423771, 2154306831402556, 8192
2154306831611387, 2154306831613794, 2154306831679201, 2154306831733737, 2154306831828088, 2154306995864348, 8191
2154307148151798, 2154307148154057, 2154307148344907, 2154307148391851, 2154307148518905, 2154307328395260, 8192
2154308233270713, 2154308233272583, 2154308233450637, 2154308233507099, 2154308233594783, 2154308358355625, 8192
2154308358702158, 2154308358704269, 2154308358770416, 2154308358825397, 2154308358921840, 2154308478780738, 8191
2154308779897142, 2154308779899383, 2154308780138047, 2154308780199213, 2154308780295600, 2154308872276449, 8192
2154309324085063, 2154309324085803, 2154309324164358, 2154309324182932, 2154309324221820, 2154309363042207, 8191
2154309870192239, 2154309870192850, 2154309870296386, 2154309870316571, 2154309870357422, 2154309909205345, 8192
2154310416274453, 2154310416275342, 2154310416376248, 2154310416396155, 2154310416432358, 2154310455233319, 8191
2154310962360537, 2154310962361259, 2154310962460406, 2154310962480110, 2154310962515961, 2154311001323904, 8192
2154311508477399, 2154311508478121, 2154311508559565, 2154311508578194, 2154311508613138, 2154311547828354, 8191
2154312054563503, 2154312054564077, 2154312054666020, 2154312054685242, 2154312054722445, 2154312093524202, 8192
2154312600637310, 2154312600638014, 2154312600728827, 2154312600748531, 2154312600785419, 2154312639542936, 8191
2154313146757747, 2154313146758450, 2154313146859708, 2154313146879893, 2154313146916689, 2154313185667299, 8192
2154313692825406, 2154313692826110, 2154313692920442, 2154313692940386, 2154313692974534, 2154313731706144, 8191
2154314238954750, 2154314238955306, 2154314239045972, 2154314239065194, 2154314239100508, 2154314277872154, 8192
2154314785899937, 2154314785900808, 2154314786011010, 2154314786031399, 2154314786069806, 2154314824845526, 8191
2154315331176514, 2154315331177236, 2154315331263587, 2154315331282420, 2154315331317124, 2154315370080196, 8192
2154315877224138, 2154315877224860, 2154315877303933, 2154315877323192, 2154315877358988, 2154315916185838, 8191
2154316423358779, 2154316423359483, 2154316423460741, 2154316423480074, 2154316423514314, 2154316463744592, 8192
2154316969428643, 2154316969429329, 2154316969519735, 2154316969539661, 2154316969574401, 2154317008331103, 8191
2154317515563267, 2154317515563822, 2154317515660062, 2154317515679302, 2154317515715135, 2154317555605398, 8192
2154318061624095, 2154318061624817, 2154318061726334, 2154318061746075, 2154318061780296, 2154318100517925, 8191
2154318607762125, 2154318607762829, 2154318607857217, 2154318607876365, 2154318607910587, 2154318646679492, 8192
2154319153821417, 2154319153822157, 2154319153906545, 2154319153925823, 2154319153959786, 2154319258967596, 8191
2154319701421672, 2154319701423579, 2154319701603688, 2154319701661854, 2154319701753298, 2154319818203828, 8192
2154320247451853, 2154320247453927, 2154320247605666, 2154320247662850, 2154320247750812, 2154320363921568, 8191
2154320795076275, 2154320795078571, 2154320795266976, 2154320795324661, 2154320795413493, 2154320914555252, 8192
2154321887170582, 2154321887172637, 2154321887352246, 2154321887412023, 2154321887502115, 2154322003834814, 8192
2154322004311123, 2154322004313123, 2154322004409307, 2154322004464510, 2154322004559490, 2154322120813097, 8191
