Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
944438037290739, 944438037291461, 944438037381905, 944438037395979, 944438037443571, 944438212688238, 8192
944438213001976, 944438213004179, 944438213089475, 944438213144678, 944438213282769, 944438380798933, 8191
944439671067277, 944439671069276, 944439671258737, 944439671314200, 944439671449828, 944439888666767, 8192
944439888915801, 944439888917857, 944439888975449, 944439889013837, 944439889176409, 944440053420908, 8191
944440494081918, 944440494084159, 944440494261731, 944440494307545, 944440494425877, 944440658805616, 8192
944441309203967, 944441309206245, 944441309393409, 944441309440631, 944441309559907, 944441474167254, 8191
944442127202501, 944442127203315, 944442127305110, 944442127321444, 944442127385869, 944442293221201, 8192
944442947470637, 944442947472656, 944442947657228, 944442947706357, 944442947863040, 944443112118484, 8191
944443770693296, 944443770695314, 944443770854201, 944443770901867, 944443771037014, 944443949061260, 8192
944444590208423, 944444590210478, 944444590405680, 944444590451531, 944444590566344, 944444768527221, 8191
944445404990957, 944445404993031, 944445405156177, 944445405203732, 944445405347971, 944445569866504, 8192
944446224116014, 944446224118051, 944446224298734, 944446224347623, 944446224500788, 944446388657658, 8191
944447043249090, 944447043251294, 944447043415514, 944447043462403, 944447043611438, 944447207655773, 8192
944447862366278, 944447862368241, 944447862542794, 944447862590868, 944447862743718, 944448026755386, 8191
944448681566983, 944448681568890, 944448681732999, 944448681780647, 944448681928293, 944448846011646, 8192
944449499250687, 944449499251427, 944449499355056, 944449499370722, 944449499415055, 944449668146187, 8191
944450319905245, 944450319907264, 944450320193020, 944450320245926, 944450320352147, 944450484465296, 8192
944451960109023, 944451960111023, 944451960282595, 944451960329409, 944451960438038, 944452124565631, 8192
944452125033311, 944452125035218, 944452125089625, 944452125138624, 944452125257623, 944452291741763, 8191
944452777508008, 944452777509916, 944452777701043, 944452777749468, 944452777851763, 944452946677950, 8192
944453595071788, 944453595072640, 944453595183583, 944453595200157, 944453595243897, 944453763658292, 8191
944454414248234, 944454414248975, 944454414345085, 944454414361492, 944454414423343, 944454581675103, 8192
944455237616909, 944455237619039, 944455237847240, 944455237894720, 944455238015830, 944455402337866, 8191
944456054017906, 944456054020035, 944456054190293, 944456054237588, 944456054368309, 944456218658456, 8192
944456873240888, 944456873242851, 944456873412479, 944456873459849, 944456873611810, 944457037726274, 8191
944457692272818, 944457692274762, 944457692436242, 944457692485667, 944457692640869, 944457856392689, 8192
944458510193352, 944458510194186, 944458510295981, 944458510313406, 944458510382220, 944458673947617, 8191
944459329261800, 944459329262503, 944459329362910, 944459329379595, 944459329442538, 944459493422356, 8192
944460149689231, 944460149691231, 944460149866303, 944460149913377, 944460150071542, 944460314030100, 8191
944460969066694, 944460969068786, 944460969254877, 944460969302598, 944460969419690, 944461133515524, 8192
944461787971754, 944461787973902, 944461788189233, 944461788238047, 944461788387675, 944461952455806, 8191
944463424869348, 944463424870015, 944463424971384, 944463424988051, 944463425063291, 944463588638205, 8192
944463588855110, 944463588855740, 944463588877221, 944463588894406, 944463588965461, 944463752501135, 8191
944464244049683, 944464244050406, 944464244148460, 944464244165404, 944464244234848, 944464407786411, 8192
944465883012198, 944465883012921, 944465883109012, 944465883125382, 944465883738190, 944466211773231, 16383
944467521328721, 944467521329425, 944467521418701, 944467521434831, 944467521597181, 944467848571493, 16383
944469159619133, 944469159619836, 944469159722020, 944469159737798, 944469159898648, 944469486675407, 16383
944470797926859, 944470797927581, 944470798016062, 944470798032247, 944470798182153, 944471125177983, 16383
944472436755857, 944472436756561, 944472436857986, 944472436874004, 944472436916633, 944472600982801, 8192
944472601100263, 944472601100967, 944472601121152, 944472601138725, 944472601198484, 944472764923601, 8191
944474074491257, 944474074491979, 944474074593886, 944474074609960, 944474074763791, 944474401664030, 16383
944475712429229, 944475712429970, 944475712530209, 944475712545913, 944475712591931, 944475876320066, 8192
