Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1276640561036747, 1276640561037525, 1276640561139006, 1276640561157876, 1276640561214357, 1276640664666666, 8192
1276640664932478, 1276640664934756, 1276640665008663, 1276640665060273, 1276640665190013, 1276640748708139, 8191
1276641382754657, 1276641382756861, 1276641382960674, 1276641383020506, 1276641383155487, 1276641396544466, 8192
1276642198271267, 1276642198273471, 1276642198470099, 1276642198529820, 1276642198627079, 1276642220440931, 8191
1276643021145185, 1276643021147277, 1276643021359609, 1276643021419960, 1276643021520700, 1276643040457169, 8192
1276643838274910, 1276643838276947, 1276643838488834, 1276643838550112, 1276643838682499, 1276643852521753, 8191
1276644653473337, 1276644653474152, 1276644653562281, 1276644653583040, 1276644653619725, 1276644664205246, 8192
1276645472599434, 1276645472600286, 1276645472699581, 1276645472719600, 1276645472763673, 1276645475047117, 8191
1276646292717004, 1276646292717726, 1276646292796725, 1276646292816762, 1276646292856465, 1276646295126835, 8192
1276647110865756, 1276647110866479, 1276647110948385, 1276647110967922, 1276647111010959, 1276647113216792, 8191
1276647931486655, 1276647931488821, 1276647931664023, 1276647931722986, 1276647931817411, 1276647938112210, 8192
1276648750578695, 1276648750580714, 1276648750737360, 1276648750798490, 1276648750892507, 1276648757188084, 8191
1276649569855252, 1276649569857382, 1276649570011362, 1276649570070399, 1276649570161602, 1276649576354605, 8192
1276650388929311, 1276650388931366, 1276650389085273, 1276650389144809, 1276650389241660, 1276650395542218, 8191
1276651206707343, 1276651206708065, 1276651206804694, 1276651206826268, 1276651206870842, 1276651209128341, 8192
1276652025780012, 1276652025780753, 1276652025879882, 1276652025900122, 1276652025941196, 1276652034438865, 8191
1276652844969291, 1276652844970014, 1276652845061605, 1276652845081957, 1276652845122846, 1276652847291198, 8192
1276653664133459, 1276653664134200, 1276653664239514, 1276653664260606, 1276653664304791, 1276653666491513, 8191
1276654488326603, 1276654488328788, 1276654488486009, 1276654488547823, 1276654488652933, 1276654494986509, 8192
1276655306090745, 1276655306092745, 1276655306257632, 1276655306314687, 1276655306408427, 1276655314319712, 8191
1276656123066689, 1276656123068856, 1276656123260188, 1276656123321058, 1276656123414483, 1276656134957126, 8192
1276656944067637, 1276656944069692, 1276656944232006, 1276656944290246, 1276656944387560, 1276656954295402, 8191
1276658580730150, 1276658580731021, 1276658580836946, 1276658580856501, 1276658580892334, 1276658583720680, 8192
1276658583826902, 1276658583827550, 1276658583846402, 1276658583859346, 1276658583914475, 1276658586085975, 8191
1276660220559413, 1276660220561284, 1276660220734597, 1276660220790856, 1276660220890262, 1276660230566273, 8192
1276660230762734, 1276660230765012, 1276660230820363, 1276660230872215, 1276660230973918, 1276660241169072, 8191
1276661037924353, 1276661037926297, 1276661038108463, 1276661038166925, 1276661038267646, 1276661045004997, 8192
1276662674771936, 1276662674772510, 1276662674864176, 1276662674883824, 1276662674921157, 1276662677638338, 8192
1276662677734985, 1276662677735800, 1276662677753429, 1276662677770633, 1276662677814929, 1276662679931077, 8191
