Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, 
1128158525569231, 1128158525569953, 1128158525613397, 1128158525627564, 1128158525671378, 1128158561134197, 8192
1128158561181381, 1128158561181974, 1128158561218566, 1128158561232047, 1128158561275177, 1128158594813869, 8191
1128158594860165, 1128158594860924, 1128158594897405, 1128158594910553, 1128158594953682, 1128158628560633, 8192
1128158628626892, 1128158628627651, 1128158628679132, 1128158628694243, 1128158628748816, 1128158664430077, 8191
1128158664486706, 1128158664487391, 1128158664527539, 1128158664541279, 1128158664588908, 1128158698178230, 8192
1128158698229729, 1128158698230451, 1128158698268636, 1128158698281803, 1128158698326821, 1128158732403544, 8191
1128158732456580, 1128158732457173, 1128158732490506, 1128158732503765, 1128158732546598, 1128158766426379, 8192
1128158766487952, 1128158766488730, 1128158766526544, 1128158766540822, 1128158766593710, 1128158804621426, 8191
1128158804690073, 1128158804691092, 1128158804750461, 1128158804766257, 1128158804823572, 1128158838640020, 8192
1128158838689242, 1128158838689964, 1128158838730649, 1128158838743371, 1128158838784296, 1128158875868078, 8191
1128158875921948, 1128158875922670, 1128158875957299, 1128158875971540, 1128158876029261, 1128158912577679, 8192
1128158912638289, 1128158912639011, 1128158912675344, 1128158912690362, 1128158912737195, 1128158953188716, 8191
1128158953244771, 1128158953245512, 1128158953284845, 1128158953298160, 1128158953343770, 1128158989525451, 8192
1128158989584506, 1128158989585210, 1128158989624598, 1128158989638005, 1128158989682671, 1128159026510549, 8191
1128159026566715, 1128159026567437, 1128159026602436, 1128159026615659, 1128159026662658, 1128159066145357, 8192
1128159066204060, 1128159066204671, 1128159066245726, 1128159066261226, 1128159066308762, 1128159105488391, 8191
1128159105543834, 1128159105544482, 1128159105584575, 1128159105598908, 1128159105645574, 1128159141300576, 8192
1128159141356890, 1128159141357742, 1128159141393297, 1128159141406000, 1128159141449778, 1128159177734809, 8191
1128159177789012, 1128159177789734, 1128159177824993, 1128159177837604, 1128159177881270, 1128159215754247, 8192
1128159215816968, 1128159215817579, 1128159215856431, 1128159215870523, 1128159215922282, 1128159254606323, 8191
1128159254663211, 1128159254663915, 1128159254708081, 1128159254722192, 1128159254769395, 1128159290916132, 8192
1128159290971094, 1128159290971743, 1128159291005964, 1128159291018927, 1128159291061186, 1128159327944488, 8191
1128159327998858, 1128159327999636, 1128159328049413, 1128159328063154, 1128159328108931, 1128159367578741, 8192
1128159367640481, 1128159367641185, 1128159367678740, 1128159367693240, 1128159367746776, 1128159405809936, 8191
1128159405867176, 1128159405867805, 1128159405909805, 1128159405925379, 1128159405972693, 1128159442106948, 8192
1128159442161337, 1128159442161929, 1128159442197651, 1128159442210799, 1128159442258687, 1128159481677868, 8191
1128159481823867, 1128159481824589, 1128159481873255, 1128159481890366, 1128159481935217, 1128159518617578, 8192
1128159518670762, 1128159518671503, 1128159518707077, 1128159518721632, 1128159518766280, 1128159556971308, 8191
1128159557028937, 1128159557029529, 1128159557066251, 1128159557079510, 1128159557124565, 1128159593287080, 8192
1128159593340616, 1128159593341246, 1128159593374523, 1128159593387838, 1128159593427837, 1128159632405653, 8191
1128159632464838, 1128159632465412, 1128159632500300, 1128159632513948, 1128159632562670, 1128159669287289, 8192
1128159669344159, 1128159669344770, 1128159669386380, 1128159669401158, 1128159669449954, 1128159707553742, 8191
1128159707610223, 1128159707611094, 1128159707651556, 1128159707664556, 1128159707712815, 1128159744029253, 8192
1128159744083493, 1128159744084178, 1128159744122752, 1128159744135937, 1128159744180585, 1128159779804661, 8191
1128159779864901, 1128159779865512, 1128159779902549, 1128159779916197, 1128159779962640, 1128159816468632, 8192
1128159816524187, 1128159816524817, 1128159816562187, 1128159816575539, 1128159816622723, 1128159852976754, 8191
1128159853033883, 1128159853034642, 1128159853074975, 1128159853088123, 1128159853133697, 1128159887703748, 8192
1128159887754173, 1128159887754951, 1128159887788710, 1128159887801284, 1128159887839913, 1128159924350201, 8191
1128159924432181, 1128159924432848, 1128159924493403, 1128159924511977, 1128159924556032, 1128159958566126, 8192
1128159958624885, 1128159958625644, 1128159958665866, 1128159958680847, 1128159958726736, 1128159995836017, 8191
1128159995898239, 1128159995898942, 1128159995943849, 1128159995957479, 1128159996018682, 1128160064979249, 8192
1128160065088229, 1128160065090192, 1128160065174728, 1128160065215542, 1128160065307726, 1128160164768354, 8191
1128160164864075, 1128160164866149, 1128160164957926, 1128160164996629, 1128160165087369, 1128160266697471, 8192
1128160266800267, 1128160266802248, 1128160266891432, 1128160266933524, 1128160267036968, 1128160377188584, 8191
1128160377297694, 1128160377299824, 1128160377386471, 1128160377427452, 1128160377520358, 1128160493106265, 8192
1128160493207171, 1128160493209023, 1128160493305393, 1128160493343855, 1128160493436965, 1128160601515013, 8191
1128160601617382, 1128160601619364, 1128160601706622, 1128160601746492, 1128160601840602, 1128160704509322, 8192
1128160704610617, 1128160704612432, 1128160704702005, 1128160704743801, 1128160704848874, 1128160811127072, 8191
1128160811231719, 1128160811233700, 1128160811317125, 1128160811357773, 1128160811449494, 1128160911446615, 8192
1128160911536207, 1128160911538022, 1128160911625854, 1128160911665205, 1128160911752204, 1128161013011589, 8191
1128161013113440, 1128161013115273, 1128161013198198, 1128161013250716, 1128161013337363, 1128161114350676, 8192
1128161114449564, 1128161114451546, 1128161114538693, 1128161114581100, 1128161114684469, 1128161224652643, 8191
1128161224768105, 1128161224769827, 1128161224888881, 1128161224936733, 1128161225028713, 1128161327011238, 8192
1128161327106237, 1128161327108181, 1128161327188328, 1128161327227587, 1128161327317679, 1128161427414114, 8191
1128161427515798, 1128161427517724, 1128161427604186, 1128161427644167, 1128161427735647, 1128161527922285, 8192
1128161528043098, 1128161528045135, 1128161528132467, 1128161528173837, 1128161528280725, 1128161631669048, 8191
1128161631777973, 1128161631779917, 1128161631868120, 1128161631908601, 1128161632031766, 1128161732579955, 8192
1128161732672806, 1128161732674603, 1128161732757861, 1128161732796323, 1128161732885804, 1128161835781855, 8191
1128161835880335, 1128161835882669, 1128161836121481, 1128161836170184, 1128161836259961, 1128161938368780, 8192
1128161938458779, 1128161938460538, 1128161938548260, 1128161938599963, 1128161938685647, 1128162043176995, 8191
1128162043283457, 1128162043285679, 1128162043387418, 1128162043427122, 1128162043521324, 1128162147566825, 8192
1128162147667713, 1128162147669583, 1128162147761490, 1128162147801823, 1128162147893673, 1128162248151403, 8191
1128162248258735, 1128162248260883, 1128162248350401, 1128162248390363, 1128162248482399, 1128162348074303, 8192
1128162348591834, 1128162348593982, 1128162348723092, 1128162348763536, 1128162348871868, 1128162452534392, 8191
1128162452638520, 1128162452640539, 1128162452733389, 1128162452772444, 1128162452878610, 1128162553492780, 8192
1128162553595945, 1128162553597927, 1128162553682037, 1128162553723259, 1128162553818665, 1128162654888089, 8191
1128162654975384, 1128162654977365, 1128162655065531, 1128162655104883, 1128162655196511, 1128162755786903, 8192
1128162755883976, 1128162755886199, 1128162755984549, 1128162756055937, 1128162756158788, 1128162886232419, 8191
1128162886341492, 1128162886343288, 1128162886435824, 1128162886478509, 1128162886578545, 1128163049464950, 8192
1128163049737484, 1128163049739891, 1128163049840038, 1128163049882038, 1128163049959741, 1128163154980268, 8191
1128163155249061, 1128163155251079, 1128163155337671, 1128163155390282, 1128163155477577, 1128163274319873, 8192
1128163274953310, 1128163274955273, 1128163275077994, 1128163275118493, 1128163275232844, 1128163338876990, 8191
1128163339012488, 1128163339013229, 1128163339053469, 1128163339072932, 1128163339120709, 1128163373153118, 8192
1128163373269246, 1128163373269876, 1128163373306672, 1128163373320616, 1128163373363653, 1128163406926641, 8191
1128163407051362, 1128163407052232, 1128163407085991, 1128163407101547, 1128163407147213, 1128163441827059, 8192
1128163442125574, 1128163442126222, 1128163442191073, 1128163442205092, 1128163442264721, 1128163477205953, 8191
1128163477329655, 1128163477330433, 1128163477371506, 1128163477386080, 1128163477432357, 1128163512116092, 8192
1128163512229221, 1128163512229980, 1128163512263109, 1128163512277331, 1128163512323127, 1128163548141127, 8191
1128163548262588, 1128163548263311, 1128163548304069, 1128163548319217, 1128163548364754, 1128163583636519, 8192
1128163583943682, 1128163583944516, 1128163584044496, 1128163584063218, 1128163584122347, 1128163620288750, 8191
1128163620419193, 1128163620419934, 1128163620460174, 1128163620475341, 1128163620526284, 1128163653770702, 8192
1128163653884016, 1128163653884923, 1128163653921108, 1128163653935163, 1128163653978033, 1128163687819296, 8191
1128163687930777, 1128163687931536, 1128163687961332, 1128163687975517, 1128163688037812, 1128163721359692, 8192
1128163721652171, 1128163721652948, 1128163721721059, 1128163721734503, 1128163721795428, 1128163758112015, 8191
1128163758230828, 1128163758232088, 1128163758272069, 1128163758286402, 1128163758332494, 1128163792973748, 8192
1128163793083339, 1128163793084135, 1128163793117265, 1128163793131468, 1128163793169468, 1128163826555717, 8191
1128163826612013, 1128163826612661, 1128163826645439, 1128163826659272, 1128163826705179, 1128163860701866, 8192
1128163861007881, 1128163861008529, 1128163861073751, 1128163861087750, 1128163861148250, 1128163896424237, 8191
1128163896556865, 1128163896557643, 1128163896597217, 1128163896611717, 1128163896662679, 1128163929968689, 8192
1128163930083039, 1128163930083984, 1128163930117946, 1128163930131817, 1128163930176872, 1128163964631998, 8191
1128163964737349, 1128163964738089, 1128163964770070, 1128163964784330, 1128163964832996, 1128163999463231, 8192
1128163999764376, 1128163999765246, 1128163999840412, 1128163999854430, 1128163999912541, 1128164034855236, 8191
1128164034978049, 1128164034978771, 1128164035021697, 1128164035036697, 1128164035084215, 1128164069349380, 8192
1128164069462879, 1128164069463527, 1128164069493916, 1128164069507953, 1128164069549841, 1128164104128910, 8191
1128164104230465, 1128164104231206, 1128164104266372, 1128164104280298, 1128164104322982, 1128164138981217, 8192
1128164139285010, 1128164139285640, 1128164139350528, 1128164139364176, 1128164139421268, 1128164174983456, 8191
1128164175107492, 1128164175108232, 1128164175146602, 1128164175161732, 1128164175208472, 1128164209441934, 8192
1128164209555970, 1128164209556562, 1128164209592136, 1128164209605969, 1128164209652821, 1128164242820795, 8191
1128164242938794, 1128164242939534, 1128164242969349, 1128164242983015, 1128164243029052, 1128164276167434, 8192
1128164276721928, 1128164276722539, 1128164276818130, 1128164276832982, 1128164276889037, 1128164312225598, 8191
1128164312343652, 1128164312344282, 1128164312383189, 1128164312397059, 1128164312441799, 1128164347087942, 8192
1128164347202014, 1128164347202774, 1128164347235699, 1128164347249884, 1128164347290088, 1128164380979408, 8191
1128164381086555, 1128164381087296, 1128164381119721, 1128164381133276, 1128164381177535, 1128164415410035, 8192
1128164415716087, 1128164415716716, 1128164415779141, 1128164415792845, 1128164415853196, 1128164450938149, 8191
1128164451069610, 1128164451070332, 1128164451110443, 1128164451125535, 1128164451172294, 1128164484545988, 8192
1128164484658580, 1128164484659339, 1128164484693505, 1128164484708209, 1128164484749449, 1128164518016330, 8191
1128164518129569, 1128164518130328, 1128164518165606, 1128164518179309, 1128164518226513, 1128164551893204, 8192
1128164552206774, 1128164552207663, 1128164552279662, 1128164552293699, 1128164552352217, 1128164588016978, 8191
1128164588140069, 1128164588140810, 1128164588181883, 1128164588196661, 1128164588244512, 1128164622193829, 8192
1128164622310902, 1128164622311569, 1128164622345754, 1128164622359513, 1128164622404920, 1128164656026630, 8191
1128164656130795, 1128164656131554, 1128164656160591, 1128164656174406, 1128164656223257, 1128164690040298, 8192
1128164690331332, 1128164690332554, 1128164690397812, 1128164690411960, 1128164690470201, 1128164726261201, 8191
1128164726393366, 1128164726394440, 1128164726434106, 1128164726448865, 1128164726500013, 1128164760131797, 8192
1128164760259129, 1128164760259869, 1128164760297739, 1128164760314424, 1128164760360794, 1128164793763155, 8191
1128164793880172, 1128164793880894, 1128164793915820, 1128164793929431, 1128164793973967, 1128164827637065, 8192
1128164827934803, 1128164827935451, 1128164827984154, 1128164827999506, 1128164828127356, 1128164864056373, 8191
1128164864174761, 1128164864175483, 1128164864215038, 1128164864229853, 1128164864277334, 1128164898667646, 8192
1128164898784441, 1128164898785163, 1128164898819237, 1128164898832626, 1128164898877181, 1128164932281541, 8191
1128164932391558, 1128164932392336, 1128164932425558, 1128164932439484, 1128164932491650, 1128164967276421, 8192
1128164967570880, 1128164967571677, 1128164967644583, 1128164967658009, 1128164967716008, 1128165003499712, 8191
1128165003634451, 1128165003635211, 1128165003676895, 1128165003691747, 1128165003741598, 1128165040523254, 8192
1128165040646141, 1128165040646752, 1128165040679271, 1128165040695159, 1128165040740677, 1128165074062761, 8191
1128165074171408, 1128165074172038, 1128165074205074, 1128165074218593, 1128165074263129, 1128165108989808, 8192
1128165109289212, 1128165109289879, 1128165109359730, 1128165109373026, 1128165109430858, 1128165144212481, 8191
1128165144337054, 1128165144337795, 1128165144376887, 1128165144391479, 1128165144438460, 1128165178808902, 8192
1128165178921290, 1128165178922049, 1128165178955993, 1128165178970030, 1128165179013733, 1128165212236392, 8191
1128165212343947, 1128165212344576, 1128165212376854, 1128165212391390, 1128165212447279, 1128165246302042, 8192
1128165246585409, 1128165246586075, 1128165246655519, 1128165246669630, 1128165246723703, 1128165282191207, 8191
1128165282310391, 1128165282311224, 1128165282351150, 1128165282365076, 1128165282411112, 1128165317360363, 8192
1128165317491046, 1128165317491676, 1128165317528768, 1128165317544212, 1128165317590267, 1128165352226688, 8191
1128165352339779, 1128165352340520, 1128165352374168, 1128165352389019, 1128165352434741, 1128165386217931, 8192
1128165386520483, 1128165386521131, 1128165386587815, 1128165386601704, 1128165386659278, 1128165430643851, 8191
1128165430768350, 1128165430769072, 1128165430810257, 1128165430824960, 1128165430869089, 1128165470256474, 8192
1128165470498231, 1128165470500657, 1128165470582360, 1128165470624155, 1128165470710469, 1128165572632550, 8191
1128165572899306, 1128165572901140, 1128165572984527, 1128165573038527, 1128165573132489, 1128165673078574, 8192
1128165673345645, 1128165673347774, 1128165673445051, 1128165673484439, 1128165673590549, 1128165778869258, 8191
1128165779121274, 1128165779123478, 1128165779214866, 1128165779266458, 1128165779356716, 1128165880229179, 8192
1128165880491324, 1128165880493361, 1128165880581694, 1128165880633674, 1128165880720692, 1128165980449613, 8191
1128165980702499, 1128165980704499, 1128165980789461, 1128165980841904, 1128165980930033, 1128166080592658, 8192
1128166081208207, 1128166081210466, 1128166081336927, 1128166081375205, 1128166081481241, 1128166184556179, 8191
1128166184823639, 1128166184825676, 1128166184909693, 1128166184961693, 1128166185046432, 1128166284670336, 8192
1128166284910574, 1128166284912407, 1128166284994850, 1128166285045109, 1128166285129090, 1128166385004009, 8191
1128166385242432, 1128166385244321, 1128166385329153, 1128166385377615, 1128166385465429, 1128166489154175, 8192
1128166489900074, 1128166489902018, 1128166490027702, 1128166490068646, 1128166490176238, 1128166599989266, 8191
1128166600308225, 1128166600310336, 1128166600397002, 1128166600451297, 1128166600543426, 1128166705368270, 8192
1128166705598786, 1128166705600860, 1128166705687822, 1128166705738729, 1128166705823654, 1128166806796079, 8191
1128166807061057, 1128166807062946, 1128166807147927, 1128166807201222, 1128166807291869, 1128166907084049, 8192
1128166907681264, 1128166907683486, 1128166907812244, 1128166907850910, 1128166907954909, 1128167016286009, 8191
1128167016391231, 1128167016393231, 1128167016479970, 1128167016531747, 1128167016619154, 1128167118791510, 8192
1128167119057729, 1128167119059599, 1128167119150672, 1128167119202875, 1128167119292874, 1128167218668317, 8191
1128167218915000, 1128167218917037, 1128167218998258, 1128167219048683, 1128167219136812, 1128167318667068, 8192
1128167319267247, 1128167319269358, 1128167319398912, 1128167319455411, 1128167319547243, 1128167425514445, 8191
1128167425785349, 1128167425787460, 1128167425874496, 1128167425927644, 1128167426015717, 1128167527745319, 8192
1128167527982131, 1128167527984168, 1128167528100129, 1128167528153055, 1128167528243609, 1128167631233141, 8191
1128167631483916, 1128167631486045, 1128167631572841, 1128167631625414, 1128167631714580, 1128167734503336, 8192
1128167735117810, 1128167735119699, 1128167735224346, 1128167735276049, 1128167735362511, 1128167850774624, 8191
1128167851034676, 1128167851037065, 1128167851124101, 1128167851177916, 1128167851268118, 1128168008651290, 8192
1128168008917157, 1128168008919194, 1128168009008971, 1128168009061230, 1128168009152136, 1128168117385201, 8191
1128168117643661, 1128168117645846, 1128168117733160, 1128168117787141, 1128168117880140, 1128168234279222, 8192
1128168234904067, 1128168234906123, 1128168235045436, 1128168235102102, 1128168235196490, 1128168341043193, 8191
1128168341291616, 1128168341293708, 1128168341376707, 1128168341427762, 1128168341515798, 1128168445074064, 8192
1128168447384612, 1128168447386853, 1128168447478944, 1128168447526555, 1128168448704152, 1128168656495362, 16383
1128168659344848, 1128168659346848, 1128168659458217, 1128168659515605, 1128168659602438, 1128168763245832, 8192
1128168765463603, 1128168765465788, 1128168765577065, 1128168765633953, 1128168766006856, 1128168835236791, 16383
1128168836160762, 1128168836161373, 1128168836197798, 1128168836216150, 1128168836249520, 1128168869963655, 8192
1128168870948181, 1128168870949051, 1128168871032309, 1128168871050513, 1128168871220714, 1128168938517819, 16383
1128168939993302, 1128168939993932, 1128168940046894, 1128168940060450, 1128168940206059, 1128169006031791, 16383
1128169007104927, 1128169007105668, 1128169007196204, 1128169007210908, 1128169007257759, 1128169041302297, 8192
1128169042099751, 1128169042100381, 1128169042144177, 1128169042159028, 1128169042307786, 1128169108104074, 16383
1128169109576557, 1128169109577280, 1128169109608890, 1128169109621946, 1128169109760778, 1128169175043164, 16383
1128169176787830, 1128169176788441, 1128169177040623, 1128169177100067, 1128169177575061, 1128169244142248, 16383
1128169245845896, 1128169245846544, 1128169245893451, 1128169245907043, 1128169246057504, 1128169311577925, 16383
1128169312637080, 1128169312637691, 1128169312724986, 1128169312741134, 1128169312788949, 1128169347221427, 8192
1128169348037251, 1128169348037881, 1128169348093769, 1128169348108843, 1128169348258600, 1128169413505117, 16383
1128169415166135, 1128169415166783, 1128169415215987, 1128169415230968, 1128169415382929, 1128169482496739, 16383
1128169483335989, 1128169483336600, 1128169483366859, 1128169483379933, 1128169483414822, 1128169517370083, 8192
1128169518254795, 1128169518255444, 1128169518291351, 1128169518305536, 1128169518451590, 1128169587799541, 16383
1128169589517855, 1128169589518762, 1128169589795741, 1128169589829296, 1128169590320679, 1128169657277732, 16383
1128169658850288, 1128169658850936, 1128169658880695, 1128169658893843, 1128169659029582, 1128169724676113, 16383
1128169726334187, 1128169726334965, 1128169726379520, 1128169726392760, 1128169726549888, 1128169793747438, 16383
1128169794582466, 1128169794583058, 1128169794615076, 1128169794628447, 1128169794665742, 1128169828293471, 8192
1128169829037129, 1128169829037907, 1128169829072388, 1128169829086647, 1128169829224608, 1128169898902704, 16383
1128169900405465, 1128169900406261, 1128169900449594, 1128169900462927, 1128169900616222, 1128169967398925, 16383
1128169969119572, 1128169969120276, 1128169969348051, 1128169969401902, 1128169969925933, 1128170035511557, 16383
1128170037020799, 1128170037021558, 1128170037060465, 1128170037073947, 1128170037217964, 1128170103839483, 16383
1128170104905101, 1128170104905693, 1128170104981341, 1128170104994915, 1128170105032988, 1128170139082434, 8192
1128170139906369, 1128170139907276, 1128170139943720, 1128170139958480, 1128170140126441, 1128170208221406, 16383
1128170209699241, 1128170209699871, 1128170209735241, 1128170209748426, 1128170209892887, 1128170274903073, 16383
1128170275956321, 1128170275957339, 1128170276057764, 1128170276072690, 1128170276124578, 1128170310336096, 8192
1128170311130754, 1128170311131495, 1128170311171013, 1128170311185142, 1128170311328437, 1128170376799895, 16383
1128170378578597, 1128170378580190, 1128170378824206, 1128170378843372, 1128170379324718, 1128170453664465, 16383
1128170455169041, 1128170455169985, 1128170455205485, 1128170455218762, 1128170455357446, 1128170573807931, 16383
1128170576707694, 1128170576709528, 1128170576874581, 1128170576920933, 1128170577063302, 1128170680064148, 8192
1128170682336344, 1128170682338344, 1128170682428084, 1128170682471787, 1128170682842375, 1128170880991232, 16383
1128170883381353, 1128170883383167, 1128170883454574, 1128170883494148, 1128170883573869, 1128171010250316, 8192
1128171013517446, 1128171013519446, 1128171013724888, 1128171013767128, 1128171014868375, 1128171220581386, 16383
1128171222897044, 1128171222898859, 1128171222997728, 1128171223053913, 1128171223137430, 1128171325243768, 8192
1128171327563835, 1128171327565724, 1128171327680222, 1128171327736111, 1128171328117754, 1128171524558222, 16383
1128171528049812, 1128171528052016, 1128171528191292, 1128171528247403, 1128171528337365, 1128171632519198, 8192
1128171634827708, 1128171634829597, 1128171634937985, 1128171634992447, 1128171635340962, 1128171831322880, 16383
1128171834071978, 1128171834073830, 1128171834233346, 1128171834290920, 1128171834383067, 1128171936301463, 8192
1128171936562404, 1128171936564460, 1128171936670810, 1128171936727421, 1128171936820531, 1128172036998243, 8191
1128172039283994, 1128172039285920, 1128172039374808, 1128172039427696, 1128172039792822, 1128172238512486, 16383
1128172241278159, 1128172241280010, 1128172241436916, 1128172241475971, 1128172241584100, 1128172343347479, 8192
1128172343463755, 1128172343465588, 1128172343548995, 1128172343601290, 1128172343691086, 1128172443104640, 8191
1128172445425447, 1128172445427595, 1128172445521779, 1128172445572778, 1128172445943904, 1128172647394481, 16383
1128172652082169, 1128172652084095, 1128172652258630, 1128172652316962, 1128172652411517, 1128172752075364, 8192
1128172752726023, 1128172752728116, 1128172752858874, 1128172752916225, 1128172753006557, 1128172865157818, 8191
1128172868462725, 1128172868465040, 1128172868632204, 1128172868687852, 1128172869203513, 1128173093064595, 16383
1128173095970173, 1128173095972154, 1128173096219318, 1128173096287077, 1128173096384261, 1128173213073266, 8192
1128173215399962, 1128173215401869, 1128173215514424, 1128173215571386, 1128173215885864, 1128173416586376, 16383
1128173418956090, 1128173418957923, 1128173419053181, 1128173419108236, 1128173419191606, 1128173521633421, 8192
1128173524368112, 1128173524370131, 1128173524550944, 1128173524605165, 1128173526031316, 1128173723659752, 16383
1128173728048961, 1128173728051072, 1128173728188534, 1128173728245403, 1128173728332828, 1128173812761367, 8192
1128173813571488, 1128173813572062, 1128173813620913, 1128173813639376, 1128173813784504, 1128173878840264, 16383
1128173879868419, 1128173879869048, 1128173879926214, 1128173879941788, 1128173879975084, 1128173914571801, 8192
1128173915515550, 1128173915516291, 1128173915563457, 1128173915578901, 1128173915735473, 1128173982016108, 16383
1128173983712700, 1128173983713348, 1128173983961197, 1128173984039529, 1128173984539764, 1128174053343685, 16383
1128174054812002, 1128174054812613, 1128174054843705, 1128174054857001, 1128174054993463, 1128174120736622, 16383
1128174121799554, 1128174121800277, 1128174121882887, 1128174121897072, 1128174121947367, 1128174157428630, 8192
1128174158216677, 1128174158217307, 1128174158258973, 1128174158273324, 1128174158406119, 1128174225034898, 16383
1128174226512733, 1128174226513455, 1128174226550659, 1128174226563603, 1128174226709490, 1128174293095735, 16383
1128174294757827, 1128174294758493, 1128174294807493, 1128174294821400, 1128174294973121, 1128174366802507, 16383
1128174368238083, 1128174368238898, 1128174368279249, 1128174368292249, 1128174368436710, 1128174435213710, 16383
1128174436921876, 1128174436922672, 1128174437105559, 1128174437157354, 1128174437621979, 1128174505903665, 16383
1128174506839950, 1128174506840561, 1128174506875746, 1128174506889616, 1128174506927560, 1128174541114579, 8192
1128174541515889, 1128174541516537, 1128174541588610, 1128174541602740, 1128174541658943, 1128174577368777, 8191
