muestras, tiempo(ns)
8192, 95410175
16383, 299050280
8192, 120094825
16383, 177100732
8192, 83180617
8191, 83763869
8192, 84908914
8191, 80840660
8192, 80361646
8191, 84030774
8192, 103240056
8191, 79811763
8192, 94680979
8191, 135987846
8192, 112831826
8191, 78935938
8192, 82776899
8191, 89011408
8192, 78275723
8191, 86280158
8192, 81972314
8191, 82858675
8192, 79531044
8191, 81108176
8192, 82151535
8191, 79997557
8192, 80206499
8191, 81702891
8192, 88698892
8191, 88759874
8192, 85210744
8191, 78924143
8192, 81365136
8191, 56038621
8192, 28287891
8191, 29141734
8192, 26852943
8191, 29738209
8192, 26186969
8191, 28725775
8192, 26889850
8191, 28727812
8192, 26772277
8191, 28252188
8192, 30759032
8191, 27297550
8192, 29745895
8191, 29333658
8192, 26786573
8191, 26693500
8192, 29649210
8191, 29564434
8192, 26983442
8191, 27171088
8192, 27453696
8191, 29535656
8192, 28533000
8191, 28549759
8192, 29680025
8191, 27127588
8192, 29006161
8191, 28670684
8192, 26680444
8191, 26823980
8192, 26769573
8191, 29615858
8192, 26704963
8191, 29792690
8192, 27942598
8191, 29576970
8192, 29713895
8191, 28299984
8192, 29214770
8191, 29141660
8192, 29720857
8191, 29751080
8192, 27601158
8191, 29026087
8192, 27722749
8191, 27740100
8192, 28897570
8191, 28260373
8192, 29668099
8191, 27915210
8192, 26568464
8191, 27657583
8192, 28487685
8191, 29793913
8192, 26819499
8191, 29719617
8192, 26844925
8191, 29763802
8192, 26923128
8191, 27662138
8192, 26857017
8191, 29778154
8192, 26894850
8191, 28003857
8192, 26833702
8191, 26669222
8192, 26812110
8191, 27311253
8192, 26713722
8191, 29685284
8192, 26768722
8191, 29248103
8192, 26074137
8191, 29098697
8192, 26765388
8191, 28235447
8192, 27414604
8191, 29147346
8192, 26137783
8191, 29578359
8192, 26676926
8191, 29681729
8192, 28464592
8191, 28609073
8192, 26858962
8191, 29811116
8192, 26773092
8191, 27265939
8192, 26687019
8191, 27831563
8192, 27435715
8191, 28570610
8192, 29610266
8191, 27796970
8192, 29720765
8191, 27183069
8192, 26722167
8191, 27480881
8192, 26480132
8191, 28726534
8192, 26828332
8191, 28083263
8192, 27455530
8191, 27239032
8192, 38362620
8191, 102704987
8192, 82299496
8191, 88804836
8192, 80189407
8191, 81099638
8192, 77497768
8191, 80267221
8192, 80251424
8191, 88839965
8192, 80150519
8191, 88789743
8192, 80402479
8191, 81229841
8192, 80376794
8191, 80004002
8192, 88714244
8191, 83642889
8192, 81040231
8191, 81162600
8192, 88761540
8191, 88832021
8192, 87127909
8191, 83536298
8192, 78444239
8191, 80221221
8192, 86358657
8191, 85184744
8192, 83139931
8191, 81739853
8192, 82298885
8191, 81218618
8192, 85389131
8191, 79324768
8192, 86842078
8191, 80756420
8192, 76929515
8191, 84578936
8192, 81684113
8191, 81552800
8192, 51538668
8191, 28202762
8192, 29632043
8191, 28078245
8192, 29608896
8191, 29706358
8192, 28650924
8191, 27343882
8192, 28398316
8191, 28297354
8192, 27360086
8191, 28836255
8192, 29516397
8191, 29688876
8192, 29633803
8191, 28683887
8192, 28703035
8191, 29715376
8192, 27532510
8191, 28601961
8192, 27781193
8191, 28653239
8192, 29653340
8191, 29489397
8192, 27365364
8191, 27108959
8192, 29454619
8191, 27966987
8192, 28737997
8191, 27673324
8192, 29630136
8191, 29562026
8192, 27247828
8191, 27818710
8192, 28143726
8191, 27526399
8192, 27138348
8191, 29722246
8192, 27818600
8191, 26803369
8192, 29062124
8191, 28652535
8192, 28366427
8191, 27228088
8192, 28550092
8191, 29753783
8192, 27462807
8191, 28671795
8192, 28834256
8191, 27984969
8192, 28856126
8191, 29561489
8192, 25965841
8191, 27297994
8192, 29640839
8191, 28771053
8192, 27834952
8191, 29691155
8192, 29742580
8191, 28366668
8192, 29578285
8191, 28173651
8192, 29730765
8191, 25530605
8192, 28862663
8191, 29746172
8192, 27109736
8191, 29603284
8192, 28686979
8191, 29756191
8192, 29190456
8191, 26727777
8192, 28875829
8191, 26359411
8192, 28642406
8191, 26731722
8192, 29356454
8191, 26868942
8192, 29714987
8191, 29651877
8192, 27337030
8191, 26565206
8192, 29787431
8191, 26771536
8192, 27875081
8191, 26863609
8192, 28409020
8191, 25329422
8192, 29687988
8191, 28303724
8192, 29629785
8191, 26669185
8192, 27533343
8191, 29730747
8192, 28541037
8191, 29772450
8192, 32303183
8191, 77966356
8192, 80141222
8191, 88706559
8192, 82848527
8191, 80089074
8192, 80154296
8191, 81367173
8192, 82005166
8191, 82917508
8192, 80144277
8191, 88737744
8192, 80178518
8191, 88849743
8192, 81104064
8191, 82292385
8192, 77811172
8191, 81062972
8192, 80069426
8191, 78151039
8192, 77121253
8191, 81421246
8192, 81386635
8191, 81294118
8192, 84085089
8191, 77081310
8192, 83366411
8191, 78605442
8192, 80111870
8191, 79171713
8192, 81325895
8191, 83176968
8192, 88703985
8191, 80658699
8192, 79807522
8191, 78216576
8192, 81885408
8191, 80777734
8192, 81981573
8191, 85185558
8192, 80556310
8191, 55251258
8192, 26859073
8191, 26764388
8192, 28459834
8191, 26797536
8192, 29353936
8191, 26150506
8192, 26759758
8191, 28851940
8192, 29690080
8191, 29733616
8192, 27947487
8191, 26752000
8192, 27639231
8191, 27252106
8192, 26706500
8191, 29309176
8192, 27753304
8191, 26732277
8192, 29600673
8191, 26854776
8192, 29643321
8191, 26796833
8192, 29655488
8191, 27388067
8192, 28797497
8191, 27453289
8192, 29680765
8191, 29761116
8192, 26984442
8191, 29745042
8192, 29653081
8191, 26346023
8192, 29296102
8191, 26735703
8192, 29616562
8191, 26005174
8192, 27790748
8191, 26686834
8192, 26567705
8191, 26501817
8192, 29658506
8191, 29594007
8192, 26260542
8191, 27929969
8192, 29621044
8191, 26486873
8192, 28523537
8191, 26879313
8192, 27902728
8191, 26775981
8192, 26730870
8191, 26867295
8192, 28640517
8191, 26705056
8192, 27852544
8191, 28207206
8192, 28685479
8191, 26721648
8192, 29004125
8191, 27195050
8192, 29663284
8191, 26749982
8192, 28611961
8191, 26857146
8192, 29001087
8191, 26826203
8192, 29622192
8191, 27997727
8192, 27330086
8191, 29721080
8192, 29892560
8191, 27969932
8192, 27230753
8191, 28701646
8192, 27532324
8191, 28740145
8192, 28022838
8191, 27770766
8192, 27887544
8191, 26860906
8192, 29756024
8191, 29638433
8192, 28052042
8191, 29729635
8192, 28572036
8191, 28061968
8192, 27239106
8191, 27903580
8192, 27538621
8191, 29742487
8192, 27303568
8191, 28306613
8192, 27727582
8191, 26688574
8192, 29587618
8191, 26540242
8192, 28037950
8191, 46232426
8192, 88835094
8191, 80212573
8192, 82077072
8191, 80813734
8192, 82127035
8191, 77570693
8192, 78373407
8191, 80125111
8192, 79305268
8191, 81350821
8192, 83832720
8191, 82030665
8192, 84251660
8191, 81178730
8192, 79875576
8191, 82879267
8192, 87307388
8191, 76224855
8192, 80003575
8191, 87261055
8192, 88779984
8191, 76273132
8192, 86441712
8191, 80664105
8192, 81556041
8191, 88526098
8192, 85622776
8191, 80127833
8192, 85069171
8191, 79451488
8192, 88581505
8191, 85043189
8192, 86180937
8191, 77170864
8192, 88729429
8191, 77169623
8192, 83205709
8191, 80036241
8192, 79628023
8191, 64806196
8192, 27432623
8191, 26838035
8192, 27532140
8191, 28686331
8192, 29016532
8191, 26842351
8192, 28165818
8191, 25953267
8192, 29567211
8191, 27071867
8192, 27970061
8191, 26694704
8192, 29615729
8191, 27568232
8192, 29658080
8191, 26136247
8192, 29105956
8191, 29663691
8192, 26795147
8191, 28989069
8192, 26996237
8191, 27514843
8192, 28612203
8191, 29606304
