muestras, tiempo(ns)
16383, 37567242
8192, 17532726
8191, 20056960
8192, 19978368
8191, 31874115
8192, 28347929
8191, 16823011
16383, 32684348
16383, 34848621
8192, 16410497
16383, 32539256
16383, 34443126
16383, 34034111
8192, 16412386
8191, 16571496
8192, 16326738
8191, 17097119
8192, 16267240
8191, 17988703
8192, 16565773
8191, 16476923
8192, 16303757
8191, 18028814
8192, 16287850
8191, 16641773
8192, 16908918
8191, 17698706
8192, 18119387
8191, 17248284
8192, 16340813
8191, 25418441
8192, 16068630
8191, 16694568
8192, 16638735
8191, 17837001
8192, 18611382
8191, 16478793
8192, 17550559
8191, 16229388
8192, 17122841
8191, 16284351
8192, 17413839
8191, 16402849
8192, 16975547
8191, 17474838
8192, 18081480
8191, 18067073
8192, 16326979
8191, 16356368
8192, 18227479
8191, 16789512
8192, 16885511
8191, 15903539
8192, 16140333
8191, 16429089
8192, 17445635
8191, 16630977
8192, 18007666
8191, 16195555
8192, 17199915
8191, 16295814
8192, 16267147
8191, 16214684
8192, 16267739
8191, 16228351
8192, 16947565
8191, 16342275
8192, 16435349
8191, 16843197
8192, 16295795
8191, 17936963
8192, 16567588
8191, 17944222
8192, 16294554
8191, 16680457
8192, 16281721
8191, 17794260
8192, 16211870
8191, 17975481
8192, 16201629
8191, 17912815
8192, 16181629
8191, 17912611
8192, 16349627
8191, 18007036
8192, 16316016
8191, 18020369
8192, 17964185
8191, 16226888
8192, 16388646
8191, 18134535
8192, 16389071
8191, 17137175
8192, 17966481
8191, 16393035
8192, 17953203
8191, 17353765
8192, 16223610
8191, 16210314
8192, 16816530
8191, 16265387
8192, 18007814
8191, 15951687
8192, 16301573
8191, 16792289
8192, 16220981
8191, 17958500
8192, 15361675
8191, 17212655
8192, 17043731
8191, 17090638
8192, 16202073
8191, 16192869
8192, 16200629
8191, 18012203
8192, 16387072
8191, 16705309
8192, 16134926
8191, 16683013
8192, 16307128
8191, 16537737
8192, 16241165
8191, 17990147
8192, 16318405
8191, 17187452
8192, 16253814
8191, 17975148
8192, 17363431
8191, 17613633
8192, 16216537
8191, 16227295
8192, 16300184
8191, 16210110
8192, 16228277
8191, 16237110
8192, 16224129
8191, 17053195
8192, 16302888
8191, 16239758
8192, 16419719
8191, 16791937
8192, 16214443
8191, 17274729
8192, 16333813
8191, 17014713
8192, 16184889
8191, 16176815
8192, 16346091
8191, 17279099
8192, 16252962
8191, 17179711
8192, 16217332
8191, 16186277
8192, 16325201
8191, 17299914
8192, 16201499
8191, 17066731
8192, 16315739
8191, 16795771
8192, 17965425
8191, 17944000
8192, 16269277
8191, 16529608
8192, 16346146
8191, 17985462
8192, 16181314
8191, 16200129
8192, 17984629
8191, 16239906
8192, 17947259
8191, 16194110
8192, 17129175
8191, 16282980
8192, 17352766
8191, 16382461
8192, 17893445
8191, 16209018
8192, 17412375
8191, 16190388
8192, 16820993
8191, 16272554
8192, 17504431
8191, 16192555
8192, 17946037
8191, 16120574
8192, 17994703
8191, 16239314
8192, 18088331
8191, 16327202
8192, 18066647
8191, 16271443
8192, 17601133
8191, 16263850
8192, 16824030
8191, 16279703
8192, 17535633
8191, 16348165
8192, 16461774
8191, 16157222
8192, 17386413
8191, 16318165
8192, 15870114
8191, 16608681
8192, 41773680
8191, 48442056
8192, 47196809
8191, 48640905
8192, 48758293
8191, 50779643
8192, 48528129
8191, 48761330
8192, 50011817
8191, 46031988
8192, 48516351
8191, 51817021
8192, 46109931
8191, 53999145
8192, 48709534
8191, 49665154
8192, 48729348
8191, 50902511
8192, 49166937
8191, 49004660
8192, 50916289
8191, 50431035
8192, 46883516
8191, 47079384
8192, 48749682
8191, 74425194
8192, 56323585
8191, 48222058
8192, 58997706
8191, 47609749
8192, 52769325
8191, 48619053
8192, 48643145
8191, 48604794
8192, 49109030
8191, 48845866
8192, 47597489
8191, 53805945
8192, 49157178
8191, 51813521
8192, 49922502
8191, 46880108
8192, 48152391
8191, 48523406
8192, 48644313
8191, 50344572
8192, 48701645
8191, 48772422
8192, 50436368
8191, 53026860
8192, 48538888
8191, 47634711
8192, 53932424
8191, 48646090
8192, 53785407
8191, 48543887
8192, 47462694
8191, 46370836
8192, 49507489
8191, 48593813
8192, 50647107
8191, 48593831
8192, 49130122
8191, 48515554
8192, 51084121
8191, 48708330
8192, 26564114
8191, 16263295
8192, 17471097
8191, 19154117
8192, 16322812
8191, 17683762
8192, 16294535
8191, 16375368
8192, 16476423
8191, 16259221
8192, 17232803
8191, 15966186
8192, 17214341
8191, 17965796
8192, 17998110
8191, 16343831
8192, 17184267
8191, 17276562
8192, 15940632
8191, 16266888
8192, 16479756
8191, 15713782
8192, 17087101
8191, 16235629
8192, 16895733
8191, 16192295
8192, 18101757
8191, 16248610
8192, 17393190
8191, 16166037
8192, 16274758
8191, 16208573
8192, 17580207
8191, 16317850
8192, 15724023
8191, 18016055
8192, 17219045
8191, 16193648
8192, 17807519
8191, 16189685
8192, 16179926
8191, 17963981
8192, 17961888
8191, 16242702
8192, 17164730
8191, 16188648
8192, 16228370
8191, 16176795
8192, 17590781
8191, 16195352
8192, 16330201
8191, 16216870
8192, 17957426
8191, 16167055
8192, 16576051
8191, 16186463
8192, 17600485
8191, 16179759
8192, 18072831
8191, 16400553
8192, 16620717
8191, 16224981
8192, 17956592
8191, 16121186
8192, 16370609
8191, 15922317
8192, 18147738
8191, 15592099
8192, 16716753
8191, 16215147
8192, 16573866
8191, 16237092
8192, 16258054
8191, 16888326
8192, 16362868
8191, 15834669
8192, 16221018
8191, 16430385
8192, 16284666
8191, 17173656
8192, 16217666
8191, 17937888
8192, 16325368
8191, 18012610
8192, 16248980
8191, 16834511
8192, 16279943
8191, 16222759
8192, 16223425
8191, 16748716
8192, 16374386
8191, 16411256
8192, 16281129
8191, 17998203
8192, 16174074
8191, 16593495
8192, 15770930
8191, 16369646
8192, 17095083
8191, 16191258
8192, 17667429
8191, 16217425
8192, 17468245
8191, 16262944
8192, 17300729
8191, 16200184
8192, 18463347
8191, 16348257
8192, 17423172
8191, 16260073
8192, 17942759
8191, 16192315
