muestras, tiempo(ns)
16383, 6179601
8192, 2081367
8191, 1730722
8192, 1627113
8191, 8394910
8192, 1792036
8192, 15479205
8191, 1852091
16383, 3365538
16383, 6909593
16383, 3353835
16383, 7302830
8192, 5854012
8191, 1671649
16383, 6939241
8192, 5643440
16383, 7321533
16383, 7310496
16383, 6587078
8192, 5710698
16383, 7263385
16383, 5298184
16383, 11330194
8192, 1587687
16383, 5710902
8192, 5586274
16383, 7214127
16383, 4791486
16383, 3718830
8192, 1941480
16383, 3612054
16383, 3361094
8192, 2005886
8191, 1835166
8192, 1876350
8191, 1806832
8192, 1828777
8191, 1821925
8192, 1776759
8191, 2058978
8192, 1793721
8191, 1543983
8192, 1526947
8191, 1568464
8192, 1514780
8191, 1501262
8192, 1532039
8191, 1515576
8192, 1537299
8191, 1506150
8192, 1501669
8191, 1538076
8192, 1544613
8191, 1582706
8192, 1554946
8191, 1518706
8192, 1546169
8191, 1525614
8192, 1498836
8191, 1572613
8192, 1511743
8191, 1546687
8192, 1515317
8191, 1510188
8192, 1529614
8191, 1514058
8192, 1557872
8191, 1518688
8192, 1504262
8191, 1547168
8192, 1506799
8191, 1578632
8192, 1533668
8191, 1676149
8192, 1560835
8191, 1525521
8192, 1545613
8191, 1505113
8192, 1534262
8191, 1566576
8192, 1518206
8191, 1537058
8192, 1532373
8191, 1517243
8192, 1563002
8191, 1514854
8192, 1520373
8191, 1565576
8192, 1506743
8191, 1535928
8192, 1510502
8191, 1511595
8192, 1536280
8191, 1509521
8192, 1554427
8191, 1532224
8192, 1499892
8191, 1546798
8192, 1506317
8191, 1537187
8192, 1504076
8191, 1501540
8192, 1538891
8191, 1591372
8192, 1573446
8191, 1766833
8192, 1768222
8191, 1796240
8192, 2033164
8191, 1564520
8192, 1543372
8191, 1561409
8192, 1514410
8191, 1503651
8192, 1544835
8191, 1602817
8192, 1598465
8191, 1518632
8192, 1510465
8191, 1622390
8192, 1516114
8191, 1539873
8192, 1513058
8191, 1497336
8192, 1544724
8191, 1502391
8192, 1535261
8191, 1520520
8192, 1505447
8191, 1521965
8192, 1634742
8191, 1581094
8192, 1525188
8191, 1514188
8192, 1539298
8191, 1583575
8192, 1565150
8191, 1523966
8192, 1492262
8191, 1559705
8192, 1509965
8191, 1503558
8192, 1576743
8191, 1540780
8192, 1600057
8191, 1528520
8192, 1501947
8191, 1561428
8192, 1516706
8191, 1547095
8192, 1512206
8191, 1516428
8192, 1541910
8191, 1504651
8192, 1550317
8191, 1521854
8192, 1496836
8191, 1540650
8192, 1505503
8191, 1534946
8192, 1529928
8191, 1506688
8192, 1534224
8191, 1587409
8192, 1522761
8191, 1571391
8192, 1506613
8191, 1568910
8192, 1516483
8191, 1501336
8192, 1537243
8191, 1518132
8192, 1551613
8191, 1521743
8192, 1499428
8191, 1560835
8192, 1512947
8191, 1546114
8192, 1513040
8191, 1512780
8192, 1546613
8191, 1511891
8192, 1498354
8191, 1561705
8192, 1502466
8191, 1536039
8192, 1516410
8191, 1511965
8192, 1546872
8191, 1518002
8192, 1555631
8191, 1541335
8192, 1506002
8191, 1544854
8192, 1617686
8191, 1580039
8192, 1522521
8191, 1508873
8192, 1550039
8191, 1523761
8192, 1538854
8191, 1514077
8192, 1506114
8191, 1545651
8192, 1597243
8191, 1723278
8192, 1776815
8191, 1692593
8192, 1758945
8191, 1644650
8192, 1657520
8191, 1573650
8192, 1521169
8191, 1514410
8192, 1560539
