muestras, tiempo(ns)
16383, 101855572
16383, 117745133
16383, 92441283
8192, 47149333
8191, 49965169
8192, 47389942
8191, 49394991
8192, 47245222
8191, 47366128
8192, 46192587
8191, 48117210
8192, 61450006
8191, 57446149
8192, 51627944
8191, 53800324
8192, 58219787
8191, 51817701
8192, 47458997
8191, 47857547
8192, 47799548
8191, 47683975
8192, 52628062
8191, 49287789
8192, 49818097
8191, 48872794
8192, 50069186
8191, 48369170
8192, 52665024
8191, 48176339
8192, 52008939
8191, 46622359
8192, 51025766
8191, 47763438
8192, 52866818
8191, 47858436
8192, 52890891
8191, 47729660
8192, 51217245
8191, 46659080
8192, 50743456
8191, 46637840
8192, 46299215
8191, 46749709
8192, 49385751
8191, 46549138
8192, 48608723
8191, 47409256
8192, 49772041
8191, 48139358
8192, 48822609
8191, 47557385
8192, 51186209
8191, 48083526
8192, 51156747
8191, 47652864
8192, 46690321
8191, 46939652
8192, 51310300
8191, 48880164
8192, 48209395
8191, 51844257
8192, 52464082
8191, 47897566
8192, 47929083
8191, 50200610
8192, 47411849
8191, 52926891
8192, 48191191
8191, 49603877
8192, 45554724
8191, 48155414
8192, 50056871
8191, 48265654
8192, 46581508
8191, 48028100
8192, 46433824
8191, 48506687
8192, 52968187
8191, 47861066
8192, 46096718
8191, 49972113
8192, 46741098
8191, 46147772
8192, 47718401
8191, 47818510
8192, 47809252
8191, 48024971
8192, 49053514
8191, 46838856
8192, 46798246
8191, 46732654
8192, 47727938
8191, 52264844
8192, 46896263
8191, 47829363
8192, 47584773
8191, 50089742
8192, 47715660
8191, 48532298
8192, 47945935
8191, 48480428
8192, 47714142
8191, 48928701
8192, 47778271
8191, 47546718
8192, 49960540
8191, 47838121
8192, 49885966
8191, 48231246
8192, 47394535
8191, 46698043
8192, 50118223
8191, 47726549
8192, 47759196
8191, 47367868
8192, 45193655
8191, 50921953
8192, 49461565
8191, 46409306
8192, 49530285
8191, 52920836
8192, 48671630
8191, 48840405
8192, 52155549
8191, 52648302
8192, 47918602
8191, 48652908
8192, 47757826
8191, 52850021
8192, 48811980
8191, 52990890
8192, 47800992
8191, 52892780
8192, 47497792
8191, 50279610
8192, 47756363
8191, 47714364
8192, 48512946
8191, 52321676
8192, 51558445
8191, 51901515
8192, 47312739
8191, 50828417
8192, 47757642
8191, 49830393
8192, 45865424
8191, 52985428
8192, 47721790
8191, 47783752
8192, 52185401
8191, 48233820
8192, 49693320
8191, 47703771
8192, 50240129
8191, 52984446
8192, 50911305
8191, 48876905
8192, 50057946
8191, 48423169
8192, 47772252
8191, 52571618
8192, 49568378
8191, 48479965
8192, 51153821
8191, 52200937
8192, 48706222
8191, 48417077
8192, 50437608
8191, 52902540
8192, 47848214
8191, 47829399
8192, 50742955
8191, 46159754
8192, 49813134
8191, 47849880
8192, 50342461
8191, 47766771
8192, 50532625
8191, 45157619
8192, 51585094
8191, 50161815
8192, 49259011
8191, 46908763
8192, 46722432
8191, 47853288
8192, 50537514
