muestras, tiempo(ns)
8192, 71147330
8191, 57315607
8192, 52268440
8191, 52368697
8192, 53011320
8191, 63616799
8192, 152505957
8191, 162634497
8192, 226260870
8191, 253937277
8192, 178335958
8191, 164087019
8192, 153093396
8191, 155015542
8192, 171553012
8191, 180485287
8192, 159518179
8191, 151913797
8192, 157374775
8191, 159959155
8192, 151598689
8191, 153962349
8192, 153610075
8191, 158610299
8192, 158068546
8191, 104746322
8192, 55120779
8191, 52338531
8192, 53030358
8191, 56272859
8192, 53610388
8191, 56509857
8192, 51565762
8191, 50572810
8192, 51030490
8191, 53925996
8192, 55328555
8191, 52093404
8192, 52000609
8191, 55508386
8192, 53717702
8191, 56461413
8192, 51333542
8191, 52970839
8192, 51385171
8191, 56746910
8192, 51340246
8191, 52013294
8192, 114671604
8191, 158630318
16383, 333902809
8192, 169365610
16383, 310726150
8192, 152974786
8191, 159017109
8192, 157945565
8191, 155817533
8192, 160233800
8191, 156703782
8192, 154404437
8191, 155731070
8192, 153049526
8191, 158745817
8192, 159171256
8191, 162453332
8192, 155719959
8191, 157887807
8192, 70537003
8191, 55126224
8192, 55673755
8191, 56261730
8192, 51610373
8191, 54712413
8192, 52957265
8191, 55709180
8192, 52324809
8191, 58688482
8192, 55376961
8191, 52673861
8192, 52694083
8191, 58452707
8192, 54310751
8191, 53017599
8192, 55181297
8191, 53549111
8192, 51832296
8191, 52905637
8192, 53429650
8191, 55728976
8192, 55917419
8191, 52151737
8192, 56566893
8191, 53011339
8192, 56524264
8191, 52125182
8192, 54625266
8191, 54494786
8192, 52943229
8191, 52999042
8192, 51979424
8191, 51056249
8192, 51914684
8191, 53067005
8192, 52990265
8191, 51446634
8192, 56752577
8191, 56692670
8192, 51637113
8191, 53951606
8192, 51324116
8191, 52922321
8192, 55773254
8191, 55998362
8192, 54122383
8191, 53470946
8192, 54245659
8191, 52908470
8192, 58733833
8191, 52340790
8192, 51331153
8191, 51270598
8192, 53680091
8191, 52220829
8192, 50019185
8191, 53661036
8192, 51725556
8191, 56869982
8192, 52775175
8191, 53419520
8192, 51737445
8191, 55110909
8192, 53250688
8191, 56494802
8192, 51051286
8191, 54128142
8192, 53673480
8191, 58523669
8192, 53458000
8191, 52550492
8192, 153888220
8191, 151280896
8192, 155519054
8191, 154634175
8192, 156509507
8191, 156553136
8192, 155793644
8191, 156025790
8192, 159968747
8191, 153204524
8192, 153633149
8191, 154515732
8192, 156403841
8191, 158367117
8192, 164475718
8191, 150184982
8192, 160053969
8191, 151943334
8192, 156429508
8191, 153227172
8192, 161757395
8191, 71844526
8192, 58653889
8191, 52969414
8192, 53715183
8191, 52994079
8192, 58732500
8191, 52939803
8192, 54773060
8191, 54110494
8192, 51638483
8191, 52882618
8192, 58507984
8191, 54201159
8192, 55514256
8191, 53025357
8192, 54046291
8191, 54540008
8192, 53153689
8191, 51103749
8192, 58808387
8191, 53790016
8192, 52429845
8191, 52957284
8192, 53031506
8191, 53023876
8192, 52975913
8191, 56716817
8192, 51260839
8191, 55121557
8192, 55531997
8191, 53863107
8192, 56287248
8191, 52958062
8192, 52945710
8191, 53446741
8192, 56915520
8191, 53000987
8192, 52901821
8191, 52975561
8192, 57680863
8191, 53111023
8192, 52244384
8191, 51140433
8192, 54312251
8191, 55940048
8192, 55969030
8191, 51605946
8192, 53731646
8191, 53267206
8192, 55892030
8191, 64257237
8192, 154488529
8191, 158415468
8192, 152458198
8191, 158874093
8192, 154895450
8191, 158914129
8192, 154013533
8191, 163622060
8192, 163249657
8191, 154518250
8192, 155536184
8191, 151670318
8192, 150516867
8191, 168459211
8192, 164399163
8191, 155485054
8192, 166214255
8191, 155450555
8192, 164452570
8191, 155704831
8192, 148526610
8191, 57134220
8192, 55239037
8191, 53724665
8192, 51794334
8191, 53907959
8192, 54321454
8191, 53058783
8192, 53103135
8191, 58841888
8192, 53823274
8191, 54360065
8192, 57416496
8191, 54402676
8192, 58105895
8191, 56366136
8192, 50410533
8191, 55201056
8192, 55243722
8191, 56530061
8192, 52261940
8191, 54113382
8192, 55829309
8191, 52934710
8192, 53512260
8191, 51473633
8192, 52962655
8191, 52589287
8192, 56330341
8191, 51538948
8192, 53040765
8191, 53917681
8192, 50874603
8191, 53743665
8192, 53051487
8191, 56933834
8192, 51204858
8191, 56545005
8192, 52820471
8191, 53848848
8192, 52051941
8191, 55219593
8192, 53092968
8191, 53349631
8192, 53049080
8191, 55288166
8192, 52948636
8191, 53489334
8192, 52783674
8191, 55763939
8192, 51514855
8191, 84810091
8192, 172517446
8191, 159008369
8192, 169379258
8191, 155647794
8192, 163711318
8191, 153868424
8192, 156076771
8191, 150915362
8192, 159233496
8191, 158793704
8192, 158896277
8191, 154482269
8192, 150286610
8191, 152681307
8192, 154799451
8191, 152545123
8192, 157062909
8191, 171890638
8192, 156340213
8191, 167007134
8192, 103303300
8191, 52215551
8192, 52650121
8191, 52958136
8192, 50805140
8191, 49958890
8192, 55708495
8191, 54500619
8192, 58784943
8191, 53039894
8192, 50631216
8191, 55199908
8192, 51272987
8191, 57694770
8192, 52424548
8191, 52313495
8192, 53072412
8191, 54193104
8192, 52974432
8191, 55448091
8192, 53086579
8191, 51659150
8192, 54934725
8191, 50166554
8192, 53601962
8191, 52992302
8192, 56995852
8191, 58687463
8192, 53512852
8191, 51049193
8192, 58676852
8191, 53044523
8192, 53167337
8191, 57360459
8192, 53016376
8191, 52949877
8192, 56609653
8191, 53813571
8192, 54828893
8191, 58503446
8192, 54018735
8191, 51528263
8192, 53980013
8191, 52929044
8192, 55771790
8191, 53190763
8192, 54350121
8191, 73088716
8192, 154191365
8191, 175399804
8192, 159167645
8191, 158002602
8192, 156799578
8191, 156387767
8192, 158069767
8191, 160673888
8192, 162762217
8191, 152678789
8192, 161173439
8191, 151343284
8192, 165086174
8191, 154224328
8192, 156475655
8191, 166514603
8192, 149068790
8191, 160705721
8192, 150712161
8191, 151365265
8192, 129104616
8191, 52351846
8192, 53020079
8191, 52976284
8192, 53000710
8191, 58007137
8192, 52329975
8191, 57643104
8192, 52975802
8191, 58583483
8192, 58737092
8191, 55337611
8192, 53029765
8191, 51805963
8192, 52956599
8191, 51022916
8192, 52349938
8191, 52902210
8192, 57666104
8191, 53014505
8192, 53533130
8191, 52456864
8192, 53014709
8191, 51350116
8192, 50507755
8191, 54870227
8192, 54150493
8191, 52487677
8192, 54900133
8191, 53005043
8192, 52034683
8191, 150038594
8192, 155442277
8191, 159992155
8192, 150448275
8191, 153365356
8192, 154849487
8191, 168407472
8192, 156768671
8191, 163773669
8192, 151926944
8191, 154093496
8192, 156732411
8191, 159118868
8192, 158203451
8191, 161438916
8192, 149993261
8191, 160475427
8192, 151305470
8191, 158396523
8192, 160271688
8191, 159456790
8192, 63405690
8191, 50706845
8192, 52982043
8191, 57441680
8192, 53040042
8191, 53249373
8192, 53883607
8191, 51464337
8192, 52960543
8191, 52312254
8192, 54443490
8191, 58738389
8192, 56713022
8191, 58750629
8192, 53023857
8191, 54646747
8192, 53133153
8191, 50103500
8192, 58722111
8191, 52904840
8192, 58838388
8191, 53047690
8192, 53076041
8191, 52294791
8192, 53053524
8191, 50063777
8192, 58338837
8191, 52977746
8192, 54434472
8191, 58388596
8192, 57449310
8191, 53019283
8192, 158656669
8191, 156535451
8192, 153308337
8191, 165637724
8192, 160077616
8191, 158816908
8192, 178041035
8191, 167461149
8192, 156873281
8191, 159723009
8192, 152358200
8191, 157527458
8192, 152167497
8191, 164560310
8192, 153597982
8191, 152144997
8192, 159460216
8191, 161110253
8192, 159146015
8191, 156790614
8192, 134959942
8191, 53620647
8192, 53496685
8191, 53469445
8192, 52651157
8191, 53447204
8192, 52848748
8191, 58700926
8192, 52920006
8191, 53692869
8192, 54282936
8191, 55917345
8192, 51697297
8191, 54758171
8192, 54988095
8191, 54057049
8192, 55527664
8191, 55649866
8192, 50853251
8191, 56743225
8192, 58797832
8191, 52963209
8192, 53420483
8191, 52908711
8192, 57750844
8191, 50574791
8192, 58105951
8191, 53003395
8192, 53074375
8191, 51601965
8192, 70478558
8191, 155332575
8192, 155135892
8191, 158449912
8192, 155800810
8191, 158777186
8192, 156670431
8191, 154664323
8192, 158064638
8191, 150707420
8192, 152936989
8191, 167312428
8192, 169307110
8191, 159299125
8192, 157446496
8191, 169508311
8192, 151732687
8191, 164254275
8192, 151745947
8191, 158959591
8192, 155051985
8191, 130406953
8192, 51517077
8191, 53564481
8192, 52979561
8191, 54060124
8192, 52451159
8191, 54875560
8192, 52365049
8191, 58728778
8192, 53074931
8191, 52982228
8192, 55091631
8191, 53015616
8192, 53080189
8191, 58708982
8192, 56544727
8191, 52956562
8192, 51969887
8191, 50477699
8192, 54959818
8191, 58051192
8192, 54159271
8191, 56432987
8192, 51679094
8191, 54627858
8192, 56504264
8191, 53484611
8192, 55864900
8191, 54563748
8192, 55758254
8191, 53894385
8192, 51117174
8191, 52672972
8192, 53127504
8191, 80247250
8192, 159015332
8191, 151830038
8192, 163605579
8191, 154321881
8192, 159766898
8191, 159673602
8192, 158904815
8191, 158909203
8192, 158505855
8191, 154134125
8192, 156163437
8191, 157808585
8192, 155521795
8191, 152374755
8192, 159063034
8191, 151537023
8192, 153578501
8191, 151290636
8192, 153558075
8191, 156622061
8192, 143303925
8191, 56329989
8192, 53943736
8191, 53877182
8192, 56272415
8191, 52822100
8192, 50558013
8191, 53070746
8192, 54360806
8191, 52938136
8192, 58902239
8191, 52977728
8192, 58791777
8191, 54516175
8192, 53088282
8191, 56435432
8192, 55900419
