muestras, tiempo(ns)
16383, 39230599
8192, 19294238
8191, 15575019
8192, 11930077
8191, 15945460
8192, 15916793
8191, 15921033
8192, 15871256
8191, 15891016
8192, 11950743
8191, 15950848
8192, 9082403
8191, 5285481
8192, 4881466
8191, 5247074
8192, 5347499
8191, 5007002
8192, 5223500
8191, 5214908
8192, 4880374
8191, 5224870
8192, 4855726
8191, 5210296
8192, 4596284
8191, 5379202
8192, 5402628
8191, 5317758
8192, 5243574
8191, 5222611
8192, 4878633
8191, 4862096
8192, 5200426
8191, 5109612
8192, 5213945
8191, 5196463
8192, 4876208
8191, 4670599
8192, 4932318
8191, 5229407
8192, 5229667
8191, 5216463
8192, 4820300
8191, 5136685
8192, 5181223
8191, 5202185
8192, 4663839
8191, 4910873
8192, 5205518
8191, 5178796
8192, 5174852
8191, 4800412
8192, 4804930
8191, 4752986
8192, 5192407
8191, 5186982
8192, 4795745
8191, 5190148
8192, 5206796
8191, 4743339
8192, 5235611
8191, 5332720
8192, 5226815
8191, 4860874
8192, 4652117
8191, 5235296
8192, 4705912
8191, 5188981
8192, 5169760
8191, 5211518
8192, 5174222
8191, 5195648
8192, 5169759
8191, 4935928
8192, 5210388
8191, 4665969
8192, 4372787
8191, 4830744
8192, 4780653
8191, 4801745
8192, 4900614
8191, 4970225
8192, 5380313
8191, 5220518
8192, 5204833
8191, 5210908
8192, 4953077
8191, 5847586
8192, 7379199
8191, 8472392
8192, 8065192
8191, 7822620
8192, 7912563
8191, 7944618
8192, 5401739
8191, 10691201
8192, 5941788
8191, 5650995
8192, 5460461
16383, 12015223
8192, 15004747
8191, 15908071
8192, 15981144
8191, 8995293
8192, 4943170
8191, 9622787
8192, 7277830
8191, 9154328
8192, 5066169
8191, 5348869
8192, 4988465
8191, 5559811
8192, 5183166
8191, 5730457
8192, 6069565
8191, 5909511
8192, 5903918
8191, 5456830
8192, 5965011
8191, 5390739
8192, 5595329
8191, 11838041
8192, 5943659
8191, 7150701
8192, 7580882
8191, 5650958
8192, 6844279
8191, 5924955
8192, 7048017
8191, 5773976
8192, 7974452
8191, 6965666
8192, 4974965
8191, 6164323
8192, 5299610
8191, 5296721
8192, 5629255
8191, 5207167
8192, 5199537
8191, 7369810
8192, 5144556
8191, 4876392
8192, 5461257
8191, 4975484
8192, 4839541
8191, 5502626
8192, 5291962
8191, 4825930
8192, 5277648
8191, 5202186
8192, 4829356
8191, 4961669
8192, 5222278
8191, 4813337
8192, 5289240
8191, 5369332
8192, 5307851
8191, 4525433
8192, 4953725
8191, 5190167
8192, 5243314
8191, 4859318
8192, 5212222
8191, 5141500
8192, 5300092
8191, 4745875
8192, 4887188
8191, 5261203
8192, 5337073
8191, 4736931
8192, 5148352
8191, 4850726
8192, 5221963
8191, 4658303
8192, 5268036
8191, 5199426
8192, 5160149
8191, 4867726
8192, 5204611
8191, 4893689
8192, 5289369
8191, 5217463
8192, 5147501
8191, 5237463
8192, 5318091
8191, 5185722
8192, 5151260
8191, 4879096
8192, 5201704
8191, 4645784
8192, 5278388
8191, 5188963
8192, 4798375
8191, 4978891
8192, 5220203
8191, 4959299
8192, 5020447
8191, 5364665
8192, 4473008
8191, 4775782
8192, 4513693
8191, 5179389
8192, 4664969
8191, 4835226
8192, 4901485
8191, 5179130
8192, 5157056
8191, 5233573
8192, 4339620
8191, 5139352
8192, 4460045
8191, 5203074
8192, 5195611
8191, 5345740
8192, 4498656
8191, 4780653
8192, 5153945
8191, 5160315
8192, 4849485
8191, 4954892
8192, 5267574
8191, 4843004
8192, 4674376
8191, 4877374
8192, 5193907
8191, 4850707
8192, 5247833
8191, 4914504
8192, 5216519
8191, 4860503
8192, 5271499
8191, 4813856
8192, 4836745
8191, 4956095
8192, 5277258
8191, 5136205
8192, 5262499
8191, 5311499
8192, 5190075
8191, 4775430
8192, 5263777
8191, 5255999
8192, 5183815
8191, 5159463
8192, 5053706
8191, 4783116
8192, 4860244
8191, 4875855
8192, 4829467
8191, 5255537
8192, 5322943
8191, 5190814
8192, 5193834
8191, 4900818
8192, 5217704
8191, 4651191
8192, 5263574
8191, 5202371
8192, 4821263
8191, 4900929
8192, 5224833
8191, 5168463
8192, 5276684
8191, 4969595
8192, 4620654
8191, 5033095
8192, 5134704
8191, 4848541
8192, 4842133
8191, 4926392
8192, 5212315
8191, 5170408
8192, 5276055
8191, 5303314
8192, 4825022
8191, 5133149
8192, 5274573
8191, 5201297
8192, 4935855
8191, 5240722
8192, 5235018
8191, 5148222
8192, 4867485
8191, 5219648
8192, 4643320
8191, 5299258
8192, 5310610
8191, 5202463
8192, 5244666
8191, 5308721
8192, 5191741
8191, 5250184
8192, 5266296
8191, 4853430
8192, 5143241
8191, 4882355
8192, 5335666
8191, 4985076
8192, 5297017
8191, 5171130
8192, 5165352
8191, 5292037
8192, 4926374
8191, 5136482
8192, 5003206
8191, 5434498
8192, 5212278
8191, 4495785
8192, 5274851
8191, 5199741
8192, 5175704
8191, 5264759
8192, 5205037
8191, 5167852
8192, 5261092
8191, 4825596
8192, 5133445
8191, 5244333
8192, 5013872
8191, 5174500
8192, 5155223
8191, 5112334
8192, 5128408
8191, 5124852
8192, 4938392
8191, 4875503
8192, 5171723
8191, 5165648
8192, 5144815
8191, 5269185
8192, 5216685
8191, 5159130
8192, 5150574
8191, 5115723
8192, 5147668
8191, 4806264
8192, 4811171
8191, 5112834
8192, 5131315
8191, 4749820
8192, 4781745
8191, 5109520
8192, 5127519
8191, 5112760
8192, 4686247
8191, 5203000
8192, 5048816
8191, 5125667
8192, 4696172
8191, 5161074
8192, 5163204
8191, 5112779
8192, 5143204
8191, 4776763
8192, 4769338
8191, 4755561
8192, 4668006
8191, 4773078
8192, 4796375
8191, 5106335
8192, 5134186
8191, 4746783
8192, 5140260
8191, 4775005
8192, 5128056
8191, 4768930
8192, 4697987
8191, 5109908
8192, 4660062
8191, 5209685
8192, 4816097
8191, 4778523
8192, 5135149
