muestras, tiempo(ns)
8192, 11208603
16383, 6694151
16383, 2347864
16383, 2289457
16383, 2253291
16383, 2131440
16383, 2719100
16383, 2165365
16383, 2144996
16383, 2143051
8192, 1178469
16383, 2222254
8192, 1258376
8191, 1055915
8192, 1079081
16383, 2206013
16383, 2227217
16383, 2154755
16383, 2140903
8192, 1181136
8191, 1056100
8192, 1027211
8191, 1015970
8192, 4675265
8191, 1124451
8192, 1006933
8191, 1017471
8192, 4659635
8191, 1104914
8192, 1019193
8191, 1091174
8192, 4593062
8191, 1103951
8192, 2827970
8191, 11962132
8192, 7965675
8191, 7812064
8192, 7888082
8191, 8045062
8192, 7808732
8191, 7979896
8192, 7927490
8191, 4779468
8192, 957397
16383, 2425548
8192, 1521947
16383, 2431604
8192, 1109803
16383, 2528769
16383, 2765378
8192, 1120766
16383, 1937369
16383, 3209169
16383, 2764229
8192, 1196357
8191, 983379
8192, 957286
8191, 3725812
8192, 1290005
8191, 1452725
8192, 1937053
8192, 1154636
8191, 1152728
8192, 1609576
8191, 1094729
8192, 1017082
8191, 2637306
8192, 1154173
8191, 1248969
8192, 1287524
8191, 1651427
8192, 1038544
8191, 1007378
8192, 939713
8191, 3538592
8192, 1321968
8191, 1242172
8192, 1289265
8191, 1030396
8192, 996674
8191, 1034933
8192, 1012396
8191, 973064
8192, 1213376
8191, 1330097
8192, 1051359
8191, 1083155
8192, 2073607
8191, 2733934
8192, 1194820
8191, 1242709
8192, 1032841
8191, 1029544
8192, 1171154
8191, 1146747
8192, 1021785
8191, 1192043
8192, 1254098
8191, 2128848
8192, 1052359
8191, 1046100
8192, 974786
8191, 3631405
8192, 1332171
8192, 1108840
8191, 1202358
8192, 1152766
8191, 1106525
8192, 1152081
8191, 1371393
8192, 1167062
8191, 993712
8192, 1022100
8191, 1026249
8192, 992026
8191, 978916
8192, 996323
8191, 3104689
8192, 5464145
8191, 1093266
8192, 1028471
8191, 1215783
8192, 1039100
8191, 1002285
8192, 1516984
8191, 1120451
8192, 1000230
8191, 1066470
8192, 1658093
8191, 1154692
8192, 1068044
8191, 1011767
8192, 1011860
8191, 988805
8192, 1013785
8191, 1104211
8192, 1160154
16383, 3239114
8192, 1377948
8191, 1321246
8192, 1068285
8191, 1194469
8192, 1582057
8191, 997341
16383, 2638083
16383, 2526399
8192, 1742667
16383, 6367729
8192, 3218095
16383, 5687995
16383, 5819920
8192, 3652387
8192, 2875062
16383, 6144731
16383, 9676304
8192, 4578654
16383, 12619958
8192, 5440553
16383, 7841916
8192, 7974989
16383, 8548002
8192, 5937825
16383, 10142318
8192, 9918487
8191, 30389250
8192, 4518859
8191, 3732867
16383, 8072266
8192, 5424554
16383, 8996941
8192, 4429971
8191, 2931487
8192, 4234640
8191, 5359869
8192, 4041013
8191, 4570155
8192, 4273084
8191, 3334390
8192, 4117974
8191, 5605088
8192, 3157299
8191, 5182870
8192, 4137530
8191, 3584795
8192, 3768237
8191, 5062760
8192, 4480100
8191, 4482582
8192, 3417797
8191, 4465637
8192, 4474119
8191, 5170353
8192, 3165726
8191, 2728471
8192, 2912654
8192, 2861895
8191, 2705527
8192, 2694545
8191, 2895321
8192, 2827044
8191, 2707656
8192, 2812637
8191, 2892173
8192, 2757915
8191, 2677360
8192, 2812878
8191, 2947932
8192, 2842414
8191, 2832636
8192, 2899117
8191, 3026690
8192, 3107744
8191, 3008765
8192, 3906959
8191, 6650688
8192, 4786727
8191, 3350001
8192, 3246280
8191, 3039764
8192, 3386594
8191, 2854895
8192, 3387112
8191, 3500055
8192, 3013394
8191, 3338298
8192, 3010487
8191, 5662903
8192, 6956389
8191, 7951378
8192, 2990190
8191, 2974857
8192, 2959913
16383, 9458010
8192, 6630114
8191, 14533456
8192, 6909019
8191, 6880723
8192, 11027974
8191, 2824248
8192, 2888747
8192, 7316403
8191, 2882821
8192, 7078073
8191, 6957592
8192, 6918926
8191, 6951537
8192, 2873636
8191, 5981399
8192, 8632278
8191, 7931527
8192, 6911704
8191, 2874525
8192, 5398368
8191, 6958463
8192, 5184111
8191, 2987931
8192, 11827689
8191, 7232201
8192, 6967740
8191, 6183101
8192, 3199466
8191, 4273843
8192, 6764317
8192, 9812951
8191, 5641865
8192, 3131003
8192, 7722492
8191, 9290364
8192, 14553474
8191, 3997790
8192, 13642095
8191, 7870416
8192, 6482783
8191, 7730362
8192, 5059206
8191, 7431198
8192, 6617930
8191, 9733878
8192, 2869117
8192, 12518829
8191, 6689966
8192, 4878133
8191, 2925525
8192, 4537526
8191, 8092469
8192, 4791486
8191, 5079928
8192, 5340814
8191, 4622913
8192, 5730458
8191, 3110966
8192, 4562322
16383, 5786290
8192, 4631395
8191, 5315054
8192, 4669376
8191, 4634525
8192, 2855062
8192, 4572896
8191, 4611062
8192, 2922136
8192, 4554266
8191, 4621135
8192, 4677802
8191, 2935006
8192, 4636969
8191, 3016894
8192, 4561655
8191, 5553033
8192, 4349343
8191, 7789954
8192, 4855541
8191, 3065152
8192, 4726246
8191, 4849689
8192, 2980783
8192, 4513286
8191, 10711589
8192, 2698231
8191, 2789600
8192, 2854007
8191, 2868747
8192, 7140757
8191, 14923045
8192, 19016334
8191, 19086426
8192, 2824933
8191, 18727467
8192, 9616546
8191, 4057272
8192, 6042084
8191, 25157620
8192, 13025510
8191, 2909895
8192, 2875617
8191, 3013098
8192, 2941210
16383, 5598274
16383, 9568287
8192, 4466805
16383, 7983489
8192, 3029634
8192, 3080689
16383, 5594403
16383, 5808346
8192, 4981113
16383, 5744198
8192, 2724860
16383, 8847943
8192, 2837284
16383, 5598181
16383, 5623792
8192, 3172132
16383, 5825975
8192, 3218799
16383, 5497331
8192, 3184484
16383, 5545459
8192, 3169743
16383, 5557311
8192, 5102371
16383, 5595144
8192, 2825581
16383, 5727032
8192, 2843896
16383, 5778679
8192, 2803414
8191, 6165008
8192, 3086263
8192, 2972098
16383, 5815160
8192, 2872006
8191, 5052242
8192, 3131374
8192, 2915376
8191, 6312544
8192, 2923154
8191, 3065116
8192, 2952135
8191, 2933710
8192, 2970376
8191, 3192688
16383, 14229256
8192, 3087523
16383, 13596022
8192, 5976991
8191, 15920219
8192, 15961663
8191, 3894607
8192, 3207818
8191, 5403294
8192, 7436643
8191, 2930432
16383, 5746161
16383, 12588902
16383, 7335847
8192, 4545563
8191, 3255910
8192, 3849348
8191, 2992413
16383, 5531201
8192, 3321039
8191, 4690265
8192, 2799710
16383, 5752383
16383, 6032288
8192, 3258539
16383, 5551403
8192, 3151782
16383, 5483571
8192, 3101541
16383, 5456275
16383, 5727921
8192, 2774471
8192, 2890210
16383, 6021732
8192, 2918284
16383, 5671087
8192, 3051356
16383, 5641811
8192, 2930173
8191, 3614850
16383, 5942789
8192, 4728245
8191, 4046383
8192, 2898413
16383, 5503108
8192, 4796634
16383, 5776698
8192, 5682810
8191, 10740830
8192, 2978209
8191, 3151689
8192, 2755118
8191, 5622996
8192, 4928669
8191, 3000060
8192, 2711064
8191, 2648305
8192, 2888692
8191, 2640768
8192, 2628602
8191, 2691823
8192, 2667657
8191, 2657157
8192, 2615175
8191, 2644750
8192, 2648620
8191, 2617361
8192, 2658749
8191, 2641139
8192, 2672953
8191, 2676416
8192, 2690693
8191, 2648157
8192, 2615101
8191, 2670619
8192, 2751063
8191, 2680508
8192, 2635768
8191, 2650156
8192, 2665268
8191, 2613102
8192, 2642768
8191, 2652083
8192, 2606584
8191, 2672915
8192, 2677898
8191, 2626194
8192, 2763434
8191, 3000597
8192, 2891135
8191, 2700805
8192, 2674027
8191, 2613510
8192, 2518917
8191, 2646917
8192, 2621583
8191, 2636046
8192, 2636231
8191, 2605047
8192, 2643453
8191, 2655157
8192, 2609694
8191, 2644602
8192, 2663676
8191, 2615824
8192, 2654435
8191, 2669268
8192, 2620046
8191, 2650398
8192, 2635823
8191, 2653379
8192, 2729971
8191, 2645676
8192, 2642101
8191, 2622121
8192, 2651805
8191, 2635971
8192, 2617028
8191, 2635675
8192, 2653842
8191, 2605935
8192, 2627139
8191, 2658990
8192, 2750971
8191, 2842044
8192, 2816248
8191, 2906154
8192, 2680972
8191, 2658027
8192, 2623231
8191, 2645231
8192, 2672120
8191, 2610787
8192, 2641101
8191, 2634916
8192, 2627028
8191, 2640861
8192, 2641731
8191, 2600787
8192, 2651231
8191, 2663934
8192, 2614750
8191, 2638342
8192, 2663897
8191, 2603325
8192, 2660360
8191, 2732378
8192, 2641398
8191, 2637675
8192, 2643806
8191, 2609509
8192, 2656694
8191, 2711026
8192, 2660509
8191, 2654305
8192, 2656824
8191, 2605305
8192, 2681953
8191, 2630287
8192, 2788730
8191, 2937043
8192, 2850414
8191, 2848784
8192, 3068541
8191, 2833358
8192, 2966098
8191, 2804396
8192, 2699323
8191, 2656213
8192, 2641675
8191, 2662768
8192, 2707379
8191, 2616046
8192, 2669231
8191, 2649768
8192, 2634175
8191, 2658157
8192, 2658360
8191, 2662379
8192, 2665638
8191, 2666157
8192, 2642472
8191, 2622028
8192, 2656842
8191, 2652768
8192, 2622268
8191, 2627472
8192, 2649490
8191, 2607028
8192, 2644287
8191, 2644065
8192, 2621527
8191, 2678675
8192, 2675546
8191, 2607805
8192, 2761137
8191, 3040671
8192, 2845266
8191, 2692508
8192, 2670027
8191, 2615194
8192, 2650675
8191, 2639398
8192, 2610510
8191, 2715619
8192, 2650009
8191, 2637972
8192, 2624491
8191, 2633324
8192, 2654527
8191, 2613806
8192, 2631379
8191, 2631972
8192, 2622490
8191, 2714916
8192, 2666694
8191, 2598658
8192, 2632139
8191, 2654156
8192, 2609231
8191, 2636120
8192, 2654342
8191, 2603639
8192, 2645213
8191, 2645638
8192, 2599824
8191, 2631194
8192, 2658602
8191, 2600898
8192, 2635139
8191, 2641898
8192, 2743842
8191, 3091282
8192, 3414204
8192, 2817470
8191, 2716285
8192, 2685175
8191, 2621046
8192, 2634639
8191, 2779989
8192, 2788193
8192, 3152040
8191, 3042356
8192, 3095226
8192, 4194215
8191, 3133244
8192, 3538074
8191, 2890525
8192, 2757822
8191, 6766872
8192, 2904135
8191, 2978913
8192, 2892265
8191, 2993301
8192, 5278906
8191, 4699579
16383, 9550527
8192, 3037837
8191, 2894487
8192, 2786544
8192, 2856470
8191, 2775748
8192, 5300814
8191, 3203910
8192, 3209540
8191, 2858358
8192, 2818322
8191, 6058473
8192, 3884662
8191, 4824986
8192, 6081046
8191, 2791360
8192, 3873588
8191, 2659898
8192, 2699526
8191, 2775878
8192, 2720730
8191, 2636639
8192, 2658823
8191, 2658342
8192, 2612768
8191, 2641101
8192, 2655361
8191, 2609546
8192, 2634916
8191, 2732063
8192, 2776174
8192, 2853599
8191, 2915746
8192, 2812711
8191, 2978172
8192, 2888858
8191, 2974116
8192, 3125226
8191, 2861414
8192, 3064338
8191, 2952858
8192, 2701416
8191, 6129805
8192, 2704100
8191, 2740101
8192, 3297706
8191, 3384298
8192, 3291724
8191, 2853617
8192, 3283224
8191, 2822173
8192, 2746767
8191, 2688434
8192, 2655898
8191, 2625564
8192, 2647157
8191, 2658564
8192, 2602028
8191, 2640620
8192, 2643676
8191, 2611010
8192, 2641675
8191, 2654157
8192, 2600565
8191, 2641527
8192, 2637676
8191, 2611065
8192, 2641435
8191, 2644472
8192, 2596065
8191, 2664638
8192, 2668490
8191, 2615361
8192, 2692286
8191, 2823507
8192, 2795619
8191, 2870766
8192, 3075116
8191, 2747082
8192, 2675212
8191, 2665156
8192, 2613787
8191, 2657879
8192, 2704675
8191, 2668342
8192, 2664045
8191, 2654823
8192, 2598121
8191, 2651324
8192, 2718583
8191, 2680638
8192, 2757156
8191, 2673879
8192, 2665490
8191, 2737322
8192, 2682897
8191, 2668972
8192, 2625713
8191, 2644565
8192, 2636694
8191, 2603842
8192, 2628324
8191, 2730231
8192, 7661455
8191, 5056298
8192, 2879876
8191, 2825618
8192, 2834692
8191, 2699286
8192, 2687435
8191, 2798711
8192, 3025486
8192, 1110229
8191, 966619
8192, 930416
8191, 947212
8192, 932379
8191, 905750
8192, 908935
8191, 902990
8192, 986915
8191, 919342
8192, 917805
8191, 900102
8192, 936342
8191, 910786
8192, 910176
8191, 898694
8192, 933231
8191, 903694
8192, 915212
8191, 905102
8192, 932990
8191, 1016823
8192, 949638
8191, 921509
8192, 956046
8191, 922693
8192, 918861
8191, 916231
8192, 929898
8191, 956379
8192, 946379
8191, 929601
8192, 946213
8191, 964120
8192, 958509
8191, 930101
8192, 909565
8191, 935490
8192, 924546
8191, 905898
8192, 903046
8191, 937416
8192, 923250
8191, 902769
8192, 903897
8191, 928767
8192, 917879
8191, 901787
8192, 896842
8191, 900491
8192, 946230
8191, 905398
8192, 896620
8191, 898231
8192, 949120
8191, 913269
8192, 908287
8191, 896805
8192, 943434
8191, 915527
8192, 896879
8191, 901638
8192, 940157
8191, 912268
8192, 900898
8191, 904472
8192, 907490
8191, 939582
8192, 930101
8191, 925824
8192, 930286
8191, 942916
8192, 917768
8191, 904527
8192, 924527
8191, 953582
8192, 933138
8191, 934879
8192, 938471
8191, 950694
8192, 935490
8191, 926286
8192, 936138
8191, 946045
8192, 949638
8191, 928491
8192, 939249
8191, 948972
8192, 914583
8191, 906120
8192, 912565
8191, 899250
8192, 947971
8191, 906768
8192, 952008
8191, 949157
8192, 960230
8191, 917157
8192, 989638
8191, 1138395
8192, 1131711
8191, 975878
8192, 945434
8191, 913916
8192, 908972
8191, 901454
8192, 963435
8191, 928268
8192, 913231
8191, 901546
8192, 953971
8191, 913583
8192, 915176
8191, 903083
8192, 943064
8191, 907583
8192, 913212
8191, 899602
8192, 935435
8191, 909028
8192, 909138
8191, 900991
8192, 910157
8191, 939527
8192, 913787
8191, 900916
8192, 906064
8191, 932990
8192, 916731
8191, 900990
8192, 994582
8191, 965638
8192, 922730
8191, 909638
8192, 912342
8191, 927138
8192, 927027
8191, 913694
8192, 919194
8191, 929083
8192, 1026267
8191, 1238634
8192, 2975135
8191, 1278245
8192, 955194
8191, 947915
8192, 931453
8191, 953434
8192, 937249
8191, 908972
8192, 917601
8191, 897787
8192, 968841
8191, 911713
8192, 913990
8191, 916435
8192, 970916
8191, 929990
8192, 923991
8191, 896546
8192, 945212
8191, 914009
8192, 920527
8191, 904138
8192, 968268
8191, 923009
8192, 913213
8191, 899879
8192, 952156
8191, 915120
8192, 915416
8191, 898398
8192, 900120
8191, 939972
8192, 925213
8191, 914082
8192, 913027
8191, 929935
8192, 926267
8191, 901898
8192, 902916
8191, 934990
8192, 928471
8191, 899749
8192, 907934
8191, 949823
8192, 938175
8191, 909824
8192, 907935
8191, 902009
8192, 952490
8191, 903879
8192, 961175
8191, 950841
8192, 971231
8191, 927176
8192, 919286
8191, 902805
8192, 1028026
8191, 1117469
8192, 1189246
8191, 1263579
8192, 994211
8191, 931768
8192, 957989
8191, 918379
8192, 921545
8191, 909972
8192, 944064
8191, 918101
8192, 917824
8191, 905379
8192, 941120
8191, 953601
8192, 998027
8191, 950268
8192, 949601
8191, 916861
8192, 918694
8191, 907157
8192, 939860
8191, 917897
8192, 917176
8191, 899454
8192, 908897
8191, 937082
8192, 929323
8191, 907509
8192, 942824
8191, 967490
8192, 929916
8191, 908676
8192, 912397
8191, 951342
8192, 937823
8191, 919953
8192, 911639
8191, 931638
8192, 928916
8191, 914102
8192, 939990
8191, 943083
8192, 924935
8191, 910009
8192, 910083
8191, 901842
8192, 950194
8191, 908602
8192, 900213
8191, 903954
8192, 942157
8191, 912213
8192, 907491
8191, 902195
8192, 951415
8191, 909083
8192, 904046
8191, 907601
8192, 943249
8191, 917545
8192, 1101766
8191, 910565
8192, 949323
8191, 921638
8192, 906231
8191, 899768
8192, 912972
8191, 955620
8192, 914694
8191, 905194
8192, 912805
8191, 934138
8192, 913935
8191, 903823
8192, 913546
8191, 929064
8192, 911101
8191, 909731
8192, 918527
8191, 943120
8192, 913990
8191, 902416
8192, 913657
8191, 944230
8192, 928546
8191, 905675
8192, 912935
8191, 909139
8192, 939472
8191, 903546
8192, 909471
8191, 902379
8192, 928823
8191, 908231
8192, 967675
8191, 950286
8192, 951471
8191, 918416
8192, 923139
8191, 901120
8192, 945601
8191, 919824
8192, 976212
8191, 1121247
8192, 1116302
8191, 943638
8192, 964712
8191, 927787
8192, 909064
8191, 904175
8192, 947509
8191, 918990
8192, 910380
8191, 904213
8192, 954305
8191, 917509
8192, 902287
8191, 899657
8192, 907083
8191, 937768
8192, 919212
8191, 901860
8192, 906842
8191, 930564
8192, 913268
8191, 901527
8192, 907879
8191, 934823
8192, 904213
8191, 902268
8192, 907231
8191, 931564
8192, 915546
8191, 949360
8192, 1251338
8191, 2461474
8192, 1051952
8191, 925249
8192, 967768
8191, 914416
8192, 901694
8191, 905435
8192, 948860
8191, 914731
8192, 904046
8191, 897453
8192, 944212
8191, 918490
8192, 908471
8191, 898268
8192, 941194
8191, 906379
8192, 903157
8191, 895546
8192, 902991
8191, 923731
8192, 904601
8191, 898824
8192, 899731
8191, 930379
8192, 913009
8191, 922065
8192, 924287
8191, 931767
8192, 914787
8191, 898527
8192, 905286
8191, 925305
8192, 907879
8191, 898157
8192, 902860
8191, 897139
8192, 983768
8191, 907731
8192, 908231
8191, 897657
8192, 937527
8191, 910138
8192, 934935
8191, 924139
8192, 955823
8191, 910842
8192, 915416
8191, 901027
8192, 935527
8191, 904675
8192, 906213
8191, 903823
8192, 939916
8191, 913380
8192, 916546
8191, 902545
8192, 899935
8191, 931194
8192, 918305
8191, 948620
8192, 957990
8191, 951416
8192, 920268
8191, 902453
8192, 898842
8191, 931212
8192, 922305
8191, 901157
8192, 898583
8191, 931934
8192, 979768
8191, 986712
8192, 1146173
8192, 1125617
8191, 961398
8192, 972305
8191, 934397
8192, 940453
8191, 952064
8192, 949601
8191, 918972
8192, 904657
8191, 908286
8192, 925230
8191, 920213
8192, 902620
8191, 915434
8192, 901324
8191, 897805
8192, 910916
8191, 914582
8192, 898620
8191, 933916
8192, 913620
8191, 909342
8192, 898343
8191, 936657
8192, 909287
8191, 909157
8192, 894824
8191, 893639
8192, 937045
8191, 922602
8192, 909139
8191, 904768
8192, 927786
8191, 920064
8192, 898602
8191, 987601
8192, 944878
8191, 1212913
8192, 988008
8191, 946453
8192, 929009
8191, 918046
8192, 898842
8191, 900398
8192, 927750
8191, 925953
8192, 903583
8191, 897490
8192, 925194
8191, 923138
8192, 904157
8191, 903435
8192, 952897
8191, 939008
8192, 903694
8191, 2344975
8192, 1023340
8191, 952138
8192, 925082
8191, 950916
8192, 913991
8191, 919398
8192, 903842
8191, 935397
8192, 908120
8191, 915194
8192, 898380
8191, 938286
8192, 913675
8191, 1047414
8192, 922750
8191, 1006897
8192, 1086118
8192, 1099155
8191, 1007341
8192, 935268
8191, 911750
8192, 914916
8191, 946509
8192, 928305
8191, 908897
8192, 914694
8191, 930768
8192, 915805
8191, 899287
8192, 959230
8191, 1047044
8192, 1065767
8192, 1077637
8191, 997082
8192, 932749
8191, 913027
8192, 907102
8191, 958212
8192, 915601
8191, 914379
8192, 897657
8191, 1025415
8192, 1140654
8191, 1201228
8192, 1082285
8192, 1078822
8191, 1126951
8192, 979304
8191, 932157
8192, 927805
8191, 917916
8192, 915009
8191, 899824
8192, 910305
8191, 933990
8192, 920212
8191, 897860
8192, 911342
8191, 929971
8192, 918953
8191, 968971
8192, 1067822
8192, 1091137
8191, 966434
8192, 918972
8191, 970601
8192, 919231
8191, 921545
8192, 911712
8191, 952657
8192, 912379
8191, 907138
8192, 920120
8191, 965878
8192, 920009
8191, 987952
8192, 1085118
8192, 1106507
8191, 959379
8192, 926657
8191, 956564
8192, 930286
8191, 908694
8192, 908176
8191, 940971
8192, 932601
8191, 909046
8192, 909880
8191, 937731
8192, 930731
8191, 902157
8192, 983027
8191, 1116192
8192, 1090729
8191, 963360
8192, 965545
8191, 919694
8192, 915898
8191, 905231
8192, 937027
8191, 908509
8192, 909805
8191, 902861
8192, 935583
8191, 917509
8192, 914602
8191, 912435
8192, 999508
8191, 1097469
8192, 1099710
8191, 995785
8192, 936731
8191, 914768
8192, 914898
8191, 909157
8192, 990656
8191, 926157
8192, 925971
8191, 907398
8192, 944638
8191, 911898
8192, 961323
8191, 971249
8192, 1028008
8191, 1074600
8192, 1112395
8191, 971934
8192, 924398
8191, 914083
8192, 939657
8191, 924323
8192, 909991
8191, 900287
8192, 905269
8191, 935398
8192, 911638
8191, 907120
8192, 982749
8191, 1089211
8192, 1195691
8191, 1010026
8192, 974416
8191, 930860
8192, 956453
8191, 922768
8192, 918953
8191, 908620
8192, 934064
8191, 926916
8192, 916620
8191, 900880
8192, 900620
8191, 950861
8192, 993489
8191, 1078377
8192, 1127932
8191, 965675
8192, 928231
8191, 917065
8192, 950305
8191, 921602
8192, 927713
8191, 912028
8192, 932602
8191, 911880
8192, 910694
8191, 904342
8192, 940768
8191, 917360
8192, 911009
8191, 979804
8192, 1102026
8192, 1089896
8191, 962286
8192, 969230
8191, 931287
8192, 911360
8191, 909638
8192, 936287
8191, 915564
8192, 900306
8191, 908435
8192, 903009
8191, 941305
8192, 907157
8191, 901861
8192, 972563
8191, 1109192
8192, 1088711
8191, 957490
8192, 973620
8191, 916528
8192, 910045
8191, 919360
8192, 940619
8191, 913360
8192, 901972
8191, 906342
8192, 935527
8191, 915268
8192, 900527
8191, 919268
8192, 1022415
8191, 1564650
8192, 1084507
8191, 1003823
8192, 928879
8191, 918749
8192, 902176
8191, 949582
8192, 923990
8191, 922749
8192, 902342
8191, 907194
8192, 942545
8191, 917120
8192, 979489
8191, 1262523
8192, 1109562
16383, 2105329
8192, 1115192
8191, 951767
8192, 923472
8191, 905805
8192, 919861
8191, 924213
8192, 909694
8191, 902157
8192, 979953
8191, 1084785
16383, 2624565
8192, 1099859
8191, 947897
8192, 967526
8191, 917972
8192, 940064
8191, 911564
8192, 949953
8191, 913768
8192, 914083
8191, 900527
8192, 933583
8191, 907102
8192, 995785
8191, 1160857
8192, 995063
8191, 929935
8192, 923398
8191, 946768
8192, 920509
8191, 909805
8192, 925175
8191, 937341
8192, 917102
8191, 911676
8192, 946786
8191, 944212
8192, 917509
8191, 968026
8192, 1070692
8192, 1094266
8191, 957119
8192, 924694
8191, 969230
8192, 916398
8191, 907360
8192, 905953
8191, 941620
8192, 922824
8191, 911379
8192, 906545
8191, 935249
8192, 931546
8191, 899509
8192, 967212
8191, 1109840
8192, 1085433
8191, 954452
8192, 955378
8191, 943934
8192, 924008
8191, 908620
8192, 943972
8191, 922657
8192, 910305
8191, 900342
8192, 923175
8191, 919342
8192, 899397
8191, 991582
8192, 1081933
8192, 1124544
8191, 988952
8192, 935768
8191, 909324
8192, 919749
8191, 904046
8192, 943601
8191, 924194
8192, 919675
8191, 905823
8192, 938916
8191, 908620
8192, 912416
8191, 950156
8192, 1050007
8191, 1074785
8192, 1082767
8191, 980989
8192, 922472
8191, 911416
