muestras, tiempo(ns)
16383, 113673227
16383, 113280416
8192, 42927853
8191, 46844597
8192, 43369034
8191, 43899419
8192, 56061111
8191, 61674378
8192, 42055397
8191, 43390831
8192, 43047222
8191, 43225906
8192, 45204427
8191, 49859442
8192, 82281478
8191, 53089321
8192, 45004039
8191, 44006233
8192, 42274359
8191, 45187223
8192, 42681282
8191, 41941399
8192, 46408046
8191, 127569126
8192, 135832018
8191, 134216828
8192, 137304042
8191, 127463238
8192, 127328850
8191, 122625724
8192, 120359429
8191, 127072352
8192, 132504824
8191, 131871626
8192, 128265101
8191, 128807004
8192, 128384249
8191, 129415517
8192, 121540511
8191, 125356386
8192, 125896622
8191, 130655544
8192, 120847924
8191, 120518261
8192, 134060533
8191, 123813417
8192, 127503126
8191, 129776533
8192, 111133304
8191, 42326933
8192, 40804575
8191, 41391885
8192, 45776625
8191, 41298330
8192, 45988142
8191, 42362784
8192, 45011632
8191, 41169424
8192, 40322801
8191, 41237127
8192, 43583033
8191, 42808317
8192, 45892032
8191, 42517931
8192, 42243525
8191, 42315043
8192, 46890171
8191, 41995843
8192, 43279942
8191, 46887357
8192, 46561155
8191, 42038584
8192, 42996223
8191, 41105517
8192, 45902532
8191, 40600484
8192, 43846993
8191, 41392996
8192, 42836373
8191, 44571580
8192, 44556229
8191, 42124656
8192, 45515535
8191, 41461348
8192, 43424775
8191, 46859931
8192, 46856246
8191, 42551097
8192, 46405731
8191, 42199137
8192, 45082205
8191, 40489337
8192, 44125287
8191, 46897226
8192, 45697626
8191, 40675224
8192, 42769873
8191, 43346739
8192, 44198046
8191, 42551838
8192, 47054947
8191, 44879115
8192, 40958500
8191, 41291923
8192, 40922371
8191, 42839557
8192, 46850894
8191, 41355830
8192, 43595663
8191, 45649441
8192, 45647663
8191, 41034221
8192, 46852245
8191, 43060982
8192, 43508274
8191, 42583411
8192, 44464914
8191, 42404876
8192, 43167240
8191, 117492490
8192, 123645233
8191, 121743287
8192, 127532218
8191, 122055636
8192, 122365189
8191, 131763533
8192, 133267187
8191, 127285035
8192, 124319228
8191, 131557202
8192, 127161277
8191, 124719243
8192, 127182370
8191, 122657834
8192, 127763809
8191, 125872510
8192, 131361018
8191, 138652419
8192, 128225212
8191, 129921198
8192, 134988506
8191, 129795254
8192, 119941061
8191, 125120016
8192, 127357331
8191, 43728106
8192, 40505096
8191, 44046918
8192, 42379080
8191, 47048762
8192, 44967687
8191, 44251731
8192, 43256905
8191, 47054003
8192, 46356064
8191, 42889539
8192, 41896436
8191, 45987623
8192, 41897677
8191, 42677356
8192, 42400450
8191, 46951244
8192, 44372563
8191, 43155777
8192, 47067318
8191, 40745927
8192, 47077336
8191, 43715587
8192, 46952855
8191, 42469857
8192, 43486645
8191, 44776171
8192, 47143131
8191, 44562284
8192, 47012763
8191, 43568978
8192, 42326969
8191, 43958733
8192, 44453803
8191, 45034298
8192, 47049558
8191, 46440638
8192, 42433635
8191, 45048927
8192, 120650704
8191, 123319199
8192, 131290427
