muestras, tiempo(ns)
16383, 21009109
8192, 18691152
16383, 13810038
16383, 13165359
16383, 14602400
16383, 16070310
16383, 14108091
16383, 12538273
16383, 12604588
16383, 12453997
8192, 5628736
16383, 13279673
16383, 11121993
8192, 5995306
16383, 11990909
16383, 11925114
16383, 10792977
8192, 5709420
16383, 11135621
16383, 12199610
16383, 11214473
8192, 5959770
16383, 10785052
16383, 12277998
8192, 5465312
16383, 12647013
16383, 10947624
8192, 6026935
16383, 10776255
16383, 12590939
8192, 5901715
16383, 11228194
16383, 11249603
16383, 11823448
16383, 12954954
16383, 10819866
8192, 6537171
16383, 12688735
16383, 11434193
8192, 6278581
16383, 10736460
16383, 11257398
16383, 10766589
16383, 11472341
8192, 5870826
8191, 6384302
8192, 5443460
8191, 5866493
8192, 5414924
8191, 6333433
8192, 5404572
8191, 6340636
8192, 7236423
8191, 6880686
8192, 6626466
8191, 6317784
8192, 5910733
8191, 5966640
8192, 5470849
8191, 6079490
8192, 6784965
8191, 5982733
8192, 6687817
8191, 6516857
8192, 6497431
8191, 6551726
8192, 7055350
8191, 6564041
8192, 6738094
8191, 6446338
8192, 9230364
8191, 29943624
8192, 8665092
8191, 6042602
8192, 6091953
8191, 6498320
8192, 7741770
8191, 6572911
8192, 6421172
8191, 19111352
8192, 8304189
8191, 8088043
8192, 7601475
8191, 6378265
8192, 7171719
8191, 6494449
8192, 6066472
8191, 9855617
8192, 14098590
8191, 6507819
8192, 6487302
8191, 9697063
8192, 5858400
8191, 13728928
8192, 6457431
8191, 11492914
8192, 6513079
8191, 14828231
8192, 10110355
8191, 6101786
8192, 6356562
8191, 5682847
8192, 6030676
8191, 6162378
8192, 5753290
8191, 6189767
8192, 6557856
8191, 5710383
8192, 6166879
8191, 5902863
8192, 7400106
8191, 5610014
8192, 5614181
8191, 5494942
8192, 6032417
8191, 5815734
8192, 6284044
8191, 5555070
8192, 5567311
8191, 6521153
8192, 5780309
8191, 6086417
8192, 6517171
8191, 6356266
8192, 6079231
8191, 6377635
8192, 5919122
8191, 5477200
8192, 5535274
8191, 5354758
8192, 6017787
8191, 5465127
8192, 5390961
8191, 5806568
8192, 6378562
8191, 6532060
8192, 6104046
8191, 5477460
8192, 6345710
8191, 5619329
8192, 5921844
8191, 5481108
8192, 6363617
8191, 5653236
8192, 6429894
8191, 5434109
8192, 6406561
8191, 5557107
8192, 5837586
8191, 5763272
8192, 5970437
8191, 5606051
8192, 6682095
8191, 6392006
8192, 5877326
8191, 6239896
8192, 5624144
8191, 5903067
8192, 5516330
8191, 5603885
8192, 5848549
8191, 5843419
8192, 6356821
8191, 5377980
8192, 5547311
8191, 5810957
8192, 5836605
8191, 5540330
8192, 6312303
8191, 5981418
8192, 6545708
8191, 5951047
8192, 16640841
8191, 16484749
16383, 35491436
8192, 18027289
8191, 16622471
8192, 16069051
8191, 18374804
8192, 17202742
8191, 17764569
8192, 19829696
8191, 17530887
8192, 19162610
16383, 37498377
8192, 21384901
8191, 19231443
8192, 20756575
8191, 18781244
8192, 17918530
8191, 19047537
8192, 17302296
8191, 16922542
8192, 16157754
8191, 18106566
8192, 17945123
8191, 16924560
8192, 17271704
8191, 16757895
8192, 17540868
8191, 16271530
8192, 17313908
8191, 15953866
8192, 17343352
8191, 16343400
8192, 16824950
8191, 16031459
8192, 18744781
8191, 15974829
8192, 17002929
8191, 17373574
8192, 17018652
8191, 16823190
8192, 16219919
8191, 18565765
8192, 17331500
8191, 15813572
8192, 16865560
8191, 16606248
8192, 17160632
8191, 15493446
8192, 18040826
8191, 16514638
8192, 17436110
8191, 16513009
8192, 17320796
8191, 15873497
8192, 17270167
8191, 16901967
8192, 16534435
8191, 16511176
8192, 17491536
8191, 17555053
8192, 17419962
8191, 15899571
8192, 18754966
8191, 17249279
8192, 16774543
8191, 16279752
8192, 18635801
8191, 16100032
8192, 17614071
8191, 15910978
8192, 18750522
8191, 16063050
8192, 18076141
8191, 16578675
8192, 23266011
8191, 18688800
8192, 17231001
8191, 16887523
8192, 20264598
8191, 16132290
8192, 18945112
8191, 19966194
8192, 29039227
8191, 18976519
8192, 18896261
8191, 16436806
8192, 17419611
8191, 16719006
8192, 21832915
8191, 16441658
8192, 17900753
8191, 16011107
8192, 18811484
8191, 17369074
8192, 17165354
8191, 17396148
8192, 25266434
8191, 18546154
8192, 17695218
8191, 18466173
8192, 18972372
8191, 16139180
8192, 17727811
8191, 18013622
8192, 18426655
8191, 34148043
8192, 18079010
8191, 18327545
8192, 16818321
8191, 17502535
8192, 17224816
8191, 16587230
8192, 17642645
8191, 29388724
8192, 18215472
8191, 18995390
8192, 17193724
8191, 18513247
8192, 17477739
8191, 17567664
8192, 17291389
8191, 17662367
8192, 18268527
8191, 17205205
8192, 18361082
8191, 18095269
8192, 17446295
8191, 17597868
8192, 18973149
8191, 17664404
8192, 17721329
8191, 17702792
8192, 21635176
8191, 18225750
8192, 18150954
8191, 17629164
8192, 17652367
8191, 18465747
8192, 15904293
8191, 16872394
8192, 17579127
8191, 16981596
8192, 18960371
8191, 17498628
8192, 18218843
8191, 17420981
8192, 18156565
8191, 18986520
8192, 17672552
8191, 18137751
8192, 18665634
8191, 17540146
8192, 16503935
8191, 17504498
8192, 15944681
8191, 17444517
8192, 16458194
8191, 17455610
8192, 17402277
8191, 17474962
8192, 16658545
8191, 18524543
8192, 15584408
8191, 17401185
8192, 18712986
8191, 17252149
8192, 16853690
8191, 17578923
8192, 16510102
8191, 18818947
8192, 16087902
8191, 17540276
8192, 16932800
8191, 17518109
8192, 18753115
8191, 17842124
8192, 16586434
8191, 18970575
8192, 13271173
8191, 6370265
8192, 5681421
8191, 6283951
8192, 5365369
8191, 6295952
8192, 5384572
8191, 5778142
8192, 5702551
8191, 5852752
8192, 5658644
8191, 6358302
8192, 6301562
8191, 5569422
8192, 5626329
8191, 6300488
8192, 5337535
8191, 5876104
8192, 5359851
8191, 5697883
8192, 5517645
8191, 5857827
8192, 5358350
8191, 5790401
8192, 5291592
8191, 5834308
8192, 5329166
8191, 5865882
8192, 5676625
8191, 5825900
8192, 5957936
8191, 5912400
8192, 5346572
8191, 6285562
8192, 6285822
8191, 5847048
8192, 5350757
8191, 5845437
8192, 5374980
8191, 6279710
8192, 5418739
8191, 6031528
8192, 5344572
8191, 6299766
8192, 5369776
8191, 6295896
8192, 5339592
8191, 6320507
8192, 5682402
8191, 6284989
8192, 5485293
8191, 6345507
8192, 5384091
8191, 6284730
8192, 5643865
8191, 5755180
8192, 5233574
8191, 5745087
8192, 5300128
8191, 5533145
8192, 5335665
8191, 6285544
8192, 5435423
8191, 5827475
8192, 5372239
8191, 5360628
8192, 5591367
8191, 5848604
8192, 5323924
8191, 6275896
8192, 5497793
8191, 6355988
8192, 5706699
8191, 6289377
8192, 5213722
8191, 5856178
8192, 5342702
8191, 6270581
8192, 5460331
8191, 5819197
8192, 5374887
8191, 5845771
8192, 5389313
8191, 6326692
8192, 5356813
8191, 5385498
8192, 5691291
8191, 5866178
8192, 5451886
8191, 6286396
8192, 5487127
8191, 6350803
8192, 5379850
8191, 6317359
8192, 5264333
8191, 6281266
8192, 5464663
8191, 5947955
8192, 5602181
8191, 5949881
8192, 5404165
8191, 5764679
8192, 5368406
8191, 6308025
8192, 5708273
8191, 6076231
8192, 5350851
8191, 5886807
8192, 5400664
8191, 6304951
8192, 5489071
8191, 6352691
8192, 5339739
8191, 5863363
8192, 5524811
8191, 6324951
8192, 5486219
8191, 5879864
8192, 5469830
8191, 6280915
8192, 5623736
8191, 6281747
8192, 5361794
8191, 5837771
8192, 5220407
8191, 6276822
8192, 5336739
8191, 5852900
8192, 5566885
8191, 6269452
8192, 5500775
8191, 6343765
8192, 5346146
8191, 5808401
8192, 5345202
8191, 5899975
8192, 5361535
8191, 5847623
8192, 5280240
8191, 5750568
8192, 5469423
8191, 6301322
8192, 5346684
8191, 5841067
8192, 5583940
8191, 6304618
8192, 5306073
8191, 5874012
8192, 5351239
8191, 5840790
8192, 5833808
8191, 6360895
8192, 5385109
8191, 6280878
8192, 5231073
8191, 6271803
8192, 5465035
8191, 5760476
8192, 5211167
8191, 5883474
8192, 5689458
8191, 5899104
8192, 5362591
8191, 5874641
8192, 5463868
8191, 5849567
8192, 6352951
8191, 6310211
8192, 5350480
8191, 6274118
8192, 6420802
