muestras, tiempo(ns)
8192, 12099630
8191, 27037082
8192, 1668353
8191, 1553762
8192, 5188186
8191, 3568796
8192, 1722519
8191, 948564
8192, 1595242
8191, 1559058
8192, 866954
16383, 2501381
8192, 1529854
8191, 890842
8192, 7755639
8191, 35495695
8192, 15905330
8191, 24762032
8192, 1507151
8191, 5635477
8192, 1596501
8191, 1501410
8192, 5167019
8191, 1015249
16383, 12381349
8192, 1144284
8191, 4270565
8192, 1014137
8192, 5262889
8191, 1198394
8192, 1224209
8191, 5105927
16383, 2081792
8192, 4278954
8191, 1315449
8192, 1232357
8191, 4360360
8192, 1071452
8191, 1242468
8192, 4438860
8191, 923527
16383, 6069991
8192, 1046174
16383, 4259454
8192, 1054267
16383, 4174826
16383, 6013954
8192, 1385540
8191, 4045754
8192, 1184431
8191, 904009
16383, 4756560
8192, 1069118
16383, 4070198
8192, 1086359
16383, 4128327
16383, 6024528
8192, 1197524
8191, 4091642
8192, 1290005
8191, 5277258
8192, 982489
16383, 15069302
8192, 1508095
8191, 1204469
8192, 1178321
8191, 6639318
8192, 1715778
8191, 1086822
8192, 1347596
8191, 1709686
8192, 1075359
8191, 6455006
8192, 1451151
8191, 1187969
8192, 1288504
8191, 1210580
8192, 1201988
8191, 1480817
8192, 9893802
8191, 1529984
8192, 1305245
8191, 1700797
8192, 1228228
8191, 1385281
8192, 1232043
8191, 9542084
8192, 1177284
8191, 10445481
8192, 1196821
8191, 1200913
8192, 1198673
8191, 1207413
8192, 8802924
8191, 1119766
8192, 1563984
8191, 1172913
8192, 1188098
8191, 10008634
8192, 927305
16383, 2073107
8192, 1049767
16383, 8709222
8192, 1546002
8191, 1255265
8192, 11095048
8191, 1956479
8192, 901620
16383, 1951831
8192, 3428167
8191, 25511764
16383, 39059823
16383, 23426157
8192, 1108747
16383, 1975701
8192, 1366301
8191, 934768
16383, 2890950
8192, 2638176
16383, 1924868
8192, 4495933
8191, 1215505
8192, 1192080
8191, 1185950
8192, 1118192
8191, 988230
16383, 7654233
16383, 16722136
8192, 4101308
16383, 5890733
8192, 1033970
16383, 1908517
16383, 12790993
16383, 10180873
8192, 1216580
16383, 22109467
16383, 65807611
16383, 58293248
8192, 39021120
16383, 59356440
16383, 38625866
16383, 1892961
8192, 4103882
16383, 1816740
16383, 8942219
8192, 1006081
16383, 1970239
8192, 9087977
16383, 1797148
16383, 1871425
16383, 10383593
16383, 1908702
8192, 963230
16383, 1877646
