muestras, tiempo(ns)
8192, 45015194
8191, 31493373
8192, 52286748
16383, 92795249
16383, 73025752
16383, 47475761
8192, 22259618
8191, 19865347
8192, 23228461
16383, 39670732
8192, 21929288
8191, 28382869
16383, 39555881
8192, 20220214
8191, 20878040
16383, 40980848
16383, 67004278
8192, 35418943
16383, 86728461
8192, 39074257
8191, 39908915
16383, 75415616
16383, 55548454
16383, 48571787
8192, 27006568
16383, 61327228
16383, 35979438
16383, 39841378
8192, 18839043
16383, 36579857
16383, 36276212
8192, 20186270
16383, 39191941
16383, 37600772
16383, 39287255
8192, 24899461
16383, 43748189
16383, 39989821
16383, 37339794
8192, 19222521
16383, 37965232
16383, 39975155
16383, 37238221
16383, 39942025
8192, 21519404
16383, 40031821
16383, 35410129
16383, 39319625
16383, 39733176
8192, 20093974
8191, 20075771
16383, 38254506
16383, 39994303
16383, 39541307
8192, 19120484
16383, 36015455
16383, 38431745
16383, 36663652
16383, 38352338
8192, 18885005
16383, 40363836
16383, 37025390
8192, 18119125
8191, 18476435
16383, 35927401
16383, 37232647
16383, 36727411
16383, 39320551
8192, 19585276
16383, 38414542
16383, 38634428
16383, 40011118
8192, 20143714
16383, 36211824
16383, 37783678
8192, 20077141
16383, 39996950
16383, 39299403
16383, 41312493
16383, 38258617
8192, 19292760
16383, 37224294
16383, 39992599
16383, 36467710
8192, 18445288
16383, 39978803
16383, 35881180
16383, 39781657
16383, 40378113
16383, 38251451
8192, 19785088
16383, 39599233
16383, 40352225
16383, 39435346
16383, 37450422
8192, 19866125
16383, 36585043
16383, 39608288
16383, 39718083
8192, 21896455
16383, 39501456
16383, 39130330
16383, 38819926
8192, 20196066
16383, 40665240
16383, 39164256
16383, 41098310
8192, 40718665
16383, 129790360
16383, 127642254
8192, 61557762
8191, 57036272
16383, 110738913
8192, 56744294
16383, 110911596
8192, 53941045
16383, 117294770
8192, 76212219
8191, 59192916
8192, 56181984
8191, 145538084
8192, 90900065
8191, 57019939
8192, 59989463
8191, 53476735
8192, 60468051
8191, 54531521
8192, 59461820
8191, 55052237
8192, 59821131
8191, 61925906
8192, 53579086
8191, 56631702
8192, 60772992
8191, 55273327
8192, 61387171
8191, 54853221
8192, 56093448
8191, 59837187
8192, 57054124
8191, 60128092
8192, 53137184
8191, 59790725
8192, 55834766
8191, 59875631
8192, 60740363
8191, 59842742
8192, 56298891
8191, 59892150
8192, 53614364
8191, 62561862
8192, 55583417
8191, 55333438
8192, 57032384
8191, 55613620
8192, 60995397
8191, 31810889
8192, 20085938
8191, 20607636
8192, 19588979
8191, 19489388
8192, 20710190
8191, 19052929
8192, 20714208
8191, 20065086
8192, 18427974
8191, 20803226
8192, 18721618
8191, 19916088
8192, 18784414
8191, 20023309
8192, 18766507
8191, 20472933
8192, 18852266
8191, 20723042
8192, 17726833
8191, 20608747
8192, 18196735
8191, 20498396
8192, 18539824
8191, 19854903
8192, 19939531
8191, 19919976
8192, 18670082
8191, 20565692
8192, 20611395
8191, 20553063
8192, 18701712
8191, 20518933
8192, 17978645
8191, 19889273
8192, 19622535
8191, 19368241
8192, 18633398
8191, 20547433
8192, 21567978
8191, 19679479
8192, 18822950
8191, 19959087
8192, 19133966
8191, 19693719
8192, 18100199
8191, 19683090
8192, 17961479
8191, 20476396
8192, 20239954
8191, 20561155
8192, 20586006
8191, 19927680
8192, 20841022
8191, 20567692
8192, 19558036
8191, 22365840
8192, 19036060
8191, 20240306
8192, 18421288
8191, 20223103
8192, 18244808
8191, 20047123
8192, 18652952
8191, 19418333
8192, 18271234
8191, 19814459
8192, 21698124
8191, 19684201
8192, 19889273
8191, 20547821
8192, 19293205
8191, 20580044
8192, 19063337
8191, 19973735
8192, 19536499
8191, 25648897
8192, 19545887
8191, 19267335
8192, 19800256
8191, 20524359
8192, 22293896
8191, 21254389
8192, 19083782
8191, 19099651
8192, 23138665
8191, 58328777
8192, 55820211
8191, 53265720
8192, 61169877
8191, 54579594
8192, 53851176
8191, 58696995
8192, 57682839
8191, 59468636
8192, 56582555
8191, 58107798
8192, 54962812
8191, 61536336
8192, 62692769
8191, 56564443
8192, 53657289
8191, 56939070
8192, 55862970
8191, 59306766
8192, 61323560
8191, 56835682
8192, 56283798
8191, 61316283
8192, 54872943
8191, 59058454
8192, 60397866
8191, 56186447
8192, 61479170
8191, 53970730
8192, 56702942
8191, 58018409
8192, 57315417
8191, 58518072
8192, 57447046
8191, 56759423
8192, 53027277
8191, 54495966
8192, 62507122
8191, 56867477
8192, 57684358
8191, 57594729
8192, 55910154
8191, 58480331
8192, 55149218
8191, 55593990
8192, 55934284
8191, 57941263
8192, 58233927
8191, 57128456
8192, 58137353
8191, 57277714
8192, 55800674
8191, 61107100
8192, 58457183
8191, 58153094
8192, 55121662
8191, 30415199
8192, 21368165
8191, 20121011
8192, 19681831
8191, 20049920
8192, 19540461
8191, 20482545
8192, 19410685
8191, 19640313
8192, 20530859
8191, 20049012
8192, 20492563
8191, 20000642
8192, 18553194
8191, 19751274
8192, 19611221
8191, 20233713
8192, 23053499
8191, 18375955
8192, 19681034
8191, 20051234
8192, 18497676
8191, 20001345
8192, 19122855
8191, 19761312
8192, 20870263
8191, 19641868
8192, 19609257
8191, 19973290
8192, 19148780
8191, 20011530
8192, 22208730
8191, 20221954
8192, 21686698
8191, 20049715
8192, 18798266
8191, 19688923
8192, 20569710
8191, 19991068
8192, 20511766
8191, 19268187
8192, 19752163
8191, 20597895
8192, 19734886
8191, 20022716
8192, 21107594
