muestras, tiempo(ns)
16383, 452484742
8192, 212170679
8191, 239597089
8192, 163042574
8191, 135523164
8192, 208367294
16383, 462757929
8192, 271887912
8191, 113622527
8192, 111287238
8191, 161001633
8192, 107627054
8191, 113541732
8192, 112743778
8191, 103786317
8192, 121881550
8191, 110747095
8192, 109068595
8191, 39507152
8192, 39510226
8191, 62087152
8192, 105978831
8191, 108097346
8192, 107732146
8191, 111292200
8192, 111510476
8191, 109190131
8192, 113203921
8191, 110353803
8192, 111028796
8191, 130942083
8192, 130066186
8191, 114431556
8192, 111469162
8191, 108674173
8192, 113441678
8191, 116342406
8192, 117551652
8191, 108614692
8192, 115403305
8191, 110582837
8192, 106532010
8191, 104641234
8192, 115079827
8191, 106754267
8192, 107143727
8191, 105314579
8192, 118627344
8191, 105766186
8192, 110404043
8191, 52421551
8192, 42043402
8191, 51959778
8192, 108898281
8191, 104673864
8192, 106722157
8191, 111281238
8192, 108342954
8191, 107797682
8192, 109281740
8191, 109221648
8192, 112031155
8191, 104239424
8192, 114772681
8191, 118824528
8192, 111954174
8191, 116124964
8192, 110070547
8191, 110233323
8192, 109740847
8191, 108676339
8192, 109667681
8191, 112309264
8192, 114796589
8191, 106228033
8192, 116098371
8191, 105364301
8192, 142976251
8191, 105415985
8192, 115948854
8191, 107224948
8192, 105484281
8191, 71876418
8192, 37778134
8191, 38471848
8192, 39333210
8191, 39004324
8192, 39952462
8191, 36242946
8192, 37194937
8191, 35805025
8192, 39529763
8191, 34637038
8192, 37942076
8191, 35854154
8192, 39565263
8191, 38060520
8192, 37669302
8191, 39360654
8192, 38980195
8191, 38727457
8192, 39415727
8191, 37690431
8192, 39392709
8191, 39515837
8192, 38154870
8191, 37327434
8192, 39739391
8191, 36913957
8192, 37629987
8191, 40169164
8192, 37142233
8191, 40135331
8192, 35547065
8191, 38333720
8192, 39092582
8191, 40086683
8192, 37384194
8191, 35289642
8192, 38452238
8191, 36841995
8192, 39062638
8191, 38753642
8192, 37049012
8191, 36812643
8192, 36912736
8191, 35068941
8192, 38087093
8191, 36890643
8192, 37888132
8191, 37050790
8192, 38205926
8191, 41540890
8192, 35411029
8191, 40072146
8192, 38350368
8191, 36643572
8192, 38870270
8191, 37233621
8192, 37428971
8191, 36478537
8192, 90534144
8191, 107128059
8192, 120903098
8191, 104336460
8192, 112191820
8191, 112050840
8192, 124418283
8191, 106288569
8192, 110541838
8191, 105834870
8192, 115034290
8191, 104535273
8192, 104516124
8191, 106084405
8192, 112331504
8191, 112677871
8192, 107607296
8191, 114978383
8192, 109407720
8191, 105211802
16383, 215978472
8192, 106455160
16383, 205453362
8192, 104963398
16383, 223563186
8192, 109163056
8191, 106979617
16383, 89864596
16383, 78421515
8192, 37243936
16383, 74693295
16383, 74099764
16383, 71500570
8192, 38157500
16383, 72318672
16383, 71291220
16383, 73569807
16383, 73279180
16383, 72434356
8192, 37107770
8191, 36907069
8192, 39790816
8191, 39292488
8192, 37561728
8191, 37037808
8192, 36547795
8191, 37147178
8192, 34912813
8191, 39425672
8192, 37023938
8191, 37086789
8192, 36969735
8191, 36333445
8192, 36502573
8191, 37580173
8192, 38492663
8191, 40040461
8192, 41831905
8191, 35658397
8192, 38153352
8191, 38950917
8192, 37992150
8191, 37258806
8192, 40098887
8191, 38266962
8192, 42509380
8191, 37233084
8192, 36596313
8191, 36843143
8192, 40422420
8191, 38151037
8192, 37907151
8191, 36545147
8192, 37358027
8191, 37252658
8192, 40023924
8191, 39498301
8192, 38346683
8191, 38300795
8192, 39893092
8191, 37403564
8192, 44002641
8191, 39103842
8192, 38722735
8191, 87619602
8192, 116298703
8191, 107431464
8192, 106414401
8191, 111420718
8192, 119379133
8191, 110275415
8192, 103197435
8191, 106281180
8192, 106471400
8191, 106569140
8192, 114763367
8191, 106089756
8192, 111279756
8191, 109370554
8192, 107333854
8191, 103526931
8192, 108810968
8191, 105066730
16383, 208773882
8192, 104403645
16383, 220051002
8192, 111236868
16383, 218571555
8192, 107223207
16383, 206167039
8192, 82548656
16383, 74189059
8192, 37790744
16383, 71619143
16383, 71371905
16383, 71172166
8192, 36412055
16383, 73366272
16383, 74376557
16383, 73554122
8192, 35095458
16383, 78850269
16383, 74570796
16383, 78351201
8192, 37107585
16383, 70553025
16383, 74524019
16383, 70533302
8192, 37301565
16383, 68330715
16383, 113746637
8192, 106229366
8191, 106626102
16383, 221190471
8192, 106013683
16383, 212185345
16383, 206978641
8192, 106816711
8191, 104256219
16383, 246766420
8192, 105928794
16383, 215235609
16383, 210510289
8192, 108679506
8191, 106580362
8192, 107378261
8191, 112214931
8192, 104944138
8191, 105521466
8192, 113014367
8191, 107468611
8192, 107466778
8191, 110943537
8192, 103136510
8191, 95671626
8192, 34976979
8191, 37969076
8192, 37663598
8191, 38671087
8192, 35883320
8191, 37822800
8192, 36033374
8191, 43592960
8192, 35278698
8191, 37559765
8192, 36044560
8191, 36737200
8192, 37363638
8191, 37266842
8192, 37900317
8191, 38118667
8192, 36984124
8191, 37820930
8192, 39648780
8191, 36441278
8192, 38481089
8191, 40247423
8192, 38934436
8191, 36585480
8192, 38271702
8191, 41196005
8192, 37685450
8191, 38997195
8192, 39344968
8191, 37773560
8192, 36637127
8191, 37287250
8192, 40038017
8191, 40080517
8192, 40089905
8191, 37770597
8192, 36390426
8191, 37487377
8192, 36541814
8191, 37277935
8192, 37402230
8191, 38263295
8192, 39200285
8191, 34964163
8192, 37744022
8191, 38733846
8192, 36313075
8191, 36954642
8192, 39138564
8191, 38333017
8192, 37073252
8191, 38848919
8192, 40486141
8191, 87182347
8192, 107440334
8191, 103708818
8192, 108635840
8191, 110100009
8192, 107937922
8191, 107821034
8192, 106579362
8191, 113940079
8192, 108106957
8191, 106418937
8192, 110047565
8191, 106667898
8192, 111349588
8191, 135326444
8192, 114575128
8191, 115200862
8192, 105827074
8191, 104546384
8192, 105592965
8191, 113541565
8192, 112523279
8191, 107019172
8192, 109112742
8191, 111236164
8192, 111525624
8191, 115364601
8192, 109081983
8191, 107536500
8192, 114992179
8191, 51076066
8192, 36173244
8191, 56332195
8192, 106572343
8191, 110609041
8192, 104435921
8191, 111896065
8192, 107992902
8191, 104570327
8192, 109590052
8191, 110149509
8192, 106838081
8191, 110564301
8192, 106472752
8191, 108709136
8192, 112869220
8191, 106906673
8192, 119685315
8191, 122625023
8192, 108885392
8191, 112176598
8192, 109682107
8191, 114585702
8192, 107833775
8191, 109303148
8192, 102920660
8191, 114106244
8192, 116096575
8191, 109688866
8192, 103521543
8191, 116606718
8192, 104672771
8191, 97614994
8192, 37162363
8191, 38571365
16383, 208171962
16383, 215819695
8192, 107154930
8191, 115486860
8192, 106400697
16383, 222267718
8192, 103959575
8191, 108803560
16383, 249938997
8192, 105932776
16383, 203473364
16383, 216574928
8192, 140133152
16383, 216534336
8192, 114512259
8191, 102334110
16383, 207201694
8192, 103848798
16383, 210925469
8192, 108221863
16383, 138199839
8192, 36773792
8191, 57401183
16383, 203752602
8192, 116816549
8191, 109414313
8192, 104986694
8191, 109247093
8192, 110052713
8191, 110577967
8192, 108260195
8191, 111334477
8192, 116564959
8191, 108461156
8192, 111157664
8191, 104818140
8192, 111201627
8191, 111681881
8192, 106577046
8191, 102988808
8192, 118750380
8191, 106185310
8192, 105452559
8191, 105600020
8192, 118175479
8191, 109916697
8192, 109243148
8191, 111177109
8192, 115443063
8191, 104927731
8192, 109772124
8191, 93824443
8192, 39502745
8191, 35112384
8192, 39577910
8191, 35538121
8192, 40377884
8191, 36478573
8192, 37328064
8191, 40754195
8192, 36186132
8191, 38611754
8192, 39891277
8191, 37147677
8192, 39325321
8191, 39886982
8192, 38286406
8191, 38641920
8192, 39507874
8191, 39053509
8192, 38363238
8191, 34864072
8192, 40133034
8191, 37271751
8192, 36955883
8191, 37370582
8192, 39658206
8191, 39038620
8192, 39051620
8191, 38879493
8192, 37591506
8191, 39105619
8192, 38056205
8191, 37743634
8192, 37223769
8191, 36860532
8192, 36598313
8191, 36310390
16383, 69721608
16383, 79641964
8192, 106740749
8191, 105380281
8192, 108623284
8191, 107917273
8192, 111423180
8191, 114110245
8192, 110809965
8191, 112616223
8192, 118432587
8191, 113502713
8192, 112832814
8191, 109590644
8192, 109306148
8191, 110140787
8192, 109128501
8191, 106718990
8192, 108562304
8191, 117771020
8192, 103546042
