muestras, tiempo(ns)
8192, 54122407
8191, 63891123
8192, 63910067
16383, 127416066
16383, 74163223
16383, 77789809
16383, 86769146
8192, 38273208
16383, 75046138
16383, 113770878
16383, 109591391
8192, 66162041
8191, 64901297
8192, 45755970
8191, 39953929
8192, 46555628
8191, 36238325
8192, 35224912
8191, 36701727
8192, 35109005
8191, 32100912
8192, 32109986
8191, 53722561
8192, 34036055
8191, 37930879
8192, 33604986
8191, 33438914
8192, 34271348
8191, 32858069
8192, 33146733
8191, 37110111
8192, 34208831
8191, 34678826
8192, 32072986
8191, 45241588
8192, 34940359
8191, 33753874
8192, 33198472
8191, 35993476
8192, 35995272
8191, 35180023
8192, 33594487
8191, 33676244
8192, 33428581
8191, 34965544
8192, 36031920
8191, 33643097
8192, 35039469
8191, 33495562
8192, 32072653
8191, 34855601
8192, 34363255
8191, 35617592
8192, 33925816
8191, 33168788
8192, 34861046
8191, 35316114
8192, 33188028
8191, 34472235
8192, 32960235
8191, 33573969
8192, 36146548
8191, 33811039
8192, 33013012
8191, 33116011
8192, 35429575
8191, 33640301
8192, 33110548
8191, 34233998
8192, 36002977
8191, 34134147
8192, 33567413
8191, 33871668
8192, 67609579
8191, 103414391
8192, 99769194
8191, 105934694
8192, 131192669
8191, 157599760
8192, 122158796
8191, 116313700
8192, 112555171
8191, 111629145
8192, 138854244
8191, 140876998
8192, 117183819
8191, 109921868
8192, 155074142
8191, 165500147
8192, 102575456
8191, 95363931
8192, 99303607
8191, 106177450
8192, 96089590
8191, 97234557
8192, 100889847
8191, 94477146
8192, 108121667
8191, 102689751
8192, 98453451
8191, 98722817
8192, 99919451
8191, 61794519
8192, 34873286
8191, 36055623
8192, 35134356
8191, 34359459
8192, 32708219
8191, 36129438
8192, 34976970
8191, 34356237
8192, 33905372
8191, 36124993
8192, 33643986
8191, 33061864
8192, 34842675
8191, 32552240
8192, 35511352
8191, 31475883
8192, 36073346
8191, 33331379
8192, 33339897
8191, 33479358
8192, 35712553
8191, 32138837
8192, 35285170
8191, 34044963
8192, 43016207
8191, 38715370
8192, 47149509
8191, 68835842
8192, 47256119
8191, 51577160
8192, 74421979
8191, 56178753
8192, 47654170
8191, 53558210
16383, 99247774
8192, 89811813
16383, 183313471
16383, 196876568
8192, 108341535
16383, 185185782
8192, 98650467
16383, 193155649
16383, 186160826
8192, 95917314
16383, 298751181
8192, 216511796
8191, 236103894
16383, 385213071
8192, 105767400
16383, 184421791
8192, 108492960
8191, 94461721
16383, 190480403
8192, 104026310
16383, 199428612
8192, 101833669
16383, 63886754
16383, 63117689
16383, 70414286
8192, 32199299
16383, 68439329
16383, 65885414
16383, 66722960
16383, 66989680
8192, 32279039
16383, 66278818
16383, 65382976
16383, 69686221
16383, 66929014
8192, 31420161
16383, 67423915
16383, 64022955
16383, 66431834
16383, 67827503
8192, 35030136
16383, 66287502
16383, 66418260
