muestras, tiempo(ns)
8192, 135273529
8191, 171743281
8192, 159806442
8191, 120897767
8192, 109025890
8191, 147360330
8192, 89450711
8191, 169060546
8192, 195745237
8191, 236243546
8192, 291331023
8191, 107127407
8192, 82030091
8191, 118032440
8192, 76583825
8191, 78958748
8192, 73951533
8191, 82826251
8192, 74606416
8191, 76850193
8192, 84135758
8191, 84704476
8192, 74323178
8191, 77146838
8192, 76401641
8191, 83666002
8192, 76716471
8191, 76184791
8192, 77079524
8191, 59333013
8192, 26244991
8191, 27060502
8192, 26202936
8191, 25577959
8192, 28192881
8191, 25567645
8192, 25796347
8191, 26281343
8192, 28979615
8191, 27125742
8192, 26873152
8191, 27071094
8192, 26350101
8191, 26669191
8192, 28329768
8191, 26477340
8192, 26216250
8191, 25891161
8192, 28020104
8191, 46052964
8192, 26431471
8191, 27471665
8192, 25517516
8191, 26796523
8192, 28387454
8191, 26461156
8192, 25052724
8191, 26947410
8192, 31737535
8191, 26933318
8192, 28494637
8191, 27100872
8192, 28667562
8191, 28128178
8192, 28813172
8191, 26929985
8192, 28073345
8191, 25668014
8192, 32024236
8191, 26170195
8192, 28369379
8191, 26401434
8192, 29846126
8191, 27824144
8192, 28198788
8191, 28355861
8192, 27015392
8191, 26829300
8192, 28966818
8191, 28606933
8192, 28382620
8191, 27629942
8192, 27734033
8191, 27865884
8192, 26141028
8191, 29031226
8192, 27039372
8191, 28352213
8192, 28912764
8191, 29538350
8192, 29112762
8191, 27692311
8192, 27749496
8191, 26655894
8192, 25266018
8191, 27507239
8192, 26989076
8191, 28306769
8192, 25738291
8191, 28850764
8192, 26838467
8191, 29325075
8192, 28329417
8191, 25897846
8192, 26806208
8191, 27111946
8192, 25120927
8191, 25830143
8192, 28286214
8191, 28530804
8192, 38727325
8191, 29914791
8192, 33614685
8191, 54798535
8192, 75680925
8191, 81689132
8192, 77528649
8191, 75455353
8192, 73676739
8191, 80027406
8192, 77876183
8191, 77642519
8192, 81585373
8191, 82101665
8192, 74560398
8191, 77311596
8192, 79719260
8191, 98121079
8192, 74065495
8191, 85445895
8192, 76252698
8191, 77636112
8192, 75285651
8191, 83372635
8192, 80345680
8191, 75185652
8192, 72491416
8191, 87205879
8192, 74196678
8191, 78323050
8192, 76039626
8191, 78266995
8192, 78297253
8191, 77143616
8192, 76535713
8191, 76512233
8192, 80655844
8191, 74427510
8192, 80338366
8191, 78677843
8192, 75297040
8191, 75304261
8192, 79824537
8191, 86420885
8192, 79892499
8191, 42677216
8192, 29650628
8191, 25652219
8192, 25409442
8191, 25955511
8192, 27174316
8191, 29131484
8192, 25553571
8191, 27973272
8192, 28292713
8191, 27535609
8192, 26046344
8191, 28075641
8192, 28131437
8191, 28643284
8192, 27544443
8191, 25886957
8192, 28061049
8191, 26956206
8192, 25078909
8191, 26178714
8192, 26677043
8191, 29497425
8192, 26708097
8191, 27215149
8192, 26443711
8191, 27721571
8192, 25952049
8191, 28247066
8192, 25213000
8191, 27282611
8192, 26675912
8191, 27771959
8192, 27762440
8191, 27460091
8192, 26594987
8191, 25929493
8192, 26461026
8191, 26220565
8192, 28184826
8191, 26056381
8192, 27331445
8191, 26041752
8192, 28327028
8191, 27459203
8192, 25197889
8191, 28147492
8192, 27332629
8191, 26961336
8192, 26968521
8191, 28324306
8192, 28072159
8191, 26595877
8192, 27066058
8191, 28852449
8192, 26162973
8191, 25203833
8192, 24995724
8191, 29776108
8192, 28142122
8191, 26868671
8192, 24746393
8191, 27682404
8192, 25398647
8191, 25611292
8192, 28792580
8191, 26484933
8192, 28074993
8191, 26643617
8192, 25955753
8191, 28023160
8192, 27922883
8191, 25201074
8192, 26390878
8191, 28524934
8192, 25897216
8191, 27533072
8192, 26762357
8191, 27928902
8192, 27719867
8191, 26447729
8192, 27722274
8191, 26261898
8192, 26676468
8191, 27267537
8192, 27222464
8191, 31446833
8192, 27486294
8191, 26134566
8192, 27559868
8191, 27095669
8192, 26585691
8191, 26292916
8192, 26534395
8191, 28992893
8192, 25795884
8191, 29079207
8192, 61719382
8191, 94872922
8192, 98007268
8191, 79571900
8192, 76701462
8191, 78364503
8192, 78358429
8191, 74722886
8192, 78547686
8191, 76237096
8192, 78700222
8191, 81152998
8192, 76744183
8191, 77868822
8192, 74567333
8191, 80428763
8192, 75829692
8191, 76422724
8192, 77838341
8191, 76804999
8192, 78642797
8191, 78709093
8192, 72293686
8191, 76864350
8192, 120231658
8191, 76462520
8192, 79638547
8191, 80098617
8192, 78630945
8191, 81032350
8192, 74743886
8191, 81988027
8192, 78130635
8191, 79370976
8192, 74391149
8191, 79637936
8192, 75810655
8191, 76838461
8192, 73114808
8191, 80994128
8192, 76934645
8191, 63077969
8192, 26538732
8191, 25146318
8192, 27263003
8191, 27967441
8192, 26388900
8191, 28072163
8192, 27722703
8191, 28130496
8192, 25516686
8191, 25075003
8192, 28450234
8191, 28053182
8192, 26301234
8191, 26958932
8192, 27738332
8191, 27282836
8192, 28730842
8191, 26085458
8192, 27230374
8191, 27923460
8192, 26599287
8191, 25756721
8192, 28143829
8191, 27368355
8192, 28428308
8191, 26946006
8192, 28291013
8191, 26601805
8192, 28303902
8191, 27386224
8192, 25797479
8191, 26324049
8192, 27171041
8191, 28365604
8192, 27409688
8191, 27538279
8192, 28395956
8191, 28498678
8192, 27429631
8191, 29681594
8192, 27636945
8191, 25105707
8192, 26664287
8191, 26984709
8192, 27986775
8191, 28510826
8192, 27217318
8191, 26260216
8192, 27905442
8191, 25689351
8192, 28377105
8191, 26121809
8192, 25565463
8191, 26403400
8192, 25191966
8191, 25684406
8192, 26527010
8191, 25014597
8192, 25648814
8191, 29448836
8192, 26029403
8191, 28369771
8192, 26625046
8191, 28535696
8192, 25844719
8191, 28354049
8192, 26877637
8191, 28452141
8192, 27023857
8191, 28093570
8192, 32177683
8191, 27510223
8192, 28372419
8191, 27503482
8192, 66453218
8191, 79046626
8192, 78819481
8191, 73238066
8192, 76678796
8191, 90643785
8192, 76044283
8191, 78687778
8192, 75433102
8191, 80146450
8192, 75343084
8191, 76650907
8192, 80386485
8191, 82015952
8192, 75318474
8191, 74476796
8192, 75307493
8191, 80120358
8192, 73947245
8191, 77146958
8192, 75441936
8191, 79205181
8192, 75276826
8191, 78412484
8192, 102095648
8191, 80423892
8192, 75102754
8191, 81636401
16383, 151673402
8192, 73317436
16383, 149731622
8192, 73890764
16383, 153542478
8192, 76190837
8191, 76361576
8192, 81381847
16383, 149512327
8192, 75530750
16383, 62498382
8192, 27900646
16383, 50579874
16383, 52697300
16383, 51111221
8192, 26550954
16383, 50471338
16383, 52447636
16383, 51872382
8192, 26398752
16383, 53514071
16383, 53751680
8192, 26518102
16383, 51818345
16383, 52348692
16383, 47947194
16383, 50623929
8192, 27714314
16383, 49737493
16383, 52774596
16383, 51052889
16383, 50715743
8192, 27252818
16383, 52261878
16383, 49325108
8192, 28124644
16383, 52341970
16383, 51258239
8192, 26852970
16383, 55120020
16383, 51339035
16383, 52030454
8192, 29713722
16383, 51460496
16383, 49073221
8192, 32100647
16383, 49044351
16383, 91594425
8192, 73980486
16383, 150748021
8192, 77102439
16383, 145230772
8192, 74104466
16383, 152515672
8192, 76897849
8191, 79451400
16383, 149285255
8192, 76504741
16383, 152021936
8192, 72951587
16383, 151132166
8192, 74178854
16383, 146038839
8192, 81613530
16383, 144644593
8192, 80256060
16383, 154045881
16383, 154553043
8192, 85471200
16383, 149219108
8192, 84146823
16383, 148966091
8192, 74763330
16383, 147177052
8192, 74763905
16383, 142624091
8192, 26954691
16383, 47747158
16383, 54162621
8192, 27103635
16383, 52469209
16383, 50562690
8192, 27878128
16383, 53159778
16383, 49208979
16383, 49211905
16383, 50856871
8192, 28146163
16383, 50466912
16383, 49980194
16383, 51582773
16383, 50669503
8192, 27082357
16383, 54286175
16383, 51689216
8192, 26318123
16383, 51063482
16383, 50668559
8192, 26258327
16383, 49789344
16383, 51733068
8192, 25356927
16383, 48626669
16383, 53514571
16383, 50664985
8192, 27864961
16383, 52039398
16383, 51246350
16383, 51304313
16383, 50433172
8192, 26321011
16383, 125839608
16383, 146521947
8192, 77728990
16383, 153610107
8192, 80795482
16383, 145197050
8192, 77416474
8191, 79110719
8192, 80097802
8191, 80413466
8192, 76838071
8191, 79873952
8192, 75554194
8191, 78519075
8192, 85079074
8191, 85307887
8192, 77175309
8191, 78426798
8192, 77926229
8191, 75071569
8192, 76791776
8191, 74905366
8192, 85249424
8191, 75863895
8192, 83062258
8191, 76222003
8192, 78941924
8191, 77268698
8192, 78359170
8191, 76829331
8192, 74163354
8191, 82407449
8192, 74875866
8191, 74110187
8192, 77631342
8191, 86756374
8192, 76864572
8191, 76002542
8192, 74968773
8191, 31473244
8192, 25964552
8191, 28298124
8192, 26509917
8191, 27405503
8192, 26902692
8191, 28271514
8192, 28834582
8191, 25944496
8192, 26310605
8191, 29467243
8192, 25907533
8191, 28115699
8192, 26010626
8191, 24979079
8192, 26547231
8191, 26369900
8192, 26779878
8191, 24978486
8192, 28306383
8191, 29543242
8192, 29204116
8191, 27215189
8192, 26256901
8191, 27807721
8192, 27514519
8191, 25157225
8192, 28275439
8191, 29227764
8192, 26309345
8191, 26499380
8192, 27211745
8191, 27565945
8192, 26452196
8191, 26075976
8192, 25024597
8191, 28557307
8192, 28448123
8191, 27468465
8192, 27699555
8191, 28282290
8192, 28619195
8191, 28381308
8192, 27010765
8191, 30040924
8192, 26510529
8191, 27686944
8192, 27108764
