muestras, tiempo(ns)
8192, 27249236
8191, 24514653
8192, 23874271
8191, 24152972
8192, 23767587
8191, 42018417
8192, 37838053
8191, 21902106
8192, 24098325
8191, 20026848
8192, 19034821
8191, 13543008
8192, 16198925
8191, 14609034
8192, 14548331
8191, 14854809
8192, 14351685
8191, 15966149
8192, 13842671
8191, 13798394
8192, 15475710
8191, 12052672
8192, 24762133
8191, 49106250
8192, 50042963
8191, 49320581
8192, 49020400
8191, 46012004
8192, 47232085
8191, 59512809
8192, 67603003
8191, 59872065
8192, 75908825
8191, 106955540
8192, 120403715
8191, 99632171
8192, 115176621
8191, 104428103
8192, 72276251
8191, 49054047
8192, 44848406
8191, 59877528
8192, 33961222
8191, 36648565
8192, 36105459
8191, 40017659
8192, 59740529
8191, 36506881
8192, 33956426
8191, 42035935
8192, 36046200
8191, 35936646
8192, 33773613
8191, 39238186
8192, 33189879
8191, 35679649
8192, 38077809
8191, 53327873
8192, 111678009
8191, 69617038
8192, 37191966
8191, 38722673
8192, 35141988
8191, 37492556
8192, 35378485
8191, 36712841
8192, 40785392
8191, 36853840
8192, 33853223
8191, 38733469
8192, 45986727
8191, 68258497
8192, 54284493
8191, 36697471
8192, 33824872
8191, 39884698
8192, 34118091
8191, 36516807
8192, 37570741
8191, 38264084
8192, 35932443
8191, 40139380
8192, 38191734
8191, 37967569
8192, 36421400
8191, 36948414
8192, 38689192
8191, 36270976
8192, 33353618
8191, 22929429
8192, 12526037
8191, 12678461
8192, 12364835
8191, 12767960
8192, 13144327
8191, 11179218
8192, 12721405
8191, 14772755
8192, 11942043
8191, 12737257
8192, 12698405
8191, 11770489
8192, 11341827
8191, 12228559
8192, 12773738
8191, 14507368
8192, 12350927
8191, 12803682
8192, 13035254
8191, 12418945
8192, 12747312
8191, 11182829
8192, 12919514
8191, 14713921
8192, 12045283
8191, 13972671
8192, 13748394
8191, 14203223
8192, 14004818
8191, 12555407
8192, 12671739
8191, 16079389
8192, 13482156
8191, 14568293
8192, 12759460
8191, 12409556
8192, 13372473
8191, 11999153
8192, 12857885
8191, 14571941
8192, 12957496
8191, 12652480
8192, 13702507
8191, 11777045
8192, 12926681
8191, 12120856
8192, 13083124
8191, 16673845
8192, 11777378
8191, 12892904
8192, 13528730
8191, 12738442
8192, 14172409
8191, 12947755
8192, 13429064
8191, 15825836
8192, 13387324
8191, 12994365
8192, 14754607
8191, 12450445
8192, 13077364
8191, 12935125
8192, 12998569
8191, 14181704
8192, 11573788
8191, 12405908
8192, 12294298
8191, 14563535
8192, 12290039
8191, 13384028
8192, 12602147
8191, 14406684
8192, 12383557
8191, 12115949
8192, 12826479
8191, 12725257
8192, 13187234
8191, 12301057
8192, 12857663
8191, 14339537
8192, 12836885
8191, 12430686
8192, 12299946
8191, 11856266
8192, 12843459
8191, 12787645
8192, 12721035
8191, 14593830
8192, 12888644
8191, 12846219
8192, 13891226
8191, 13298769
8192, 12389112
8191, 12879478
8192, 12897977
8191, 14407684
8192, 12481778
8191, 12347835
8192, 12436483
8191, 12891181
8192, 12830904
8191, 12472945
8192, 12818830
8191, 13662525
8192, 12073597
8191, 12005616
8192, 11699545
8191, 12985792
8192, 12542740
8191, 13340880
8192, 11892229
8191, 12817367
8192, 11792915
8191, 13952781
8192, 12463853
8191, 12847811
8192, 11666268
8191, 13561952
8192, 12451945
8191, 13593156
8192, 12652388
8191, 11721767
8192, 13596211
8191, 12066838
8192, 12800923
8191, 12382076
8192, 12822053
8191, 14350221
8192, 11565306
8191, 12227596
8192, 12969792
8191, 12018728
8192, 12803849
8191, 12819200
8192, 12478315
8191, 12700349
8192, 14360444
8191, 12874829
8192, 12851015
8191, 11783026
8192, 12824164
8191, 12313799
8192, 12479167
8191, 13436676
8192, 11893432
8191, 12630703
8192, 12817978
8191, 13875912
8192, 11848581
8191, 12539000
8192, 12600647
8191, 12797071
8192, 12780386
8191, 12867256
8192, 11422604
8191, 12864145
8192, 12821219
8191, 12792220
8192, 11643749
8191, 15962205
8192, 12485482
8191, 12420186
8192, 13066864
8191, 12375594
8192, 12477667
8191, 12801626
8192, 12751942
8191, 14600386
8192, 12297817
8191, 12406704
8192, 12389316
8191, 12782423
8192, 12768034
8191, 12240799
8192, 12746960
8191, 14391832
8192, 12811071
8191, 12705627
8192, 13197882
8191, 12805275
8192, 12129986
8191, 14268722
8192, 14487535
8191, 16593495
8192, 12791793
8191, 12518926
8192, 13286825
8191, 12232910
8192, 12802182
8191, 12787312
8192, 12524260
8191, 13172697
8192, 11649731
8191, 12355002
