muestras, tiempo(ns)
8192, 191211174
8191, 207712933
8192, 220597226
8191, 179810462
8192, 85747398
8191, 82973849
8192, 88127358
8191, 254451089
8192, 217971990
8191, 167362500
8192, 161174277
8191, 108847339
8192, 102775226
8191, 87674881
8192, 87346162
8191, 107343834
8192, 134320203
8191, 88670946
8192, 82585852
8191, 86653686
8192, 83071718
8191, 91938435
8192, 93267330
8191, 87723492
8192, 86466743
8191, 93453495
8192, 40837486
8191, 29507420
8192, 30494782
8191, 30437413
8192, 30781872
8191, 30767057
8192, 28997370
8191, 32803243
8192, 28813890
8191, 29695456
8192, 29529087
8191, 29977546
8192, 30591151
8191, 31592717
8192, 31588310
8191, 30808742
8192, 29987657
8191, 31228646
8192, 30087582
8191, 30473245
8192, 31885288
8191, 30256339
8192, 28881889
8191, 31236442
8192, 30937019
8191, 28787242
8192, 30453393
8191, 32113119
8192, 30535430
8191, 30917167
8192, 29733660
8191, 31031592
8192, 32959946
8191, 32555078
8192, 31292293
8191, 31304312
8192, 33230684
8191, 33231369
8192, 31484551
8191, 32039027
8192, 31365830
8191, 31849770
8192, 31754771
8191, 32136694
8192, 32542690
8191, 32584282
8192, 31269276
8191, 34625782
8192, 31809270
8191, 30770446
8192, 31180850
8191, 34011232
8192, 32096860
8191, 31397829
8192, 30173785
8191, 33514589
8192, 30383838
8191, 30030582
8192, 30278636
8191, 32526041
8192, 32277748
8191, 29739844
8192, 30127378
8191, 31177035
8192, 30207748
8191, 28894945
8192, 31666364
8191, 31976084
8192, 30581966
8191, 29818270
8192, 29822010
8191, 30919908
8192, 32389654
8191, 29703067
8192, 29959584
8191, 35869327
8192, 30678873
8191, 28016119
8192, 29878306
8191, 33465088
8192, 30342228
8191, 32291155
8192, 30783206
8191, 31356441
8192, 39455572
8191, 32051657
8192, 29600105
8191, 34788095
8192, 30670410
8191, 28613262
8192, 30932037
8191, 32762447
8192, 29866917
8191, 28316228
8192, 31340923
8191, 33228573
8192, 29872066
8191, 32266544
8192, 31828251
8191, 33851511
8192, 30730187
8191, 29815381
8192, 31482254
8191, 30731705
16383, 59253858
8192, 28805001
16383, 63027879
16383, 54682380
16383, 57748074
16383, 57200024
8192, 32028139
16383, 59124988
16383, 56966007
16383, 56413531
16383, 56753528
