muestras, tiempo(ns)
8192, 15061607
8191, 7946123
8192, 12120322
8191, 9201870
8192, 10304303
8191, 7925012
8192, 7960105
8191, 8818874
8192, 7012595
8191, 8039363
8192, 7769995
8191, 11895157
8192, 15853062
8191, 15929358
8192, 7958124
8191, 15987135
8192, 15853155
8191, 14339725
8192, 21512783
8191, 27935737
8192, 7932605
8191, 7978475
8192, 7921846
8191, 11923898
8192, 7936383
8191, 7979641
8192, 7920623
8191, 7904346
8192, 15949339
8191, 2028795
8192, 1260876
8192, 4098200
8191, 8029234
8192, 1351894
8192, 1609336
8191, 8504433
8192, 1367783
8191, 3168672
16383, 15560695
16383, 10535893
16383, 2750676
8192, 1456133
16383, 4057847
8192, 6312806
8191, 1833760
8192, 1525910
8191, 10125546
8192, 1568873
8191, 1595872
8192, 1520707
8191, 25951349
8192, 16401668
8191, 1428134
8192, 7726885
8191, 8019178
8192, 2336495
8191, 1549021
8192, 1833315
8191, 1440652
16383, 10483117
8192, 1593206
8191, 1557817
8192, 7693700
8191, 1889481
8192, 1638557
8191, 1940832
8192, 1264321
16383, 7884124
16383, 2663955
8192, 2139663
8191, 1682964
8192, 8997557
8191, 1450837
16383, 2672714
8192, 3602667
8191, 5885514
16383, 2832620
8192, 1714742
8191, 8364785
8192, 1758593
8191, 1812741
8192, 1791500
8191, 1814926
8192, 1921092
8191, 6177716
16383, 3471502
8192, 1549354
8191, 1535133
8192, 1553929
8191, 1510059
8192, 1632299
8191, 8116955
8192, 1565003
8191, 1543262
8192, 8074233
8191, 1769334
8192, 1840148
8191, 1767556
8192, 1580651
8191, 3600186
8192, 4641786
8191, 2092664
8192, 2015868
8191, 1319079
16383, 7689404
8192, 1572077
8191, 1725353
8192, 1283746
16383, 8391378
16383, 2761139
8192, 1385468
8192, 1384357
8191, 4072274
8192, 6643988
8191, 1627113
8192, 1551169
8191, 1562874
8192, 7453962
8191, 1755946
8192, 1538669
8191, 2052646
8192, 1315154
16383, 2674844
8192, 8268453
8191, 5523333
8192, 1444356
16383, 8666320
16383, 6622378
8192, 6922115
8191, 13067757
16383, 10413913
16383, 4360900
16383, 5486908
8192, 6999911
8191, 7922994
16383, 2582456
16383, 2721287
16383, 21878649
8192, 1353727
16383, 21803669
8192, 4008404
16383, 2673232
16383, 13425494
16383, 3495761
16383, 11547995
16383, 7969216
8192, 10237915
8191, 1328061
16383, 6717802
16383, 6424972
8192, 1322745
16383, 8280231
16383, 10460802
8192, 2409272
16383, 6409361
16383, 6577081
8192, 6725488
16383, 15555102
16383, 17426009
16383, 10910390
8192, 7266112
8191, 7996715
8192, 7995790
8191, 7720774
8192, 15931117
8191, 7917883
8192, 7954272
8191, 7905994
8192, 7991882
8191, 8011011
8192, 7875087
8191, 7943290
8192, 6529156
8191, 21357729
8192, 7870902
8191, 8240417
8192, 15646823
8191, 7919068
8192, 8008030
8191, 7909068
8192, 7961550
8191, 7908550
8192, 7959623
8191, 1245376
16383, 2573622
8192, 1318635
16383, 2505419
8192, 1396504
16383, 2531233
16383, 2564955
8192, 1341523
16383, 2551363
8192, 1347264
16383, 2598696
16383, 2533308
8192, 1335357
16383, 2522864
8192, 1349820
16383, 3482687
8192, 1393430
16383, 2542752
8192, 1359820
16383, 2678677
16383, 2552549
8192, 1303690
16383, 2509419
8192, 1398634
16383, 2538548
16383, 2549586
8192, 1313301
16383, 2551234
8192, 2656233
16383, 4806025
16383, 2692065
16383, 2592604
16383, 2566067
8192, 1342357
16383, 2492660
16383, 2498068
8192, 1375912
16383, 2557863
8192, 1374301
16383, 2516364
16383, 2544585
8192, 1303487
16383, 2507271
8192, 2341902
16383, 2554048
16383, 2587289
16383, 2547900
16383, 2675066
8192, 1402412
16383, 2520068
16383, 2642288
8192, 1327783
16383, 2514882
16383, 2519919
8192, 1344356
16383, 2538289
8192, 1377782
16383, 2496549
16383, 2507567
8192, 1353949
16383, 2512975
16383, 2530845
8192, 1305024
16383, 2483882
16383, 2486938
8192, 1381727
16383, 2528900
8192, 1302135
16383, 2531363
16383, 2506271
8192, 1334634
16383, 2547807
8192, 2471549
16383, 3515298
16383, 2606121
8192, 1340782
16383, 2490104
8192, 1554207
16383, 2544529
16383, 13899341
8192, 1390375
16383, 2686343
16383, 2564622
8192, 1394060
16383, 2588548
8192, 1348616
16383, 2487364
16383, 2508493
8192, 1342208
16383, 2521308
8192, 1288487
16383, 2480160
16383, 2578696
8192, 1329542
16383, 2504105
8192, 1323431
16383, 2487345
16383, 2502382
8192, 1385394
16383, 2595974
8192, 2771453
16383, 2556326
16383, 2552455
16383, 2705473
8192, 1350801
16383, 2618289
8192, 1347245
16383, 2576308
16383, 2567271
8192, 1388301
16383, 2641862
16383, 2862916
8192, 1437671
16383, 2567437
16383, 2582567
8192, 1290616
16383, 2488215
8192, 1325005
16383, 2545345
16383, 2512234
8192, 1303580
16383, 2483827
16383, 2606307
8192, 1444190
16383, 2899045
16383, 2674010
8192, 1338134
16383, 2540567
8192, 1301876
16383, 2484401
16383, 2513882
8192, 2523141
16383, 2569067
16383, 2700084
8192, 1525874
16383, 2641936
16383, 2791250
8192, 1438152
16383, 2689436
16383, 2705362
8192, 1392689
16383, 2509030
8192, 1283246
16383, 2479012
16383, 2481030
8192, 1308746
16383, 2501048
8192, 1290376
16383, 2485197
16383, 2506734
8192, 1344005
16383, 2505067
16383, 2548252
8192, 1330505
16383, 2505845
16383, 2491438
8192, 1342209
16383, 2507715
8192, 1329468
16383, 2482568
16383, 2497438
8192, 2469475
16383, 2499697
16383, 2549382
8192, 1345505
16383, 2532086
16383, 2550066
8192, 1309394
16383, 2494530
8192, 1326487
16383, 2560381
16383, 2552715
8192, 1329765
16383, 2502401
16383, 2544104
8192, 1337986
16383, 2579363
16383, 2585233
8192, 1319838
16383, 4095218
8192, 1372023
16383, 2511660
16383, 2517715
8192, 1351042
16383, 2512270
8192, 1303839
16383, 2579233
16383, 2527345
8192, 1402671
16383, 2512771
16383, 2533104
8192, 1301857
16383, 2490530
8192, 2566918
16383, 2560771
16383, 2538049
16383, 2537993
8192, 1365079
