muestras, tiempo(ns)
16383, 14206485
16383, 22373385
16383, 7001651
16383, 6538619
16383, 19451544
16383, 22832991
16383, 8800188
8192, 13170182
8191, 11228813
8192, 8174010
8191, 7877568
16383, 23208672
16383, 11880620
16383, 9515422
16383, 6963799
8192, 7001966
8191, 3177950
16383, 8269786
16383, 6630803
8192, 7209872
16383, 9390683
16383, 13268699
8192, 6894708
16383, 9293258
16383, 11225294
16383, 10852909
8192, 6901431
16383, 9333276
8192, 10103731
16383, 13950693
16383, 8036659
16383, 16754182
16383, 19125454
8192, 7169427
16383, 15875783
16383, 11078924
8192, 11024184
16383, 10914167
8192, 3085987
16383, 10806335
16383, 6063050
16383, 12627410
8192, 3755185
16383, 12173414
16383, 10976500
8192, 3518020
16383, 6986133
16383, 5601517
8192, 2755694
16383, 5982643
16383, 5799645
16383, 5496871
8192, 3084080
16383, 6334362
8192, 3115116
16383, 6135901
16383, 6056272
16383, 5993625
8192, 3144320
8191, 2729120
16383, 5460149
8192, 3275171
16383, 5915236
16383, 6090975
16383, 5429001
8192, 3018914
16383, 5925588
16383, 5963217
8192, 3228097
16383, 24798953
16383, 9154760
16383, 23368134
8192, 3463168
16383, 14780461
16383, 20462589
8192, 17498823
16383, 23800981
8192, 13576437
8191, 4118977
16383, 26832821
16383, 21154674
8192, 5963718
16383, 13277755
16383, 9085834
8192, 6298566
16383, 11526680
16383, 9248851
16383, 8997743
8192, 5791090
16383, 9080815
16383, 14286504
8192, 5709535
16383, 9354905
16383, 11493680
16383, 8373916
8192, 5950977
16383, 7829643
16383, 5256151
16383, 10593652
8192, 2666936
8191, 3315818
16383, 7798884
16383, 7091502
8192, 3171412
8191, 3189320
8192, 5003505
8191, 3140857
8192, 3022284
16383, 5298039
8192, 9724457
16383, 9179481
16383, 5312632
8192, 3161301
8191, 6350695
8192, 3060210
8191, 3050673
8192, 3119079
8191, 3112413
8192, 2972488
8191, 6437879
8192, 3089617
8191, 9674458
8192, 2715713
8192, 2891970
8191, 4973283
8192, 3110209
8191, 2645548
8192, 5222577
8191, 9321165
8192, 8925669
8191, 6767006
8192, 3063636
8191, 3005840
8192, 3182023
8191, 3386188
8192, 2550752
8192, 2950878
8191, 3054877
8192, 3063080
8191, 3082635
8192, 2542474
8192, 3071580
8191, 3135431
8192, 2969933
8191, 2570382
8192, 2992136
8191, 3065339
8192, 3160875
8191, 2491382
8192, 3142061
8191, 2997081
8192, 2936026
8191, 2952229
8192, 2674509
8192, 3141635
8191, 3032969
8192, 2989654
8191, 2602900
8192, 2938859
8191, 3006711
8192, 3008933
8191, 3027525
8192, 3017988
8191, 2980025
8192, 2977210
8191, 2955619
8192, 2555011
8192, 2938062
8191, 2925637
8192, 3037118
8191, 2568696
8192, 2864397
8191, 3191135
8192, 3008247
8191, 3181542
8192, 3202264
8191, 2918785
8192, 4296790
8191, 3028562
8192, 2615955
8192, 2931988
8191, 3005340
8192, 3179301
8191, 2990895
8192, 3161005
8191, 2393735
8192, 2923137
8191, 3202672
8192, 3179227
8191, 3142079
8192, 3316689
8191, 3027396
8192, 2951562
8191, 3185412
8192, 2570437
8192, 3137301
8191, 3111931
8192, 3133246
8191, 2939841
8192, 3218986
8191, 3058469
8192, 3025229
8191, 2587640
8192, 3127598
8191, 3026581
8192, 2968229
8191, 3003377
8192, 2936674
8191, 2930637
8192, 4390714
8191, 2641251
8192, 3005821
8191, 3197023
8192, 2988470
8191, 3370299
8192, 3028765
8191, 2519308
8192, 2989044
8191, 3006266
8192, 3096210
8191, 2607474
8192, 3005803
8191, 3200356
8192, 3473854
8191, 8488043
8192, 4087070
8191, 4837063
8192, 3275967
8191, 3053599
8192, 3295225
8191, 3439391
8192, 2960359
8191, 2574381
16383, 5297261
8192, 2759916
16383, 5243558
16383, 6678117
8192, 2719565
16383, 5300205
16383, 5248169
8192, 2669436
16383, 5194874
16383, 5224929
8192, 2710750
16383, 5210021
16383, 5448741
8192, 3732629
16383, 5175300
16383, 5187188
8192, 3400614
8191, 3147838
8192, 3176246
8191, 2539511
8192, 3122117
8191, 3158801
8192, 3174282
8191, 3133413
8192, 2461049
8192, 3166449
8191, 3147617
8192, 3215060
8191, 3206394
8192, 3198579
8191, 3221597
8192, 3170597
8191, 3157876
8192, 3682574
8191, 3199115
8192, 5159800
8191, 3968719
8192, 3327096
8191, 3160505
8192, 3093969
8191, 3180801
8192, 2445308
16383, 5230021
8192, 2754509
16383, 5230744
16383, 5313391
8192, 2603048
16383, 5270762
16383, 5125522
16383, 6655470
8192, 2748028
16383, 5104319
16383, 5202651
16383, 5234743
8192, 2655492
16383, 5231706
16383, 5306928
8192, 2717083
16383, 5198503
16383, 5177577
16383, 6873319
8192, 2629270
16383, 5181800
16383, 5220780
8192, 3391392
16383, 5047505
16383, 5217818
8192, 3509242
16383, 5213132
16383, 5188948
8192, 2623807
16383, 5245577
16383, 5231206
8192, 2624510
16383, 5274280
16383, 5258799
8192, 2625418
16383, 5087504
16383, 5159151
8192, 2674362
16383, 5286984
16383, 5139800
16383, 5149059
16383, 4880266
8192, 2690028
16383, 5185966
16383, 6725062
16383, 5189947
8192, 2634659
16383, 5189115
16383, 5353372
16383, 5216132
16383, 5102466
8192, 2487012
16383, 5182837
16383, 5109707
16383, 5169615
16383, 5190744
8192, 2643437
16383, 5058116
16383, 5203355
8192, 2676602
16383, 5182558
16383, 5106134
8192, 3471169
16383, 5291910
16383, 5198485
8192, 2802676
16383, 5190151
8192, 2668010
16383, 5228114
16383, 5212540
8192, 2596585
16383, 5125041
16383, 5169633
8192, 3243411
16383, 6706469
16383, 5265687
8192, 2674880
16383, 5236725
16383, 5254798
16383, 5190540
16383, 5196244
8192, 3589908
16383, 5302798
16383, 4851507
16383, 5136652
16383, 5189262
8192, 3285189
16383, 5199836
8192, 2763398
16383, 5298650
16383, 5218003
8192, 2605455
16383, 5080486
16383, 5185503
8192, 3385133
16383, 5082097
8192, 2681380
8191, 2595881
16383, 5190392
16383, 5295243
8192, 2753546
16383, 7472350
16383, 5158781
8192, 2672862
16383, 5247188
16383, 5126374
8192, 2694028
16383, 5241429
16383, 5128948
8192, 2669028
16383, 5221151
16383, 5201262
16383, 5129541
16383, 5180336
8192, 2701454
16383, 5089708
16383, 4982839
16383, 5385686
16383, 5177040
8192, 2711935
16383, 6167697
16383, 5248762
8192, 2618474
16383, 5161670
16383, 5207392
8192, 2721973
16383, 4848562
16383, 5109504
8192, 2728417
16383, 4925283
16383, 6656470
8192, 2713121
16383, 5176040
16383, 5202429
16383, 5302353
8192, 3162005
16383, 5143911
16383, 5120244
8192, 3448317
8191, 2699714
16383, 5162003
8192, 2642066
8191, 2649474
16383, 5231225
8192, 2716305
16383, 5162596
16383, 5103393
16383, 5188466
8192, 2678436
16383, 5201929
16383, 5167855
8192, 2649436
16383, 5157892
16383, 5361279
8192, 2675824
16383, 5117485
16383, 5226077
8192, 2665140
16383, 5254614
16383, 7232482
