muestras, tiempo(ns)
8192, 57571250
8191, 91727905
8192, 83749597
8191, 64524236
8192, 87626891
8191, 65972573
8192, 67322985
8191, 56296486
8192, 40611940
8191, 29451165
8192, 63746206
8191, 31743586
8192, 32298043
8191, 26875395
8192, 32171748
8191, 27675294
8192, 24321735
8191, 27086040
8192, 24649992
8191, 23716000
8192, 15613694
8191, 16064708
8192, 40344925
16383, 49105707
8192, 34093507
16383, 54971592
16383, 49531591
8192, 30966131
16383, 72861392
8192, 60724515
16383, 64032388
8192, 29390758
16383, 49759330
8192, 29903012
8191, 22793380
8192, 24148774
8191, 24422326
16383, 50414767
8192, 28499137
8191, 23651501
8192, 27230835
8191, 54780778
16383, 116759410
8192, 87227692
8191, 63586968
8192, 55770399
8191, 27851458
8192, 14672370
8191, 18239315
8192, 15318734
8191, 14569871
8192, 14395428
8191, 14497057
8192, 16962792
8191, 14614963
8192, 16927495
8191, 14642111
8192, 13923248
8191, 14218356
8192, 15055329
8191, 13581419
8192, 18889882
8191, 17325936
8192, 15065570
8191, 14399892
8192, 14089709
8191, 15029551
8192, 14666685
8191, 13903804
8192, 18778310
8191, 16380372
8192, 13985618
8191, 14650185
8192, 18039984
8191, 5253909
8192, 4904394
8191, 5143448
8192, 5412408
8191, 5132430
8192, 5059375
8191, 5168503
8192, 8497747
8191, 5455759
8192, 4647008
8191, 4936209
8192, 4684582
8191, 5119670
8192, 4764415
8191, 5239317
8192, 4919413
8191, 4875395
8192, 4986524
8191, 5125041
8192, 4585639
8191, 5166059
8192, 4747341
8191, 5134540
8192, 4684545
8191, 4841117
8192, 4594101
8191, 4828322
8192, 6829135
8191, 6198363
8192, 5062393
8191, 5155448
8192, 4789488
8191, 5158004
8192, 4751730
8191, 5140503
8192, 4944524
8191, 5195873
8192, 4844433
8191, 5146059
8192, 5054375
8191, 5208391
8192, 4772322
8191, 5119818
8192, 4795137
8191, 5008505
8192, 4791878
8191, 5164985
8192, 7265964
8191, 5307002
8192, 6298640
8191, 4929468
8192, 4616472
16383, 9695828
8192, 7972308
8191, 5363150
8192, 4878673
8191, 5207744
8192, 5146671
8191, 4606880
8192, 8085604
8191, 5168781
8192, 4984024
8191, 5098023
8192, 4546417
8191, 5113115
8192, 5081522
8191, 7221001
8192, 6108827
8191, 4542269
8192, 5090504
8191, 5138022
8192, 4904228
8191, 4867803
8192, 4862488
8191, 4874469
8192, 4747322
8191, 4586342
8192, 5082819
8191, 4692989
8192, 4974672
8191, 5078856
8192, 5123004
8191, 5084615
8192, 5075874
8191, 4385752
8192, 5127449
8191, 6454713
8192, 6051976
8191, 4776767
8192, 5277132
8191, 5183244
8192, 9444016
8191, 7204186
8192, 6624970
8191, 5007579
8192, 3930978
8192, 4968580
8191, 4933672
8192, 4830581
8191, 5015227
8192, 5081893
8191, 5064189
8192, 4484991
8192, 5083689
8191, 5076356
8192, 5358335
8191, 7031965
8192, 4835303
8191, 5112355
8192, 4760674
8191, 4960191
8192, 4887877
8191, 5013949
8192, 4850525
8191, 5101356
8192, 5088597
8191, 5131707
8192, 4108014
8192, 5074819
8191, 7835457
8192, 4904525
8191, 4967172
8192, 5118504
8191, 4553731
8192, 5244372
8191, 5445019
8192, 7295926
8191, 4948561
8192, 5103078
8191, 4704137
8192, 5131985
8191, 5080837
8192, 4824026
8191, 4835321
8192, 5102856
8191, 4600787
8192, 5086652
8191, 4944321
8192, 5114096
8191, 4800674
8192, 4777600
8191, 4551973
8192, 5086467
8191, 4567750
8192, 5090319
8191, 5169615
8192, 7018578
8191, 5149466
8192, 4607324
8191, 4973875
8192, 4832433
8191, 4950487
8192, 5106837
8191, 4972154
8192, 5071152
8191, 5145392
8192, 4684619
8191, 4483548
8192, 5081023
8191, 4920950
8192, 4921746
8191, 4668527
8192, 5075263
8191, 4929969
8192, 5097004
8191, 4750397
8192, 6882393
8191, 6283066
8192, 4639175
8191, 4948617
8192, 5275687
8191, 5136337
8192, 4676379
8191, 4801062
8192, 4257420
16383, 8915484
8192, 4136884
16383, 8355341
16383, 8049529
16383, 10839076
8192, 4140051
16383, 8533043
16383, 10145749
16383, 8944002
8192, 4811414
16383, 8020789
16383, 8329545
16383, 8596395
8192, 4130866
16383, 8338342
16383, 8843244
8192, 4815452
16383, 8803133
16383, 8172269
16383, 8321712
8192, 6384343
16383, 9623606
16383, 7852069
16383, 8514006
16383, 8136584
8192, 4256049
16383, 8071511
16383, 8625949
8192, 4588213
16383, 8862114
16383, 8569117
8192, 4324234
16383, 10089768
16383, 9289221
8192, 4575898
16383, 9434294
16383, 15594917
16383, 10127823
8192, 4450622
16383, 8612487
16383, 8943762
8192, 11834306
16383, 8571599
16383, 10192267
8192, 6675913
16383, 8498544
16383, 8873003
16383, 8629802
8192, 4569898
16383, 8653172
16383, 12914276
8192, 4515473
16383, 8562376
16383, 8706727
8192, 5598832
16383, 9351442
16383, 9302257
16383, 8764134
8192, 4381622
16383, 8282009
16383, 9175370
8192, 4275660
16383, 8099640
16383, 8849059
8192, 4193050
16383, 9090408
16383, 8911076
16383, 10008788
8192, 4598509
16383, 8820595
16383, 9410108
8192, 5264817
16383, 8011974
16383, 7969586
16383, 8045641
16383, 8817559
8192, 5030468
16383, 8805189
16383, 8831448
16383, 9569033
8192, 4609453
16383, 8830818
16383, 10149934
8192, 5704109
16383, 9635069
16383, 16259780
16383, 10392062
8192, 4256901
16383, 10883686
16383, 9077167
8192, 6485120
16383, 10235322
8192, 4856988
16383, 11630438
16383, 8573339
8192, 5978829
16383, 8619561
16383, 10340302
16383, 10182823
8192, 4730322
16383, 11520772
16383, 8359582
16383, 10589448
8192, 5145466
16383, 10154601
16383, 11715270
16383, 8859466
8192, 5350482
16383, 8847447
16383, 9148092
16383, 11046240
8192, 4868209
16383, 10114805
16383, 10608874
16383, 8847447
16383, 10245878
8192, 8110251
16383, 10613800
16383, 10186323
16383, 8359823
16383, 10163119
8192, 4415603
16383, 10149915
16383, 16659294
16383, 9630569
8192, 5856996
16383, 9089037
8192, 4532936
16383, 9327998
16383, 9924029
8192, 4510362
16383, 10384024
16383, 8971872
16383, 9895252
8192, 4512343
16383, 9378220
16383, 9822604
8192, 5915051
16383, 10337211
8192, 4527380
16383, 10526505
16383, 8157806
16383, 10000843
8192, 4556362
16383, 10725947
16383, 10519116
16383, 8818096
8192, 6410787
16383, 8373323
16383, 11788270
16383, 13718824
8192, 5216058
16383, 9260554
16383, 11848306
16383, 10481505
16383, 8569876
8192, 6154345
16383, 8821651
16383, 9798901
16383, 10440486
8192, 5666572
16383, 9442904
8192, 4744655
16383, 10277359
16383, 9386294
16383, 10025010
8192, 4613786
8191, 6353343
8192, 4847488
8191, 5009412
8192, 6328418
8191, 5196022
8192, 5054875
8191, 5542518
8192, 4710804
8191, 7142447
8192, 6851968
8191, 4618805
8192, 5151300
8191, 6636655
8192, 4928506
8191, 5575962
8192, 5508630
8191, 6473083
8192, 6814727
8191, 4992802
8192, 4904821
8191, 9082130
8192, 8210102
8191, 4618713
8192, 6566766
8191, 4842414
8192, 5095485
8191, 4868117
8192, 4399288
8192, 6003273
8191, 5123134
8192, 10092602
8191, 5516926
8192, 5650721
8191, 4652953
8192, 4745119
8191, 9845901
8192, 13238125
8191, 14599297
8192, 14117412
8191, 13158348
8192, 17702080
8191, 44366884
8192, 18793976
8191, 13802379
8192, 14695981
8191, 14296577
8192, 13691213
8191, 14517612
8192, 17422676
8191, 13869693
8192, 14129413
8191, 14463150
8192, 14709573
8191, 14174893
8192, 14513483
8191, 18550904
8192, 15723045
8191, 15002459
8192, 13300662
8191, 14733277
8192, 14343837
8191, 14449669
8192, 14781073
8191, 13299365
8192, 14483891
8191, 13851175
8192, 13130275
8191, 15264882
8192, 19904650
8191, 14863997
8192, 13440512
8191, 13799712
8192, 15813359
8191, 14776554
8192, 15085459
8191, 14051358
8192, 13626121
8191, 19777837
8192, 13990284
8191, 13907192
8192, 17356528
8191, 14925405
8192, 13150218
8191, 13750694
8192, 13785249
8191, 13240329
8192, 13356254
8191, 13116719
8192, 17394157
8191, 13827082
8192, 12878166
8191, 13466382
8192, 13608585
8191, 13743139
8192, 14601130
8191, 13572381
8192, 16831478
8191, 13178441
8192, 13299569
8191, 14406502
8192, 20815381
8191, 13870378
8192, 13269070
8191, 14312578
8192, 17115716
8191, 14319225
8192, 12817796
8191, 13507252
8192, 13407586
8191, 14593722
8192, 14109727
8191, 14654685
8192, 16511685
8191, 13376216
8192, 14064635
8191, 14064580
8192, 13269218
8191, 13376513
8192, 13296180
8191, 14689574
8192, 15825525
8191, 14162375
8192, 14010858
8191, 19823040
8192, 14385854
8191, 13673010
8192, 14515057
8191, 14719851
8192, 17241437
8191, 12977906
8192, 13464660
8191, 13856601
8192, 13332810
8191, 13103385
8192, 14817350
8191, 14458928
8192, 18719514
8191, 14606371
8192, 13010627
8191, 13614621
8192, 14710277
8191, 14584019
8192, 14095505
8191, 20956492
8192, 26703415
8191, 23432596
8192, 14409058
8191, 14006025
8192, 14814332
8191, 14360780
8192, 13926674
8191, 14288300
8192, 17671044
8191, 13536418
8192, 14749758
8191, 13499326
8192, 13445901
8191, 13243681
8192, 14509205
8191, 14429039
8192, 15748137
8191, 14725147
8192, 13839045
8191, 13152478
8192, 13138256
8191, 14001655
8192, 14308929
8191, 29653608
8192, 18091725
8191, 14528353
8192, 14061913
8191, 14427669
8192, 14321226
8191, 13587807
8192, 14608352
8191, 13296977
