muestras, tiempo(ns)
8192, 67232218
8191, 104078429
8192, 103653527
8191, 95758042
8192, 91844271
8191, 86793292
8192, 61617985
8191, 58794721
8192, 73051115
16383, 103813580
8192, 76464779
8191, 83993546
8192, 74781132
8191, 64308566
8192, 88830917
8191, 105356581
8192, 128173118
8191, 130111170
8192, 155448327
8191, 112929440
8192, 88551235
8191, 73817236
8192, 79028861
8191, 59341752
8192, 43898705
8191, 50370058
8192, 46575452
8191, 44153906
8192, 47329388
8191, 48013288
8192, 46712136
8191, 94293577
8192, 47819290
8191, 48371413
8192, 43466580
8191, 43729911
8192, 45234172
8191, 44322627
16383, 89885961
8192, 50647665
16383, 90310104
8192, 47231408
16383, 106577197
8192, 43339952
16383, 31642492
8192, 18735102
16383, 31195608
16383, 29495998
16383, 29305315
16383, 30575653
8192, 14523798
16383, 30587097
16383, 32110468
16383, 30168972
16383, 31978044
8192, 14489743
16383, 28605138
16383, 30761465
8192, 15941078
16383, 31129868
8192, 16207372
16383, 32339188
16383, 29053671
8192, 15869246
16383, 28830931
16383, 32396299
16383, 28343863
8192, 15929412
16383, 32522613
16383, 29268927
16383, 28818451
8192, 15655488
16383, 29255927
16383, 31931008
8192, 14757906
16383, 30845168
16383, 28061014
16383, 31262997
16383, 29916734
8192, 17133861
16383, 28478083
16383, 27914406
16383, 29640052
8192, 15480288
16383, 30508265
16383, 28449788
16383, 33733395
8192, 17290896
8191, 17353044
16383, 32468057
16383, 31478420
8192, 18285959
8191, 17954759
8192, 16826698
8191, 16138317
8192, 17746873
8191, 16855864
8192, 17235471
8191, 16704588
8192, 18565733
8191, 16768680
8192, 16021818
8191, 17003103
8192, 16331259
8191, 15814636
8192, 16115502
8191, 16571257
8192, 20109438
8191, 19375835
8192, 16824161
8191, 15767247
8192, 16663422
8191, 17915592
8192, 16180742
8191, 16892104
8192, 19217818
8191, 17984962
8192, 17092583
8191, 16035336
8192, 17455691
8191, 17341377
8192, 16266668
8191, 17054010
8192, 18359828
8191, 17679947
8192, 16849327
8191, 17517524
8192, 15762562
8191, 16498090
8192, 16407184
8191, 16329204
8192, 18815749
8191, 16535535
8192, 16267611
8191, 16160039
8192, 16210502
8191, 16691051
8192, 16128669
8191, 16228779
8192, 17958500
8191, 37656980
8192, 48468135
8191, 46727340
8192, 46620637
8191, 46051032
8192, 52788901
8191, 43714707
8192, 47463202
8191, 45914701
8192, 47245001
8191, 47060243
8192, 46004700
8191, 46784265
8192, 50004432
8191, 45168321
8192, 44323404
8191, 45713777
8192, 46541490
8191, 45740073
8192, 47689254
8191, 44010944
8192, 47110613
8191, 89770832
8192, 47224574
8191, 43836780
8192, 45353892
8191, 47424369
8192, 47064132
8191, 43405544
8192, 46773857
8191, 48699466
8192, 48913166
8191, 43815280
8192, 45483446
8191, 44859009
8192, 45285337
8191, 45586686
8192, 45414410
8191, 47006225
8192, 49595955
8191, 46425769
8192, 48077546
8191, 43666467
8192, 47159187
8191, 50073487
8192, 43648615
8191, 48150509
8192, 50901959
8191, 45115618
8192, 44637845
8191, 45473595
8192, 44182443
8191, 44529309
8192, 45474539
8191, 44601919
8192, 46869801
8191, 49415698
8192, 47035169
8191, 44321997
8192, 44231312
8191, 44543308
8192, 42912531
8191, 44317367
8192, 48535763
8191, 51364528
8192, 45411707
8191, 45752758
8192, 46755969
8191, 46108254
8192, 43497081
8191, 33318529
8192, 15822080
8191, 15696748
8192, 16103632
8191, 16654033
8192, 15661489
8191, 15882912
8192, 17871408
8191, 15656248
8192, 17622374
8191, 17014029
8192, 15768581
8191, 15505139
8192, 15237919
8191, 16204612
8192, 15836209
8191, 16775420
8192, 17583152
8191, 14702055
8192, 15252679
8191, 16826272
8192, 15501621
8191, 14311949
8192, 15106366
8191, 15561064
8192, 16111947
8191, 15580601
8192, 14669463
8191, 16242982
8192, 15038237
8191, 16754717
8192, 18046980
8191, 14886534
8192, 16666088
8191, 16522757
8192, 16611552
8191, 15657397
8192, 16703199
8191, 15854024
8192, 15095680
8191, 15018737
8192, 18309625
8191, 15338456
8192, 15029718
8191, 14555205
8192, 15320104
8191, 15262623
8192, 15813209
8191, 15448140
8192, 16849457
8191, 16383666
8192, 15206568
8191, 14636519
8192, 15355936
8191, 16521591
8192, 17835445
8191, 14934182
8192, 17226415
8191, 15540361
8192, 19964014
8191, 16133187
8192, 16758624
8191, 14894053
8192, 15076755
8191, 15243401
8192, 18116553
8191, 16510942
8192, 15979207
8191, 15543509
8192, 14845831
8191, 15245197
8192, 15575601
8191, 14686908
8192, 15348104
8191, 14940275
8192, 15610305
8191, 15092366
8192, 15121106
8191, 15261845
8192, 14576946
8191, 16775328
8192, 16710810
8191, 16225575
8192, 15056736
8191, 15432492
8192, 16773420
8191, 15555453
8192, 14995477
8191, 16307815
8192, 15418825
8191, 16096243
8192, 15300011
8191, 15230494
8192, 15262364
8191, 14499687
8192, 15175642
8191, 15384529
8192, 16877679
8191, 15399677
8192, 15071662
8191, 15250641
8192, 16611070
8191, 15256808
8192, 16049818
8191, 18470272
8192, 17085566
8191, 15431714
8192, 14558650
8191, 28454121
8192, 44325775
8191, 43204861
8192, 45301412
8191, 44878323
8192, 46723896
8191, 43483784
16383, 88121444
16383, 85944801
8192, 45903275
8191, 45754943
16383, 88690752
8192, 46365566
16383, 90178920
8192, 46569564
8191, 41395530
8192, 43428432
8191, 49977451
