Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1473089129109747, 1473089129111117, 1473089129220172, 1473089129237190, 1473089129300560, 1473089147705688, 8192
1473089147952870, 1473089147954092, 1473089147982425, 1473089147997351, 1473089148104146, 1473089160484508, 8191
1473089948088335, 1473089948090446, 1473089948285759, 1473089948343962, 1473089948477590, 1473089956434668, 8192
1473090764812504, 1473090764814782, 1473090765009335, 1473090765262036, 1473090765384146, 1473090776780167, 8191
1473091592134813, 1473091592137647, 1473091592337385, 1473091592384477, 1473091592504383, 1473091595625497, 8192
1473092403023343, 1473092403025362, 1473092403214637, 1473092403260137, 1473092403354654, 1473092412379757, 8191
1473093220745019, 1473093220745908, 1473093220836425, 1473093220852295, 1473093220900165, 1473093228195658, 8192
1473094040729539, 1473094040730262, 1473094040832224, 1473094040848057, 1473094040899278, 1473094045179008, 8191
1473094860731375, 1473094860732097, 1473094860840022, 1473094860855447, 1473094860897465, 1473094862079434, 8192
1473095678146850, 1473095678147553, 1473095678234793, 1473095678250552, 1473095678302107, 1473095679397965, 8191
1473096500693156, 1473096500693878, 1473096500785414, 1473096500802229, 1473096500851932, 1473096502041049, 8192
1473097316460779, 1473097316461390, 1473097316554074, 1473097316570630, 1473097316612759, 1473097317729524, 8191
1473098135672919, 1473098135673659, 1473098135747807, 1473098135764158, 1473098135815010, 1473098136928442, 8192
1473098954751041, 1473098954751615, 1473098954847892, 1473098954863781, 1473098954913502, 1473098956069730, 8191
1473099778078765, 1473099778080783, 1473099778241244, 1473099778288596, 1473099778408354, 1473099781373728, 8192
1473100594560268, 1473100594562231, 1473100594748562, 1473100594793969, 1473100594900060, 1473100597797658, 8191
1473102238054897, 1473102238056897, 1473102238228728, 1473102238274469, 1473102239488270, 1473102246273305, 16383
1473103869719621, 1473103869720491, 1473103869810509, 1473103869826305, 1473103869868378, 1473103870983051, 8192
1473103871864597, 1473103871865319, 1473103871887337, 1473103871904670, 1473103871951929, 1473103872985955, 8191
1473104688925611, 1473104688926500, 1473104689028166, 1473104689044962, 1473104689101480, 1473104690208930, 8192
1473105509478828, 1473105509480754, 1473105509648233, 1473105509708418, 1473105509803546, 1473105512677496, 8191
1473107150235671, 1473107150237838, 1473107150379984, 1473107150439113, 1473107150770758, 1473107156533045, 16383
1473108785261004, 1473108785261689, 1473108785347244, 1473108785366096, 1473108785508483, 1473108787529738, 16383
1473110423554244, 1473110423554967, 1473110423671002, 1473110423690595, 1473110423833112, 1473110425993977, 16383
1473112064077071, 1473112064079052, 1473112064255550, 1473112064315198, 1473112064407659, 1473112067258961, 8192
1473112070167614, 1473112070169892, 1473112070302464, 1473112070358315, 1473112070467888, 1473112073314930, 8191
1473112881882094, 1473112881883983, 1473112882051629, 1473112882110406, 1473112882209016, 1473112885127410, 8192
1473114520693976, 1473114520694531, 1473114520793363, 1473114520814419, 1473114524274195, 1473114526304969, 16383
1473116157673581, 1473116157674118, 1473116157753024, 1473116157772450, 1473116164122676, 1473116168285555, 16383
1473116977694412, 1473116977696412, 1473116977879707, 1473116977937817, 1473116978038112, 1473116980962135, 8192
1473117796742181, 1473117796744162, 1473117796905568, 1473117796964512, 1473117797055844, 1473117799913256, 8191
1473118616057316, 1473118616059279, 1473118616238185, 1473118616297684, 1473118616397553, 1473118619583481, 8192
1473119434971826, 1473119434973715, 1473119435137139, 1473119435197065, 1473119435289767, 1473119438210327, 8191
1473120252760386, 1473120252761071, 1473120252862237, 1473120252881903, 1473120252926569, 1473120254013557, 8192
1473121071863301, 1473121071864024, 1473121071957430, 1473121071977041, 1473121072085817, 1473121073167509, 8191
1473121891099808, 1473121891100511, 1473121891195473, 1473121891215899, 1473121891260306, 1473121892865473, 8192
1473123530039333, 1473123530039981, 1473123530137795, 1473123530157869, 1473123530305090, 1473123532418473, 16383
1473125168389568, 1473125168390217, 1473125168484790, 1473125168504697, 1473125168643399, 1473125170677136, 16383
1473126806646971, 1473126806647638, 1473126806735433, 1473126806754433, 1473126806891764, 1473126808951630, 16383
1473128444936706, 1473128444937261, 1473128445024279, 1473128445043464, 1473128445179537, 1473128447215477, 16383
1473130083251403, 1473130083252088, 1473130083344846, 1473130083364346, 1473130083505048, 1473130085601006, 16383
1473131721543137, 1473131721543841, 1473131721634914, 1473131721654321, 1473131721789634, 1473131723874259, 16383
1473133359365783, 1473133359366487, 1473133359458004, 1473133359477208, 1473133359518707, 1473133360622473, 8192
1473133361280447, 1473133361281169, 1473133361302521, 1473133361320446, 1473133361363798, 1473133362356490, 8191
1473134178403160, 1473134178403882, 1473134178485455, 1473134178505233, 1473134178544362, 1473134179623128, 8192
1473135820107281, 1473135820109132, 1473135820267408, 1473135820329315, 1473135820424018, 1473135823297949, 8192
1473135823778480, 1473135823780869, 1473135823841813, 1473135823893053, 1473135823989219, 1473135826730466, 8191
1473136648155631, 1473136648157760, 1473136648354592, 1473136648414832, 1473136648516793, 1473136651397021, 8192
1473138274832696, 1473138274833400, 1473138274926954, 1473138274947269, 1473138275090119, 1473138277189762, 16383
1473139913173297, 1473139913174075, 1473139913266482, 1473139913285722, 1473139913420165, 1473139915544326, 16383
1473141554276016, 1473141554277941, 1473141554450551, 1473141554511087, 1473141554829491, 1473141560579778, 16383
1473143192069566, 1473143192071548, 1473143192228787, 1473143192286471, 1473143192377267, 1473143195254197, 8192
