Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1223401206257080, 1223401206257858, 1223401206353505, 1223401206368505, 1223401206429485, 1223401217677658, 8192
1223401547540146, 1223401547541313, 1223401547675200, 1223401547697645, 1223401547786792, 1223401558195084, 8191
1223401888829602, 1223401888830231, 1223401888942434, 1223401888962174, 1223401889011803, 1223401899011378, 8192
1223402230152779, 1223402230154890, 1223402230270926, 1223402230291314, 1223402230342592, 1223402240377092, 8191
1223402572056375, 1223402572057394, 1223402572154726, 1223402572174393, 1223402572221559, 1223402584583608, 8192
1223402912777948, 1223402912779004, 1223402912886614, 1223402912906002, 1223402912952020, 1223402923088223, 8191
1223403254094496, 1223403254095792, 1223403254201439, 1223403254220698, 1223403254267179, 1223403264230902, 8192
1223403595365118, 1223403595365822, 1223403595459561, 1223403595478821, 1223403595528524, 1223403605504025, 8191
1223403936704777, 1223403936705814, 1223403936806868, 1223403936825812, 1223403936877756, 1223403947124532, 8192
1223404278026658, 1223404278027528, 1223404278154101, 1223404278184360, 1223404278241007, 1223404288184360, 8191
1223404619357224, 1223404619358501, 1223404619465871, 1223404619485278, 1223404619536611, 1223404629500834, 8192
1223404960652475, 1223404960653660, 1223404960780196, 1223404960800159, 1223404960852010, 1223404970772271, 8191
1223405301954782, 1223405301955690, 1223405302056911, 1223405302076188, 1223405302128484, 1223405312041949, 8192
1223405643245164, 1223405643246201, 1223405643360385, 1223405643379977, 1223405643432143, 1223405653317016, 8191
1223405984572637, 1223405984573211, 1223405984667636, 1223405984686303, 1223405984738969, 1223405994619934, 8192
1223406325869000, 1223406325869630, 1223406325948999, 1223406325967536, 1223406326018128, 1223406335995611, 8191
1223406667195992, 1223406667196622, 1223406667261195, 1223406667279769, 1223406667330417, 1223406677213030, 8192
1223407008586743, 1223407008587539, 1223407008686723, 1223407008706630, 1223407008764537, 1223407018728001, 8191
1223407349835199, 1223407349835810, 1223407349931383, 1223407349950438, 1223407350001364, 1223407360056493, 8192
1223407691113951, 1223407691114784, 1223407691189857, 1223407691208079, 1223407691260690, 1223407701136173, 8191
1223408032454554, 1223408032456221, 1223408032535516, 1223408032554201, 1223408032608552, 1223408042488276, 8192
1223408373752565, 1223408373753417, 1223408373835916, 1223408373854230, 1223408373903637, 1223408383790861, 8191
1223408715081094, 1223408715081687, 1223408715185889, 1223408715204408, 1223408715256370, 1223408725225927, 8192
1223409056369883, 1223409056370605, 1223409056463715, 1223409056482289, 1223409056536011, 1223409066415494, 8191
1223409397694746, 1223409397695449, 1223409397789856, 1223409397809244, 1223409397860077, 1223409407768005, 8192
1223409739010627, 1223409739011275, 1223409739098589, 1223409739117533, 1223409739166866, 1223409749198311, 8191
1223410080348730, 1223410080349656, 1223410080453062, 1223410080471599, 1223410080518710, 1223410090414137, 8192
1223410421620723, 1223410421621445, 1223410421727499, 1223410421746425, 1223410421788406, 1223410431673760, 8191
1223410762949956, 1223410762950734, 1223410763033066, 1223410763051270, 1223410763099991, 1223410773004308, 8192
1223411104269078, 1223411104270356, 1223411104390706, 1223411104410928, 1223411104461613, 1223411114447225, 8191
1223411445678291, 1223411445680717, 1223411445867882, 1223411445923622, 1223411446015454, 1223411475552462, 8192
1223411786945895, 1223411786947951, 1223411787130819, 1223411787187171, 1223411787279466, 1223411816955805, 8191
1223412128298332, 1223412128300943, 1223412128491163, 1223412128546126, 1223412128639236, 1223412158241779, 8192
1223412469580214, 1223412469582454, 1223412469718564, 1223412469773378, 1223412469862914, 1223412499393792, 8191
1223412810898206, 1223412810900113, 1223412811013038, 1223412811066852, 1223412811159925, 1223412840713359, 8192
1223413152202699, 1223413152205162, 1223413152486677, 1223413152544769, 1223413152638398, 1223413183174912, 8191
1223413493512154, 1223413493514247, 1223413493696060, 1223413493751522, 1223413493837873, 1223413523394954, 8192
1223413834843906, 1223413834846369, 1223413834986534, 1223413835041737, 1223413835134421, 1223413864704280, 8191
1223414176177880, 1223414176180380, 1223414176381933, 1223414176440654, 1223414176535968, 1223414206123956, 8192
1223414517400281, 1223414517401077, 1223414517514835, 1223414517534094, 1223414517581686, 1223414527500299, 8191
1223414858708051, 1223414858708699, 1223414858792494, 1223414858810976, 1223414858859660, 1223414868758496, 8192
1223415200028006, 1223415200028821, 1223415200120765, 1223415200140487, 1223415200189949, 1223415210090006, 8191
1223415541342017, 1223415541343592, 1223415541442442, 1223415541462387, 1223415541509293, 1223415552295582, 8192
1223415882613214, 1223415882613825, 1223415882680121, 1223415882699084, 1223415882750546, 1223415892625345, 8191
