Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1291225808986053, 1291225808986886, 1291225809117866, 1291225809136903, 1291225810362334, 1291225902920978, 16383
1291227440525779, 1291227440526631, 1291227440630852, 1291227440650203, 1291227440846757, 1291227489856957, 16383
1291229078786377, 1291229078787192, 1291229078901154, 1291229078921580, 1291229079068041, 1291229128185332, 16383
1291230717113382, 1291230717114234, 1291230717231363, 1291230717251233, 1291230717397898, 1291230770519665, 16383
1291232354754357, 1291232354755079, 1291232354865097, 1291232354885782, 1291232354933096, 1291232379582037, 8192
1291232379676629, 1291232379677462, 1291232379697443, 1291232379710165, 1291232379794646, 1291232404313440, 8191
1291233994447847, 1291233994448588, 1291233994557364, 1291233994577623, 1291233994621364, 1291234019358859, 8192
1291234019445951, 1291234019446766, 1291234019466080, 1291234019485691, 1291234019536043, 1291234044047411, 8191
1291235631333755, 1291235631334477, 1291235631439680, 1291235631459587, 1291235631503161, 1291235656044510, 8192
1291235656150120, 1291235656150935, 1291235656169398, 1291235656188268, 1291235656243360, 1291235682571394, 8191
1291237269607926, 1291237269608704, 1291237269702332, 1291237269722314, 1291237269763943, 1291237295498076, 8192
1291237295581501, 1291237295582168, 1291237295602130, 1291237295619538, 1291237295668111, 1291237320184980, 8191
1291238907903319, 1291238907904078, 1291238908050021, 1291238908073854, 1291238908114427, 1291238932604500, 8192
1291238932691943, 1291238932692758, 1291238932709406, 1291238932726498, 1291238932778590, 1291238958814035, 8191
1291239727088533, 1291239727089255, 1291239727189087, 1291239727208383, 1291239727248920, 1291239751690659, 8192
1291240546194359, 1291240546195081, 1291240546279488, 1291240546298691, 1291240546340820, 1291240570720857, 8191
1291241365414573, 1291241365415480, 1291241365487572, 1291241365506498, 1291241365544942, 1291241389979700, 8192
1291242184500899, 1291242184501584, 1291242184597157, 1291242184616527, 1291242184655990, 1291242209039730, 8191
1291243822809531, 1291243822810438, 1291243822905974, 1291243822926585, 1291243822966140, 1291243847386565, 8192
1291243847475786, 1291243847476620, 1291243847495749, 1291243847512508, 1291243847562582, 1291243871885526, 8191
1291245461091496, 1291245461092237, 1291245461191402, 1291245461210921, 1291245461252791, 1291245485666734, 8192
1291245485746048, 1291245485746733, 1291245485766066, 1291245485787085, 1291245485838436, 1291245510287213, 8191
1291247099429794, 1291247099430683, 1291247099530015, 1291247099549681, 1291247099589792, 1291247124015236, 8192
1291247124094624, 1291247124095457, 1291247124112290, 1291247124129901, 1291247124179437, 1291247148528141, 8191
1291248737700518, 1291248737701129, 1291248737792943, 1291248737813183, 1291248737857405, 1291248762322589, 8192
1291248762400069, 1291248762400866, 1291248762418032, 1291248762436625, 1291248762487457, 1291248788089129, 8191
1291250376031611, 1291250376032352, 1291250376104222, 1291250376123536, 1291250376161832, 1291250400583424, 8192
1291250400667756, 1291250400668441, 1291250400689423, 1291250400703552, 1291250400758922, 1291250425408881, 8191
1291252014305649, 1291252014306520, 1291252014394426, 1291252014414408, 1291252014456389, 1291252038878869, 8192
1291252038971572, 1291252038972405, 1291252038990664, 1291252039008368, 1291252039048127, 1291252063457200, 8191
1291253652608983, 1291253652609743, 1291253652697686, 1291253652717427, 1291253652754834, 1291253677155277, 8192
1291253677238628, 1291253677239443, 1291253677257869, 1291253677274517, 1291253677314609, 1291253701637035, 8191
1291255290909706, 1291255290910465, 1291255290993112, 1291255291013593, 1291255291051741, 1291255315463333, 8192
1291255315547702, 1291255315548628, 1291255315566684, 1291255315583276, 1291255315623146, 1291255341054523, 8191
1291256929195483, 1291256929196150, 1291256929296019, 1291256929315334, 1291256929353648, 1291256953775518, 8192
1291256953869257, 1291256953870091, 1291256953888498, 1291256953905887, 1291256953947386, 1291256978295941, 8191
1291258567523334, 1291258567524242, 1291258567620241, 1291258567639167, 1291258567674666, 1291258592125480, 8192
1291258592216497, 1291258592217349, 1291258592235201, 1291258592253052, 1291258592294015, 1291258616725958, 8191
1291259386695602, 1291259386696306, 1291259386773972, 1291259386793175, 1291259386827416, 1291259411214415, 8192
1291260205791352, 1291260205792075, 1291260205889462, 1291260205909499, 1291260205946943, 1291260230327665, 8191
1291261025021842, 1291261025022564, 1291261025118063, 1291261025138396, 1291261025174451, 1291261049578561, 8192
1291261844120073, 1291261844120943, 1291261844213572, 1291261844233868, 1291261844270053, 1291261868650478, 8191
1291262663304100, 1291262663304952, 1291262663402488, 1291262663422284, 1291262663458617, 1291262689456099, 8192
1291263482386535, 1291263482387498, 1291263482471015, 1291263482490645, 1291263482525830, 1291263507070679, 8191
1291264301600302, 1291264301601043, 1291264301691819, 1291264301712078, 1291264301746856, 1291264326137003, 8192
1291265120711070, 1291265120711792, 1291265120799458, 1291265120819791, 1291265120854420, 1291265145258771, 8191
1291265939911818, 1291265939912540, 1291265940016039, 1291265940037076, 1291265940073094, 1291265964452334, 8192
1291266758998197, 1291266758998957, 1291266759088863, 1291266759108604, 1291266759144937, 1291266783538825, 8191
1291267578227686, 1291267578228779, 1291267578333111, 1291267578352944, 1291267578387203, 1291267602793035, 8192
1291268397291936, 1291268397292639, 1291268397386361, 1291268397406471, 1291268397442638, 1291268421914006, 8191
1291269216494906, 1291269216495610, 1291269216579609, 1291269216599238, 1291269216632960, 1291269241033829, 8192
1291270035602155, 1291270035602877, 1291270035689728, 1291270035709098, 1291270035743820, 1291270060128856, 8191
1291270854798810, 1291270854799569, 1291270854893031, 1291270854912920, 1291270854947753, 1291270879352641, 8192
1291271673883948, 1291271673884633, 1291271673968614, 1291271673988021, 1291271674024243, 1291271698426853, 8191
