Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1268224248627523, 1268224248628245, 1268224248725596, 1268224248741003, 1268224248794688, 1268224255063286, 8192
1268225066973928, 1268225066974521, 1268225067082890, 1268225067103409, 1268225067175260, 1268225072894197, 8191
1268225886873131, 1268225886873817, 1268225886952168, 1268225886972427, 1268225887019241, 1268225892416126, 8192
1268226705954565, 1268226705955158, 1268226706057305, 1268226706076971, 1268226706127174, 1268226711442838, 8191
1268227525190053, 1268227525190756, 1268227525294348, 1268227525314274, 1268227525360958, 1268227530650623, 8192
1268228344273394, 1268228344274005, 1268228344369837, 1268228344389596, 1268228344438947, 1268228349741760, 8191
1268229163464140, 1268229163464733, 1268229163561343, 1268229163581195, 1268229163630787, 1268229168935969, 8192
1268229982590110, 1268229982590850, 1268229982698164, 1268229982717923, 1268229982764978, 1268229988141660, 8191
1268230801108734, 1268230801110067, 1268230801206029, 1268230801226029, 1268230801272158, 1268230806622488, 8192
1268231628094209, 1268231628095172, 1268231628203967, 1268231628225226, 1268231628272485, 1268231639635842, 8191
1268232439413467, 1268232439414004, 1268232439511911, 1268232439533040, 1268232439578799, 1268232444804742, 8192
1268233258537492, 1268233258538066, 1268233258640639, 1268233258661398, 1268233258708693, 1268233263945062, 8191
1268234077738718, 1268234077739385, 1268234077825495, 1268234077845476, 1268234077894457, 1268234083772263, 8192
1268234896803372, 1268234896803928, 1268234896883575, 1268234896904816, 1268234896954408, 1268234902189147, 8191
1268235716039839, 1268235716040413, 1268235716127801, 1268235716148653, 1268235716198022, 1268235721434595, 8192
1268236535111826, 1268236535112400, 1268236535200436, 1268236535220491, 1268236535265935, 1268236540510174, 8191
1268237354305533, 1268237354306237, 1268237354386699, 1268237354406495, 1268237354456180, 1268237359679660, 8192
1268238173407056, 1268238173407612, 1268238173496037, 1268238173515925, 1268238173564017, 1268238178792016, 8191
1268238992609004, 1268238992609596, 1268238992704836, 1268238992725354, 1268238992776095, 1268238998014926, 8192
1268239811705841, 1268239811706434, 1268239811796526, 1268239811816896, 1268239811866617, 1268239817137800, 8191
1268240630914622, 1268240630915177, 1268240631001269, 1268240631021713, 1268240631072287, 1268240636320377, 8192
1268241450107550, 1268241450109421, 1268241450276048, 1268241450335122, 1268241450436639, 1268241465933395, 8191
1268242269303071, 1268242269304997, 1268242269470273, 1268242269529976, 1268242269629660, 1268242285076232, 8192
1268243088465388, 1268243088467259, 1268243088664220, 1268243088724534, 1268243088834810, 1268243108727278, 8191
1268243907639057, 1268243907641002, 1268243907781908, 1268243907843240, 1268243907943072, 1268243923599012, 8192
1268244726616098, 1268244726616654, 1268244726706634, 1268244726726708, 1268244726775893, 1268244732020817, 8191
1268245545819692, 1268245545820378, 1268245545905562, 1268245545925636, 1268245545970172, 1268245551220337, 8192
1268246364921491, 1268246364922065, 1268246365032360, 1268246365054175, 1268246365101304, 1268246370376839, 8191
