Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1479186644837553, 1479186644838849, 1479186644970848, 1479186644995644, 1479186645077662, 1479186668425240, 8192
1479186668604887, 1479186668606553, 1479186668636831, 1479186668656608, 1479186668738996, 1479186684405906, 8191
1479187457739265, 1479187457739968, 1479187457891911, 1479187457915263, 1479187457975318, 1479187468748588, 8192
1479188278122369, 1479188278124332, 1479188278302090, 1479188278360460, 1479188278454107, 1479188291266302, 8191
1479189097332929, 1479189097334855, 1479189097517372, 1479189097575149, 1479189097669944, 1479189110387326, 8192
1479189916525637, 1479189916527730, 1479189916707784, 1479189916765727, 1479189916859301, 1479189929891512, 8191
1479191553965654, 1479191553966358, 1479191554063412, 1479191554083949, 1479191554654647, 1479191564173170, 16383
1479193192275051, 1479193192275773, 1479193192377827, 1479193192397142, 1479193192534900, 1479193201033728, 16383
1479194830583039, 1479194830583854, 1479194830686649, 1479194830706167, 1479194830850092, 1479194839324531, 16383
1479196468883008, 1479196468883804, 1479196468987100, 1479196469005914, 1479196469138802, 1479196477793388, 16383
1479198107142755, 1479198107143310, 1479198107247105, 1479198107266179, 1479198107405067, 1479198115846747, 16383
1479199745437667, 1479199745438370, 1479199745538536, 1479199745558128, 1479199745692979, 1479199754135956, 16383
1479201383749226, 1479201383749911, 1479201383853336, 1479201383872021, 1479201384028556, 1479201392463570, 16383
1479203022044080, 1479203022044654, 1479203022146894, 1479203022166301, 1479203022298615, 1479203030758092, 16383
1479204660408063, 1479204660408841, 1479204660509970, 1479204660529451, 1479204660663098, 1479204669099427, 16383
1479206298636824, 1479206298637528, 1479206298738657, 1479206298757564, 1479206298892970, 1479206307334058, 16383
1479207936997176, 1479207936997972, 1479207937098786, 1479207937117564, 1479207937255951, 1479207946500272, 16383
1479209575274416, 1479209575275120, 1479209575375008, 1479209575395211, 1479209575529636, 1479209583975520, 16383
1479211213542230, 1479211213542952, 1479211213641970, 1479211213661451, 1479211213794876, 1479211222273167, 16383
1479212851841820, 1479212851842543, 1479212851944134, 1479212851964190, 1479212852163891, 1479212860590405, 16383
1479214490147354, 1479214490148058, 1479214490249613, 1479214490269724, 1479214490405463, 1479214498850884, 16383
1479216128472313, 1479216128473035, 1479216128572794, 1479216128591701, 1479216128728163, 1479216137177361, 16383
1479217766746660, 1479217766747383, 1479217766850678, 1479217766870178, 1479217767005473, 1479217775446357, 16383
1479219405083080, 1479219405083784, 1479219405184542, 1479219405204524, 1479219405339615, 1479219413778870, 16383
1479221046170400, 1479221046172289, 1479221046350176, 1479221046407361, 1479221046723191, 1479221071639477, 16383
1479222684072081, 1479222684074081, 1479222684255098, 1479222684310709, 1479222684404708, 1479222697033812, 8192
1479222697307717, 1479222697309773, 1479222697359198, 1479222697406864, 1479222697500438, 1479222710186152, 8191
1479223501711147, 1479223501713036, 1479223501889071, 1479223501948756, 1479223502045885, 1479223514673767, 8192
1479225141939287, 1479225141941176, 1479225142121897, 1479225142182026, 1479225142508838, 1479225167418272, 16383
1479226777455452, 1479226777456156, 1479226777556655, 1479226777576007, 1479226777711672, 1479226786151093, 16383
1479228415770146, 1479228415770831, 1479228415862626, 1479228415881959, 1479228416031588, 1479228424484583, 16383
1479230056067116, 1479230056069190, 1479230056247929, 1479230056304299, 1479230056394853, 1479230068982217, 8192
1479230069313548, 1479230069315381, 1479230069365529, 1479230069412195, 1479230069506898, 1479230081973596, 8191
1479230874144916, 1479230874146879, 1479230874326859, 1479230874383377, 1479230874479339, 1479230887095721, 8192
1479232511546283, 1479232511546986, 1479232511648041, 1479232511668856, 1479232511807336, 1479232520280516, 16383
1479234149845696, 1479234149846455, 1479234149946991, 1479234149966898, 1479234150102952, 1479234158545225, 16383
1479235790915711, 1479235790917619, 1479235791097710, 1479235791155894, 1479235791480965, 1479235816471695, 16383
1479237428067744, 1479237428069652, 1479237428254150, 1479237428311501, 1479237428404500, 1479237441028660, 8192
1479237441360194, 1479237441362231, 1479237441410768, 1479237441457786, 1479237441554155, 1479237454030353, 8191
