Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
947466415694018, 947466415696499, 947466415878997, 947466415924553, 947466416129699, 947466548650702, 8192
947466549124105, 947466549125938, 947466549211419, 947466549262530, 947466549396232, 947466676454993, 8191
947467230029331, 947467230031627, 947467230248977, 947467230308680, 947467230442178, 947467364485167, 8192
947468054162176, 947468054164824, 947468054359581, 947468054419359, 947468054523450, 947468176422540, 8191
947468870284415, 947468870286526, 947468870499246, 947468870562949, 947468870707430, 947468988798965, 8192
947469687491680, 947469687493717, 947469687667568, 947469687725104, 947469687828362, 947469805371792, 8191
947470506249448, 947470506251504, 947470506414725, 947470506473817, 947470506574908, 947470624425316, 8192
947471325473675, 947471325475601, 947471325655580, 947471325712932, 947471325819116, 947471443597024, 8191
947472144676679, 947472144678586, 947472144834288, 947472144891362, 947472144990509, 947472262769436, 8192
947473782139510, 947473782140306, 947473782237287, 947473782257675, 947473782810707, 947474024671609, 16383
947475421726226, 947475421728337, 947475421910021, 947475421969224, 947475422070315, 947475539843650, 8192
947475540318812, 947475540320626, 947475540396866, 947475540452996, 947475540549402, 947475658258237, 8191
947477060112676, 947477060114694, 947477060299044, 947477060359433, 947477060468413, 947477177717382, 8192
947477177955880, 947477177956491, 947477177984620, 947477178003953, 947477178055971, 947477295170627, 8191
947477877275439, 947477877276346, 947477877377549, 947477877396808, 947477877441474, 947477994552945, 8192
947479519033409, 947479519035465, 947479519217741, 947479519277277, 947479519780883, 947479754509671, 16383
947481159699222, 947481159701111, 947481159892961, 947481159952386, 947481160110515, 947481277749276, 8192
947481278629730, 947481278631563, 947481278718451, 947481278774173, 947481278873357, 947481396642117, 8191
947481974514822, 947481974516711, 947481974694339, 947481974753598, 947481974852282, 947482092464784, 8192
947483612019758, 947483612020461, 947483612122146, 947483612141960, 947483612411254, 947483846420270, 16383
947485252062797, 947485252064815, 947485252238980, 947485252296220, 947485252397405, 947485369999185, 8192
947485370470810, 947485370472624, 947485370542309, 947485370596660, 947485370698863, 947485488258754, 8191
947486070344842, 947486070346768, 947486070527081, 947486070586451, 947486070685987, 947486188357415, 8192
947487710616563, 947487710618452, 947487710798172, 947487710858061, 947487711196779, 947487945856030, 16383
947489346104552, 947489346105367, 947489346203477, 947489346222458, 947489346365234, 947489580492916, 16383
947490984416327, 947490984417197, 947490984512085, 947490984531363, 947490984677343, 947491219342130, 16383
947492624066865, 947492624068921, 947492624245789, 947492624303974, 947492624403936, 947492741936309, 8192
947492746273395, 947492746275580, 947492746459097, 947492746518967, 947492746625966, 947492864284412, 8191
947493442730738, 947493442732534, 947493442891829, 947493442950162, 947493443047827, 947493560714458, 8192
947495080209352, 947495080210111, 947495080313165, 947495080332813, 947495080490849, 947495314391550, 16383
947496720100848, 947496720102755, 947496720277217, 947496720335420, 947496720433863, 947496837918699, 8192
947496838371639, 947496838373454, 947496838441639, 947496838496749, 947496838596859, 947496956165658, 8191
947497538516629, 947497538518648, 947497538693442, 947497538753886, 947497538855830, 947497656528423, 8192
947499178814676, 947499178816527, 947499178975785, 947499179035710, 947499179381318, 947499414334139, 16383
947500814343083, 947500814343898, 947500814444804, 947500814464878, 947500814609691, 947501048573336, 16383
947502455382064, 947502455383990, 947502455562748, 947502455623877, 947502455955892, 947502690584048, 16383
947504092084402, 947504092086458, 947504092280252, 947504092340474, 947504092444176, 947504210307971, 8192
947504210758597, 947504210760393, 947504210830411, 947504210885151, 947504210979113, 947504328688372, 8191
947504909442414, 947504909443321, 947504909547876, 947504909567820, 947504909642171, 947505026719844, 8192
947505728555353, 947505728556056, 947505728645444, 947505728665740, 947505728735666, 947505845798746, 8191
947506549238868, 947506549240868, 947506549417551, 947506549475532, 947506549597661, 947506667179347, 8192
947508190175235, 947508190177124, 947508190353808, 947508190413659, 947508190562565, 947508308195621, 8192
947508308451971, 947508308454045, 947508308517285, 947508308598377, 947508308788504, 947508426356635, 8191
947509825031533, 947509825032273, 947509825130217, 947509825152161, 947509825314159, 947510059396747, 16383
947511466861297, 947511466863223, 947511467210793, 947511467365977, 947511467941101, 947511703519840, 16383
947512286162953, 947512286164916, 947512286350303, 947512286409562, 947512286511506, 947512404142691, 8192
947513102345900, 947513102348141, 947513102514732, 947513102572491, 947513102669064, 947513225597549, 8191
947513921694982, 947513921697001, 947513921871425, 947513921932998, 947513922094126, 947514039665739, 8192
947515559082880, 947515559083584, 947515559185064, 947515559205360, 947515559371655, 947515793383076, 16383
947517199400785, 947517199402748, 947517199664412, 947517199788559, 947517199911262, 947517323107707, 8192
947517326176899, 947517326179250, 947517326314323, 947517326391971, 947517326497951, 947517444840000, 8191
947518017445416, 947518017447305, 947518017604710, 947518017663062, 947518017820282, 947518135385932, 8192
947519654887107, 947519654887829, 947519654988495, 947519655008346, 947519655174234, 947519889125451, 16383
947521293370102, 947521293370916, 947521293499100, 947521293523026, 947521300325162, 947521540567428, 16383
947522932470885, 947522932473663, 947522932685272, 947522932746512, 947522932838660, 947523052413548, 8192
947523052669305, 947523052672008, 947523052758452, 947523052816322, 947523052918691, 947523176598668, 8191
947524572102070, 947524572104015, 947524572283902, 947524572344661, 947524572502604, 947524690103289, 8192
947524690695006, 947524690697024, 947524690765449, 947524690846782, 947524690971984, 947524808207933, 8191
947525388360883, 947525388361735, 947525388452771, 947525388472641, 947525388545992, 947525505648683, 8192
