Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
167446040922987, 167446040923765, 167446041016153, 167446041031615, 167446041083244, 167446072114649, 8192
167446072298647, 167446072299480, 167446072326720, 167446072340609, 167446072415182, 167446099107949, 8191
167446857814538, 167446857816594, 167446858021036, 167446858085220, 167446858226737, 167446888400392, 8192
167447676817456, 167447676819530, 167447677008824, 167447677069860, 167447677196229, 167447703301909, 8191
167448495873132, 167448495875058, 167448496127907, 167448496181665, 167448496306960, 167448519027584, 8192
167449314987918, 167449314989900, 167449315170324, 167449315217897, 167449315335118, 167449341354929, 8191
167450132770127, 167450132770978, 167450132872737, 167450132889273, 167450132935291, 167450155445140, 8192
167450951901783, 167450951902617, 167450952027152, 167450952045930, 167450952097966, 167450979389837, 8191
167451771068903, 167451771069625, 167451771166346, 167451771182735, 167451771229160, 167451793769675, 8192
167452591571841, 167452591573804, 167452591754950, 167452591801153, 167452591921411, 167452617946833, 8191
167453411033920, 167453411035902, 167453411197733, 167453411242455, 167453411357157, 167453433885895, 8192
167454229924209, 167454229926154, 167454230093300, 167454230139596, 167454230257002, 167454256033352, 8191
167455049134143, 167455049136365, 167455049315974, 167455049363529, 167455049483473, 167455071590640, 8192
167455866774964, 167455866775705, 167455866867852, 167455866884463, 167455866932166, 167455892779349, 8191
167456687377901, 167456687379883, 167456687558214, 167456687605455, 167456687724083, 167456709507717, 8192
167457506459429, 167457506461281, 167457506622724, 167457506668334, 167457506783241, 167457532365556, 8191
167458325724196, 167458325726233, 167458325906064, 167458325952656, 167458326068266, 167458348228989, 8192
167459144814001, 167459144816020, 167459144981166, 167459145027555, 167459145144776, 167459170836997, 8191
167459963980528, 167459963982491, 167459964195619, 167459964242711, 167459964363450, 167459986251065, 8192
167460783075241, 167460783077241, 167460783240628, 167460783285443, 167460783402071, 167460809156310, 8191
167461602278398, 167461602280379, 167461602458025, 167461602504506, 167461602622079, 167461624566304, 8192
167462421441036, 167462421443091, 167462421614775, 167462421662015, 167462421781069, 167462447595141, 8191
167463239194745, 167463239195523, 167463239289762, 167463239306762, 167463239352910, 167463261889369, 8192
167464059763571, 167464059765553, 167464059934014, 167464059979810, 167464060164345, 167464085768345, 8191
167464878866432, 167464878868507, 167464879046690, 167464879092856, 167464879209281, 167464901079562, 8192
167465698011367, 167465698013367, 167465698196958, 167465698242957, 167465698360771, 167465724138991, 8191
167466517227727, 167466517229634, 167466517395651, 167466517441780, 167466517558594, 167466539864556, 8192
167467336332681, 167467336334718, 167467336513716, 167467336560086, 167467336678084, 167467362262252, 8191
167468155473430, 167468155475412, 167468155639317, 167468155685817, 167468155802779, 167468177910558, 8192
167468974591865, 167468974593865, 167468974778530, 167468974824289, 167468974941417, 167469000613417, 8191
167469793813373, 167469793815466, 167469793989335, 167469794036204, 167469794155648, 167469816130743, 8192
167470611473713, 167470611474454, 167470611575157, 167470611592156, 167470611639823, 167470637067732, 8191
167471432119076, 167471432121058, 167471432286667, 167471432333167, 167471432445110, 167471454399742, 8192
167472251174512, 167472251176494, 167472251365936, 167472251412843, 167472251535471, 167472277122046, 8191
167473070379076, 167473070381057, 167473070538148, 167473070583722, 167473070698850, 167473092995609, 8192
167473889525011, 167473889527085, 167473889702527, 167473889748638, 167473889867155, 167473915499322, 8191
167474708739278, 167474708741204, 167474708898184, 167474708945276, 167474709065719, 167474731232812, 8192
167475527943509, 167475527945509, 167475528142192, 167475528189321, 167475528305227, 167475553926412, 8191
167476346987926, 167476346989908, 167476347166628, 167476347213720, 167476347331293, 167476369326166, 8192
167477166190657, 167477166192546, 167477166365507, 167477166411914, 167477166528339, 167477192178783, 8191
167477985368573, 167477985370666, 167477985548571, 167477985595830, 167477985713273, 167478007547647, 8192
167478804488119, 167478804490138, 167478804658469, 167478804703617, 167478804819708, 167478830583633, 8191
167480444105253, 167480444107142, 167480444286547, 167480444334399, 167480444453545, 167480466652286, 8192
167480467060134, 167480467061819, 167480467119744, 167480467165966, 167480467285576, 167480492381711, 8191
167481260505458, 167481260506162, 167481260605124, 167481260652401, 167481260725049, 167481282232019, 8192
