Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
7527231965555, 7527231966944, 7527232099442, 7527232116794, 7527232169219, 7527253662964, 8192
7527254555028, 7527254556380, 7527254620527, 7527254644601, 7527255204113, 7527296624677, 16383
7527298386360, 7527298389934, 7527298637820, 7527298667282, 7527298953908, 7527338469106, 16383
7527339349892, 7527339350725, 7527339429465, 7527339450150, 7527339510150, 7527359202046, 8192
7527359973518, 7527359974351, 7527359997721, 7527360029147, 7527360191793, 7527399250422, 16383
7527400080338, 7527400080949, 7527400108412, 7527400120727, 7527400154356, 7527419743772, 8192
7527419802864, 7527419803697, 7527419819215, 7527419836363, 7527419879492, 7527439885237, 8191
7527439982958, 7527439983791, 7527440025105, 7527440041124, 7527440097160, 7527461543943, 8192
7527461658293, 7527461659126, 7527461681385, 7527461699348, 7527461754144, 7527481487039, 8191
7527481582464, 7527481583353, 7527481600297, 7527481617223, 7527481662315, 7527502272274, 8192
7527502353440, 7527502354292, 7527502373051, 7527502388606, 7527502440124, 7527522269463, 8191
7527522339610, 7527522340425, 7527522356480, 7527522372888, 7527522413202, 7527542966884, 8192
7527543033198, 7527543034031, 7527543050568, 7527543065772, 7527543101438, 7527563065146, 8191
7527563132219, 7527563132941, 7527563149182, 7527563164533, 7527563199533, 7527582650635, 8192
7527582710431, 7527582711375, 7527582727283, 7527582742023, 7527582777671, 7527602245144, 8191
7527602313495, 7527602314198, 7527602330587, 7527602345494, 7527602378142, 7527621828930, 8192
7527621886651, 7527621887429, 7527621903040, 7527621918021, 7527621952595, 7527641416642, 8191
7527641485326, 7527641486141, 7527641501252, 7527641516993, 7527641555048, 7527661045650, 8192
7527661109908, 7527661110723, 7527661126741, 7527661142315, 7527661184074, 7527680673954, 8191
7527680736972, 7527680737768, 7527680753694, 7527680769286, 7527680805360, 7527700292110, 8192
7527700362572, 7527700363387, 7527700380239, 7527700396294, 7527700435460, 7527719883637, 8191
7527719942303, 7527719943081, 7527719958636, 7527719974136, 7527720021339, 7527739515274, 8192
7527739591792, 7527739592625, 7527739607866, 7527739624866, 7527739669699, 7527759170819, 8191
7527759250429, 7527759251244, 7527759271170, 7527759288651, 7527759330354, 7527778940233, 8192
7527779055046, 7527779056028, 7527779090490, 7527779109897, 7527779162249, 7527798949903, 8191
7527799087920, 7527799088994, 7527799116771, 7527799135919, 7527799178233, 7527818807500, 8192
7527818928518, 7527818929332, 7527818952443, 7527818971313, 7527819025498, 7527839087908, 8191
7527839218981, 7527839219832, 7527839244314, 7527839263665, 7527839313424, 7527860286360, 8192
7527860441247, 7527860442303, 7527860463025, 7527860483302, 7527860551690, 7527880217920, 8191
7527880344937, 7527880345789, 7527880370011, 7527880389862, 7527880441566, 7527901173134, 8192
7527901274133, 7527901275078, 7527901294966, 7527901312448, 7527901358688, 7527921066750, 8191
7527921165157, 7527921166027, 7527921185601, 7527921202638, 7527921245489, 7527940840682, 8192
