Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
1218293366256389, 1218293366258629, 1218293366432720, 1218293366476849, 1218293366718754, 1218293385129769, 8192
1218293775732855, 1218293775735059, 1218293775927890, 1218293775990463, 1218293776232349, 1218293792504148, 8191
1218294192631664, 1218294192633719, 1218294192820384, 1218294192880216, 1218294193019622, 1218294208827926, 8192
1218294596311528, 1218294596313603, 1218294596504786, 1218294596563359, 1218294596667043, 1218294615073706, 8191
1218295004417344, 1218295004419362, 1218295004599268, 1218295004660248, 1218295004763266, 1218295020478052, 8192
1218295416281765, 1218295416283783, 1218295416474429, 1218295416534151, 1218295416639168, 1218295432573730, 8191
1218295824145675, 1218295824147861, 1218295824335081, 1218295824394876, 1218295824493357, 1218295840422770, 8192
1218296235057496, 1218296235059570, 1218296235246198, 1218296235304142, 1218296235397955, 1218296251105834, 8191
1218296642544541, 1218296642545745, 1218296642631651, 1218296642651854, 1218296642697039, 1218296648844618, 8192
1218297052788777, 1218297052789517, 1218297052889590, 1218297052909942, 1218297052958256, 1218297058195309, 8191
1218297463299843, 1218297463300713, 1218297463415731, 1218297463437693, 1218297463494082, 1218297469090445, 8192
1218297871931579, 1218297871932375, 1218297872103281, 1218297872127114, 1218297872172335, 1218297877386036, 8191
1218298281723838, 1218298281724542, 1218298281831467, 1218298281852300, 1218298281895892, 1218298287530218, 8192
1218298696073603, 1218298696074510, 1218298696220656, 1218298696242619, 1218298696321137, 1218298716164932, 8191
1218299100699032, 1218299100699735, 1218299100797790, 1218299100817956, 1218299100870030, 1218299106119471, 8192
1218299510210295, 1218299510211109, 1218299510298979, 1218299510318405, 1218299510367145, 1218299515599549, 8191
1218299919119028, 1218299919120083, 1218299919198860, 1218299919218415, 1218299919263545, 1218299924809038, 8192
1218300329363060, 1218300329363801, 1218300329439837, 1218300329459448, 1218300329506300, 1218300334723945, 8191
1218300738972563, 1218300738973286, 1218300739059229, 1218300739078173, 1218300739121154, 1218300744349614, 8192
1218301148532900, 1218301148533660, 1218301148619862, 1218301148639510, 1218301148682787, 1218301153908710, 8191
1218301558107033, 1218301558107663, 1218301558183884, 1218301558202440, 1218301558248032, 1218301563464621, 8192
1218301967670945, 1218301967671778, 1218301967753018, 1218301967772054, 1218301967816202, 1218301973051754, 8191
1218302377267596, 1218302377268337, 1218302377377595, 1218302377397632, 1218302377445946, 1218302382699276, 8192
1218302786120534, 1218302786121163, 1218302786205033, 1218302786224347, 1218302786265032, 1218302791509825, 8191
1218303196423474, 1218303196424085, 1218303196508677, 1218303196528602, 1218303196570454, 1218303201796562, 8192
1218303605278745, 1218303605279708, 1218303605375540, 1218303605395188, 1218303605439151, 1218303610672018, 8191
1218304015566926, 1218304015567574, 1218304015657555, 1218304015677258, 1218304015716332, 1218304020945514, 8192
1218304425130060, 1218304425130801, 1218304425219688, 1218304425238799, 1218304425283188, 1218304430515870, 8191
1218304834700175, 1218304834700786, 1218304834783915, 1218304834802655, 1218304834844136, 1218304840108373, 8192
1218305243594668, 1218305243595687, 1218305243690019, 1218305243709630, 1218305243749296, 1218305248990274, 8191
1218305653871961, 1218305653872794, 1218305653975089, 1218305653994682, 1218305654038385, 1218305659278919, 8192
1218306063411447, 1218306063412151, 1218306063504465, 1218306063523835, 1218306063568538, 1218306068790220, 8191
1218306473008599, 1218306473009173, 1218306473096043, 1218306473114654, 1218306473158912, 1218306478370595, 8192
1218306882570271, 1218306882570993, 1218306882660473, 1218306882680195, 1218306882722195, 1218306888035654, 8191
1218307292183163, 1218307292183867, 1218307292263348, 1218307292283218, 1218307292325717, 1218307297543381, 8192
1218307701024195, 1218307701024787, 1218307701114860, 1218307701134360, 1218307701178563, 1218307706413560, 8191
1218308110629995, 1218308110631032, 1218308110726050, 1218308110745827, 1218308110790771, 1218308116727093, 8192
1218308520865030, 1218308520865882, 1218308520949251, 1218308520968917, 1218308521012824, 1218308526240562, 8191
1218308930452997, 1218308930453812, 1218308930538404, 1218308930557015, 1218308930599292, 1218308935827659, 8192
1218309340025169, 1218309340025854, 1218309340096279, 1218309340115260, 1218309340159519, 1218309345385312, 8191
1218309749630081, 1218309749630803, 1218309749729265, 1218309749748450, 1218309749791449, 1218309755029909, 8192
1218310159158697, 1218310159159401, 1218310159252345, 1218310159272215, 1218310159318436, 1218310164564563, 8191
1218310568752554, 1218310568753276, 1218310568839498, 1218310568859349, 1218310568903089, 1218310574123012, 8192
1218310978320263, 1218310978320856, 1218310978418281, 1218310978437854, 1218310978483928, 1218310983727036, 8191
1218311387218331, 1218311387219628, 1218311387322034, 1218311387341682, 1218311387386126, 1218311392805750, 8192
1218311797470885, 1218311797471625, 1218311797548106, 1218311797568143, 1218311797614161, 1218311802837158, 8191
1218312207063297, 1218312207064038, 1218312207141704, 1218312207160981, 1218312207201870, 1218312212442774, 8192
1218312616616451, 1218312616617192, 1218312616690376, 1218312616709617, 1218312616752598, 1218312621960650, 8191
1218313026219493, 1218313026220364, 1218313026306937, 1218313026327529, 1218313026369547, 1218313031602340, 8192
1218313435769832, 1218313435770555, 1218313435850609, 1218313435870016, 1218313435911220, 1218313441151031, 8191
1218313845352505, 1218313845353079, 1218313845426800, 1218313845445818, 1218313845488929, 1218313850712093, 8192
1218314254240703, 1218314254241833, 1218314254338424, 1218314254358146, 1218314254399868, 1218314259631680, 8191
1218314664538793, 1218314664539516, 1218314664645866, 1218314664665311, 1218314664712606, 1218314669958770, 8192
1218315074069615, 1218315074070355, 1218315074152429, 1218315074171965, 1218315074216224, 1218315079439851, 8191
1218315483653620, 1218315483654343, 1218315483719620, 1218315483738082, 1218315483779656, 1218315489165633, 8192
1218315893203164, 1218315893203719, 1218315893297996, 1218315893317459, 1218315893360958, 1218315898623232, 8191
1218316302812095, 1218316302812836, 1218316302899076, 1218316302917594, 1218316302957686, 1218316308206238, 8192
1218316712382731, 1218316712383324, 1218316712469212, 1218316712488804, 1218316712530489, 1218316718452496, 8191
1218317121955256, 1218317121955978, 1218317122034477, 1218317122053977, 1218317122095236, 1218317127332307, 8192
1218317530828548, 1218317530829344, 1218317530933843, 1218317530953824, 1218317530995527, 1218317536820851, 8191
1218317941115250, 1218317941115991, 1218317941204175, 1218317941223045, 1218317941264082, 1218317946494782, 8192
1218318350665405, 1218318350665979, 1218318350742867, 1218318350762033, 1218318350803348, 1218318356044233, 8191
1218318760286096, 1218318760287133, 1218318760371817, 1218318760390928, 1218318760432742, 1218318765660073, 8192
1218319169805140, 1218319169805825, 1218319169891232, 1218319169910491, 1218319169954805, 1218319175170672, 8191
1218319579407887, 1218319579408480, 1218319579493979, 1218319579512645, 1218319579554534, 1218319584785382, 8192
1218319988976913, 1218319988977635, 1218319989061689, 1218319989080726, 1218319989126763, 1218319994377204, 8191
1218320397870853, 1218320397871964, 1218320397974426, 1218320397994333, 1218320398038351, 1218320403279829, 8192
1218320808133685, 1218320808134537, 1218320808231962, 1218320808251554, 1218320808297702, 1218320813524014, 8191
1218321217699396, 1218321217700118, 1218321217784284, 1218321217803024, 1218321217847283, 1218321223070947, 8192
1218321627269199, 1218321627269922, 1218321627360032, 1218321627379476, 1218321627424642, 1218321632687620, 8191
1218322036877558, 1218322036878373, 1218322036963520, 1218322036983797, 1218322037025241, 1218322042259701, 8192
1218322446413991, 1218322446414769, 1218322446494565, 1218322446513509, 1218322446557527, 1218322451782301, 8191
1218322856039942, 1218322856040646, 1218322856127664, 1218322856147478, 1218322856192052, 1218322861418715, 8192
1218323265578765, 1218323265579487, 1218323265667782, 1218323265686745, 1218323265730578, 1218323270953556, 8191
1218323674473521, 1218323674474132, 1218323674563131, 1218323674582594, 1218323674627093, 1218323679888201, 8192
1218324084711650, 1218324084712317, 1218324084805242, 1218324084824131, 1218324084871611, 1218324090110367, 8191
1218324493634258, 1218324493635702, 1218324493732497, 1218324493751275, 1218324493794478, 1218324499022679, 8192
1218324903891498, 1218324903892332, 1218324903980738, 1218324904038608, 1218324904091737, 1218324909320530, 8191
1218325313454247, 1218325313454969, 1218325313533690, 1218325313552672, 1218325313594227, 1218325318826853, 8192
1218325722365299, 1218325722366169, 1218325722469205, 1218325722489001, 1218325722530908, 1218325727780183, 8191
1218326132614707, 1218326132615447, 1218326132727668, 1218326132749298, 1218326132790631, 1218326138021961, 8192
1218326542167789, 1218326542168529, 1218326542258362, 1218326542278417, 1218326542321176, 1218326547551487, 8191
1218326951772963, 1218326951773704, 1218326951883406, 1218326951904184, 1218326951955924, 1218326957256957, 8192
1218327361309064, 1218327361309786, 1218327361394470, 1218327361414341, 1218327361457099, 1218327366683930, 8191
1218327770931238, 1218327770931979, 1218327771019330, 1218327771038015, 1218327771079829, 1218327776312937, 8192
1218328180470358, 1218328180471080, 1218328180566542, 1218328180586079, 1218328180632782, 1218328186063406, 8191
1218328590062718, 1218328590063458, 1218328590152772, 1218328590171679, 1218328590213346, 1218328595433083, 8192
1218328998923475, 1218328998924086, 1218328998998789, 1218328999017289, 1218328999062307, 1218329004325136, 8191
1218329409213716, 1218329409214549, 1218329409307585, 1218329409326529, 1218329409365658, 1218329414598340, 8192
1218329818766391, 1218329818767280, 1218329818848612, 1218329818867908, 1218329818909204, 1218329824150238, 8191
1218330227674555, 1218330227675722, 1218330227759962, 1218330227779147, 1218330227820442, 1218330233055532, 8192
1218330637907649, 1218330637908390, 1218330637992296, 1218330638011351, 1218330638053184, 1218330643275107, 8191
