Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
93809660148240, 93809660149055, 93809660252202, 93809660270757, 93809680234894, 93809744779739, 16383
93811289450504, 93811289451356, 93811289553207, 93811289572854, 93811289623373, 93811311978356, 8192
93811312100355, 93811312101040, 93811312123540, 93811312136891, 93811312202669, 93811347256120, 8191
93812927711272, 93812927712161, 93812927814104, 93812927834511, 93812927877955, 93812951036264, 8192
93812951140245, 93812951140856, 93812951159800, 93812951173152, 93812951233873, 93812984021754, 8191
93813746887942, 93813746888776, 93813746991256, 93813747011589, 93813747053107, 93813769803642, 8192
93814565955780, 93814565956632, 93814566056928, 93814566077205, 93814566116242, 93814599923335, 8191
93815385172284, 93815385172987, 93815385275764, 93815385295801, 93815385335208, 93815408778051, 8192
93816204321565, 93816204322361, 93816204414768, 93816204434323, 93816204477267, 93816238268638, 8191
93817023466902, 93817023467735, 93817023569364, 93817023589882, 93817023632826, 93817046901190, 8192
93817842558795, 93817842559499, 93817842646609, 93817842666442, 93817842708201, 93817876487442, 8191
93818661764835, 93818661765539, 93818661861890, 93818661881926, 93818661922722, 93818685177901, 8192
93819480892857, 93819480893561, 93819480990708, 93819481011337, 93819481052707, 93819514848060, 8191
93821119837487, 93821119838209, 93821119939374, 93821119959597, 93821120324056, 93821169272240, 16383
93822758134437, 93822758135141, 93822758236436, 93822758255621, 93822758529581, 93822808096482, 16383
93824396481553, 93824396482238, 93824396584459, 93824396603793, 93824396873179, 93824445661309, 16383
93826036694299, 93826036695002, 93826036793538, 93826036813149, 93826040346522, 93826089166652, 16383
93827672381236, 93827672381958, 93827672484624, 93827672503698, 93827672546401, 93827696101299, 8192
93827696214668, 93827696215427, 93827696234001, 93827696247020, 93827696298704, 93827731085380, 8191
93829311331160, 93829311331901, 93829311431326, 93829311450918, 93829311716249, 93829360522342, 16383
93830949629868, 93830949630682, 93830949732607, 93830949752070, 93830950018216, 93831014383137, 16383
93832587950704, 93832587951630, 93832588081388, 93832588102610, 93832588366126, 93832636667668, 16383
93834226224652, 93834226225504, 93834226323743, 93834226343373, 93834226606426, 93834275333260, 16383
93835864034566, 93835864035289, 93835864124195, 93835864143658, 93835864184880, 93835888290531, 8192
93835888444974, 93835888445900, 93835888465270, 93835888481585, 93835888524214, 93835923323019, 8191
93837502863563, 93837502864267, 93837502963562, 93837502983007, 93837503246356, 93837552287484, 16383
93838321367793, 93838321368478, 93838321453570, 93838321473495, 93838321512810, 93838345297742, 8192
93839140495127, 93839140495831, 93839140596534, 93839140616107, 93839140658977, 93839173442765, 8191
93840779437289, 93840779438085, 93840779539973, 93840779559676, 93840779837711, 93840829074670, 16383
93842417737864, 93842417738679, 93842417840289, 93842417859992, 93842418127434, 93842467110544, 16383
93844055410185, 93844055411000, 93844055510110, 93844055530091, 93844055565480, 93844084155383, 8192
93844084261475, 93844084262290, 93844084281919, 93844084293863, 93844084347567, 93844122044565, 8191
93845694344253, 93845694345031, 93845694443678, 93845694463307, 93845694703472, 93845744021560, 16383
93847332648012, 93847332648716, 93847332746881, 93847332767122, 93847332994620, 93847382991312, 16383
93848970958307, 93848970959122, 93848971055140, 93848971074862, 93848971299693, 93849019256146, 16383
93850609253639, 93850609254343, 93850609353620, 93850609373712, 93850609604562, 93850658504228, 16383
93852247538990, 93852247539916, 93852247639248, 93852247658803, 93852247885783, 93852296605506, 16383
93853885846339, 93853885847154, 93853885945783, 93853885965505, 93853886190373, 93853977993579, 16383
93855524038116, 93855524038912, 93855524145263, 93855524164707, 93855524229632, 93855547794215, 8192
93855549712881, 93855549713641, 93855549793621, 93855549807251, 93855549852528, 93855584051524, 8191
93857162426371, 93857162427112, 93857162530148, 93857162549963, 93857162791571, 93857224895941, 16383
93858800744627, 93858800745312, 93858800845645, 93858800865978, 93858801095883, 93858849203557, 16383
93860439051920, 93860439052623, 93860439155196, 93860439174696, 93860439409175, 93860489425553, 16383
93862077351841, 93862077352582, 93862077454211, 93862077474266, 93862077709245, 93862124765059, 16383
93863715654744, 93863715655429, 93863715756447, 93863715776058, 93863716042814, 93863763035555, 16383
93865353951610, 93865353952332, 93865354034998, 93865354054257, 93865354288143, 93865414517346, 16383
93866992060032, 93866992060736, 93866992158698, 93866992178864, 93866992243715, 93867014643569, 8192
93867014872326, 93867014872937, 93867014893640, 93867014912751, 93867014980195, 93867049021285, 8191
93867810771830, 93867810772608, 93867810872588, 93867810891921, 93867810959772, 93867833690863, 8192
93869449745114, 93869449745947, 93869449848576, 93869449869094, 93869450120184, 93869497288737, 16383
93871087390188, 93871087390928, 93871087489668, 93871087509686, 93871087544853, 93871111064547, 8192
93871111302878, 93871111303804, 93871111324304, 93871111341044, 93871111402025, 93871145473911, 8191
93872726327452, 93872726328267, 93872726421544, 93872726441396, 93872726670930, 93872775044861, 16383
93874364660611, 93874364661297, 93874364739296, 93874364759036, 93874364992090, 93874413105874, 16383
93876002957104, 93876002957919, 93876003058307, 93876003078029, 93876003341563, 93876053523327, 16383
93877641248948, 93877641249744, 93877641339817, 93877641359224, 93877641585704, 93877689725284, 16383
93879279576439, 93879279577254, 93879279676827, 93879279696790, 93879279925102, 93879327952017, 16383
93880917833727, 93880917834542, 93880917936633, 93880917955911, 93880918221834, 93880966639394, 16383
93882556346919, 93882556347752, 93882556457381, 93882556477066, 93882556712638, 93882607489637, 16383
93883374667756, 93883374668441, 93883374757847, 93883374777144, 93883374840124, 93883398401299, 8192
93884193768196, 93884193769011, 93884193868380, 93884193888528, 93884193952268, 93884227763749, 8191
93885012979357, 93885012980209, 93885013084078, 93885013104856, 93885013171947, 93885036201017, 8192
93885832752068, 93885832752771, 93885832853011, 93885832872307, 93885832936770, 93885866541197, 8191
93886651260791, 93886651261476, 93886651352975, 93886651372531, 93886651412290, 93886674723708, 8192
93887470380619, 93887470381323, 93887470481230, 93887470500840, 93887470542247, 93887503639995, 8191
93888289565706, 93888289566540, 93888289660353, 93888289679390, 93888289721427, 93888312841458, 8192
93889108686905, 93889108687627, 93889108783515, 93889108804089, 93889108847255, 93889141581580, 8191
93889927861751, 93889927862454, 93889927958157, 93889927978379, 93889928044471, 93889951026337, 8192
93890746960949, 93890746961653, 93890747062985, 93890747083466, 93890747125447, 93890780278620, 8191
93891566345700, 93891566346589, 93891566449755, 93891566470236, 93891566513976, 93891589556360, 8192
93892385273067, 93892385273771, 93892385364029, 93892385384047, 93892385426028, 93892418312500, 8191
93893204477931, 93893204478616, 93893204579300, 93893204598985, 93893204642410, 93893227560203, 8192
93894023583703, 93894023584555, 93894023678109, 93894023697757, 93894023738368, 93894056244251, 8191
93894842791066, 93894842791863, 93894842905250, 93894842925787, 93894842968972, 93894865824635, 8192
93895661865172, 93895661865875, 93895661947726, 93895661967356, 93895662006226, 93895695571728, 8191
93896481071202, 93896481071998, 93896481169016, 93896481188423, 93896481230978, 93896504276491, 8192
93897300182307, 93897300182899, 93897300272472, 93897300292639, 93897300338731, 93897333122834, 8191
93898119364800, 93898119365596, 93898119465280, 93898119485261, 93898119528391, 93898142427406, 8192
93898938470293, 93898938470997, 93898938557330, 93898938576589, 93898938620051, 93898971688855, 8191
93899757666045, 93899757666730, 93899757765044, 93899757784766, 93899757824655, 93899780802928, 8192
93900576791316, 93900576792113, 93900576892834, 93900576912982, 93900576955333, 93900609874323, 8191
93901395995049, 93901395995772, 93901396103419, 93901396124048, 93901396165807, 93901419072785, 8192
93903034946880, 93903034947584, 93903035052787, 93903035073268, 93903035307895, 93903084092914, 16383
93904673244810, 93904673245514, 93904673342809, 93904673362938, 93904673592399, 93904723176058, 16383
93906311537906, 93906311538739, 93906311636553, 93906311656257, 93906311898143, 93906359883688, 16383
93907949843983, 93907949844705, 93907949947889, 93907949968074, 93907950193072, 93907998862740, 16383
93909588207818, 93909588208596, 93909588311521, 93909588331706, 93909588576036, 93909635417648, 16383
93911226455672, 93911226456450, 93911226557597, 93911226577227, 93911226807447, 93911276974174, 16383
93912864753952, 93912864754729, 93912864853932, 93912864873173, 93912865127504, 93912914314648, 16383
93914503047527, 93914503048360, 93914503150322, 93914503169674, 93914503397690, 93914551222589, 16383
93916141359861, 93916141360676, 93916141457582, 93916141477193, 93916141722654, 93916190230268, 16383
93917779643454, 93917779644232, 93917779745064, 93917779764860, 93917780041913, 93917828246086, 16383
93919417316608, 93919417317312, 93919417414996, 93919417434366, 93919417474607, 93919441013745, 8192
93919441197428, 93919441198002, 93919441218391, 93919441231113, 93919441278909, 93919474474748, 8191
93921056252009, 93921056252916, 93921056354915, 93921056374434, 93921056624061, 93921104500274, 16383
93922694547934, 93922694548656, 93922694649581, 93922694669100, 93922694904486, 93922742839698, 16383
93924332179495, 93924332180273, 93924332288253, 93924332308012, 93924332373012, 93924355911983, 8192
93924356827455, 93924356828437, 93924356894066, 93924356907455, 93924356970732, 93924390968822, 8191
93925970471197, 93925970471919, 93925970562381, 93925970581640, 93925970645307, 93925993588339, 8192
93925993719357, 93925993720190, 93925993741505, 93925993758504, 93925993819207, 93926027874964, 8191
93927609488299, 93927609489151, 93927609590631, 93927609610316, 93927609847203, 93927657262735, 16383
93929247757982, 93929247758760, 93929247861629, 93929247880888, 93929248121553, 93929297810173, 16383
93930886025350, 93930886026146, 93930886117312, 93930886137071, 93930886362958, 93930935481565, 16383
93932524359883, 93932524360605, 93932524461808, 93932524481456, 93932524708695, 93932572389483, 16383
