Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, 
1128014702977815, 1128014702978407, 1128014703002277, 1128014703015203, 1128014703045277, 1128014708283477, 8192
1128014708341698, 1128014708342420, 1128014708404327, 1128014708422660, 1128014708467863, 1128014713813636, 8191
1128014713874672, 1128014713875580, 1128014713935338, 1128014713951190, 1128014714002078, 1128014719242407, 8192
1128014719298425, 1128014719299259, 1128014719351425, 1128014719369239, 1128014719415942, 1128014724672290, 8191
1128014724725734, 1128014724726697, 1128014724783529, 1128014724801085, 1128014724851751, 1128014730121283, 8192
1128014730180283, 1128014730180875, 1128014730240356, 1128014730255930, 1128014730296856, 1128014735724497, 8191
1128014735785404, 1128014735786219, 1128014735855440, 1128014735872366, 1128014735923828, 1128014741224194, 8192
1128014741288897, 1128014741289638, 1128014741350730, 1128014741366970, 1128014741415118, 1128014746931222, 8191
1128014746992999, 1128014746993610, 1128014747051831, 1128014747070146, 1128014747123479, 1128014752432881, 8192
1128014752490547, 1128014752491140, 1128014752541732, 1128014752556676, 1128014752599546, 1128014757845301, 8191
1128014757901263, 1128014757902541, 1128014757964559, 1128014757982225, 1128014758028892, 1128014763270480, 8192
1128014763329442, 1128014763330146, 1128014763391534, 1128014763410034, 1128014763461182, 1128014771842142, 8191
1128014771896863, 1128014771897456, 1128014771948029, 1128014771963437, 1128014772251193, 1128014779413759, 8192
1128014779476870, 1128014779477610, 1128014779517628, 1128014779532536, 1128014779579257, 1128014792900957, 8191
1128014793000975, 1128014793002771, 1128014793119196, 1128014793164862, 1128014793260083, 1128014811180583, 8192
1128014811285082, 1128014811287211, 1128014811409858, 1128014811455783, 1128014811550764, 1128014827065346, 8191
1128014827164956, 1128014827166734, 1128014827268122, 1128014827311566, 1128014827406176, 1128014842820685, 8192
1128014842919999, 1128014842922166, 1128014843036146, 1128014843082701, 1128014843177922, 1128014858738689, 8191
1128014858848447, 1128014858850577, 1128014858984687, 1128014859029871, 1128014859121629, 1128014874503473, 8192
1128014874595157, 1128014874597120, 1128014874678545, 1128014874720637, 1128014874806673, 1128014892595026, 8191
1128014892682858, 1128014892684618, 1128014892770728, 1128014892814135, 1128014892909078, 1128014908408142, 8192
1128014908583566, 1128014908585492, 1128014908714343, 1128014908762342, 1128014908856082, 1128014927920068, 8191
1128014928076011, 1128014928078752, 1128014928339230, 1128014928397878, 1128014928519006, 1128014943967311, 8192
1128014944125143, 1128014944127328, 1128014944246216, 1128014944294549, 1128014944386677, 1128014959803613, 8191
1128014959895019, 1128014959896945, 1128014959981259, 1128014960069869, 1128014960180682, 1128014975739783, 8192
1128014975840263, 1128014975842208, 1128014975942799, 1128014975988688, 1128014976123853, 1128014991784989, 8191
1128014991891284, 1128014991893488, 1128014992050727, 1128014992101226, 1128014992196818, 1128015007886102, 8192
1128015007982342, 1128015007984120, 1128015008125896, 1128015008170395, 1128015008260357, 1128015023603294, 8191
1128015023705292, 1128015023707348, 1128015023803625, 1128015023847420, 1128015023936068, 1128015039461095, 8192
1128015039580815, 1128015039582871, 1128015039686388, 1128015039731184, 1128015039830998, 1128015055540282, 8191
1128015055651910, 1128015055653929, 1128015055763724, 1128015055808001, 1128015055903185, 1128015071508156, 8192
1128015071599395, 1128015071601599, 1128015071691839, 1128015071733227, 1128015071819541, 1128015087117274, 8191
1128015087203569, 1128015087205588, 1128015087290180, 1128015087330716, 1128015087412882, 1128015102763929, 8192
1128015102858928, 1128015102861169, 1128015102966668, 1128015103012760, 1128015103104148, 1128015118442825, 8191
1128015118547157, 1128015118549176, 1128015118655693, 1128015118701618, 1128015118795710, 1128015134315607, 8192
1128015134418624, 1128015134420550, 1128015134529716, 1128015134576160, 1128015134678622, 1128015150091650, 8191
1128015150172241, 1128015150174130, 1128015150265018, 1128015150307129, 1128015150394368, 1128015166116801, 8192
1128015168287368, 1128015168289257, 1128015168462274, 1128015168509662, 1128015168605180, 1128015184118466, 8191
1128015184224335, 1128015184226613, 1128015184337501, 1128015184382926, 1128015184484628, 1128015200463687, 8192
1128015200565149, 1128015200567760, 1128015200669870, 1128015200713647, 1128015200809480, 1128015216246471, 8191
1128015216337562, 1128015216339321, 1128015216432468, 1128015216474153, 1128015216564226, 1128015231934292, 8192
1128015232084457, 1128015232086401, 1128015232199104, 1128015232242733, 1128015232339121, 1128015247787056, 8191
1128015247898906, 1128015247900814, 1128015247993165, 1128015248071516, 1128015248181385, 1128015263576987, 8192
1128015263678116, 1128015263680060, 1128015263765096, 1128015263807392, 1128015263901428, 1128015279329419, 8191
1128015279435899, 1128015279437677, 1128015279557435, 1128015279608323, 1128015279714359, 1128015295080684, 8192
1128015295190998, 1128015295192831, 1128015295299496, 1128015295342829, 1128015295442439, 1128015310934578, 8191
1128015311047410, 1128015311049243, 1128015311162982, 1128015311210556, 1128015311319462, 1128015326842434, 8192
1128015326952599, 1128015326954562, 1128015327093838, 1128015327141171, 1128015327288558, 1128015342833418, 8191
1128015342939509, 1128015342941584, 1128015343040805, 1128015343085804, 1128015343177007, 1128015358788459, 8192
1128015358888957, 1128015358891235, 1128015358988919, 1128015359032585, 1128015359126159, 1128015387138414, 8191
1128015387240894, 1128015387242801, 1128015387328115, 1128015387370689, 1128015387483262, 1128015417875416, 8192
1128015417985007, 1128015417986988, 1128015418107950, 1128015418153690, 1128015418250837, 1128015454480406, 8191
1128015454586757, 1128015454588738, 1128015454693200, 1128015454739403, 1128015454836828, 1128015497504805, 8192
1128015497615526, 1128015497617359, 1128015497717506, 1128015497760561, 1128015497857597, 1128015522315115, 8191
1128015522427836, 1128015522429873, 1128015522535390, 1128015522580668, 1128015522680444, 1128015540355428, 8192
1128015540472334, 1128015540474168, 1128015540576296, 1128015540621296, 1128015540727072, 1128015557509400, 8191
1128015557661379, 1128015557664324, 1128015557835970, 1128015557885562, 1128015557977154, 1128015574555854, 8192
1128015574812573, 1128015574814832, 1128015574975645, 1128015575022719, 1128015575111310, 1128015591925063, 8191
1128015592044340, 1128015592046358, 1128015592141394, 1128015592187301, 1128015592280467, 1128015607665569, 8192
1128015607779142, 1128015607781309, 1128015607893919, 1128015607939714, 1128015608134120, 1128015623525278, 8191
1128015623822330, 1128015623824589, 1128015623944273, 1128015623992106, 1128015624148863, 1128015639549669, 8192
1128015639634520, 1128015639636279, 1128015639725649, 1128015639769445, 1128015639862277, 1128015655372822, 8191
1128015655582802, 1128015655584876, 1128015655847280, 1128015655930446, 1128015656304904, 1128015671645600, 8192
1128015671751340, 1128015671753377, 1128015671865338, 1128015671911671, 1128015672056614, 1128015688059598, 8191
1128015688163764, 1128015688166023, 1128015688290929, 1128015688339151, 1128015688428279, 1128015703975288, 8192
1128015704149026, 1128015704150878, 1128015704289080, 1128015704336172, 1128015704429412, 1128015719795774, 8191
1128015719898717, 1128015719900662, 1128015720105585, 1128015720160640, 1128015720262361, 1128015735671427, 8192
1128015735771370, 1128015735773259, 1128015735891906, 1128015735935775, 1128015736090366, 1128015754553712, 8191
1128015754670896, 1128015754672877, 1128015754774024, 1128015754813579, 1128015754931874, 1128015772928039, 8192
1128015773037964, 1128015773040186, 1128015773174777, 1128015773225073, 1128015773315868, 1128015791654456, 8191
1128015791763973, 1128015791765714, 1128015791912916, 1128015791952304, 1128015792070951, 1128015809557030, 8192
1128015809657955, 1128015809659751, 1128015809760231, 1128015809798083, 1128015809869656, 1128015827307550, 8191
1128015827405012, 1128015827406901, 1128015827507214, 1128015827547992, 1128015827626157, 1128015846126465, 8192
1128015846281538, 1128015846283686, 1128015846453054, 1128015846498387, 1128015846582423, 1128015864312943, 8191
1128015864415387, 1128015864417146, 1128015864543070, 1128015864587829, 1128015864724735, 1128015882118963, 8192
1128015882215128, 1128015882216980, 1128015882327164, 1128015882366830, 1128015882443237, 1128015899983852, 8191
1128015900167091, 1128015900168868, 1128015900297867, 1128015900339404, 1128015900428254, 1128015918102090, 8192
1128015918209052, 1128015918210885, 1128015918334310, 1128015918376587, 1128015918457753, 1128015936272161, 8191
1128015936386178, 1128015936388271, 1128015936523306, 1128015936566491, 1128015936659823, 1128015954339141, 8192
1128015954470584, 1128015954472602, 1128015954601545, 1128015954641267, 1128015954729969, 1128015972808671, 8191
1128015972906503, 1128015972908725, 1128015973020372, 1128015973058020, 1128015973138482, 1128015991403200, 8192
1128015991508366, 1128015991510699, 1128015991612068, 1128015991650864, 1128015991721326, 1128016009399717, 8191
1128016009492290, 1128016009494105, 1128016009581530, 1128016009619159, 1128016009692492, 1128016027107368, 8192
1128016027197459, 1128016027199570, 1128016027281069, 1128016027317810, 1128016027388938, 1128016045613972, 8191
1128016045711952, 1128016045713748, 1128016045800451, 1128016045837210, 1128016045913265, 1128016063516731, 8192
1128016063619026, 1128016063621137, 1128016063720099, 1128016063759006, 1128016063837357, 1128016081789671, 8191
1128016081896096, 1128016081897947, 1128016082060038, 1128016082110501, 1128016082200000, 1128016097636009, 8192
1128016097730267, 1128016097732082, 1128016097835562, 1128016097875173, 1128016097959894, 1128016113358737, 8191
1128016113453107, 1128016113454921, 1128016113543291, 1128016113583661, 1128016113665975, 1128016129470721, 8192
1128016129564127, 1128016129566108, 1128016129659922, 1128016129701588, 1128016129780921, 1128016145157598, 8191
1128016145247448, 1128016145249430, 1128016145328096, 1128016145365447, 1128016145448242, 1128016160844512, 8192
1128016160938270, 1128016160940233, 1128016161016491, 1128016161053879, 1128016161134434, 1128016176554518, 8191
1128016176647646, 1128016176649517, 1128016176723108, 1128016176758978, 1128016176831033, 1128016192875888, 8192
1128016193114996, 1128016193116996, 1128016193221624, 1128016193264809, 1128016193348530, 1128016208736800, 8191
1128016208827984, 1128016208829817, 1128016208900798, 1128016208937186, 1128016209019889, 1128016224420380, 8192
1128016224510175, 1128016224512138, 1128016224586712, 1128016224623470, 1128016224706803, 1128016240092554, 8191
1128016240181627, 1128016240183645, 1128016240265959, 1128016240302533, 1128016240373810, 1128016256196815, 8192
1128016256308554, 1128016256310295, 1128016256553737, 1128016256615088, 1128016256773993, 1128016272314261, 8191
1128016272419149, 1128016272421741, 1128016272551073, 1128016272597721, 1128016272685590, 1128016288228598, 8192
1128016288331541, 1128016288333245, 1128016288447392, 1128016288492447, 1128016288590594, 1128016304545042, 8191
1128016304648707, 1128016304650485, 1128016304743595, 1128016304785613, 1128016304879649, 1128016320610729, 8192
1128016320719802, 1128016320721524, 1128016320820079, 1128016320859264, 1128016320974077, 1128016336401883, 8191
1128016336484012, 1128016336485752, 1128016336553844, 1128016336591270, 1128016336671361, 1128016351886559, 8192
1128016351949224, 1128016351951021, 1128016352030390, 1128016352068760, 1128016352147296, 1128016367598713, 8191
1128016367697416, 1128016367699267, 1128016367790914, 1128016367832062, 1128016367914191, 1128016383713233, 8192
1128016383803788, 1128016383805602, 1128016383896713, 1128016383935971, 1128016384109321, 1128016399271593, 8191
1128016399331241, 1128016399332926, 1128016399397666, 1128016399435313, 1128016399510072, 1128016415496279, 8192
1128016415564019, 1128016415565759, 1128016415635907, 1128016415672166, 1128016415748924, 1128016431132823, 8191
1128016431226618, 1128016431228433, 1128016431306821, 1128016431343265, 1128016431423801, 1128016446893773, 8192
1128016446980976, 1128016446982809, 1128016447070086, 1128016447109678, 1128016447194733, 1128016463218532, 8191
1128016463284364, 1128016463286272, 1128016463350919, 1128016463388122, 1128016463468844, 1128016478625801, 8192
1128016478684967, 1128016478686652, 1128016478748614, 1128016478783910, 1128016478857502, 1128016494769746, 8191
1128016494822875, 1128016494824783, 1128016494892467, 1128016494930152, 1128016494997170, 1128016510787823, 8192
1128016510880656, 1128016510882415, 1128016510972377, 1128016511012636, 1128016511094394, 1128016526280314, 8191
1128016526337683, 1128016526339609, 1128016526402627, 1128016526438312, 1128016526499774, 1128016541791415, 8192
1128016541852136, 1128016541853896, 1128016541916895, 1128016541952320, 1128016542026616, 1128016557875287, 8191
1128016557981453, 1128016557983286, 1128016558089285, 1128016558128636, 1128016558206932, 1128016573633811, 8192
1128016573719718, 1128016573721551, 1128016573802995, 1128016573842216, 1128016573923604, 1128016589188042, 8191
1128016589267152, 1128016589268893, 1128016589346392, 1128016589387262, 1128016589467316, 1128016604903752, 8192
1128016604972844, 1128016604974769, 1128016605051065, 1128016605093694, 1128016605181230, 1128016620860792, 8191
1128016620919366, 1128016620921310, 1128016620982328, 1128016621024013, 1128016621102141, 1128016636817333, 8192
1128016636907147, 1128016636908943, 1128016636981220, 1128016637022405, 1128016637105941, 1128016653535513, 8191
1128016653600956, 1128016653602734, 1128016653681085, 1128016653720955, 1128016653801825, 1128016669194372, 8192
1128016669282741, 1128016669284482, 1128016669368147, 1128016669409814, 1128016669493146, 1128016686065994, 8191
1128016686127697, 1128016686129679, 1128016686197493, 1128016686234752, 1128016686298714, 1128016702095719, 8192
1128016702152830, 1128016702154941, 1128016702220162, 1128016702258125, 1128016702329161, 1128016717592913, 8191
1128016717655172, 1128016717656894, 1128016717717671, 1128016717757356, 1128016717830188, 1128016734824050, 8192
1128016734885642, 1128016734887438, 1128016734944530, 1128016734984548, 1128016735057603, 1128016750222486, 8191
1128016750275559, 1128016750277356, 1128016750335799, 1128016750377780, 1128016750452594, 1128016765779920, 8192
1128016766016843, 1128016766019084, 1128016766104676, 1128016766146175, 1128016766228396, 1128016782173585, 8191
1128016782233084, 1128016782234844, 1128016782305306, 1128016782346046, 1128016782419712, 1128016798373993, 8192
1128016798435326, 1128016798437233, 1128016798503733, 1128016798541991, 1128016798614565, 1128016814523717, 8191
1128016814584957, 1128016814586735, 1128016814649512, 1128016814687789, 1128016814762288, 1128016829905116, 8192
1128016829955708, 1128016829957486, 1128016830016059, 1128016830054614, 1128016830123928, 1128016845226552, 8191
1128016845279515, 1128016845281459, 1128016845343829, 1128016845384995, 1128016845453846, 1128016860715172, 8192
1128016860809023, 1128016860810819, 1128016860896985, 1128016860938781, 1128016861025558, 1128016876210663, 8191
1128016876275643, 1128016876277921, 1128016876352698, 1128016876395975, 1128016876476493, 1128016891773134, 8192
1128016891864095, 1128016891866132, 1128016891939280, 1128016891980502, 1128016892114333, 1128016907243791, 8191
1128016907304809, 1128016907306734, 1128016907368808, 1128016907408363, 1128016907488029, 1128016922669411, 8192
1128016922728466, 1128016922730263, 1128016922794947, 1128016922834669, 1128016922908075, 1128016938002237, 8191
1128016938054458, 1128016938056310, 1128016938116717, 1128016938155217, 1128016938228068, 1128016953348321, 8192
1128016953402784, 1128016953404543, 1128016953463801, 1128016953502727, 1128016953568097, 1128016968731739, 8191
1128016968790386, 1128016968792331, 1128016968850274, 1128016968890348, 1128016968958625, 1128016984227859, 8192
1128016984312747, 1128016984314709, 1128016984409671, 1128016984452430, 1128016984537374, 1128016999715460, 8191
1128016999777941, 1128016999779700, 1128016999854125, 1128016999897384, 1128016999977401, 1128017015299468, 8192
1128017015388059, 1128017015389856, 1128017015464614, 1128017015505891, 1128017015585816, 1128017030722181, 8191
1128017030779292, 1128017030781106, 1128017030840180, 1128017030879050, 1128017030956178, 1128017046112487, 8192
1128017046172394, 1128017046174394, 1128017046235190, 1128017046274930, 1128017046349522, 1128017061461998, 8191
1128017061515756, 1128017061517701, 1128017061576237, 1128017061613977, 1128017061689143, 1128017076802138, 8192
1128017076855545, 1128017076857378, 1128017076914766, 1128017076953784, 1128017077021487, 1128017092141352, 8191
1128017092194666, 1128017092196518, 1128017092252758, 1128017092290999, 1128017092357757, 1128017107466085, 8192
1128017107525158, 1128017107526973, 1128017107585454, 1128017107626009, 1128017107696953, 1128017122820706, 8191
1128017122881521, 1128017122883261, 1128017122958835, 1128017123001075, 1128017123080407, 1128017138363789, 8192
1128017138452695, 1128017138454880, 1128017138536972, 1128017138578194, 1128017138656360, 1128017153968685, 8191
1128017154055666, 1128017154057425, 1128017154144091, 1128017154188497, 1128017154273626, 1128017169523415, 8192
1128017169581322, 1128017169583137, 1128017169648470, 1128017169688191, 1128017169764376, 1128017184930999, 8191
1128017184990388, 1128017184992202, 1128017185053479, 1128017185092109, 1128017185169960, 1128017200284917, 8192
1128017200338231, 1128017200340176, 1128017200399694, 1128017200438675, 1128017200507544, 1128017215636076, 8191
1128017215695538, 1128017215697501, 1128017215758315, 1128017215797629, 1128017215869980, 1128017231206028, 8192
1128017231268268, 1128017231269990, 1128017231333045, 1128017231373285, 1128017231447155, 1128017247328604, 8191
1128017247381029, 1128017247382788, 1128017247440621, 1128017247482713, 1128017247559027, 1128017262851408, 8192
1128017262939444, 1128017262941259, 1128017263015888, 1128017263056554, 1128017263139016, 1128017278398972, 8191
1128017278483897, 1128017278485675, 1128017278562285, 1128017278602618, 1128017278687802, 1128017293899759, 8192
1128017293955795, 1128017293957554, 1128017294019257, 1128017294058868, 1128017294133534, 1128017309286620, 8191
1128017309346194, 1128017309348120, 1128017309408378, 1128017309446582, 1128017309521192, 1128017324692945, 8192
1128017324750722, 1128017324752500, 1128017324811833, 1128017324850517, 1128017324922628, 1128017340055640, 8191
1128017340251435, 1128017340253786, 1128017340323230, 1128017340364637, 1128017340442673, 1128017355592223, 8192
1128017355648148, 1128017355650111, 1128017355711499, 1128017355749536, 1128017355820998, 1128017370938918, 8191
1128017370989714, 1128017370991659, 1128017371049769, 1128017371090509, 1128017371163434, 1128017386493871, 8192
1128017386583555, 1128017386585333, 1128017386664332, 1128017386704683, 1128017386786905, 1128017401943306, 8191
1128017401996435, 1128017401998343, 1128017402058342, 1128017402096878, 1128017402169100, 1128017417406112, 8192
1128017417487518, 1128017417489277, 1128017417560721, 1128017417601980, 1128017417680423, 1128017432843325, 8191
1128017432899398, 1128017432901509, 1128017432960212, 1128017432998545, 1128017433074137, 1128017448324111, 8192
1128017448412573, 1128017448414499, 1128017448484091, 1128017448525313, 1128017448608979, 1128017463799954, 8191
1128017463860657, 1128017463862490, 1128017463923212, 1128017463963156, 1128017464065654, 1128017479321703, 8192
1128017479401017, 1128017479402813, 1128017479467460, 1128017479508145, 1128017479590311, 1128017494762064, 8191
1128017494815082, 1128017494816934, 1128017494877655, 1128017494918266, 1128017495000339, 1128017510316702, 8192
1128017510405645, 1128017510407460, 1128017510483330, 1128017510524607, 1128017510606180, 1128017525779915, 8191
1128017525834377, 1128017525836173, 1128017525896636, 1128017525935172, 1128017526008338, 1128017541174702, 8192
1128017541240942, 1128017541242720, 1128017541308182, 1128017541348108, 1128017541422181, 1128017556536657, 8191
1128017556589712, 1128017556591638, 1128017556652730, 1128017556691489, 1128017556771599, 1128017572052277, 8192
1128017572141442, 1128017572143220, 1128017572214497, 1128017572257034, 1128017572338607, 1128017587614859, 8191
1128017587700432, 1128017587702191, 1128017587771098, 1128017587811949, 1128017587890819, 1128017603148515, 8192
1128017603232440, 1128017603234274, 1128017603305921, 1128017603346735, 1128017603425697, 1128017618716819, 8191
1128017618802004, 1128017618804004, 1128017618874169, 1128017618916262, 1128017619003501, 1128017634842321, 8192
