Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
11471880937426, 11471880938278, 11471881041314, 11471881056573, 11471881109813, 11471912303876, 8192
11471912491614, 11471912492688, 11471912523262, 11471912536392, 11471912610817, 11471936274227, 8191
11471936442817, 11471936443780, 11471936464725, 11471936488428, 11471936552205, 11471960372076, 8192
11471960545093, 11471960545926, 11471960570018, 11471960583555, 11471960660999, 11471984220077, 8191
11471984368353, 11471984369204, 11471984388297, 11471984410852, 11471984469333, 11472005516551, 8192
11472005698679, 11472005699993, 11472005762030, 11472005785992, 11472005889676, 11472027635868, 8191
11472028772873, 11472028774077, 11472028885279, 11472028904612, 11472029719158, 11472071434710, 16383
11472072320311, 11472072321033, 11472072348570, 11472072361866, 11472072400884, 11472092689889, 8192
11472092816295, 11472092817147, 11472092839443, 11472092860091, 11472092938164, 11472114140177, 8191
11472114288305, 11472114289527, 11472114315119, 11472114333971, 11472114406637, 11472134583476, 8192
11472134677104, 11472134677901, 11472134698252, 11472134715900, 11472134776140, 11472154554096, 8191
11472154641113, 11472154641946, 11472154660409, 11472154677890, 11472154730316, 11472174703713, 8192
11472174793212, 11472174794471, 11472174815601, 11472174835693, 11472174905174, 11472195053995, 8191
11472195157234, 11472195158068, 11472195176697, 11472195195067, 11472195269159, 11472215967733, 8192
11472216074213, 11472216075010, 11472216095935, 11472216113861, 11472216171286, 11472235791632, 8191
11472235877353, 11472235878242, 11472235895872, 11472235912612, 11472235965797, 11472255656123, 8192
11472255745530, 11472255746493, 11472255763678, 11472255781048, 11472255845973, 11472275491708, 8191
11472275576151, 11472275577095, 11472275594280, 11472275611132, 11472275671391, 11472295307403, 8192
11472295382976, 11472295383828, 11472295400698, 11472295416550, 11472295476253, 11472315062451, 8191
11472315144876, 11472315145839, 11472315163135, 11472315180450, 11472315238356, 11472334814832, 8192
11472334887054, 11472334887869, 11472334904405, 11472334921109, 11472334990904, 11472354796359, 8191
11472354875247, 11472354876173, 11472354894247, 11472354910636, 11472354964913, 11472377219210, 8192
11472377305227, 11472377306172, 11472377323690, 11472377336838, 11472377399504, 11472397036461, 8191
11472397118497, 11472397119608, 11472397136682, 11472397153496, 11472397210811, 11472421138532, 8192
11472421232420, 11472421233235, 11472421252123, 11472421264957, 11472421333771, 11472440945654, 8191
11472441028745, 11472441029523, 11472441046467, 11472441063541, 11472441119559, 11472460746535, 8192
