Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, 
1129813566807522, 1129813566808244, 1129813566848558, 1129813566861447, 1129813566897261, 1129813573351836, 8192
1129813573401706, 1129813573402299, 1129813573437965, 1129813573451724, 1129813573493446, 1129813574736691, 8191
1129813576180304, 1129813576181119, 1129813576250507, 1129813576264470, 1129813579734190, 1129813582393197, 16383
1129813583801236, 1129813583801884, 1129813583839402, 1129813583852495, 1129813583994364, 1129813586457225, 16383
1129813587330270, 1129813587331011, 1129813587375492, 1129813587389455, 1129813587428232, 1129813588808846, 8192
1129813590211793, 1129813590212497, 1129813590257645, 1129813590271681, 1129813590404606, 1129813592630747, 16383
1129813594032565, 1129813594033157, 1129813594073416, 1129813594087953, 1129813594232062, 1129813596843718, 16383
1129813597623265, 1129813597623876, 1129813597656172, 1129813597669449, 1129813597704060, 1129813599098526, 8192
1129813600543250, 1129813600544176, 1129813600596824, 1129813600610212, 1129813600752674, 1129813603326552, 16383
1129813604119358, 1129813604120098, 1129813604156765, 1129813604169579, 1129813604209338, 1129813605664266, 8192
1129813607072324, 1129813607072917, 1129813607113935, 1129813607128231, 1129813607265322, 1129813609883311, 16383
1129813611276869, 1129813611277536, 1129813611314295, 1129813611327498, 1129813611459219, 1129813613984838, 16383
1129813614769348, 1129813614770089, 1129813614803977, 1129813614816681, 1129813614854958, 1129813616840269, 8192
1129813616868676, 1129813616869287, 1129813616910953, 1129813616924713, 1129813616960175, 1129813618189735, 8191
1129813619604997, 1129813619605719, 1129813619639571, 1129813619654885, 1129813619796976, 1129813622561463, 16383
1129813623964873, 1129813623965522, 1129813624032150, 1129813624046891, 1129813624196741, 1129813626771953, 16383
1129813627550314, 1129813627551037, 1129813627583944, 1129813627597573, 1129813627641017, 1129813629090223, 8192
1129813630492318, 1129813630492948, 1129813630539299, 1129813630552873, 1129813630684982, 1129813633302397, 16383
1129813634695696, 1129813634696455, 1129813634731418, 1129813634744622, 1129813634885564, 1129813637515812, 16383
1129813638289396, 1129813638290007, 1129813638324766, 1129813638338192, 1129813638370858, 1129813639773546, 8192
1129813641212548, 1129813641213141, 1129813641262066, 1129813641275677, 1129813641412583, 1129813643948962, 16383
1129813644752804, 1129813644753490, 1129813644803285, 1129813644816841, 1129813644846637, 1129813646314602, 8192
1129813647724234, 1129813647724956, 1129813647768233, 1129813647781826, 1129813647915472, 1129813650511554, 16383
1129813651918668, 1129813651919538, 1129813651956908, 1129813651970982, 1129813652154887, 1129813654737302, 16383
1129813655521275, 1129813655522034, 1129813655558849, 1129813655571719, 1129813655605867, 1129813656837241, 8192
1129813658246207, 1129813658246911, 1129813658288466, 1129813658302206, 1129813658435057, 1129813661037379, 16383
1129813662431937, 1129813662432585, 1129813662468530, 1129813662482344, 1129813662619213, 1129813665194184, 16383
1129813665964842, 1129813665965582, 1129813665999619, 1129813666012786, 1129813666046007, 1129813667421492, 8192
1129813668854716, 1129813668855439, 1129813668906179, 1129813668920067, 1129813669058584, 1129813671181746, 16383
1129813671988181, 1129813671988940, 1129813672732080, 1129813672747820, 1129813672787190, 1129813674216489, 8192
1129813674269248, 1129813674269840, 1129813674306784, 1129813674320506, 1129813674363154, 1129813675668713, 8191
1129813677105771, 1129813677106456, 1129813677153215, 1129813677168641, 1129813677312306, 1129813679911184, 16383
1129813681344390, 1129813681345038, 1129813681387630, 1129813681401093, 1129813681537850, 1129813684161358, 16383
1129813684926867, 1129813684927571, 1129813684961293, 1129813684974497, 1129813685011774, 1129813686441702, 8192
1129813687842297, 1129813687843131, 1129813687882778, 1129813687896963, 1129813688085165, 1129813690173808, 16383
1129813690974336, 1129813690975058, 1129813691008021, 1129813691021354, 1129813691063113, 1129813692567596, 8192
1129813693965321, 1129813693966043, 1129813694009172, 1129813694025005, 1129813694153874, 1129813696743345, 16383
1129813698149995, 1129813698150625, 1129813698186125, 1129813698199643, 1129813698330271, 1129813700983982, 16383
1129813701759491, 1129813701760232, 1129813701791991, 1129813701805361, 1129813701843824, 1129813708981447, 8192
1129813709735605, 1129813709736290, 1129813709774401, 1129813709789049, 1129813709924103, 1129813712091430, 16383
1129813713631672, 1129813713633449, 1129813713725208, 1129813713742189, 1129813713938039, 1129813722392443, 16383
1129813723183952, 1129813723184693, 1129813723243359, 1129813723257359, 1129813723290877, 1129813733290004, 8192
1129813734040496, 1129813734041218, 1129813734076051, 1129813734090829, 1129813734224864, 1129813736448006, 16383
1129813737868434, 1129813737870045, 1129813737952359, 1129813737968877, 1129813738147375, 1129813746180969, 16383
1129813747611860, 1129813747612527, 1129813747646712, 1129813747660341, 1129813747795673, 1129813757943354, 16383
1129813758728160, 1129813758728883, 1129813758757975, 1129813758771067, 1129813758807622, 1129813759934332, 8192
1129813761467759, 1129813761468814, 1129813761568184, 1129813761588887, 1129813761905124, 1129813769346614, 16383
1129813771050484, 1129813771051169, 1129813771130372, 1129813771144890, 1129813771323092, 1129813773517344, 16383
1129813774345428, 1129813774346020, 1129813774434334, 1129813774449723, 1129813774485556, 1129813781535142, 8192
1129813782279004, 1129813782279745, 1129813782323911, 1129813782338226, 1129813782473261, 1129813796574102, 16383
1129813798102751, 1129813798103436, 1129813798142862, 1129813798157306, 1129813798361581, 1129813802173464, 16383
1129813803852760, 1129813803853463, 1129813803966814, 1129813803983906, 1129813804275959, 1129813810279780, 16383
1129813811697023, 1129813811697689, 1129813811735707, 1129813811749781, 1129813811892743, 1129813822136312, 16383
1129813822917581, 1129813822918321, 1129813822957895, 1129813822971191, 1129813823004561, 1129813832332511, 8192
1129813833265649, 1129813833266297, 1129813833309259, 1129813833324833, 1129813833465220, 1129813835618233, 16383
1129813837219678, 1129813837220400, 1129813837311621, 1129813837327177, 1129813837591970, 1129813867064654, 16383
1129813868545211, 1129813868545878, 1129813868633285, 1129813868649858, 1129813876493955, 1129813886206511, 16383
1129813887067501, 1129813887068224, 1129813887130186, 1129813887143371, 1129813887172871, 1129813896765169, 8192
1129813897506365, 1129813897507031, 1129813897552623, 1129813897567808, 1129813897705048, 1129813899825042, 16383
1129813902091239, 1129813902092257, 1129813902237385, 1129813902254922, 1129813902308847, 1129813911707185, 8192
1129813912526602, 1129813912527268, 1129813912617045, 1129813912636619, 1129813912810487, 1129813920359235, 16383
1129813922905706, 1129813922907595, 1129813923059686, 1129813923079926, 1129813933890322, 1129813941075167, 16383
1129813944058355, 1129813944059059, 1129813944163243, 1129813944183984, 1129813944224631, 1129813945401599, 8192
1129813946236738, 1129813946237460, 1129813946274108, 1129813946288886, 1129813946430088, 1129813964587289, 16383
1129813965371706, 1129813965372447, 1129813965409872, 1129813965423780, 1129813965461316, 1129813966641859, 8192
1129813968090935, 1129813968091638, 1129813968150045, 1129813968167360, 1129813968317117, 1129813978216838, 16383
1129813979656748, 1129813979657544, 1129813979697636, 1129813979711358, 1129813979859542, 1129813982027147, 16383
1129813982828582, 1129813982829286, 1129813982861508, 1129813982874804, 1129813982911211, 1129813984169104, 8192
1129813985614866, 1129813985615773, 1129813985709050, 1129813985729457, 1129813986018565, 1129813990284257, 16383
1129813993353926, 1129813993354556, 1129813993468332, 1129813993485387, 1129813993527683, 1129813997387214, 8192
1129813998133076, 1129813998133705, 1129813998191316, 1129813998204612, 1129813999127194, 1129814005289568, 16383
1129814006076856, 1129814006077615, 1129814006126726, 1129814006141392, 1129814006169873, 1129814007385304, 8192
1129814008832084, 1129814008832917, 1129814008931435, 1129814008952157, 1129814009121914, 1129814014971551, 16383
1129814016414739, 1129814016415590, 1129814016488164, 1129814016503978, 1129814016687495, 1129814022228969, 16383
1129814023682286, 1129814023683027, 1129814023719137, 1129814023732526, 1129814023868543, 1129814032103376, 16383
1129814032898126, 1129814032898941, 1129814032975310, 1129814032991440, 1129814033021921, 1129814037219318, 8192
1129814038042012, 1129814038043105, 1129814038086845, 1129814038101937, 1129814038236621, 1129814040449577, 16383
1129814041889357, 1129814041890672, 1129814041970690, 1129814041986634, 1129814042164558, 1129814046212271, 16383
1129814047671477, 1129814047672162, 1129814047709458, 1129814047722921, 1129814047862826, 1129814054866451, 16383
1129814056302138, 1129814056302786, 1129814056373860, 1129814056390322, 1129814056561154, 1129814062192460, 16383
1129814062980396, 1129814062981118, 1129814063012840, 1129814063025988, 1129814063062895, 1129814068821996, 8192
1129814071558039, 1129814071558910, 1129814071672001, 1129814071686353, 1129814073069207, 1129814078205538, 16383
1129814079633633, 1129814079634392, 1129814079673577, 1129814079687132, 1129814079820983, 1129814085975487, 16383
1129814089511077, 1129814089511965, 1129814089615131, 1129814089633168, 1129814089826888, 1129814094159228, 16383
1129814094957718, 1129814094958422, 1129814094991792, 1129814095005070, 1129814095041847, 1129814096245185, 8192
1129814097687576, 1129814097688484, 1129814097782538, 1129814097806001, 1129814097968573, 1129814102154211, 16383
1129814102958887, 1129814102959480, 1129814103035775, 1129814103049849, 1129814103085700, 1129814106156758, 8192
1129814109025744, 1129814109026559, 1129814109138261, 1129814109152946, 1129814109555423, 1129814114152705, 16383
1129814115577448, 1129814115578170, 1129814115618114, 1129814115631743, 1129814115767186, 1129814122610590, 16383
1129814124059759, 1129814124060388, 1129814124101203, 1129814124114388, 1129814124255553, 1129814126363325, 16383
1129814129248719, 1129814129249552, 1129814129354514, 1129814129371328, 1129814129566585, 1129814134162126, 16383
1129814134957117, 1129814134957839, 1129814134992987, 1129814135006672, 1129814135043338, 1129814136865317, 8192
1129814136897169, 1129814136897798, 1129814136934743, 1129814136949816, 1129814136984335, 1129814144789746, 8191
1129814145536330, 1129814145537089, 1129814145585515, 1129814145603033, 1129814145771272, 1129814150167055, 16383
1129814151605613, 1129814151606428, 1129814151717112, 1129814151733241, 1129814156480984, 1129814158574256, 16383
1129814159378377, 1129814159379081, 1129814159415062, 1129814159429006, 1129814159465154, 1129814160812750, 8192
1129814162235585, 1129814162236141, 1129814162328029, 1129814162347047, 1129814162517730, 1129814166162244, 16383
1129814167603024, 1129814167603673, 1129814167695116, 1129814167709690, 1129814172393063, 1129814174516446, 16383
1129814175316789, 1129814175317511, 1129814175354992, 1129814175368677, 1129814175405695, 1129814186436607, 8192
1129814186491625, 1129814186492199, 1129814186529143, 1129814186544347, 1129814186587161, 1129814187879350, 8191
1129814189333500, 1129814189334093, 1129814189376500, 1129814189391240, 1129814189537461, 1129814191653770, 16383
1129814193105976, 1129814193106754, 1129814193143957, 1129814193157383, 1129814193293400, 1129814195411079, 16383
1129814196251366, 1129814196252181, 1129814196318143, 1129814196333736, 1129814196370995, 1129814205396040, 8192
1129814206144384, 1129814206145050, 1129814206232161, 1129814206250920, 1129814206444121, 1129814209986451, 16383
1129814211407509, 1129814211408176, 1129814211443620, 1129814211456286, 1129814211594359, 1129814216330324, 16383
1129814217154037, 1129814217154833, 1129814217234314, 1129814217249758, 1129814217284294, 1129814225413925, 8192
1129814225478183, 1129814225478813, 1129814225520312, 1129814225535590, 1129814225580719, 1129814226660559, 8191
1129814230585218, 1129814230586033, 1129814230693235, 1129814230713735, 1129814230900529, 1129814238250242, 16383
1129814239039548, 1129814239040270, 1129814239084807, 1129814239097584, 1129814239133936, 1129814242279363, 8192
1129814242450491, 1129814242451435, 1129814243574441, 1129814243616755, 1129814243657847, 1129814244857037, 8191
1129814244921555, 1129814244922129, 1129814244965221, 1129814244981073, 1129814245029665, 1129814254608575, 8192
1129814255360455, 1129814255361103, 1129814255409029, 1129814255425399, 1129814255587601, 1129814257767206, 16383
1129814259277818, 1129814259278837, 1129814259320040, 1129814259333892, 1129814259479501, 1129814261654773, 16383
1129814263088460, 1129814263089608, 1129814263178885, 1129814263196218, 1129814263377327, 1129814266165833, 16383
1129814266968435, 1129814266969250, 1129814267033490, 1129814267047971, 1129814267082045, 1129814273372159, 8192
1129814274111872, 1129814274112632, 1129814274156427, 1129814274170964, 1129814274312889, 1129814276492012, 16383
1129814277900552, 1129814277901200, 1129814277941347, 1129814277954421, 1129814278092846, 1129814287365778, 16383
1129814288793965, 1129814288794965, 1129814288833946, 1129814288847224, 1129814288984482, 1129814291096495, 16383
1129814291895115, 1129814291895819, 1129814291932967, 1129814291946466, 1129814291980059, 1129814293265692, 8192
1129814293312988, 1129814293313581, 1129814293348988, 1129814293363524, 1129814293398339, 1129814294447160, 8191
1129814295840941, 1129814295841515, 1129814295875440, 1129814295892088, 1129814296109716, 1129814298196562, 16383
1129814299680545, 1129814299681416, 1129814299763193, 1129814299779341, 1129814299971338, 1129814306176120, 16383
1129814306964092, 1129814306964796, 1129814306997148, 1129814307010592, 1129814307048166, 1129814310296944, 8192
1129814310347147, 1129814310347776, 1129814310386091, 1129814310401442, 1129814310446127, 1129814311628003, 8191
1129814313111856, 1129814313112893, 1129814313212188, 1129814313231040, 1129814313402353, 1129814322326437, 16383
1129814323740976, 1129814323741624, 1129814323785717, 1129814323799124, 1129814323941067, 1129814326087950, 16383
1129814326878385, 1129814326879107, 1129814326910737, 1129814326923959, 1129814326960718, 1129814328231740, 8192
1129814332312472, 1129814332313805, 1129814332489636, 1129814332504840, 1129814332569673, 1129814335917801, 8191
1129814335971208, 1129814335971801, 1129814336063485, 1129814336081985, 1129814336130780, 1129814337983870, 8192
1129814338028611, 1129814338029185, 1129814338060240, 1129814338074258, 1129814338111276, 1129814339771609, 8191
1129814339807313, 1129814339807868, 1129814339836405, 1129814339852164, 1129814339893497, 1129814341641903, 8192
1129814341682828, 1129814341683421, 1129814341715161, 1129814341729198, 1129814341762587, 1129814343400402, 8191
1129814343435401, 1129814343435975, 1129814343464605, 1129814343479864, 1129814343516382, 1129814350354212, 8192
1129814350405026, 1129814350405600, 1129814350437637, 1129814350452118, 1129814350490636, 1129814352505187, 8191
1129814352547409, 1129814352548002, 1129814352579279, 1129814352593705, 1129814352635945, 1129814353700229, 8192
1129814354503313, 1129814354503905, 1129814354542997, 1129814354558608, 1129814354592312, 1129814365060193, 8192
1129814365112470, 1129814365113044, 1129814365150840, 1129814365165766, 1129814365216543, 1129814366899598, 8191
1129814366939987, 1129814366940561, 1129814366969208, 1129814366985782, 1129814367026411, 1129814384852691, 8192
1129814384900153, 1129814384900764, 1129814384933708, 1129814384948690, 1129814384986967, 1129814386735225, 8191
1129814386775799, 1129814386776373, 1129814386806521, 1129814386821539, 1129814386860427, 1129814388772054, 8192
1129814388812294, 1129814388812905, 1129814388845127, 1129814388860053, 1129814388903219, 1129814390551904, 8191
1129814390588348, 1129814390588941, 1129814390618329, 1129814390633236, 1129814390665884, 1129814391697372, 8192
1129814392516252, 1129814392516845, 1129814392556548, 1129814392572048, 1129814392602566, 1129814394192418, 8192
1129814394233918, 1129814394234492, 1129814394263084, 1129814394277306, 1129814394314232, 1129814401135154, 8191
1129814401186339, 1129814401186932, 1129814401219265, 1129814401233227, 1129814401277116, 1129814403225612, 8192
1129814403262704, 1129814403263297, 1129814403293463, 1129814403310407, 1129814403348352, 1129814405105998, 8191
1129814405143942, 1129814405144535, 1129814405174886, 1129814405189331, 1129814405237830, 1129814407180901, 8192
1129814407219382, 1129814407219974, 1129814407251548, 1129814407266937, 1129814407301047, 1129814408996602, 8191
1129814409125582, 1129814409126527, 1129814409165045, 1129814409179711, 1129814409224396, 1129814410864026, 8192
1129814410901858, 1129814410902470, 1129814410933210, 1129814410948673, 1129814410980265, 1129814417234287, 8191
1129814417286323, 1129814417287008, 1129814417322360, 1129814417337711, 1129814417389526, 1129814440407228, 8192
1129814440465190, 1129814440465783, 1129814440503801, 1129814440517875, 1129814440563893, 1129814442272984, 8191
1129814442312632, 1129814442313225, 1129814442343576, 1129814442358891, 1129814442401112, 1129814444153944, 8192
1129814444216073, 1129814444216944, 1129814444272369, 1129814444286610, 1129814444330350, 1129814464279124, 8191
1129814464386659, 1129814464388048, 1129814464548639, 1129814464564954, 1129814464621490, 1129814472125498, 8192
1129814472182404, 1129814472183015, 1129814472230033, 1129814472243570, 1129814472279348, 1129814477242143, 8191
1129814477289754, 1129814477290328, 1129814477328105, 1129814477343957, 1129814477391605, 1129814484182565, 8192
1129814484229305, 1129814484229897, 1129814484265027, 1129814484278934, 1129814484318396, 1129814486276689, 8191
1129814486314466, 1129814486315040, 1129814486345781, 1129814486361336, 1129814486403354, 1129814488229648, 8192
1129814488274833, 1129814488275518, 1129814488313314, 1129814488328944, 1129814488370091, 1129814490010850, 8191
1129814490048683, 1129814490049257, 1129814490078164, 1129814490093072, 1129814490133534, 1129814491770793, 8192
1129814491807941, 1129814491808515, 1129814491836089, 1129814491850811, 1129814491884033, 1129814493606347, 8191
1129814493646050, 1129814493646624, 1129814493678698, 1129814493692531, 1129814493732790, 1129814495431326, 8192
1129814495469381, 1129814495469955, 1129814495497473, 1129814495512621, 1129814495546380, 1129814502135398, 8191
1129814502184638, 1129814502185231, 1129814502219656, 1129814502234064, 1129814502278193, 1129814503956322, 8192
1129814503994710, 1129814503995303, 1129814504053469, 1129814504068117, 1129814504103968, 1129814505919077, 8191
1129814505962170, 1129814505962744, 1129814505992799, 1129814506007169, 1129814506054817, 1129814507162378, 8192
1129814508700194, 1129814508700787, 1129814508743619, 1129814508759267, 1129814508793471, 1129814510398416, 8191
1129814510450433, 1129814510451026, 1129814510481341, 1129814510494859, 1129814510537562, 1129814512256876, 8192
1129814512345949, 1129814512346560, 1129814512396597, 1129814512413893, 1129814512467892, 1129814518567915, 8191
1129814518865338, 1129814518865968, 1129814518939689, 1129814518959596, 1129814519014114, 1129814522184949, 8192
1129814522318280, 1129814522318891, 1129814522354632, 1129814522369465, 1129814522407261, 1129814523488934, 8191
1129814524751179, 1129814524751790, 1129814524793197, 1129814524808974, 1129814524839900, 1129814526446789, 8192
1129814526557658, 1129814526558399, 1129814526590602, 1129814526604973, 1129814526641694, 1129814527689405, 8191
1129814530681241, 1129814530682871, 1129814530825925, 1129814530841739, 1129814530887498, 1129814534661826, 8192
1129814534790546, 1129814534791195, 1129814534833694, 1129814534848546, 1129814534895693, 1129814536860060, 8191
1129814536959855, 1129814536960448, 1129814536995947, 1129814537010503, 1129814537051687, 1129814538660910, 8192
1129814538763779, 1129814538764390, 1129814538794797, 1129814538810390, 1129814538846297, 1129814539943173, 8191
1129814540644110, 1129814540644832, 1129814540700609, 1129814540716868, 1129814540749201, 1129814542352053, 8192
1129814542464756, 1129814542465367, 1129814542498348, 1129814542512737, 1129814542550755, 1129814543586076, 8191
1129814544723341, 1129814544723934, 1129814544765600, 1129814544781415, 1129814544811211, 1129814548053877, 8192
1129814552356977, 1129814552357606, 1129814552435569, 1129814552449902, 1129814552496105, 1129814556943591, 8191
1129814557095386, 1129814557096034, 1129814557136756, 1129814557151645, 1129814557196718, 1129814558813422, 8192
1129814558917995, 1129814558918736, 1129814558952309, 1129814558967643, 1129814559002976, 1129814560659920, 8191
1129814560762067, 1129814560762659, 1129814560794048, 1129814560808418, 1129814560851121, 1129814567667840, 8192
1129814567902393, 1129814567903023, 1129814567948078, 1129814567963430, 1129814568023188, 1129814569668132, 8191
1129814569808316, 1129814569808964, 1129814569843093, 1129814569857519, 1129814569899371, 1129814571503963, 8192
1129814571605722, 1129814571606333, 1129814571636814, 1129814571652036, 1129814571683239, 1129814573514681, 8191
1129814573605180, 1129814573605791, 1129814573636384, 1129814573650458, 1129814573688402, 1129814574745630, 8192
1129814576719386, 1129814576719960, 1129814576759422, 1129814576774904, 1129814576803903, 1129814578430626, 8192
1129814578477273, 1129814578477903, 1129814578508273, 1129814578522828, 1129814578558939, 1129814580260346, 8191
1129814580327919, 1129814580328530, 1129814580363122, 1129814580377529, 1129814580412770, 1129814582052029, 8192
1129814582152472, 1129814582153102, 1129814582185787, 1129814582200509, 1129814582246879, 1129814588627695, 8191
1129814588878970, 1129814588879581, 1129814588925173, 1129814588940395, 1129814588982673, 1129814590637747, 8192
1129814590784837, 1129814590785486, 1129814590820244, 1129814590836504, 1129814590881429, 1129814591927065, 8191
1129814592735593, 1129814592736204, 1129814592778759, 1129814592793833, 1129814592828074, 1129814594441426, 8192
1129814594548684, 1129814594549313, 1129814594580720, 1129814594595350, 1129814594632368, 1129814600737910, 8191
1129814600856186, 1129814600856816, 1129814600895260, 1129814600909834, 1129814600945185, 1129814602601963, 8192
1129814602746535, 1129814602747109, 1129814602778164, 1129814602793905, 1129814602831071, 1129814603892559, 8191
1129814608032512, 1129814608033309, 1129814608109326, 1129814608127196, 1129814608287657, 1129814624243625, 16383
1129814624973839, 1129814624974598, 1129814625010042, 1129814625023912, 1129814625058060, 1129814626762800, 8192
1129814627068593, 1129814627069241, 1129814627134536, 1129814627153851, 1129814627207443, 1129814635363128, 8191
1129814635491090, 1129814635491701, 1129814635526682, 1129814635541071, 1129814635579089, 1129814636737279, 8192
1129814638212985, 1129814638213689, 1129814638253244, 1129814638268577, 1129814638411353, 1129814640577606, 16383
1129814641453985, 1129814641454707, 1129814641494003, 1129814641507170, 1129814641539132, 1129814642686286, 8192
