Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
9322864124525, 9322864125396, 9322864234413, 9322864249635, 9322864380708, 9322896530077, 8192
9322897481418, 9322897482177, 9322897554491, 9322897576361, 9322898142873, 9322958845764, 16383
9322959691088, 9322959691791, 9322959764272, 9322959783161, 9322959854956, 9323025255960, 8192
9323025454031, 9323025456217, 9323025532327, 9323025587437, 9323025683455, 9323114392355, 8191
9323114651741, 9323114656834, 9323114783406, 9323114840239, 9323115002830, 9323205537747, 8192
9323205716485, 9323205718744, 9323205768429, 9323205812299, 9323205910261, 9323293721524, 8191
9323293884763, 9323293887207, 9323293935595, 9323293982021, 9323294081149, 9323381890375, 8192
9323382088503, 9323382090873, 9323382142132, 9323382190261, 9323382293426, 9323472818417, 8191
9323473008507, 9323473010878, 9323473204579, 9323473245653, 9323473362337, 9323563382778, 8192
9323563551591, 9323563553794, 9323563606275, 9323563654071, 9323563755218, 9323651823163, 8191
9323652102067, 9323652104604, 9323652182918, 9323652238288, 9323652331176, 9323741535848, 8192
9323741753790, 9323741756124, 9323741814901, 9323741866974, 9323741975566, 9323847479957, 8191
9323847691048, 9323847693399, 9323847755473, 9323847806491, 9323847894990, 9323993513881, 8192
9323993732619, 9323993735026, 9323993790711, 9323993830155, 9323993914765, 9324083915095, 8191
9324084158870, 9324084161370, 9324084218388, 9324084255869, 9324084330350, 9324174205163, 8192
9324174397420, 9324174399513, 9324174447401, 9324174483067, 9324174555455, 9324265438386, 8191
9324265746735, 9324265748901, 9324265805660, 9324265844419, 9324265925159, 9324357203030, 8192
9324357430805, 9324357433342, 9324357501785, 9324357541822, 9324357640673, 9324445265012, 8191
9324445436751, 9324445438954, 9324445483824, 9324445516490, 9324445582379, 9324533013627, 8192
9324533157570, 9324533159737, 9324533202903, 9324533235088, 9324533296402, 9324624267925, 8191
9324624422164, 9324624424423, 9324624469459, 9324624503144, 9324624574329, 9324714460197, 8192
9324714621288, 9324714623751, 9324714671732, 9324714706194, 9324714786527, 9324802339904, 8191
9324802495939, 9324802498309, 9324802546475, 9324802581290, 9324802657289, 9324890284684, 8192
9324890466904, 9324890469219, 9324890520959, 9324890557403, 9324890631161, 9324978393258, 8191
9324978586237, 9324978588330, 9324978644570, 9324978682718, 9324978764439, 9325068928100, 8192
9325069098024, 9325069100506, 9325069148931, 9325069184264, 9325069269597, 9325156684846, 8191
9325156832492, 9325156834714, 9325156882288, 9325156917065, 9325156992898, 9325245419320, 8192
9325245581818, 9325245584059, 9325245633262, 9325245668391, 9325245737446, 9325333173991, 8191
9325333325471, 9325333327508, 9325333375229, 9325333412118, 9325333485117, 9325421325139, 8192
9325421495378, 9325421497544, 9325421547710, 9325421582988, 9325421649283, 9325508998015, 8191
9325509147846, 9325509149994, 9325509196679, 9325509231771, 9325509312326, 9325596843999, 8192
9325597013386, 9325597015590, 9325597065812, 9325597101719, 9325597180681, 9325684676003, 8191
9325684839760, 9325684841964, 9325684889741, 9325684925944, 9325684995629, 9325776594496, 8192
9325776783605, 9325776785938, 9325776843049, 9325776880067, 9325776960658, 9325866329292, 8191
9325866487161, 9325866489383, 9325866538808, 9325866573734, 9325866653418, 9325954200610, 8192
9325954350367, 9325954352608, 9325954400626, 9325954435829, 9325954515014, 9326041960392, 8191
9326042136575, 9326042138853, 9326042188778, 9326042225889, 9326042300721, 9326130147373, 8192
9326130320186, 9326130322574, 9326130370926, 9326130406129, 9326130471684, 9326217851359, 8191
9326218001543, 9326218003783, 9326218051449, 9326218086745, 9326218168170, 9326286199773, 8192
9326286264198, 9326286265143, 9326286284068, 9326286296605, 9326286324716, 9326315412565, 8191
9326315478120, 9326315478916, 9326315498471, 9326315510712, 9326315545897, 9326345145999, 8192
9326345235609, 9326345236442, 9326345253590, 9326345265646, 9326345301164, 9326374451901, 8191
9326374523882, 9326374524808, 9326374542937, 9326374554937, 9326374588603, 9326403776414, 8192
9326404141651, 9326404142465, 9326404163095, 9326404175335, 9326404218539, 9326433411849, 8191
9326433494552, 9326433495385, 9326433512922, 9326433525922, 9326433561940, 9326462901657, 8192
9326462994378, 9326462995230, 9326463011248, 9326463026563, 9326463066896, 9326492241558, 8191
9326492329076, 9326492329854, 9326492345983, 9326492361798, 9326492405593, 9326521528275, 8192
9326521615774, 9326521616460, 9326521632570, 9326521648867, 9326521694199, 9326550835085, 8191
9326550923417, 9326550924232, 9326550940139, 9326550956343, 9326551005120, 9326580388558, 8192
9326580478353, 9326580479020, 9326580496205, 9326580512890, 9326580554741, 9326609743274, 8191
9326609839292, 9326609840162, 9326609859310, 9326609875828, 9326609918346, 9326639058584, 8192
9326639145916, 9326639146694, 9326639163212, 9326639180082, 9326639221452, 9326668347023, 8191
9326668436726, 9326668437485, 9326668453503, 9326668470447, 9326668517447, 9326697724943, 8192
9326697814571, 9326697815349, 9326697831775, 9326697847923, 9326697892330, 9326727049363, 8191
9326727151566, 9326727152195, 9326727171028, 9326727187732, 9326727231120, 9326756331784, 8192
9326756411968, 9326756412783, 9326756428968, 9326756445412, 9326756488004, 9326785648112, 8191
9326785733629, 9326785734296, 9326785751111, 9326785763573, 9326785820832, 9326815737116, 8192
9326815823226, 9326815824041, 9326815840115, 9326815852096, 9326815898929, 9326845222868, 8191
9326845307089, 9326845307867, 9326845325848, 9326845342903, 9326845386347, 9326875014690, 8192
9326875096633, 9326875097504, 9326875115004, 9326875132318, 9326875175058, 9326905287562, 8191
9326905372524, 9326905373302, 9326905390080, 9326905406191, 9326905450283, 9326936043744, 8192
9326936127854, 9326936128632, 9326936145669, 9326936162280, 9326936206261, 9326966220469, 8191
9326966306209, 9326966307024, 9326966323690, 9326966340746, 9326966385004, 9326996302936, 8192
9326996391083, 9326996391898, 9326996409268, 9326996424935, 9326996466342, 9327025618746, 8191
9327025704300, 9327025705152, 9327025722207, 9327025740281, 9327025787170, 9327054938759, 8192
9327055030535, 9327055031350, 9327055049924, 9327055062757, 9327055099312, 9327084456121, 8191
9327084543250, 9327084544028, 9327084561120, 9327084576972, 9327084620064, 9327113763282, 8192
9327113848819, 9327113849596, 9327113865559, 9327113881800, 9327113922244, 9327143103703, 8191
9327143187442, 9327143188257, 9327143204776, 9327143221386, 9327143270367, 9327172397271, 8192
9327172482270, 9327172483085, 9327172499030, 9327172514252, 9327172558696, 9327201743229, 8191
9327201825080, 9327201825857, 9327201842968, 9327201855468, 9327201899968, 9327231031872, 8192
9327231116852, 9327231117556, 9327231135722, 9327231152185, 9327231195277, 9327260316681, 8191
9327260410902, 9327260411828, 9327260430865, 9327260446995, 9327260489939, 9327289706545, 8192
