Inicio, Arrays, Continuar, Muestras, Transmision, Devolucion, Num_muestras 
13000620108488, 13000620109470, 13000620230765, 13000620251191, 13000620860036, 13000677067612, 16383
13000678645133, 13000678645836, 13000678716817, 13000678730465, 13000678982222, 13000729865703, 16383
13000730713139, 13000730713861, 13000730760046, 13000730778916, 13000730823360, 13000756339508, 8192
13000759881175, 13000759882027, 13000759982267, 13000759998656, 13000762505037, 13000836257638, 16383
13000837737289, 13000837738530, 13000837816492, 13000837835825, 13000838006175, 13000901974412, 16383
13000903407065, 13000903407861, 13000903450805, 13000903469656, 13000903607970, 13000956183138, 16383
13000957628623, 13000957629419, 13000957684104, 13000957698085, 13000957878084, 13001008256866, 16383
13001009113265, 13001009114080, 13001009190709, 13001009206949, 13001009282263, 13001035895751, 8192
13001035982380, 13001035983195, 13001036023602, 13001036038880, 13001036081527, 13001065467506, 8191
13001065575708, 13001065576542, 13001065598856, 13001065611708, 13001065650467, 13001091411926, 8192
13001091525499, 13001091526185, 13001091554036, 13001091567795, 13001091616554, 13001116947851, 8191
13001117064850, 13001117065535, 13001117090165, 13001117103239, 13001117157016, 13001143344360, 8192
13001143458878, 13001143460211, 13001143479229, 13001143492488, 13001143548006, 13001169573871, 8191
13001169665518, 13001169666555, 13001169684444, 13001169696684, 13001169728351, 13001195814196, 8192
13001196124452, 13001196125600, 13001196155952, 13001196169026, 13001196213877, 13001222512072, 8191
13001222599941, 13001222600812, 13001222620071, 13001222634293, 13001222684292, 13001253655347, 8192
13001253757050, 13001253757939, 13001253780698, 13001253798661, 13001253845901, 13001280465111, 8191
13001280559203, 13001280560036, 13001280579573, 13001280597184, 13001280640628, 13001305181915, 8192
13001305273951, 13001305274803, 13001305292006, 13001305308876, 13001305355783, 13001331428610, 8191
13001331516998, 13001331517832, 13001331535035, 13001331552405, 13001331598534, 13001358634018, 8192
13001358741776, 13001358742813, 13001358761721, 13001358779850, 13001358828275, 13001384314497, 8191
13001384433903, 13001384434737, 13001384456070, 13001384474662, 13001384531569, 13001428264605, 8192
13001428382863, 13001428383715, 13001428408770, 13001428427751, 13001428474418, 13001473339960, 8191
13001473458015, 13001473458700, 13001473479737, 13001473493570, 13001473548162, 13001530959281, 8192
13001531081872, 13001531082687, 13001531109168, 13001531121705, 13001531172556, 13001565234431, 8191
13001565336653, 13001565337467, 13001565354986, 13001565367745, 13001565413615, 13001610292361, 8192
13001610401786, 13001610402619, 13001610425971, 13001610438989, 13001610486174, 13001639617507, 8191
13001639707950, 13001639708765, 13001639726339, 13001639738857, 13001639790968, 13001671660476, 8192
13001671752883, 13001671753698, 13001671771901, 13001671784049, 13001671836827, 13001703513670, 8191
13001703622447, 13001703623391, 13001703647039, 13001703659206, 13001703711872, 13001729019947, 8192
13001729135669, 13001729136446, 13001729156557, 13001729169316, 13001729215723, 13001759536711, 8191
13001759639747, 13001759640450, 13001759661283, 13001759674580, 13001759739931, 13001790246027, 8192
13001790336582, 13001790337249, 13001790355100, 13001790367322, 13001790403692, 13001816331150, 8191
13001816417075, 13001816417872, 13001816434668, 13001816446705, 13001816481519, 13001841313433, 8192
13001841414839, 13001841415672, 13001841433006, 13001841445857, 13001841496135, 13001867578091, 8191
13001867665868, 13001867666683, 13001867683627, 13001867696016, 13001867747274, 13001892484393, 8192
13001892574559, 13001892575355, 13001892592744, 13001892604966, 13001892640225, 13001917207419, 8191
13001917285492, 13001917286214, 13001917303455, 13001917316547, 13001917351880, 13001941763928, 8192
13001941832631, 13001941833445, 13001941850223, 13001941862445, 13001941888834, 13001966338362, 8191
13001966411713, 13001966412436, 13001966428695, 13001966441102, 13001966479268, 13001991006352, 8192
13001991438144, 13001991438829, 13001991466477, 13001991479384, 13001991532494, 13002016135633, 8191
